Date,Vanguard Intermediate-Term Bond_Open_average,Vanguard Intermediate-Term Bond_Open_max,Vanguard Intermediate-Term Bond_Open_min,Vanguard Intermediate-Term Bond_Open_volatility,Vanguard Intermediate-Term Bond_Open_change,Vanguard Intermediate-Term Bond_High_average,Vanguard Intermediate-Term Bond_High_max,Vanguard Intermediate-Term Bond_High_min,Vanguard Intermediate-Term Bond_High_volatility,Vanguard Intermediate-Term Bond_High_change,Vanguard Intermediate-Term Bond_Low_average,Vanguard Intermediate-Term Bond_Low_max,Vanguard Intermediate-Term Bond_Low_min,Vanguard Intermediate-Term Bond_Low_volatility,Vanguard Intermediate-Term Bond_Low_change,Vanguard Intermediate-Term Bond_Close_average,Vanguard Intermediate-Term Bond_Close_max,Vanguard Intermediate-Term Bond_Close_min,Vanguard Intermediate-Term Bond_Close_volatility,Vanguard Intermediate-Term Bond_Close_change
2018-04-08,81.25,81.25,81.25,0.0,0.0,81.4,81.4,81.4,0.0,0.0,81.25,81.25,81.25,0.0,0.0,81.35,81.35,81.35,0.0,0.0
2018-04-15,80.67,80.67,80.67,0.0,0.0,80.71,80.71,80.71,0.0,0.0,80.6,80.6,80.6,0.0,0.0,80.64,80.64,80.64,0.0,0.0
2018-04-22,80.77,80.77,80.77,0.0,0.0,80.89,80.89,80.89,0.0,0.0,80.71,80.71,80.71,0.0,0.0,80.73,80.73,80.73,0.0,0.0
2018-04-29,80.6,80.6,80.6,0.0,0.0,80.62,80.62,80.62,0.0,0.0,80.51,80.51,80.51,0.0,0.0,80.55,80.55,80.55,0.0,0.0
2018-05-06,80.47,80.47,80.47,0.0,0.0,80.49,80.49,80.49,0.0,0.0,80.43,80.43,80.43,0.0,0.0,80.45,80.45,80.45,0.0,0.0
2018-05-13,80.12,80.12,80.12,0.0,0.0,80.2,80.2,80.2,0.0,0.0,80.08,80.08,80.08,0.0,0.0,80.19,80.19,80.19,0.0,0.0
2018-05-20,80.8,80.8,80.8,0.0,0.0,80.92,80.92,80.92,0.0,0.0,80.76,80.76,80.76,0.0,0.0,80.92,80.92,80.92,0.0,0.0
2018-05-27,80.67,80.67,80.67,0.0,0.0,80.71,80.71,80.71,0.0,0.0,80.54,80.54,80.54,0.0,0.0,80.54,80.54,80.54,0.0,0.0
2018-06-03,80.44,80.44,80.44,0.0,0.0,80.58,80.58,80.58,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.55,80.55,80.55,0.0,0.0
2018-06-10,80.69,80.69,80.69,0.0,0.0,80.69,80.69,80.69,0.0,0.0,80.56,80.56,80.56,0.0,0.0,80.59,80.59,80.59,0.0,0.0
2018-06-17,80.74,80.74,80.74,0.0,0.0,80.83,80.83,80.83,0.0,0.0,80.68,80.68,80.68,0.0,0.0,80.69,80.69,80.69,0.0,0.0
2018-06-24,80.81,80.81,80.81,0.0,0.0,80.83,80.83,80.83,0.0,0.0,80.63,80.63,80.63,0.0,0.0,80.66,80.66,80.66,0.0,0.0
2018-07-01,80.95,80.95,80.95,0.0,0.0,81.0,81.0,81.0,0.0,0.0,80.9,80.9,80.9,0.0,0.0,80.92,80.92,80.92,0.0,0.0
2018-07-08,81.0,81.0,81.0,0.0,0.0,81.03,81.03,81.03,0.0,0.0,80.89,80.89,80.89,0.0,0.0,80.99,80.99,80.99,0.0,0.0
2018-07-15,80.88,80.88,80.88,0.0,0.0,80.9,80.9,80.9,0.0,0.0,80.65,80.65,80.65,0.0,0.0,80.66,80.66,80.66,0.0,0.0
2018-07-22,80.71,80.71,80.71,0.0,0.0,80.79,80.79,80.79,0.0,0.0,80.69,80.69,80.69,0.0,0.0,80.71,80.71,80.71,0.0,0.0
2018-07-29,80.83,80.83,80.83,0.0,0.0,80.93,80.93,80.93,0.0,0.0,80.78,80.78,80.78,0.0,0.0,80.84,80.84,80.84,0.0,0.0
2018-08-05,81.0,81.0,81.0,0.0,0.0,81.11,81.11,81.11,0.0,0.0,80.96,80.96,80.96,0.0,0.0,81.01,81.01,81.01,0.0,0.0
2018-08-12,81.37,81.37,81.37,0.0,0.0,81.47,81.47,81.47,0.0,0.0,81.34,81.34,81.34,0.0,0.0,81.42,81.42,81.42,0.0,0.0
2018-08-19,81.33,81.33,81.33,0.0,0.0,81.38,81.38,81.38,0.0,0.0,81.28,81.28,81.28,0.0,0.0,81.29,81.29,81.29,0.0,0.0
2018-08-26,81.32,81.32,81.32,0.0,0.0,81.34,81.34,81.34,0.0,0.0,81.21,81.21,81.21,0.0,0.0,81.23,81.23,81.23,0.0,0.0
2018-09-02,80.78,80.78,80.78,0.0,0.0,80.83,80.83,80.83,0.0,0.0,80.75,80.75,80.75,0.0,0.0,80.78,80.78,80.78,0.0,0.0
2018-09-09,80.54,80.54,80.54,0.0,0.0,80.64,80.64,80.64,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.61,80.61,80.61,0.0,0.0
2018-09-16,80.28,80.28,80.28,0.0,0.0,80.35,80.35,80.35,0.0,0.0,80.21,80.21,80.21,0.0,0.0,80.26,80.26,80.26,0.0,0.0
2018-09-23,80.24,80.24,80.24,0.0,0.0,80.27,80.27,80.27,0.0,0.0,80.17,80.17,80.17,0.0,0.0,80.19,80.19,80.19,0.0,0.0
2018-09-30,79.54,79.54,79.54,0.0,0.0,79.6,79.6,79.6,0.0,0.0,79.5,79.5,79.5,0.0,0.0,79.5,79.5,79.5,0.0,0.0
2018-10-07,79.87,79.87,79.87,0.0,0.0,79.91,79.91,79.91,0.0,0.0,79.8,79.8,79.8,0.0,0.0,79.83,79.83,79.83,0.0,0.0
2018-10-14,79.71,79.71,79.71,0.0,0.0,79.76,79.76,79.76,0.0,0.0,79.65,79.65,79.65,0.0,0.0,79.65,79.65,79.65,0.0,0.0
2018-10-21,80.07,80.07,80.07,0.0,0.0,80.21,80.21,80.21,0.0,0.0,80.01,80.01,80.01,0.0,0.0,80.14,80.14,80.14,0.0,0.0
2018-10-28,79.55,79.55,79.55,0.0,0.0,79.62,79.62,79.62,0.0,0.0,79.51,79.51,79.51,0.0,0.0,79.52,79.52,79.52,0.0,0.0
2018-11-04,79.74,79.74,79.74,0.0,0.0,79.74,79.74,79.74,0.0,0.0,79.62,79.62,79.62,0.0,0.0,79.68,79.68,79.68,0.0,0.0
2018-11-11,79.9,79.9,79.9,0.0,0.0,79.99,79.99,79.99,0.0,0.0,79.89,79.89,79.89,0.0,0.0,79.95,79.95,79.95,0.0,0.0
2018-11-18,79.88,79.88,79.88,0.0,0.0,79.95,79.95,79.95,0.0,0.0,79.87,79.87,79.87,0.0,0.0,79.9,79.9,79.9,0.0,0.0
2018-11-25,79.89,79.89,79.89,0.0,0.0,80.08,80.08,80.08,0.0,0.0,79.81,79.81,79.81,0.0,0.0,80.05,80.05,80.05,0.0,0.0
2018-12-02,80.57,80.57,80.57,0.0,0.0,80.68,80.68,80.68,0.0,0.0,80.47,80.47,80.47,0.0,0.0,80.58,80.58,80.58,0.0,0.0
2018-12-09,80.57,80.57,80.57,0.0,0.0,80.89,80.89,80.89,0.0,0.0,80.57,80.57,80.57,0.0,0.0,80.79,80.79,80.79,0.0,0.0
2018-12-16,80.78,80.78,80.78,0.0,0.0,80.84,80.84,80.84,0.0,0.0,80.71,80.71,80.71,0.0,0.0,80.8,80.8,80.8,0.0,0.0
2018-12-23,81.03,81.03,81.03,0.0,0.0,81.33,81.33,81.33,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.29,81.29,81.29,0.0,0.0
2018-12-30,81.59,81.59,81.59,0.0,0.0,81.62,81.62,81.62,0.0,0.0,81.41,81.41,81.41,0.0,0.0,81.44,81.44,81.44,0.0,0.0
2019-01-06,81.6,81.6,81.6,0.0,0.0,81.64,81.64,81.64,0.0,0.0,81.49,81.49,81.49,0.0,0.0,81.56,81.56,81.56,0.0,0.0
2019-01-13,81.39,81.39,81.39,0.0,0.0,81.5,81.5,81.5,0.0,0.0,81.32,81.32,81.32,0.0,0.0,81.42,81.42,81.42,0.0,0.0
2019-01-20,81.73,81.73,81.73,0.0,0.0,81.82,81.82,81.82,0.0,0.0,81.71,81.71,81.71,0.0,0.0,81.76,81.76,81.76,0.0,0.0
2019-01-27,82.02,82.02,82.02,0.0,0.0,82.02,82.02,82.02,0.0,0.0,81.92,81.92,81.92,0.0,0.0,81.97,81.97,81.97,0.0,0.0
2019-02-03,82.28,82.28,82.28,0.0,0.0,82.31,82.31,82.31,0.0,0.0,82.22,82.22,82.22,0.0,0.0,82.29,82.29,82.29,0.0,0.0
2019-02-10,82.3,82.3,82.3,0.0,0.0,82.34,82.34,82.34,0.0,0.0,82.25,82.25,82.25,0.0,0.0,82.32,82.32,82.32,0.0,0.0
2019-02-17,82.39,82.39,82.39,0.0,0.0,82.43,82.43,82.43,0.0,0.0,82.34,82.34,82.34,0.0,0.0,82.42,82.42,82.42,0.0,0.0
2019-02-24,82.0,82.0,82.0,0.0,0.0,82.12,82.12,82.12,0.0,0.0,81.95,81.95,81.95,0.0,0.0,82.07,82.07,82.07,0.0,0.0
2019-03-03,82.6,82.6,82.6,0.0,0.0,82.6,82.6,82.6,0.0,0.0,82.54,82.54,82.54,0.0,0.0,82.6,82.6,82.6,0.0,0.0
2019-03-10,82.87,82.87,82.87,0.0,0.0,82.88,82.88,82.88,0.0,0.0,82.79,82.79,82.79,0.0,0.0,82.82,82.82,82.82,0.0,0.0
2019-03-17,83.81,83.81,83.81,0.0,0.0,84.1,84.1,84.1,0.0,0.0,83.72,83.72,83.72,0.0,0.0,83.93,83.93,83.93,0.0,0.0
2019-03-24,83.56,83.56,83.56,0.0,0.0,83.58,83.58,83.58,0.0,0.0,83.35,83.35,83.35,0.0,0.0,83.38,83.38,83.38,0.0,0.0
2019-03-31,83.49,83.49,83.49,0.0,0.0,83.5,83.5,83.5,0.0,0.0,83.36,83.36,83.36,0.0,0.0,83.39,83.39,83.39,0.0,0.0
2019-04-07,83.38,83.38,83.38,0.0,0.0,83.45,83.45,83.45,0.0,0.0,83.38,83.38,83.38,0.0,0.0,83.41,83.41,83.41,0.0,0.0
2019-04-14,83.32,83.32,83.32,0.0,0.0,83.32,83.32,83.32,0.0,0.0,83.21,83.21,83.21,0.0,0.0,83.27,83.27,83.27,0.0,0.0
2019-04-21,83.71,83.71,83.71,0.0,0.0,83.73,83.73,83.73,0.0,0.0,83.61,83.61,83.61,0.0,0.0,83.68,83.68,83.68,0.0,0.0
2019-04-28,83.69,83.69,83.69,0.0,0.0,83.72,83.72,83.72,0.0,0.0,83.61,83.61,83.61,0.0,0.0,83.66,83.66,83.66,0.0,0.0
2019-05-05,84.02,84.02,84.02,0.0,0.0,84.1,84.1,84.1,0.0,0.0,83.95,83.95,83.95,0.0,0.0,84.1,84.1,84.1,0.0,0.0
2019-05-12,84.14,84.14,84.14,0.0,0.0,84.18,84.18,84.18,0.0,0.0,83.98,83.98,83.98,0.0,0.0,84.01,84.01,84.01,0.0,0.0
2019-05-19,84.45,84.45,84.45,0.0,0.0,84.49,84.49,84.49,0.0,0.0,84.37,84.37,84.37,0.0,0.0,84.45,84.45,84.45,0.0,0.0
2019-05-26,85.32,85.32,85.32,0.0,0.0,85.55,85.55,85.55,0.0,0.0,85.21,85.21,85.21,0.0,0.0,85.44,85.44,85.44,0.0,0.0
2019-06-02,85.51,85.51,85.51,0.0,0.0,85.55,85.55,85.55,0.0,0.0,85.39,85.39,85.39,0.0,0.0,85.4,85.4,85.4,0.0,0.0
2019-06-09,85.75,85.75,85.75,0.0,0.0,85.81,85.81,85.81,0.0,0.0,85.65,85.65,85.65,0.0,0.0,85.72,85.72,85.72,0.0,0.0
2019-06-16,86.36,86.36,86.36,0.0,0.0,86.5,86.5,86.5,0.0,0.0,86.34,86.34,86.34,0.0,0.0,86.47,86.47,86.47,0.0,0.0
2019-06-23,86.39,86.39,86.39,0.0,0.0,86.48,86.48,86.48,0.0,0.0,86.21,86.21,86.21,0.0,0.0,86.33,86.33,86.33,0.0,0.0
2019-06-30,86.29,86.29,86.29,0.0,0.0,86.3,86.3,86.3,0.0,0.0,86.08,86.08,86.08,0.0,0.0,86.1,86.1,86.1,0.0,0.0
2019-07-07,85.98,85.98,85.98,0.0,0.0,86.05,86.05,86.05,0.0,0.0,85.95,85.95,85.95,0.0,0.0,85.99,85.99,85.99,0.0,0.0
2019-07-14,86.38,86.38,86.38,0.0,0.0,86.39,86.39,86.39,0.0,0.0,86.3,86.3,86.3,0.0,0.0,86.34,86.34,86.34,0.0,0.0
2019-07-21,86.39,86.39,86.39,0.0,0.0,86.43,86.43,86.43,0.0,0.0,86.34,86.34,86.34,0.0,0.0,86.39,86.39,86.39,0.0,0.0
2019-07-28,87.42,87.42,87.42,0.0,0.0,87.61,87.61,87.61,0.0,0.0,87.32,87.32,87.32,0.0,0.0,87.53,87.53,87.53,0.0,0.0
2019-08-04,87.8,87.8,87.8,0.0,0.0,88.02,88.02,88.02,0.0,0.0,87.75,87.75,87.75,0.0,0.0,87.98,87.98,87.98,0.0,0.0
2019-08-11,88.13,88.13,88.13,0.0,0.0,88.25,88.25,88.25,0.0,0.0,88.08,88.08,88.08,0.0,0.0,88.16,88.16,88.16,0.0,0.0
2019-08-18,88.65,88.65,88.65,0.0,0.0,88.74,88.74,88.74,0.0,0.0,88.51,88.51,88.51,0.0,0.0,88.55,88.55,88.55,0.0,0.0
2019-08-25,88.71,88.71,88.71,0.0,0.0,88.84,88.84,88.84,0.0,0.0,88.64,88.64,88.64,0.0,0.0,88.84,88.84,88.84,0.0,0.0
2019-09-01,88.15,88.15,88.15,0.0,0.0,88.19,88.19,88.19,0.0,0.0,88.03,88.03,88.03,0.0,0.0,88.08,88.08,88.08,0.0,0.0
2019-09-08,86.93,86.93,86.93,0.0,0.0,87.05,87.05,87.05,0.0,0.0,86.82,86.82,86.82,0.0,0.0,87.02,87.02,87.02,0.0,0.0
2019-09-15,87.8,87.8,87.8,0.0,0.0,87.97,87.97,87.97,0.0,0.0,87.7,87.7,87.7,0.0,0.0,87.78,87.78,87.78,0.0,0.0
2019-09-22,87.77,87.77,87.77,0.0,0.0,88.0,88.0,88.0,0.0,0.0,87.72,87.72,87.72,0.0,0.0,88.0,88.0,88.0,0.0,0.0
2019-09-29,88.56,88.56,88.56,0.0,0.0,88.59,88.59,88.59,0.0,0.0,88.41,88.41,88.41,0.0,0.0,88.47,88.47,88.47,0.0,0.0
2019-10-06,87.85,87.85,87.85,0.0,0.0,87.86,87.86,87.86,0.0,0.0,87.72,87.72,87.72,0.0,0.0,87.86,87.86,87.86,0.0,0.0
2019-10-13,87.63,87.63,87.63,0.0,0.0,87.69,87.69,87.69,0.0,0.0,87.52,87.52,87.52,0.0,0.0,87.54,87.54,87.54,0.0,0.0
2019-10-20,87.48,87.48,87.48,0.0,0.0,87.48,87.48,87.48,0.0,0.0,87.32,87.32,87.32,0.0,0.0,87.4,87.4,87.4,0.0,0.0
2019-10-27,87.62,87.62,87.62,0.0,0.0,87.66,87.66,87.66,0.0,0.0,87.48,87.48,87.48,0.0,0.0,87.55,87.55,87.55,0.0,0.0
2019-11-03,86.93,86.93,86.93,0.0,0.0,86.96,86.96,86.96,0.0,0.0,86.78,86.78,86.78,0.0,0.0,86.82,86.82,86.82,0.0,0.0
2019-11-10,87.51,87.51,87.51,0.0,0.0,87.54,87.54,87.54,0.0,0.0,87.44,87.44,87.44,0.0,0.0,87.51,87.51,87.51,0.0,0.0
2019-11-17,87.68,87.68,87.68,0.0,0.0,87.75,87.75,87.75,0.0,0.0,87.65,87.65,87.65,0.0,0.0,87.7,87.7,87.7,0.0,0.0
2019-11-24,87.13,87.13,87.13,0.0,0.0,87.3,87.3,87.3,0.0,0.0,87.13,87.13,87.13,0.0,0.0,87.26,87.26,87.26,0.0,0.0
2019-12-01,87.47,87.47,87.47,0.0,0.0,87.47,87.47,87.47,0.0,0.0,87.34,87.34,87.34,0.0,0.0,87.36,87.36,87.36,0.0,0.0
2019-12-08,87.41,87.41,87.41,0.0,0.0,87.42,87.42,87.42,0.0,0.0,87.23,87.23,87.23,0.0,0.0,87.32,87.32,87.32,0.0,0.0
2019-12-15,87.07,87.07,87.07,0.0,0.0,87.11,87.11,87.11,0.0,0.0,86.89,86.89,86.89,0.0,0.0,86.99,86.99,86.99,0.0,0.0
2019-12-22,87.16,87.16,87.16,0.0,0.0,87.36,87.36,87.36,0.0,0.0,87.13,87.13,87.13,0.0,0.0,87.34,87.34,87.34,0.0,0.0
2019-12-29,87.63,87.63,87.63,0.0,0.0,87.82,87.82,87.82,0.0,0.0,87.55,87.55,87.55,0.0,0.0,87.82,87.82,87.82,0.0,0.0
