Date,AOS_Open_average,AOS_Open_max,AOS_Open_min,AOS_Open_volatility,AOS_Open_change,AOS_High_average,AOS_High_max,AOS_High_min,AOS_High_volatility,AOS_High_change,AOS_Low_average,AOS_Low_max,AOS_Low_min,AOS_Low_volatility,AOS_Low_change,AOS_Close_average,AOS_Close_max,AOS_Close_min,AOS_Close_volatility,AOS_Close_change,AOS_Volume_average,AOS_Volume_max,AOS_Volume_min,AOS_Volume_volatility,AOS_Volume_change
2018-01-14,65.96000000000001,67.03,65.43,1.5999999999999943,1.3400000000000034,66.434,67.06,65.76,1.2999999999999972,0.8700000000000045,65.524,66.42,64.83,1.5900000000000034,1.5900000000000034,66.122,67.04,65.07,1.970000000000013,1.9300000000000068,750684,1003245,507710,495535,-73973
2018-01-21,67.332,67.84,66.89,0.9500000000000028,0.9500000000000028,67.83200000000001,68.39,67.19,1.2000000000000028,1.2000000000000028,66.746,67.2,66.37,0.8299999999999983,0.4099999999999966,67.132,67.84,66.8,1.0400000000000063,0.01999999999999602,1131793,1418651,655594,763057,717861
2018-01-28,65.76,67.16,64.2,2.9599999999999937,0.09000000000000341,66.754,68.12,64.74,3.3800000000000097,-2.3299999999999983,64.35,66.34,61.45,4.890000000000001,-1.5499999999999972,65.238,66.79,61.56,5.230000000000004,-4.859999999999999,2208488,4651935,1005986,3645949,-782372
2018-02-04,61.538,62.76,60.3,2.460000000000001,1.2800000000000011,62.688,63.86,61.51,2.3500000000000014,-0.17999999999999972,60.31,62.13,58.71,3.4200000000000017,1.490000000000002,61.644,62.72,60.24,2.479999999999997,-0.3400000000000034,1347067,2007185,1063604,943581,-943581
2018-02-11,63.3625,64.98,61.76,3.220000000000006,3.220000000000006,64.6625,66.37,62.89,3.480000000000004,3.480000000000004,63.1025,64.98,61.42,3.5600000000000023,3.5600000000000023,64.39,65.54,62.73,2.8100000000000094,2.8100000000000094,1155899,1723921,773892,950029,950029
2018-02-18,65.756,66.56,65.1,1.460000000000008,1.460000000000008,66.498,66.89,66.07,0.8200000000000074,0.5800000000000125,65.39999999999999,65.77,65.07,0.7000000000000028,0.7000000000000028,65.804,66.41,65.38,1.0300000000000011,0.7900000000000063,934213,1214174,751671,462503,-308158
2018-02-25,63.864000000000004,66.42,61.5,4.920000000000002,-4.920000000000002,64.42,66.77,62.18,4.589999999999996,-3.739999999999995,62.62,65.38,60.73,4.649999999999999,-3.979999999999997,63.266,65.39,61.88,3.509999999999998,-2.5799999999999983,1144359,1521761,947220,574541,-90877
2018-03-04,64.27799999999999,66.85,62.48,4.369999999999997,3.8499999999999943,65.174,66.85,63.46,3.3899999999999935,3.3899999999999935,63.984,66.1,62.48,3.6199999999999974,3.329999999999991,64.922,66.49,63.28,3.2099999999999937,3.0,877642,1204265,657012,547253,-308943
2018-03-11,65.774,66.5,65.17,1.3299999999999983,-0.9200000000000017,66.044,66.65,65.62,1.0300000000000011,-1.0300000000000011,65.074,65.65,64.55,1.1000000000000085,-1.1000000000000085,65.452,65.88,65.2,0.6799999999999926,-0.6799999999999926,690439,1012196,433009,579187,-16076
2018-03-18,64.944,65.82,63.55,2.269999999999996,-1.8299999999999983,65.58,66.48,64.33,2.1500000000000057,-1.710000000000008,64.152,65.65,62.34,3.3100000000000023,-2.4399999999999977,64.504,65.71,62.45,3.259999999999991,-1.4799999999999898,911242,1239879,551020,688859,428334
2018-03-25,63.34,64.48,62.43,2.0500000000000043,-1.0300000000000011,63.83,64.48,63.23,1.250000000000007,-0.980000000000004,61.8975,62.64,60.87,1.7700000000000031,-1.2000000000000028,62.55,63.59,61.61,1.980000000000004,-0.8699999999999974,986776,1296470,788263,508207,-267313
2018-04-01,63.454,64.81,61.91,2.9000000000000057,1.8400000000000034,64.388,65.52,63.17,2.3499999999999943,0.8200000000000003,62.694,64.51,61.42,3.0900000000000034,1.5499999999999972,63.734,64.98,63.0,1.980000000000004,-0.14000000000000057,1083668,1462051,640740,821311,-821311
2018-04-08,64.198,64.52,63.82,0.6999999999999957,0.6499999999999986,64.726,65.04,64.15,0.8900000000000006,-0.010000000000005116,63.724,64.0,63.46,0.5399999999999991,0.17999999999999972,64.118,64.74,63.58,1.1599999999999966,0.25,964485,1597873,672928,924945,779779
2018-04-15,65.542,65.76,65.2,0.5600000000000023,0.3400000000000034,65.888,66.21,65.59,0.6199999999999903,-0.3499999999999943,64.99,65.51,64.56,0.9500000000000028,-0.45999999999999375,65.362,65.86,64.9,0.9599999999999937,-0.5999999999999943,826535,1064823,719342,345481,343839
2018-04-22,63.065999999999995,65.16,61.54,3.6199999999999974,-2.6099999999999994,63.589999999999996,65.22,62.61,2.6099999999999994,-2.280000000000001,61.298,62.03,60.64,1.3900000000000006,0.25,61.996,62.65,61.35,1.2999999999999972,-0.759999999999998,1775221,3161190,727528,2433662,-1141585
2018-04-29,61.246,62.51,60.5,2.009999999999998,1.259999999999998,62.122,63.03,61.38,1.6499999999999986,1.4299999999999997,60.704,62.35,59.77,2.5799999999999983,2.1099999999999994,61.68,62.71,60.78,1.9299999999999997,1.2000000000000028,1143215,1498500,939363,559137,-559137
2018-05-06,63.522,64.1,62.67,1.4299999999999926,1.4299999999999926,63.971999999999994,64.63,63.18,1.4499999999999957,1.0599999999999952,63.186,63.75,62.62,1.1300000000000026,0.8300000000000054,63.612,64.08,62.98,1.1000000000000014,0.6799999999999997,813834,944573,711147,233426,-142784
2018-05-13,63.366,64.13,63.07,1.0599999999999952,0.8299999999999983,63.764,64.5,63.41,1.0900000000000034,1.0900000000000034,63.13,64.04,62.64,1.4000000000000057,1.4000000000000057,63.494,64.5,62.98,1.5200000000000031,1.5200000000000031,710321,903650,533006,370644,-206437
2018-05-20,64.0775,64.64,63.48,1.1600000000000037,-0.3299999999999983,64.47,64.74,63.95,0.789999999999992,-0.01999999999999602,63.64,64.14,63.24,0.8999999999999986,0.5,64.1275,64.47,63.69,0.7800000000000011,0.7800000000000011,522077,627442,358707,268735,-104459
2018-05-27,64.014,64.5,63.38,1.1199999999999974,-0.20000000000000284,64.44200000000001,64.78,64.08,0.7000000000000028,-0.5700000000000074,63.156,63.85,62.7,1.1499999999999986,-0.6999999999999957,63.542,64.44,62.78,1.6599999999999966,-1.1000000000000014,840714,1098324,687114,411210,374569
2018-06-03,63.676,64.86,62.83,2.030000000000001,2.030000000000001,64.16,65.15,63.16,1.990000000000009,1.990000000000009,63.3,64.39,62.46,1.9299999999999997,1.7999999999999972,63.928,64.84,62.98,1.8600000000000065,1.490000000000002,1120551,1536637,880922,655715,-655715
2018-06-10,64.086,65.31,62.51,2.8000000000000043,-1.9799999999999969,64.46,65.57,62.99,2.579999999999991,-2.3699999999999974,63.352000000000004,64.37,62.33,2.0400000000000063,-2.0400000000000063,63.827999999999996,65.24,62.84,2.3999999999999915,-2.3999999999999915,1565312,2341786,973209,1368577,767373
