Date,BOKF_Open_average,BOKF_Open_max,BOKF_Open_min,BOKF_Open_volatility,BOKF_Open_change,BOKF_High_average,BOKF_High_max,BOKF_High_min,BOKF_High_volatility,BOKF_High_change,BOKF_Low_average,BOKF_Low_max,BOKF_Low_min,BOKF_Low_volatility,BOKF_Low_change,BOKF_Close_average,BOKF_Close_max,BOKF_Close_min,BOKF_Close_volatility,BOKF_Close_change,BOKF_Volume_average,BOKF_Volume_max,BOKF_Volume_min,BOKF_Volume_volatility,BOKF_Volume_change
2018-04-29,100.602,101.52,99.48,2.039999999999992,0.8199999999999932,101.68,102.53,100.76,1.769999999999996,1.2399999999999949,99.53,100.73,99.0,1.730000000000004,1.6500000000000057,100.962,101.9,99.98,1.9200000000000017,1.0,112270,151149,63434,87715,-59033
2018-05-06,102.928,103.7,101.9,1.7999999999999972,1.7999999999999972,103.744,104.16,103.14,1.019999999999996,1.019999999999996,102.294,103.16,101.13,2.030000000000001,2.030000000000001,103.162,103.59,102.18,1.4099999999999966,1.3499999999999943,93656,128715,67970,60745,-7026
2018-05-13,104.204,104.75,103.07,1.6800000000000068,1.1400000000000006,105.504,105.78,105.0,0.7800000000000011,0.04999999999999716,103.89,104.21,103.07,1.1400000000000006,1.1400000000000006,104.776,105.26,104.13,1.1300000000000097,0.5799999999999983,133130,175759,84963,90796,-69421
2018-05-20,104.14,105.73,102.76,2.969999999999999,-2.969999999999999,104.64,106.65,103.07,3.5800000000000125,-3.5800000000000125,102.92,104.66,101.67,2.989999999999995,-2.8400000000000034,103.645,104.8,102.4,2.3999999999999915,-2.3999999999999915,161017,193779,117404,76375,-60146
2018-05-27,101.908,102.74,100.97,1.769999999999996,1.0300000000000011,102.968,103.89,101.71,2.180000000000007,2.180000000000007,101.124,102.65,99.62,3.030000000000001,3.030000000000001,101.94,103.55,100.43,3.1199999999999903,3.1199999999999903,173169,210985,143258,67727,-25718
2018-06-03,104.494,105.34,103.47,1.8700000000000045,1.6500000000000057,105.358,106.07,104.14,1.9299999999999926,1.9299999999999926,103.574,104.31,102.66,1.6500000000000057,0.45000000000000284,104.28,105.02,103.3,1.7199999999999989,-0.04000000000000625,166413,279359,102865,176494,-23921
2018-06-10,102.292,103.55,98.99,4.560000000000002,-4.430000000000007,102.666,104.7,98.99,5.710000000000008,-5.710000000000008,100.166,101.77,95.7,6.069999999999993,-6.069999999999993,100.998,102.63,96.06,6.569999999999993,-6.569999999999993,413993,981777,132743,849034,849034
2018-06-17,97.354,98.59,95.93,2.6599999999999966,0.519999999999996,98.716,100.43,97.38,3.0500000000000114,-0.9100000000000108,96.498,97.82,94.95,2.8699999999999903,1.0799999999999983,97.508,97.99,96.96,1.0300000000000011,-1.0300000000000011,370939,740103,245002,495101,-488752
2018-06-24,94.97399999999999,97.11,93.46,3.6500000000000057,-3.6500000000000057,95.574,97.56,94.3,3.260000000000005,-3.260000000000005,93.666,95.51,92.39,3.1200000000000045,-2.0500000000000114,94.294,95.76,93.02,2.740000000000009,-1.460000000000008,238686,270582,211228,59354,-59354
2018-07-01,94.99,96.15,94.11,2.0400000000000063,2.0400000000000063,95.8475,97.68,94.7,2.980000000000004,2.980000000000004,94.295,95.95,92.87,3.0799999999999983,3.0799999999999983,95.4925,97.45,93.8,3.6500000000000057,3.6500000000000057,198657,256790,127213,129577,95521
2018-07-08,96.28999999999999,97.83,95.19,2.6400000000000006,-1.9699999999999989,97.126,98.45,96.63,1.8200000000000074,-1.769999999999996,95.03,95.68,94.2,1.480000000000004,0.07000000000000739,95.858,96.28,95.27,1.0100000000000051,-0.29000000000000625,233685,334704,181726,152978,19211
2018-07-15,96.78,97.99,95.6,2.3900000000000006,2.3900000000000006,98.018,99.77,96.77,3.0,3.0,96.512,97.99,95.53,2.4599999999999937,2.4599999999999937,97.586,99.41,96.01,3.3999999999999915,3.3999999999999915,156776,193692,103450,90242,6504
2018-07-22,99.31,99.6,99.08,0.519999999999996,-0.3500000000000085,99.992,100.45,99.52,0.9300000000000068,0.1700000000000017,97.83200000000001,98.43,97.0,1.4300000000000068,0.39000000000000057,98.782,99.1,98.41,0.6899999999999977,0.04999999999999716,282105,404056,198534,205522,108182
2018-07-29,98.2,98.86,97.73,1.1299999999999955,-0.8299999999999983,98.97200000000001,99.51,98.56,0.9500000000000028,0.09000000000000341,97.144,97.64,96.5,1.1400000000000006,0.5500000000000114,98.194,98.92,97.33,1.5900000000000034,0.9699999999999989,131646,163233,104960,58273,-31585
2018-08-05,98.676,99.32,98.16,1.1599999999999966,-0.2400000000000091,99.548,100.05,98.97,1.0799999999999983,-1.0799999999999983,98.022,98.59,97.44,1.1500000000000057,-1.1500000000000057,98.64,99.43,97.54,1.8900000000000006,-1.25,118055,126748,104773,21975,1496
2018-08-12,98.952,99.79,97.76,2.030000000000001,2.030000000000001,99.812,100.45,98.99,1.460000000000008,1.460000000000008,98.458,99.26,97.69,1.5700000000000074,1.5700000000000074,99.122,99.8,98.01,1.789999999999992,1.2099999999999937,116572,153905,85123,68782,-31159
2018-08-19,101.364,102.04,100.06,1.980000000000004,1.980000000000004,102.034,102.48,101.58,0.9000000000000057,0.519999999999996,100.824,101.48,99.87,1.6099999999999994,1.6099999999999994,101.582,101.96,101.24,0.7199999999999989,0.7199999999999989,179645,306259,77831,228428,92598
2018-08-26,101.9725,102.14,101.84,0.29999999999999716,-0.10999999999999943,102.5025,102.73,102.33,0.4000000000000057,0.27000000000001023,101.3475,101.6,100.88,0.7199999999999989,0.7199999999999989,102.1775,102.55,101.85,0.7000000000000028,0.7000000000000028,164884,277448,82916,194532,-157979
2018-09-02,103.628,104.9,102.49,2.410000000000011,2.410000000000011,104.39999999999999,105.0,103.57,1.4300000000000068,1.4300000000000068,103.234,103.83,102.06,1.769999999999996,1.769999999999996,103.866,104.57,103.36,1.2099999999999937,0.769999999999996,145116,222212,119070,103142,9801
2018-09-09,103.574,104.32,103.04,1.279999999999987,-0.2600000000000051,104.112,105.0,103.53,1.4699999999999989,-1.3100000000000023,102.80799999999999,103.81,102.32,1.490000000000009,-1.3500000000000085,103.224,104.41,102.55,1.8599999999999994,-1.6199999999999903,153178,196827,120009,76818,30072
2018-09-16,103.998,104.95,103.08,1.8700000000000045,1.6000000000000085,104.582,105.22,103.35,1.8700000000000045,1.4699999999999989,103.37,104.29,102.47,1.8200000000000074,0.4399999999999977,103.88,104.78,103.0,1.7800000000000011,-0.010000000000005116,176314,288064,116389,171675,39511
2018-09-23,100.876,103.3,97.45,5.849999999999994,-5.849999999999994,101.236,103.37,98.84,4.530000000000001,-4.530000000000001,99.328,102.77,96.67,6.099999999999994,-5.829999999999998,99.658,103.0,97.28,5.719999999999999,-5.5,424447,876962,125441,751521,466684
2018-09-30,96.264,97.13,94.82,2.3100000000000023,-1.309999999999988,97.524,98.06,96.71,1.3500000000000085,-1.3500000000000085,94.922,95.95,93.63,2.3200000000000074,2.0799999999999983,96.036,96.83,94.22,2.6099999999999994,2.25,375662,669696,186680,483016,-483016
2018-10-07,94.454,96.52,90.81,5.709999999999994,-5.269999999999996,95.13799999999999,97.58,92.58,5.0,-3.9200000000000017,92.424,95.5,88.76,6.739999999999995,-5.409999999999997,93.34,96.23,90.81,5.420000000000002,-4.38000000000001,248180,309968,170462,139506,75336
2018-10-14,90.818,92.27,88.14,4.1299999999999955,-4.1299999999999955,91.348,93.06,88.65,4.409999999999997,-3.8699999999999903,88.792,90.8,85.22,5.579999999999998,-5.579999999999998,89.596,92.11,85.89,6.219999999999999,-6.219999999999999,180337,254374,138338,116036,116036
2018-10-21,82.972,84.55,81.0,3.549999999999997,-0.46999999999999886,85.744,87.01,84.89,2.1200000000000045,-0.3200000000000074,82.06400000000001,83.93,80.36,3.5700000000000074,0.18000000000000682,83.44800000000001,85.18,80.78,4.400000000000006,-0.38000000000000966,400263,571257,245848,325409,-325409
2018-10-28,87.202,88.99,84.81,4.179999999999993,4.179999999999993,88.46600000000001,90.0,86.19,3.8100000000000023,3.8100000000000023,86.476,88.28,84.26,4.019999999999996,4.019999999999996,87.608,88.97,85.73,3.239999999999995,2.8100000000000023,272224,314029,213108,100921,-86476
2018-11-04,89.056,89.53,88.53,1.0,-0.15000000000000568,89.908,90.68,88.53,2.1500000000000057,-1.3599999999999994,88.024,89.31,87.15,2.1599999999999966,-0.6499999999999915,89.028,90.0,87.29,2.7099999999999937,-2.089999999999989,182122,205315,138913,66402,-58347
2018-11-11,85.924,87.54,84.43,3.1099999999999994,-1.710000000000008,86.854,88.65,86.13,2.5200000000000102,-2.030000000000001,84.27,84.82,83.39,1.4299999999999926,-0.4299999999999926,85.258,86.05,84.6,1.4500000000000028,-0.04000000000000625,297352,479840,137811,342029,-342029
2018-11-18,83.045,84.0,81.94,2.0600000000000023,-0.7099999999999937,84.5975,86.0,83.75,2.25,-1.3799999999999955,81.83500000000001,82.62,81.22,1.4000000000000057,1.3900000000000006,82.5675,83.41,81.65,1.759999999999991,1.1799999999999926,207665,243155,169753,73402,-31466
2018-11-25,83.678,85.45,82.42,3.030000000000001,3.030000000000001,84.59,85.57,83.77,1.7999999999999972,1.7999999999999972,82.942,83.91,81.88,2.030000000000001,2.030000000000001,84.156,85.49,82.67,2.819999999999993,2.819999999999993,297664,343328,272716,70612,-69866
2018-12-02,81.185,85.14,79.49,5.650000000000006,-5.650000000000006,82.3825,85.25,79.8,5.450000000000003,-5.450000000000003,79.075,80.81,77.51,3.299999999999997,-3.299999999999997,80.015,81.09,79.0,2.0900000000000034,-2.0900000000000034,318414,336190,284104,52086,-18089
2018-12-09,79.018,80.14,77.52,2.6200000000000045,-2.3700000000000045,80.142,81.34,78.27,3.0700000000000074,-2.3100000000000023,77.838,78.7,76.63,2.0700000000000074,-1.7600000000000051,78.366,79.84,77.0,2.8400000000000034,-1.7099999999999937,358828,517699,229185,288514,190901
2018-12-16,73.906,77.37,71.25,6.1200000000000045,-6.1200000000000045,74.77799999999999,78.46,71.96,6.5,-6.5,72.288,74.8,70.59,4.209999999999994,-4.209999999999994,72.74,74.99,70.59,4.3999999999999915,-4.3999999999999915,353208,521245,144805,376440,-268694
2018-12-23,72.265,73.3,70.67,2.6299999999999955,2.269999999999996,73.5925,73.8,73.36,0.4399999999999977,0.29000000000000625,71.39999999999999,72.57,69.96,2.6099999999999994,2.030000000000001,73.1775,73.34,72.91,0.4300000000000068,-0.010000000000005116,285571,333399,225553,107846,-107846
2018-12-30,74.5175,76.22,72.53,3.6899999999999977,3.6899999999999977,76.045,77.65,74.27,3.3800000000000097,3.3800000000000097,74.16,75.51,72.53,2.980000000000004,2.980000000000004,75.4175,77.06,73.86,3.200000000000003,3.200000000000003,224082,260626,178632,81994,18815
2019-01-06,77.832,78.29,77.16,1.1300000000000097,-1.1300000000000097,78.6,78.84,78.25,0.5900000000000034,0.030000000000001137,76.944,77.61,76.5,1.1099999999999994,0.18999999999999773,77.908,78.4,77.5,0.9000000000000057,0.27000000000001023,238090,309245,95290,213955,-64736
2019-01-13,79.3025,81.03,77.86,3.1700000000000017,3.1700000000000017,80.3725,82.22,78.24,3.980000000000004,3.980000000000004,78.85,80.58,77.1,3.480000000000004,3.480000000000004,80.1325,81.77,78.17,3.5999999999999943,3.5999999999999943,180384,243909,122598,121311,73467
2019-01-20,81.204,81.61,80.47,1.1400000000000006,0.3100000000000023,81.89,82.75,81.24,1.5100000000000051,0.9699999999999989,80.664,81.61,79.85,1.7600000000000051,0.8700000000000045,81.376,82.65,80.6,2.0500000000000114,1.5400000000000063,136805,169760,95801,73959,-28924
2019-01-27,83.764,85.27,82.66,2.6099999999999994,0.5799999999999983,85.262,88.73,83.93,4.799999999999997,0.9199999999999875,82.496,82.92,81.54,1.3799999999999955,0.04000000000000625,83.83800000000001,85.09,83.09,2.0,1.6599999999999966,332450,467963,254815,213148,61037
2019-02-03,85.438,86.64,84.74,1.9000000000000057,0.9900000000000091,86.13199999999999,86.77,85.27,1.5,1.5,84.288,85.02,82.85,2.1700000000000017,2.1700000000000017,85.698,86.7,84.96,1.740000000000009,1.740000000000009,346941,455291,289895,165396,-165396
2019-02-10,88.1525,89.17,87.26,1.9099999999999966,1.9099999999999966,89.285,90.3,88.65,1.6499999999999915,1.6499999999999915,87.62,88.11,87.04,1.0699999999999932,1.0699999999999932,88.83,90.13,87.9,2.2299999999999898,2.2299999999999898,230613,285836,180282,105554,39698
2019-02-17,91.376,92.98,89.65,3.3299999999999983,3.3299999999999983,92.206,93.72,90.89,2.8299999999999983,2.8299999999999983,90.68,91.81,89.22,2.5900000000000034,2.4000000000000057,91.666,92.37,90.73,1.6400000000000006,1.0799999999999983,224332,331930,128347,203583,130771
2019-02-24,90.738,91.41,90.02,1.3900000000000006,-0.7399999999999949,91.118,91.59,90.79,0.7999999999999972,-0.5200000000000102,89.83,90.2,89.38,0.8200000000000074,-0.29000000000000625,90.416,90.78,90.02,0.7600000000000051,0.0799999999999983,135837,181147,98649,82498,-37842
2019-03-03,87.778,90.06,85.53,4.530000000000001,-3.6700000000000017,88.17,90.14,86.74,3.4000000000000057,-3.299999999999997,86.734,88.87,85.53,3.3400000000000034,-2.8100000000000023,87.236,89.74,86.06,3.6799999999999926,-3.3999999999999915,131233,171676,102852,68824,56286
2019-03-10,86.332,86.64,85.87,0.769999999999996,-0.769999999999996,86.872,87.44,86.65,0.789999999999992,0.6899999999999977,85.8,85.99,85.7,0.28999999999999204,-0.20000000000000284,86.398,87.3,85.83,1.4699999999999989,1.0499999999999972,161046,255380,105543,149837,27510
2019-03-17,82.23,87.6,77.48,10.11999999999999,-10.11999999999999,82.566,87.6,78.43,9.169999999999987,-9.169999999999987,80.1,84.59,76.82,7.77000000000001,-7.77000000000001,80.676,84.79,77.49,7.300000000000011,-6.560000000000002,166361,228871,75352,153519,153519
2019-03-24,80.5,82.29,78.52,3.7700000000000102,3.7700000000000102,81.642,83.98,79.99,3.990000000000009,3.990000000000009,80.16,82.0,78.52,3.480000000000004,3.480000000000004,81.282,83.87,79.69,4.180000000000007,3.930000000000007,221298,264734,178906,85828,-19091
2019-03-31,83.896,84.47,83.21,1.2600000000000051,1.1400000000000006,84.738,85.36,84.25,1.1099999999999994,1.1099999999999994,83.294,84.36,82.78,1.5799999999999983,1.5799999999999983,84.08999999999999,85.13,83.16,1.9699999999999989,1.9699999999999989,142057,193884,106555,87329,-14619
2019-04-07,85.132,86.71,83.65,3.059999999999988,1.9099999999999966,85.96,87.2,84.79,2.4099999999999966,2.3500000000000085,84.01,85.26,82.6,2.660000000000011,1.2199999999999989,85.028,86.75,83.79,2.9599999999999937,1.279999999999987,153447,177828,110004,67824,27954
2019-04-14,86.3825,87.26,85.11,2.1500000000000057,0.980000000000004,87.0175,87.31,86.61,0.7000000000000028,-0.46999999999999886,85.265,86.08,84.11,1.9699999999999989,-0.769999999999996,86.33,87.01,85.05,1.960000000000008,-1.9200000000000017,127907,172603,99882,72721,-37296
2019-04-21,85.808,86.76,84.95,1.8100000000000023,1.8100000000000023,87.324,88.69,86.66,2.030000000000001,1.3499999999999943,83.774,86.76,80.91,5.8500000000000085,2.4000000000000057,86.844,88.05,85.77,2.280000000000001,0.7099999999999937,153152,183948,115139,68809,-24573
2019-04-28,87.214,88.24,86.45,1.789999999999992,-1.3699999999999903,88.178,88.5,87.61,0.8900000000000006,0.15000000000000568,86.508,87.0,86.06,0.9399999999999977,-0.480000000000004,87.39,88.2,86.38,1.8200000000000074,0.9000000000000057,142315,199675,83134,116541,-49348
2019-05-05,85.008,87.13,83.02,4.109999999999999,-4.109999999999999,85.34,87.25,83.23,4.019999999999996,-4.019999999999996,83.93599999999999,86.43,80.58,5.8500000000000085,-5.8500000000000085,84.498,86.64,80.96,5.680000000000007,-5.680000000000007,165168,269106,98504,170602,-107758
2019-05-12,81.02,81.32,80.59,0.7299999999999898,-0.7299999999999898,81.916,82.69,81.26,1.4299999999999926,-1.4299999999999926,80.428,81.0,79.79,1.2099999999999937,-0.8799999999999955,81.176,82.01,80.45,1.5600000000000023,-1.3000000000000114,143779,221942,64449,157493,-64595
2019-05-19,79.97749999999999,81.09,77.98,3.1099999999999994,-3.1099999999999994,80.39,81.55,78.97,2.5799999999999983,-2.5799999999999983,78.7925,80.49,76.86,3.6299999999999955,-2.589999999999989,79.5275,81.46,77.49,3.969999999999999,-2.809999999999988,94727,127352,69448,57904,35218
2019-05-26,76.748,78.54,74.82,3.720000000000013,-3.720000000000013,77.392,78.71,75.85,2.8599999999999994,-2.4199999999999875,75.6,77.21,73.85,3.3599999999999994,-3.3599999999999994,76.42,77.78,74.93,2.8499999999999943,-1.769999999999996,167547,226545,122039,104506,59072
2019-06-02,76.99,77.77,76.47,1.2999999999999972,0.5,77.596,77.99,76.93,1.059999999999988,0.0,75.914,76.49,75.1,1.3900000000000006,-0.8900000000000006,77.074,77.82,76.45,1.3699999999999903,-0.7999999999999972,82132,86277,77877,8400,-5598
2019-06-09,76.194,77.45,75.42,2.030000000000001,-2.030000000000001,76.446,77.95,75.55,2.4000000000000057,-2.4000000000000057,74.868,76.24,73.97,2.269999999999996,-2.269999999999996,75.424,76.54,74.14,2.4000000000000057,-2.4000000000000057,111470,141822,79224,62598,53730
2019-06-16,75.056,75.91,74.29,1.6199999999999903,0.3999999999999915,75.872,76.62,75.46,1.1600000000000108,-0.25,74.246,75.09,73.64,1.4500000000000028,-0.29999999999999716,74.898,75.54,73.93,1.6099999999999994,-1.6099999999999994,183645,315265,128565,186700,-203
2019-06-23,74.904,76.58,74.05,2.530000000000001,2.530000000000001,75.68599999999999,76.87,74.2,2.6700000000000017,2.6700000000000017,74.194,75.48,72.6,2.8800000000000097,2.8800000000000097,74.982,76.09,73.81,2.280000000000001,2.280000000000001,176720,298973,109865,189108,-90584
2019-06-30,75.8825,76.64,75.07,1.5700000000000074,0.8200000000000074,76.6525,77.35,75.98,1.3699999999999903,0.37999999999999545,74.855,75.8,74.0,1.7999999999999972,0.7000000000000028,75.735,77.08,74.59,2.489999999999995,0.8799999999999955,132217,176979,110991,65988,1833
2019-07-07,77.146,78.58,75.35,3.230000000000004,3.230000000000004,77.922,78.99,76.46,2.530000000000001,2.530000000000001,76.19,77.23,75.25,1.980000000000004,1.6899999999999977,77.142,78.61,76.17,2.4399999999999977,0.8800000000000097,155718,227710,97619,130091,109464
2019-07-14,77.32600000000001,77.87,76.97,0.9000000000000057,0.030000000000001137,77.908,78.35,77.48,0.8699999999999903,-0.36999999999999034,76.774,77.11,76.14,0.9699999999999989,-0.7600000000000051,77.294,77.54,76.85,0.6900000000000119,-0.5,198381,261847,143708,118139,60634
2019-07-21,81.262,83.93,76.82,7.110000000000014,6.710000000000008,82.946,84.88,77.96,6.920000000000002,5.570000000000007,80.176,82.02,76.69,5.329999999999998,5.180000000000007,81.748,83.94,77.56,6.3799999999999955,4.719999999999999,261964,512720,145309,367411,-51073
2019-07-28,81.234,83.71,77.38,6.329999999999998,-4.450000000000003,82.092,84.47,78.55,5.920000000000002,-4.769999999999996,79.56400000000001,82.78,75.93,6.849999999999994,-5.75,80.53,83.68,76.99,6.690000000000012,-6.260000000000005,162665,287273,106422,180851,54463
2019-08-04,78.404,79.62,76.73,2.8900000000000006,1.2800000000000011,79.292,80.58,78.15,2.4299999999999926,1.1899999999999977,77.358,78.73,75.41,3.3200000000000074,1.3299999999999983,78.778,80.37,77.68,2.6899999999999977,-0.1799999999999926,175077,198708,137313,61395,-31470
2019-08-11,77.308,79.12,76.45,2.6700000000000017,1.740000000000009,78.82000000000001,80.26,77.69,2.5700000000000074,-0.9300000000000068,76.528,77.94,75.33,2.6099999999999994,1.019999999999996,77.52,78.81,75.94,2.8700000000000045,-0.6299999999999955,143141,166499,115909,50590,-2564
2019-08-18,77.332,78.21,76.2,2.009999999999991,-1.509999999999991,77.602,78.44,76.2,2.239999999999995,-1.5600000000000023,75.924,76.85,74.61,2.239999999999995,-1.9000000000000057,76.51,77.72,75.23,2.489999999999995,-1.4899999999999949,187963,250728,106768,143960,22668
2019-08-25,75.05,76.34,73.04,3.299999999999997,0.5700000000000074,75.975,76.54,75.11,1.4300000000000068,0.7700000000000102,74.17,75.47,72.96,2.510000000000005,2.269999999999996,75.0025,76.14,73.47,2.6700000000000017,2.6700000000000017,147916,212642,107921,104721,-48228
2019-09-01,76.0,76.82,74.95,1.8699999999999903,1.2399999999999949,77.3,78.85,75.61,3.239999999999995,3.239999999999995,75.456,76.78,73.72,3.0600000000000023,3.0600000000000023,76.276,78.35,74.55,3.799999999999997,3.799999999999997,123818,171517,96544,74973,26471
2019-09-08,80.02,81.01,78.49,2.5200000000000102,2.5200000000000102,81.248,82.81,79.9,2.9099999999999966,2.9099999999999966,79.502,80.67,78.34,2.3299999999999983,2.3299999999999983,80.856,82.21,79.87,2.339999999999989,2.339999999999989,172062,192697,116780,75917,17992
2019-09-15,80.612,81.7,79.73,1.9699999999999989,-1.4000000000000057,81.556,81.72,81.33,0.39000000000000057,-0.37000000000000455,80.01,80.34,79.51,0.8299999999999983,0.04999999999999716,80.622,80.9,80.31,0.5900000000000034,0.3299999999999983,140271,234238,98060,136178,-19455
2019-09-22,80.102,80.87,79.17,1.7000000000000028,-0.9100000000000108,80.778,81.19,80.14,1.0499999999999972,-0.9099999999999966,79.31,79.5,79.12,0.37999999999999545,-0.22999999999998977,79.786,80.77,79.15,1.6199999999999903,-0.4199999999999875,103429,139463,84353,55110,55110
2019-09-29,76.446,79.83,75.24,4.590000000000003,-4.590000000000003,76.724,80.18,75.4,4.780000000000001,-4.760000000000005,74.92999999999999,76.53,74.1,2.430000000000007,-2.0400000000000063,75.49,76.83,74.78,2.049999999999997,-2.049999999999997,156555,208489,105130,103359,27803
2019-10-06,74.138,75.34,73.05,2.2900000000000063,1.4500000000000028,75.036,76.53,73.74,2.7900000000000063,1.9000000000000057,73.364,74.38,72.29,2.089999999999989,1.7800000000000011,74.23,75.62,72.67,2.950000000000003,2.950000000000003,140678,168287,79588,88699,-88699
2019-10-13,77.316,78.69,75.74,2.950000000000003,2.950000000000003,78.316,79.5,77.38,2.1200000000000045,2.1200000000000045,76.992,78.48,75.23,3.25,3.25,77.812,78.6,76.97,1.6299999999999955,1.6299999999999955,107807,132879,83062,49817,12763
2019-10-20,78.488,79.21,77.53,1.6799999999999926,-0.4399999999999977,79.184,80.24,78.19,2.049999999999997,-1.3199999999999932,77.538,78.03,77.07,0.960000000000008,0.09000000000000341,78.298,78.91,77.72,1.1899999999999977,-0.3999999999999915,129825,181750,89553,92197,-32682
2019-10-27,78.816,80.03,77.63,2.4000000000000057,1.6299999999999955,79.98,82.2,78.77,3.430000000000007,2.4399999999999977,78.072,80.03,76.51,3.519999999999996,1.6299999999999955,79.476,82.02,77.15,4.86999999999999,2.7299999999999898,138255,183084,80299,102785,102785
