Date,AVY_Open_average,AVY_Open_max,AVY_Open_min,AVY_Open_volatility,AVY_Open_change,AVY_High_average,AVY_High_max,AVY_High_min,AVY_High_volatility,AVY_High_change,AVY_Low_average,AVY_Low_max,AVY_Low_min,AVY_Low_volatility,AVY_Low_change,AVY_Close_average,AVY_Close_max,AVY_Close_min,AVY_Close_volatility,AVY_Close_change,AVY_Volume_average,AVY_Volume_max,AVY_Volume_min,AVY_Volume_volatility,AVY_Volume_change
2018-01-14,120.06,121.43,118.05,3.3800000000000097,1.8100000000000023,121.174,123.2,119.68,3.519999999999996,1.7399999999999949,118.938,120.8,116.92,3.8799999999999955,3.3400000000000034,119.792,121.34,117.38,3.960000000000008,3.3500000000000085,581031,685650,483091,202559,-87930
2018-01-21,120.628,121.4,120.14,1.2600000000000051,0.3400000000000034,121.022,121.67,120.3,1.3700000000000045,0.7600000000000051,119.678,120.54,118.55,1.990000000000009,-1.0499999999999972,120.09,121.02,118.67,2.3499999999999943,-1.0699999999999932,530949,661591,426583,235008,118284
2018-01-28,119.178,121.28,116.79,4.489999999999995,-1.519999999999996,120.548,123.67,118.29,5.3799999999999955,-0.519999999999996,117.33,120.0,113.76,6.239999999999995,-3.559999999999988,118.362,122.68,113.81,8.870000000000005,-3.519999999999996,1212359,1671359,923292,748067,98308
2018-02-04,112.994,114.63,111.65,2.9799999999999898,1.039999999999992,115.0,116.84,112.26,4.579999999999998,1.7399999999999949,111.588,114.22,108.83,5.390000000000001,1.1799999999999926,113.38,115.65,110.77,4.88000000000001,1.4100000000000108,986681,1320459,789020,531439,-331375
2018-02-11,117.3825,119.31,115.24,4.070000000000007,4.070000000000007,118.6925,119.72,117.2,2.519999999999996,2.519999999999996,116.7525,118.66,114.85,3.8100000000000023,3.8100000000000023,118.3325,119.53,116.88,2.6500000000000057,1.9200000000000017,622782,642638,596468,46170,24471
2018-02-18,118.158,119.62,117.08,2.5400000000000063,1.5100000000000051,119.228,120.41,118.66,1.75,1.75,117.31400000000001,118.29,116.78,1.5100000000000051,1.5100000000000051,118.29599999999999,120.11,116.92,3.1899999999999977,3.030000000000001,473538,549370,411999,137371,-137371
2018-02-25,117.454,120.33,114.37,5.959999999999994,-5.959999999999994,117.902,120.39,115.2,5.189999999999998,-5.189999999999998,115.848,118.9,113.47,5.430000000000007,-5.430000000000007,116.59,118.91,114.79,4.11999999999999,-4.11999999999999,615774,770800,406402,364398,364398
2018-03-04,115.556,117.28,113.86,3.4200000000000017,2.549999999999997,116.672,117.62,115.03,2.5900000000000034,2.530000000000001,114.288,116.36,112.49,3.8700000000000045,3.8700000000000045,115.932,117.33,114.52,2.8100000000000023,2.0,729417,1305908,507409,798499,-798499
2018-03-11,114.476,116.77,111.32,5.450000000000003,-5.450000000000003,114.764,117.48,111.9,5.579999999999998,-5.579999999999998,112.902,115.7,110.41,5.290000000000006,-5.290000000000006,113.468,115.91,110.82,5.090000000000003,-5.090000000000003,864526,1581526,553795,1027731,489567
2018-03-18,107.702,109.92,104.06,5.859999999999999,-5.859999999999999,109.01,111.46,106.36,5.099999999999994,-4.799999999999997,106.464,109.74,103.01,6.72999999999999,-5.659999999999997,107.128,110.76,103.06,7.700000000000003,-5.0,969717,1169216,782715,386501,-356790
2018-03-25,105.41,106.33,104.58,1.75,-0.21999999999999886,106.3925,107.03,105.53,1.5,-0.09000000000000341,103.465,104.62,102.55,2.0700000000000074,-1.1299999999999955,104.655,106.25,103.87,2.3799999999999955,-0.5799999999999983,736141,900570,583231,317339,-307759
2018-04-01,104.67,106.7,103.16,3.5400000000000063,-0.12999999999999545,105.94800000000001,106.92,105.18,1.7399999999999949,-0.04999999999999716,103.52,105.36,102.44,2.9200000000000017,-0.11999999999999034,104.788,106.21,103.2,3.009999999999991,-0.6599999999999966,881081,1092793,552530,540263,-315838
2018-04-08,105.584,105.97,105.38,0.5900000000000034,0.15000000000000568,106.392,107.19,106.05,1.1400000000000006,-0.769999999999996,104.926,105.17,104.27,0.9000000000000057,-0.030000000000001137,105.582,106.35,104.8,1.5499999999999972,-0.36999999999999034,532889,612156,457816,154340,-40268
2018-04-15,107.706,108.28,106.97,1.3100000000000023,0.28000000000000114,108.272,108.93,107.8,1.1300000000000097,0.010000000000005116,106.834,107.48,106.31,1.1700000000000017,0.37999999999999545,107.54,108.2,107.01,1.1899999999999977,-0.6700000000000017,760647,1053578,504993,548585,-385626
2018-04-22,106.318,108.82,104.2,4.61999999999999,-2.1299999999999955,107.63799999999999,108.82,106.74,2.0799999999999983,-0.37000000000000455,104.18599999999999,106.05,101.67,4.3799999999999955,1.0100000000000051,105.588,106.67,104.81,1.8599999999999994,-0.5900000000000034,888208,1317341,644419,672922,-114669
2018-04-29,104.664,105.94,103.51,2.4299999999999926,1.3400000000000034,106.006,107.06,104.94,2.1200000000000045,1.1800000000000068,103.896,105.24,102.4,2.839999999999989,1.25,105.044,105.73,104.15,1.5799999999999983,0.18000000000000682,709504,981133,444272,536861,-536861
2018-05-06,106.798,107.93,105.77,2.160000000000011,2.1500000000000057,107.664,109.0,106.25,2.75,2.430000000000007,106.172,107.42,104.67,2.75,2.230000000000004,107.05799999999999,108.19,105.5,2.6899999999999977,2.6899999999999977,715237,771616,661594,110022,51431
2018-05-13,108.022,109.51,106.52,2.990000000000009,1.5100000000000051,109.13,110.75,108.3,2.450000000000003,2.450000000000003,107.466,109.5,105.85,3.6500000000000057,3.6500000000000057,108.43599999999999,110.66,106.34,4.319999999999993,4.319999999999993,673103,895291,581435,313856,-49100
2018-05-20,109.315,110.63,108.46,2.1700000000000017,-2.049999999999997,109.9675,111.52,109.12,2.3999999999999915,-2.3999999999999915,108.42,110.18,107.04,3.1400000000000006,-2.1200000000000045,109.005,110.21,108.35,1.8599999999999994,-1.7299999999999898,583500,720630,398763,321867,-314467
2018-05-27,106.74,107.54,105.89,1.6500000000000057,-0.9900000000000091,107.146,107.73,106.46,1.2700000000000102,-0.480000000000004,105.548,106.14,104.88,1.2600000000000051,0.4100000000000108,106.164,106.89,105.03,1.8599999999999994,0.19999999999998863,597992,1055841,402711,653130,57175
2018-06-03,106.86,108.27,106.13,2.1400000000000006,2.1400000000000006,107.7,108.65,107.03,1.6200000000000045,1.0400000000000063,106.066,107.71,105.04,2.6699999999999875,1.9599999999999937,107.142,108.03,106.3,1.730000000000004,0.5499999999999972,591486,817249,423769,393480,-43001
2018-06-10,106.806,107.97,105.61,2.3599999999999994,-2.3599999999999994,106.998,108.01,105.84,2.1700000000000017,-2.1700000000000017,105.796,106.65,104.94,1.710000000000008,-1.6500000000000057,106.262,107.41,105.13,2.280000000000001,-2.280000000000001,592004,933056,395154,537902,145810
