Date,COR_stock_Open_average,COR_stock_Open_max,COR_stock_Open_min,COR_stock_Open_volatility,COR_stock_Open_change,COR_stock_High_average,COR_stock_High_max,COR_stock_High_min,COR_stock_High_volatility,COR_stock_High_change,COR_stock_Low_average,COR_stock_Low_max,COR_stock_Low_min,COR_stock_Low_volatility,COR_stock_Low_change,COR_stock_Close_average,COR_stock_Close_max,COR_stock_Close_min,COR_stock_Close_volatility,COR_stock_Close_change,COR_stock_Volume_average,COR_stock_Volume_max,COR_stock_Volume_min,COR_stock_Volume_volatility,COR_stock_Volume_change
2018-01-14,106.8575,107.7,105.67,2.030000000000001,1.9299999999999926,108.4025,109.56,107.7,1.8599999999999994,-1.3100000000000023,106.1225,107.11,105.67,1.4399999999999977,1.4399999999999977,107.30250000000001,107.59,106.79,0.7999999999999972,0.23000000000000398,332017,372914,271146,101768,-101768
2018-01-21,107.762,108.63,107.13,1.5,0.45999999999999375,108.922,110.45,107.99,2.460000000000008,0.9699999999999989,107.012,107.52,106.15,1.3699999999999903,1.3699999999999903,108.054,108.92,107.0,1.9200000000000017,1.9200000000000017,321407,385364,262288,123076,-25191
2018-01-28,106.068,108.91,104.14,4.769999999999996,-4.769999999999996,107.458,109.25,104.92,4.329999999999998,-3.519999999999996,103.962,105.14,102.33,2.8100000000000023,-2.049999999999997,105.416,108.32,104.28,4.039999999999992,-0.7199999999999989,357116,469912,236108,233804,-146634
2018-02-04,100.936,103.56,96.39,7.170000000000002,-7.170000000000002,102.67399999999999,105.49,98.1,7.390000000000001,-7.390000000000001,98.36,102.25,92.63,9.620000000000005,-9.620000000000005,100.06400000000001,102.46,96.37,6.089999999999989,-4.849999999999994,598747,877394,330969,546425,480955
2018-02-11,97.70400000000001,98.04,97.5,0.5400000000000063,-0.1700000000000017,98.256,98.63,97.89,0.7399999999999949,0.37999999999999545,95.39,96.71,93.42,3.289999999999992,2.450000000000003,97.394,98.28,96.26,2.019999999999996,-1.1400000000000006,533460,713355,408957,304398,-287903
2018-02-18,93.53999999999999,95.81,91.38,4.430000000000007,-3.1099999999999994,94.89,96.47,92.47,4.0,-0.4000000000000057,91.9125,94.57,89.76,4.809999999999988,-2.539999999999992,93.4325,95.83,91.31,4.519999999999996,1.0600000000000023,588958,879952,445116,434836,-4933
2018-02-25,94.49,96.31,92.24,4.070000000000007,-4.070000000000007,95.138,96.44,92.5,3.9399999999999977,-3.9399999999999977,93.03,94.87,90.91,3.960000000000008,-3.960000000000008,93.838,95.96,92.5,3.4599999999999937,-3.4599999999999937,351163,386311,301163,85148,-65246
2018-03-04,95.15,97.18,92.01,5.170000000000002,5.170000000000002,96.982,98.28,95.78,2.5,2.5,94.648,96.39,91.95,4.439999999999998,4.439999999999998,96.48,98.19,95.35,2.8400000000000034,2.6799999999999926,344993,481537,271361,210176,-58529
2018-03-11,103.192,105.35,99.99,5.359999999999999,5.359999999999999,104.648,106.35,102.42,3.9299999999999926,3.9299999999999926,102.782,104.64,99.6,5.040000000000006,5.040000000000006,104.31,106.23,101.81,4.420000000000002,4.420000000000002,528020,673083,388508,284575,-190848
2018-03-18,103.966,105.79,102.59,3.200000000000003,-3.200000000000003,104.616,105.9,103.11,2.7900000000000063,-2.7900000000000063,102.112,104.06,98.5,5.560000000000002,-5.560000000000002,102.80199999999999,105.12,98.77,6.3500000000000085,-6.3500000000000085,373125,490908,224791,266117,19077
2018-03-25,100.58,101.85,99.72,2.1299999999999955,2.1299999999999955,101.8725,102.28,101.01,1.269999999999996,1.1799999999999926,99.67500000000001,99.95,99.37,0.5799999999999983,0.5300000000000011,100.825,101.87,100.26,1.6099999999999994,-0.28999999999999204,334660,435328,206985,228343,78986
2018-04-01,101.842,103.94,100.35,3.5900000000000034,3.3700000000000045,103.01599999999999,104.66,100.57,4.090000000000003,4.090000000000003,100.32600000000001,102.12,98.65,3.469999999999999,3.1400000000000006,102.238,104.3,99.9,4.3999999999999915,2.3900000000000006,406731,521097,313126,207971,-142787
