Date,SPWR_Open_average,SPWR_Open_max,SPWR_Open_min,SPWR_Open_volatility,SPWR_Open_change,SPWR_High_average,SPWR_High_max,SPWR_High_min,SPWR_High_volatility,SPWR_High_change,SPWR_Low_average,SPWR_Low_max,SPWR_Low_min,SPWR_Low_volatility,SPWR_Low_change,SPWR_Close_average,SPWR_Close_max,SPWR_Close_min,SPWR_Close_volatility,SPWR_Close_change,SPWR_Volume_average,SPWR_Volume_max,SPWR_Volume_min,SPWR_Volume_volatility,SPWR_Volume_change
2018-01-14,8.73,9.21,8.52,0.6900000000000013,-0.5800000000000001,8.922,9.3,8.69,0.6100000000000012,-0.16000000000000014,8.476,8.6,8.3,0.29999999999999893,0.08000000000000007,8.636000000000001,8.72,8.55,0.16999999999999993,0.10000000000000142,2624237,3562342,1450264,2112078,-545011
2018-01-21,8.202,8.92,7.9,1.0199999999999996,-0.8300000000000001,8.412,9.31,8.02,1.290000000000001,-1.0999999999999996,7.772,8.01,7.51,0.5,-0.1299999999999999,8.028,8.16,7.77,0.39000000000000057,-0.019999999999999574,5340366,10332530,2354248,7978282,-7978282
2018-01-28,7.858,8.25,7.37,0.8799999999999999,-0.5999999999999996,8.018,8.49,7.53,0.96,-0.7700000000000005,7.632000000000001,7.91,7.12,0.79,-0.75,7.734,8.18,7.2,0.9799999999999995,-0.9799999999999995,2833645,3227495,2383308,844187,160822
2018-02-04,7.008,7.16,6.82,0.33999999999999986,-0.1299999999999999,7.188,7.45,6.95,0.5,-0.5,6.742,7.02,6.46,0.5599999999999996,-0.34999999999999964,6.9239999999999995,7.05,6.79,0.2599999999999998,-0.16000000000000014,3912612,6554089,2569659,3984430,-615525
2018-02-11,7.0675,7.28,6.84,0.4400000000000004,0.4400000000000004,7.525,7.69,7.41,0.28000000000000025,0.28000000000000025,6.9125,7.2,6.55,0.6500000000000004,0.40000000000000036,7.4725,7.64,7.38,0.2599999999999998,0.2599999999999998,4246132,6895479,2490740,4404739,-1340111
2018-02-18,7.378,7.59,7.16,0.4299999999999997,-0.34999999999999964,7.54,7.75,7.2,0.5499999999999998,-0.08000000000000007,7.144,7.42,6.88,0.54,-0.40000000000000036,7.346,7.6,7.12,0.47999999999999954,0.10999999999999943,2053524,2417039,1637131,779908,779908
2018-02-25,7.22,7.63,6.94,0.6899999999999995,-0.5,7.39,7.63,7.21,0.41999999999999993,-0.08999999999999986,7.0440000000000005,7.23,6.87,0.3600000000000003,-0.10000000000000053,7.172,7.27,7.06,0.20999999999999996,-0.019999999999999574,2374098,3024365,2025336,999029,999029
2018-03-04,7.322,7.45,7.22,0.23000000000000043,-0.03000000000000025,7.474,7.54,7.36,0.17999999999999972,-0.10999999999999943,7.202,7.27,7.11,0.15999999999999925,-0.08999999999999986,7.32,7.44,7.16,0.28000000000000025,-0.08999999999999986,2104590,2961083,1602065,1359018,201621
2018-03-11,7.184,7.3,7.01,0.29000000000000004,-0.08999999999999986,7.338,7.5,7.22,0.28000000000000025,0.08999999999999986,7.096,7.21,6.97,0.2400000000000002,0.03000000000000025,7.216,7.47,7.03,0.4399999999999995,0.27999999999999936,2535270,3638978,1570481,2068497,1936954
2018-03-18,7.796,8.01,7.46,0.5499999999999998,0.3799999999999999,8.166,8.39,7.92,0.47000000000000064,0.22000000000000064,7.65,7.82,7.44,0.3799999999999999,0.20999999999999996,7.9639999999999995,8.24,7.74,0.5,0.20000000000000107,2558304,3802922,1713868,2089054,-1641460
2018-03-25,7.955,8.31,7.72,0.5900000000000007,-0.41000000000000014,8.0975,8.32,7.91,0.41000000000000014,-0.41000000000000014,7.655,7.83,7.54,0.29000000000000004,-0.29000000000000004,7.7875,7.98,7.63,0.35000000000000053,-0.25,1796886,2272690,1503168,769522,-474033
2018-04-01,7.7700000000000005,8.17,7.34,0.8300000000000001,0.5199999999999996,8.036,8.32,7.7,0.6200000000000001,0.5600000000000005,7.656,8.12,7.26,0.8599999999999994,0.8599999999999994,7.906,8.15,7.55,0.6000000000000005,0.6000000000000005,1606853,1909448,1384646,524802,-2758
2018-04-08,8.182,8.29,8.01,0.27999999999999936,-0.10999999999999943,8.33,8.49,8.19,0.3000000000000007,-0.3000000000000007,8.036,8.26,7.92,0.33999999999999986,-0.3099999999999996,8.132,8.3,7.95,0.35000000000000053,-0.23000000000000043,1666585,2045505,1322769,722736,-472863
2018-04-15,9.018,9.65,8.04,1.6100000000000012,1.1000000000000014,9.442,10.0,8.42,1.58,0.8300000000000001,8.824,9.53,7.96,1.5699999999999994,0.7600000000000007,9.219999999999999,9.77,8.35,1.42,0.5999999999999996,4400752,7641107,2071276,5569831,1775580
2018-04-22,8.914,8.96,8.86,0.10000000000000142,0.010000000000001563,9.058,9.31,8.9,0.41000000000000014,-0.09999999999999964,8.716,8.92,8.5,0.41999999999999993,-0.25,8.82,8.96,8.53,0.4300000000000015,-0.40000000000000036,1429471,1824272,953498,870774,192602
2018-04-29,8.324,8.5,8.1,0.40000000000000036,-0.2599999999999998,8.498000000000001,8.57,8.4,0.16999999999999993,0.009999999999999787,8.178,8.35,8.05,0.29999999999999893,-0.040000000000000924,8.288,8.42,8.1,0.3200000000000003,0.0,1240867,1544210,885592,658618,262448
2018-05-06,8.698,9.08,8.3,0.7799999999999994,0.5099999999999998,8.958,9.12,8.53,0.5899999999999999,0.5600000000000005,8.414,8.7,8.04,0.6600000000000001,0.4499999999999993,8.812,9.01,8.47,0.5399999999999991,0.3899999999999988,2971456,4547029,1516771,3030258,408706
2018-05-13,9.184,9.42,8.82,0.5999999999999996,0.5999999999999996,9.45,9.6,9.26,0.33999999999999986,0.33999999999999986,9.036,9.38,8.7,0.6800000000000015,0.6800000000000015,9.264,9.45,9.09,0.35999999999999943,0.25,2189118,2947755,1753745,1194010,-613709
2018-05-20,9.0825,9.52,8.83,0.6899999999999995,-0.6500000000000004,9.1425,9.59,8.88,0.7099999999999991,-0.7099999999999991,8.76,9.18,8.53,0.6500000000000004,-0.629999999999999,8.9225,9.2,8.8,0.3999999999999986,-0.3999999999999986,1777284,2213288,1379107,834181,505016
2018-05-27,8.666,8.99,8.4,0.5899999999999999,-0.5099999999999998,8.736,8.99,8.49,0.5,-0.40000000000000036,8.384,8.65,8.05,0.5999999999999996,-0.5999999999999996,8.486,8.83,8.18,0.6500000000000004,-0.6500000000000004,2180511,3346490,1730252,1616238,1488747
2018-06-03,7.5120000000000005,8.15,7.08,1.0700000000000003,-1.0700000000000003,7.6659999999999995,8.2,7.37,0.8299999999999992,-0.7099999999999991,7.244,7.82,7.02,0.8000000000000007,-0.79,7.398,7.87,7.05,0.8200000000000003,-0.40000000000000036,3417466,5048282,2789554,2258728,463574
2018-06-10,7.798,8.0,7.49,0.5099999999999998,0.05999999999999961,8.034,8.15,7.94,0.20999999999999996,0.02999999999999936,7.624,7.87,7.45,0.41999999999999993,0.040000000000000036,7.888,8.02,7.62,0.39999999999999947,0.09999999999999964,2223636,3122210,1162274,1959936,-1959936
2018-06-17,8.042,8.24,7.89,0.35000000000000053,0.35000000000000053,8.216,8.28,8.15,0.129999999999999,0.129999999999999,7.852,8.01,7.66,0.34999999999999964,-0.08000000000000007,8.030000000000001,8.23,7.79,0.4400000000000004,-0.2999999999999998,1771310,2753518,1131614,1621904,645116
2018-06-24,7.736,7.83,7.64,0.1900000000000004,-0.11000000000000032,7.898,8.06,7.8,0.2600000000000007,0.2600000000000007,7.574,7.63,7.42,0.20999999999999996,0.15000000000000036,7.784,8.05,7.67,0.3800000000000008,0.27000000000000046,1388272,1922791,1057376,865415,-231744
2018-07-01,7.9025,8.05,7.77,0.28000000000000114,-0.15000000000000036,7.9825,8.06,7.9,0.16000000000000014,-0.02000000000000135,7.74,7.82,7.65,0.16999999999999993,0.16999999999999993,7.855,7.96,7.7,0.2599999999999998,0.2599999999999998,971046,1081377,862060,219317,36299
2018-07-08,7.916,7.99,7.84,0.15000000000000036,-0.11000000000000032,8.01,8.04,7.9,0.1399999999999988,-0.1399999999999988,7.822,7.9,7.75,0.15000000000000036,-0.15000000000000036,7.9,7.98,7.78,0.20000000000000018,-0.20000000000000018,979838,1329701,719299,610402,-35966
2018-07-15,7.516,7.71,7.36,0.34999999999999964,-0.34999999999999964,7.636,7.77,7.5,0.2699999999999996,-0.2699999999999996,7.362,7.5,7.28,0.21999999999999975,-0.21999999999999975,7.436,7.56,7.34,0.21999999999999975,-0.17999999999999972,1597373,2103981,918386,1185595,-579742
2018-07-22,7.244,7.43,6.92,0.5099999999999998,-0.46999999999999975,7.354,7.55,7.01,0.54,-0.4500000000000002,7.004,7.26,6.57,0.6899999999999995,-0.6899999999999995,7.138,7.53,6.78,0.75,-0.5199999999999996,2048584,3151099,1135206,2015893,1565786
2018-07-29,7.41,7.69,7.23,0.45999999999999996,0.09000000000000075,7.574,7.8,7.29,0.5099999999999998,0.15000000000000036,7.1819999999999995,7.49,6.8,0.6900000000000004,0.45999999999999996,7.428,7.76,7.26,0.5,0.03000000000000025,2138363,3382583,1171027,2211556,-2211556
