Date,AMGN_stock_Open_average,AMGN_stock_Open_max,AMGN_stock_Open_min,AMGN_stock_Open_volatility,AMGN_stock_Open_change,AMGN_stock_High_average,AMGN_stock_High_max,AMGN_stock_High_min,AMGN_stock_High_volatility,AMGN_stock_High_change,AMGN_stock_Low_average,AMGN_stock_Low_max,AMGN_stock_Low_min,AMGN_stock_Low_volatility,AMGN_stock_Low_change,AMGN_stock_Close_average,AMGN_stock_Close_max,AMGN_stock_Close_min,AMGN_stock_Close_volatility,AMGN_stock_Close_change,AMGN_stock_Volume_average,AMGN_stock_Volume_max,AMGN_stock_Volume_min,AMGN_stock_Volume_volatility,AMGN_stock_Volume_change
2018-01-14,187.28,188.36,185.62,2.740000000000009,2.740000000000009,188.7575,189.72,187.45,2.2700000000000102,2.2700000000000102,185.7925,187.6,184.17,3.430000000000007,3.430000000000007,187.605,189.28,185.54,3.740000000000009,3.740000000000009,3532524,4018235,3084923,933312,277688
2018-01-21,191.586,193.0,189.73,3.2700000000000102,1.3200000000000216,194.028,196.8,191.8,5.0,4.230000000000018,190.086,191.6,188.9,2.6999999999999886,1.5600000000000023,192.208,196.01,190.08,5.929999999999978,3.6799999999999784,3244682,3920250,2471001,1449249,340468
2018-01-28,190.498,196.21,183.46,12.75,-12.75,193.88,201.23,186.83,14.399999999999977,-8.629999999999995,187.238,195.65,182.33,13.319999999999993,-12.640000000000015,189.578,198.0,185.56,12.439999999999998,-10.990000000000009,4868473,7030078,3990821,3039257,2464376
2018-02-04,178.624,186.82,174.13,12.689999999999998,-12.689999999999998,181.15,188.6,175.46,13.139999999999986,-13.139999999999986,172.782,176.0,168.25,7.75,-6.3700000000000045,175.09,177.47,173.12,4.349999999999994,-1.289999999999992,6457363,7527691,5715671,1812020,-828817
2018-02-11,177.21,183.8,173.87,9.930000000000007,9.5,180.96,186.12,176.67,9.450000000000017,9.450000000000017,176.42000000000002,182.68,172.46,10.219999999999999,9.680000000000007,179.496,183.6,174.87,8.72999999999999,8.680000000000007,4595474,5958665,3834715,2123950,41019
2018-02-18,183.055,183.63,182.51,1.1200000000000045,0.7400000000000091,185.44,186.79,184.31,2.4799999999999898,2.4799999999999898,182.32999999999998,182.77,182.01,0.7600000000000193,0.6300000000000239,183.6325,186.67,182.43,4.239999999999981,3.6899999999999977,4041128,4163363,3868197,295166,84996
2018-02-25,185.488,188.83,181.06,7.77000000000001,-6.400000000000006,187.846,190.37,185.57,4.800000000000011,-4.569999999999993,183.54,187.03,180.38,6.650000000000006,-5.97999999999999,185.286,188.5,183.29,5.210000000000008,-3.4199999999999875,9075407,19115484,4543991,14571493,14171864
2018-03-04,187.776,189.73,185.05,4.679999999999978,2.9499999999999886,190.466,191.64,188.4,3.2399999999999807,0.6899999999999977,186.034,186.93,185.0,1.9300000000000068,1.3199999999999932,189.254,191.1,187.16,3.9399999999999977,0.9699999999999989,11102185,18446496,5674128,12772368,-9513675
2018-03-11,190.016,191.18,189.5,1.6800000000000068,0.25,190.994,192.62,190.25,2.3700000000000045,-0.13999999999998636,188.378,189.8,187.23,2.5700000000000216,-1.0900000000000034,189.522,190.57,188.24,2.329999999999984,-1.0600000000000023,7099505,16878416,3320541,13557875,9905979
2018-03-18,181.654,187.29,176.57,10.719999999999999,-10.719999999999999,183.184,187.93,179.18,8.75,-8.75,177.716,181.4,169.35,12.050000000000011,-11.310000000000002,178.336,182.55,169.43,13.120000000000005,-13.120000000000005,3433268,4529564,2531127,1998437,559146
2018-03-25,172.82,176.16,170.99,5.1699999999999875,-1.789999999999992,174.2425,176.36,172.24,4.1200000000000045,-3.6299999999999955,169.3975,170.11,168.02,2.0900000000000034,-0.4700000000000273,171.82,175.19,170.46,4.72999999999999,-4.710000000000008,4123967,4545862,3769788,776074,-447286
2018-04-01,169.584,174.0,166.17,7.8300000000000125,0.9400000000000261,172.044,174.43,169.22,5.210000000000008,1.1399999999999864,166.292,170.99,163.31,7.680000000000007,2.8899999999999864,169.586,173.52,166.05,7.469999999999999,2.089999999999975,3688956,4759751,2766596,1993155,-1011981
2018-04-08,171.336,172.68,169.2,3.480000000000018,2.910000000000025,173.488,174.11,172.43,1.6800000000000068,-0.5199999999999818,170.29,171.6,167.99,3.609999999999985,2.799999999999983,171.532,173.13,169.62,3.509999999999991,1.8599999999999852,3093686,3856821,2575883,1280938,-1200444
2018-04-15,173.586,174.61,172.75,1.8600000000000136,0.3499999999999943,174.758,176.16,173.13,3.030000000000001,0.3400000000000034,171.89,174.44,170.57,3.8700000000000045,-0.5,173.172,175.11,171.38,3.730000000000018,0.18000000000000682,2674766,3283901,2205595,1078306,302189
2018-04-22,174.234,175.55,171.62,3.930000000000007,3.299999999999983,176.554,177.92,175.44,2.4799999999999898,0.9499999999999886,171.754,174.86,170.34,4.52000000000001,3.6100000000000136,174.852,177.46,171.94,5.52000000000001,2.8000000000000114,3751811,4693756,2424823,2268933,-1143874
2018-04-29,170.92000000000002,177.91,165.96,11.949999999999989,-11.949999999999989,172.728,178.74,169.5,9.240000000000009,-9.240000000000009,168.38,174.35,165.22,9.129999999999995,-9.129999999999995,169.512,174.48,166.39,8.090000000000003,-6.5,4015341,4799360,3429998,1369362,-178705
2018-05-06,169.346,170.38,168.58,1.799999999999983,1.799999999999983,171.36,174.35,169.93,4.4199999999999875,4.4199999999999875,168.296,170.03,167.09,2.9399999999999977,2.530000000000001,170.17,173.89,168.06,5.829999999999984,5.829999999999984,3332518,3937743,2861407,1076336,564760
2018-05-13,174.016,176.51,171.35,5.159999999999997,2.4099999999999966,176.092,177.8,174.58,3.219999999999999,-0.46000000000000796,172.396,174.69,170.62,4.069999999999993,1.6500000000000057,174.61,176.3,172.34,3.960000000000008,0.3400000000000034,3200401,4491682,2268360,2223322,6513
2018-05-20,177.782,180.0,176.71,3.289999999999992,0.8400000000000034,179.368,180.26,177.94,2.319999999999993,1.1400000000000148,176.732,177.6,175.9,1.6999999999999886,1.6999999999999886,178.19400000000002,179.94,176.47,3.469999999999999,1.7700000000000102,2347986,2742654,1811957,930697,-745281
2018-05-27,179.085,180.75,176.99,3.759999999999991,3.759999999999991,181.47,184.77,178.38,6.390000000000015,6.390000000000015,178.13,180.36,175.77,4.590000000000003,4.590000000000003,180.2175,183.57,177.44,6.1299999999999955,6.1299999999999955,3485291,5247169,2382008,2865161,510783
2018-06-03,183.07,183.89,182.01,1.8799999999999955,0.7099999999999795,184.906,185.97,184.05,1.9199999999999875,-0.3199999999999932,181.92,183.6,179.79,3.8100000000000023,0.7699999999999818,183.66400000000002,185.44,181.73,3.710000000000008,-1.1399999999999864,2817474,3980759,2213273,1767486,566192
2018-06-10,184.866,186.47,184.09,2.3799999999999955,2.3300000000000125,185.864,186.74,184.82,1.920000000000016,1.920000000000016,183.302,184.02,182.7,1.3200000000000216,1.0900000000000034,184.832,185.79,183.68,2.109999999999985,0.39999999999997726,3092557,6474543,2045325,4429218,4065179
2018-06-17,185.206,186.51,182.83,3.6799999999999784,2.180000000000007,186.59,188.09,184.5,3.5900000000000034,3.5900000000000034,183.838,184.83,182.38,2.450000000000017,2.450000000000017,185.558,186.51,183.95,2.5600000000000023,1.200000000000017,4136781,11153095,2206421,8946674,8782420
2018-06-24,184.404,185.34,183.16,2.180000000000007,-1.4199999999999875,186.126,187.36,184.58,2.780000000000001,-0.6399999999999864,183.362,184.07,181.7,2.3700000000000045,-0.47999999999998977,184.282,185.36,183.34,2.0200000000000102,-0.7700000000000102,2399209,2678229,2070600,607629,-72047
2018-07-01,186.3125,188.57,184.09,4.47999999999999,4.47999999999999,188.13,191.49,185.46,6.030000000000001,6.030000000000001,185.4725,188.01,182.7,5.310000000000002,5.310000000000002,187.3425,191.01,185.29,5.719999999999999,5.719999999999999,1992644,2751611,1348005,1403606,681780
2018-07-08,193.89,194.99,191.5,3.490000000000009,3.490000000000009,195.34799999999998,196.75,194.26,2.490000000000009,2.3600000000000136,192.434,193.38,191.17,2.210000000000008,2.210000000000008,194.6,195.91,193.15,2.759999999999991,1.740000000000009,2547571,3065463,2232015,833448,-833448
2018-07-15,192.934,195.71,191.48,4.230000000000018,-4.230000000000018,193.96,196.57,191.48,5.090000000000003,-5.090000000000003,191.61,194.11,189.49,4.6200000000000045,-4.6200000000000045,192.77,194.88,190.49,4.389999999999986,-4.389999999999986,2293599,2567325,1824843,742482,495994
2018-07-22,192.802,196.0,190.11,5.889999999999986,5.889999999999986,193.888,196.22,190.97,5.25,5.25,190.534,192.68,189.16,3.5200000000000102,0.4099999999999966,192.18,194.05,189.97,4.0800000000000125,2.469999999999999,2646403,4100200,1766995,2333205,2333205
2018-07-29,193.948,196.33,191.0,5.3300000000000125,4.77000000000001,196.502,198.41,192.21,6.199999999999989,6.199999999999989,192.868,196.1,189.94,6.159999999999997,6.159999999999997,195.478,197.99,190.63,7.360000000000014,7.360000000000014,2944775,4429277,2176473,2252804,-808340
2018-08-05,196.472,198.5,193.3,5.199999999999989,-4.139999999999986,198.14600000000002,200.9,195.18,5.719999999999999,-4.650000000000006,195.064,197.64,192.26,5.3799999999999955,-4.260000000000019,196.52,200.4,193.97,6.430000000000007,-3.190000000000026,2389029,3145922,1769156,1376766,-144606
2018-08-12,195.232,196.24,194.46,1.7800000000000011,1.5500000000000114,196.88,198.51,195.48,3.030000000000001,2.1899999999999977,193.902,195.28,192.73,2.5500000000000114,1.5600000000000023,196.09799999999998,197.42,195.26,2.1599999999999966,1.8099999999999739,1897778,2361748,1240203,1121545,380901
2018-08-19,197.444,197.93,196.88,1.0500000000000114,-1.009999999999991,198.18,198.75,197.5,1.25,-1.0,196.13,196.87,195.6,1.2700000000000102,-1.2700000000000102,197.19,197.84,196.6,1.240000000000009,-0.9200000000000159,1566792,1747876,1351185,396691,-389418
2018-08-26,198.74800000000002,199.83,197.52,2.3100000000000023,2.3100000000000023,199.93,200.69,198.66,2.030000000000001,1.8100000000000023,197.76,198.7,196.79,1.9099999999999966,1.5999999999999943,199.426,200.35,198.6,1.75,1.210000000000008,2085670,2981696,1644332,1337364,946969
2018-09-02,197.34,199.25,195.43,3.819999999999993,-3.819999999999993,198.64,199.75,197.55,2.1999999999999886,-2.1999999999999886,195.5125,196.85,194.75,2.0999999999999943,-0.5800000000000125,196.73250000000002,197.75,196.15,1.5999999999999943,-0.4299999999999784,2126045,2604067,1797621,806446,310558
2018-09-09,200.38400000000001,203.64,197.36,6.279999999999973,6.279999999999973,203.14,204.42,201.5,2.9199999999999875,0.7299999999999898,198.642,200.0,196.39,3.6100000000000136,3.6100000000000136,200.996,202.93,199.47,3.460000000000008,-1.9199999999999875,3022997,4310964,2133599,2177365,-1806764
2018-09-16,202.53199999999998,205.66,200.29,5.3700000000000045,5.3700000000000045,204.318,206.62,201.45,5.170000000000016,5.170000000000016,201.494,204.17,199.2,4.969999999999999,4.659999999999997,203.31,205.1,200.81,4.289999999999992,4.289999999999992,3135275,7313970,1950111,5363859,5363859
