Date,DWSN_stock_Open_average,DWSN_stock_Open_max,DWSN_stock_Open_min,DWSN_stock_Open_volatility,DWSN_stock_Open_change,DWSN_stock_High_average,DWSN_stock_High_max,DWSN_stock_High_min,DWSN_stock_High_volatility,DWSN_stock_High_change,DWSN_stock_Low_average,DWSN_stock_Low_max,DWSN_stock_Low_min,DWSN_stock_Low_volatility,DWSN_stock_Low_change,DWSN_stock_Close_average,DWSN_stock_Close_max,DWSN_stock_Close_min,DWSN_stock_Close_volatility,DWSN_stock_Close_change,DWSN_stock_Volume_average,DWSN_stock_Volume_max,DWSN_stock_Volume_min,DWSN_stock_Volume_volatility,DWSN_stock_Volume_change
2018-01-14,5.695,5.81,5.62,0.1899999999999995,-0.1299999999999999,5.825,5.94,5.75,0.1900000000000004,-0.1900000000000004,5.59,5.63,5.57,0.05999999999999961,0.05999999999999961,5.65,5.68,5.62,0.05999999999999961,0.0,31760,67717,17527,50190,-47147
2018-01-21,6.146,6.67,5.66,1.0099999999999998,0.6899999999999995,6.472,6.78,5.79,0.9900000000000002,0.8899999999999997,5.974,6.2,5.64,0.5600000000000005,0.4800000000000004,6.3,6.62,5.77,0.8500000000000005,0.8500000000000005,82374,192430,12091,180339,51994
2018-01-28,6.322,6.55,6.19,0.35999999999999943,-0.1899999999999995,6.496,6.62,6.4,0.21999999999999975,-0.14999999999999947,6.09,6.15,6.0,0.15000000000000036,-0.05999999999999961,6.276,6.46,6.08,0.3799999999999999,0.07000000000000028,67661,101363,23899,77464,68418
2018-02-04,5.938,6.3,5.73,0.5699999999999994,-0.5499999999999998,6.196,6.5,5.89,0.6100000000000003,-0.5800000000000001,5.628,5.87,5.44,0.4299999999999997,-0.09999999999999964,5.844,5.98,5.69,0.29000000000000004,-0.13999999999999968,65992,105652,12575,93077,-6741
2018-02-11,5.574,5.8,5.39,0.41000000000000014,-0.41000000000000014,5.806,6.09,5.52,0.5700000000000003,-0.4300000000000006,5.392,5.64,5.0,0.6399999999999997,-0.6399999999999997,5.494,5.79,5.1,0.6900000000000004,-0.6900000000000004,75287,234361,28671,205690,200792
2018-02-18,5.234999999999999,5.49,5.1,0.39000000000000057,0.39000000000000057,5.585,5.73,5.51,0.22000000000000064,-0.22000000000000064,5.1525,5.31,5.1,0.20999999999999996,0.20999999999999996,5.285,5.49,5.1,0.39000000000000057,0.08999999999999986,31630,63788,11037,52751,699
2018-02-25,5.498,5.81,5.33,0.47999999999999954,0.47999999999999954,5.6979999999999995,5.85,5.42,0.4299999999999997,0.17999999999999972,5.282,5.45,5.14,0.3100000000000005,0.1200000000000001,5.548,5.81,5.25,0.5599999999999996,0.040000000000000036,90885,166112,24866,141246,13499
2018-03-04,6.04,6.33,5.66,0.6699999999999999,0.6200000000000001,6.272,6.45,6.02,0.4300000000000006,0.29000000000000004,5.954,6.3,5.66,0.6399999999999997,0.4299999999999997,6.146,6.34,5.95,0.3899999999999997,0.1899999999999995,99405,201193,50703,150490,-43457
2018-03-11,6.226,6.37,6.12,0.25,0.019999999999999574,6.376,6.41,6.3,0.11000000000000032,0.10000000000000053,6.016,6.18,5.78,0.39999999999999947,0.13999999999999968,6.232,6.29,6.14,0.15000000000000036,-0.03000000000000025,71229,132696,34212,98484,33028
2018-03-18,6.214,6.25,6.16,0.08999999999999986,0.009999999999999787,6.398,6.57,6.24,0.33000000000000007,0.08999999999999986,6.05,6.16,5.93,0.23000000000000043,0.07000000000000028,6.192,6.3,6.14,0.16000000000000014,0.04999999999999982,67106,122023,35724,86299,-37728
2018-03-25,6.1975,6.35,6.04,0.3099999999999996,-0.25,6.425,6.5,6.3,0.20000000000000018,0.0,6.05,6.29,5.77,0.5200000000000005,-0.28000000000000025,6.29,6.42,6.1,0.3200000000000003,0.09999999999999964,39149,69426,13803,55623,27846
