Date,NOAH_Open_average,NOAH_Open_max,NOAH_Open_min,NOAH_Open_volatility,NOAH_Open_change,NOAH_High_average,NOAH_High_max,NOAH_High_min,NOAH_High_volatility,NOAH_High_change,NOAH_Low_average,NOAH_Low_max,NOAH_Low_min,NOAH_Low_volatility,NOAH_Low_change,NOAH_Close_average,NOAH_Close_max,NOAH_Close_min,NOAH_Close_volatility,NOAH_Close_change,NOAH_Volume_average,NOAH_Volume_max,NOAH_Volume_min,NOAH_Volume_volatility,NOAH_Volume_change
2018-01-14,50.698,51.09,50.04,1.0500000000000043,-0.010000000000005116,51.446,52.42,50.7,1.7199999999999989,-0.1700000000000017,50.286,51.0,49.91,1.0900000000000034,0.9299999999999997,50.696,51.76,50.12,1.6400000000000006,1.509999999999998,195295,311469,132999,178470,-62229
2018-01-21,52.756,54.81,51.98,2.8300000000000054,2.8300000000000054,53.512,55.5,51.98,3.520000000000003,2.8300000000000054,51.668,52.66,50.21,2.4499999999999957,0.7800000000000011,52.7,55.03,51.67,3.3599999999999994,0.8699999999999974,204667,486360,50740,435620,78722
2018-01-28,49.574,51.97,46.81,5.159999999999997,-5.159999999999997,50.014,52.31,46.81,5.5,-5.5,47.638,49.51,44.6,4.909999999999997,-4.909999999999997,48.142,50.27,45.01,5.260000000000005,-5.260000000000005,289710,347692,221993,125699,-12767
2018-02-04,43.656,44.44,42.45,1.9899999999999949,-0.35999999999999943,45.242,45.98,43.45,2.529999999999994,-0.269999999999996,42.362,44.35,40.37,3.980000000000004,1.3200000000000003,44.008,45.31,41.76,3.5500000000000043,-0.15000000000000568,282838,518998,113845,405153,-108904
2018-02-11,47.07,49.07,44.79,4.280000000000001,3.3999999999999986,48.065,49.07,46.12,2.950000000000003,2.270000000000003,46.42,47.88,44.45,3.4299999999999997,2.8999999999999986,47.565,48.67,45.86,2.8100000000000023,1.8299999999999983,100974,170329,57827,112502,-7691
2018-02-18,48.32,49.49,47.36,2.1300000000000026,2.1300000000000026,49.486000000000004,49.99,49.24,0.75,0.75,47.114000000000004,48.63,45.88,2.75,-1.25,47.882,49.13,46.13,3.0,-2.479999999999997,208674,333346,155765,177581,120870
2018-02-25,45.178000000000004,47.24,42.0,5.240000000000002,-3.9299999999999997,45.988,47.41,44.19,3.219999999999999,-2.950000000000003,43.356,45.93,40.88,5.049999999999997,-4.869999999999997,44.662,46.83,42.59,4.239999999999995,-4.239999999999995,383102,691769,129546,562223,512908
2018-03-04,47.266,50.56,43.0,7.560000000000002,7.560000000000002,48.714,50.88,44.44,6.440000000000005,6.440000000000005,46.48,49.76,42.63,7.1299999999999955,7.099999999999994,48.152,50.63,43.98,6.650000000000006,6.650000000000006,289904,618827,134429,484398,84760
2018-03-11,48.56,50.34,46.86,3.480000000000004,-3.1300000000000026,49.026,50.38,47.21,3.1700000000000017,-3.1700000000000017,46.612,48.42,45.01,3.4100000000000037,-2.940000000000005,47.578,49.04,46.17,2.8699999999999974,-2.289999999999999,355391,621589,222836,398753,-100965
2018-03-18,48.624,49.67,46.2,3.469999999999999,2.25,50.117999999999995,51.05,49.3,1.75,-0.07000000000000028,47.78,49.13,46.15,2.980000000000004,1.5600000000000023,49.260000000000005,50.52,47.32,3.200000000000003,-0.3200000000000003,252871,395215,165746,229469,-229469
2018-03-25,47.9675,49.61,46.12,3.490000000000002,-2.6499999999999986,49.2,51.39,47.92,3.469999999999999,-3.3699999999999974,46.332499999999996,48.9,45.12,3.780000000000001,-2.789999999999999,47.195,49.1,45.63,3.469999999999999,-2.259999999999998,212279,274131,56737,217394,-211550
2018-04-01,47.804,49.01,46.45,2.559999999999995,1.0,48.932,49.84,47.77,2.0700000000000003,2.0700000000000003,47.356,48.13,46.45,1.6799999999999997,1.480000000000004,48.083999999999996,48.58,47.36,1.2199999999999989,1.2199999999999989,182887,258653,79516,179137,41596
2018-04-08,50.318,51.72,49.69,2.030000000000001,0.240000000000002,51.37,52.47,50.11,2.3599999999999994,-2.0700000000000003,48.918,49.84,47.23,2.6100000000000065,-1.9100000000000037,49.934,51.05,48.39,2.6599999999999966,-2.3399999999999963,472467,582227,246815,335412,162591
2018-04-15,48.776,49.81,47.69,2.1200000000000045,0.6199999999999974,50.144,51.55,49.33,2.219999999999999,-1.8999999999999986,48.166000000000004,48.99,47.33,1.6600000000000037,0.6099999999999994,49.024,49.9,47.91,1.990000000000002,-0.46000000000000085,373584,516467,136671,379796,-379796
