Date,Guggenheim S&P 500 Top 50_Open_average,Guggenheim S&P 500 Top 50_Open_max,Guggenheim S&P 500 Top 50_Open_min,Guggenheim S&P 500 Top 50_Open_volatility,Guggenheim S&P 500 Top 50_Open_change,Guggenheim S&P 500 Top 50_High_average,Guggenheim S&P 500 Top 50_High_max,Guggenheim S&P 500 Top 50_High_min,Guggenheim S&P 500 Top 50_High_volatility,Guggenheim S&P 500 Top 50_High_change,Guggenheim S&P 500 Top 50_Low_average,Guggenheim S&P 500 Top 50_Low_max,Guggenheim S&P 500 Top 50_Low_min,Guggenheim S&P 500 Top 50_Low_volatility,Guggenheim S&P 500 Top 50_Low_change,Guggenheim S&P 500 Top 50_Close_average,Guggenheim S&P 500 Top 50_Close_max,Guggenheim S&P 500 Top 50_Close_min,Guggenheim S&P 500 Top 50_Close_volatility,Guggenheim S&P 500 Top 50_Close_change
2018-06-17,193.57,193.57,193.57,0.0,0.0,193.57,193.57,193.57,0.0,0.0,190.55,190.55,190.55,0.0,0.0,192.11,192.11,192.11,0.0,0.0
2018-06-24,191.45,191.45,191.45,0.0,0.0,193.63,193.63,193.63,0.0,0.0,191.45,191.45,191.45,0.0,0.0,193.61,193.61,193.61,0.0,0.0
2018-07-01,196.91,196.91,196.91,0.0,0.0,197.77,197.77,197.77,0.0,0.0,196.73,196.73,196.73,0.0,0.0,197.77,197.77,197.77,0.0,0.0
2018-07-08,199.8,199.8,199.8,0.0,0.0,199.92,199.92,199.92,0.0,0.0,199.59,199.59,199.59,0.0,0.0,199.85,199.85,199.85,0.0,0.0
2018-07-15,199.65,199.65,199.65,0.0,0.0,200.61,200.61,200.61,0.0,0.0,199.65,199.65,199.65,0.0,0.0,200.61,200.61,200.61,0.0,0.0
2018-07-22,201.16,201.16,201.16,0.0,0.0,201.16,201.16,201.16,0.0,0.0,199.34,199.34,199.34,0.0,0.0,199.56,199.56,199.56,0.0,0.0
2018-07-29,203.51,203.51,203.51,0.0,0.0,204.46,204.46,204.46,0.0,0.0,203.51,203.51,203.51,0.0,0.0,204.43,204.43,204.43,0.0,0.0
2018-08-05,203.81,203.81,203.81,0.0,0.0,204.59,204.59,204.59,0.0,0.0,202.9,202.9,202.9,0.0,0.0,202.9,202.9,202.9,0.0,0.0
2018-08-12,204.77,204.77,204.77,0.0,0.0,204.78,204.78,204.78,0.0,0.0,204.37,204.37,204.37,0.0,0.0,204.62,204.62,204.62,0.0,0.0
2018-08-19,207.04,207.04,207.04,0.0,0.0,208.02,208.02,208.02,0.0,0.0,207.04,207.04,207.04,0.0,0.0,207.84,207.84,207.84,0.0,0.0
2018-08-26,208.77,208.77,208.77,0.0,0.0,209.22,209.22,209.22,0.0,0.0,208.27,208.27,208.27,0.0,0.0,208.92,208.92,208.92,0.0,0.0
2018-09-02,206.9,206.9,206.9,0.0,0.0,206.9,206.9,206.9,0.0,0.0,206.27,206.27,206.27,0.0,0.0,206.28,206.28,206.28,0.0,0.0
2018-09-09,208.38,208.38,208.38,0.0,0.0,208.38,208.38,208.38,0.0,0.0,206.93,206.93,206.93,0.0,0.0,206.97,206.97,206.97,0.0,0.0
2018-09-16,208.51,208.51,208.51,0.0,0.0,209.01,209.01,209.01,0.0,0.0,208.28,208.28,208.28,0.0,0.0,209.01,209.01,209.01,0.0,0.0
2018-09-23,210.66,210.66,210.66,0.0,0.0,211.25,211.25,211.25,0.0,0.0,209.9,209.9,209.9,0.0,0.0,210.42,210.42,210.42,0.0,0.0
2018-09-30,206.6,206.6,206.6,0.0,0.0,207.49,207.49,207.49,0.0,0.0,205.46,205.46,205.46,0.0,0.0,207.24,207.24,207.24,0.0,0.0
2018-10-07,199.28,199.28,199.28,0.0,0.0,199.81,199.81,199.81,0.0,0.0,198.03,198.03,198.03,0.0,0.0,198.06,198.06,198.06,0.0,0.0
2018-10-14,200.63,200.63,200.63,0.0,0.0,200.94,200.94,200.94,0.0,0.0,198.98,198.98,198.98,0.0,0.0,199.91,199.91,199.91,0.0,0.0
2018-10-21,195.26,195.26,195.26,0.0,0.0,196.17,196.17,196.17,0.0,0.0,187.67,187.67,187.67,0.0,0.0,190.47,190.47,190.47,0.0,0.0
2018-10-28,196.25,196.25,196.25,0.0,0.0,197.09,197.09,197.09,0.0,0.0,195.77,195.77,195.77,0.0,0.0,196.8,196.8,196.8,0.0,0.0
2018-11-04,199.56,199.56,199.56,0.0,0.0,199.56,199.56,199.56,0.0,0.0,195.54,195.54,195.54,0.0,0.0,195.75,195.75,195.75,0.0,0.0
2018-11-11,195.7,195.7,195.7,0.0,0.0,195.7,195.7,195.7,0.0,0.0,191.7,191.7,191.7,0.0,0.0,192.17,192.17,192.17,0.0,0.0
2018-11-18,188.64,188.64,188.64,0.0,0.0,190.46,190.46,190.46,0.0,0.0,188.64,188.64,188.64,0.0,0.0,190.39,190.39,190.39,0.0,0.0
2018-11-25,201.52,201.52,201.52,0.0,0.0,201.52,201.52,201.52,0.0,0.0,199.42,199.42,199.42,0.0,0.0,200.43,200.43,200.43,0.0,0.0
2018-12-02,188.55,188.55,188.55,0.0,0.0,190.29,190.29,190.29,0.0,0.0,185.57,185.57,185.57,0.0,0.0,189.8,189.8,189.8,0.0,0.0
2018-12-09,185.98,185.98,185.98,0.0,0.0,187.06,187.06,187.06,0.0,0.0,181.91,181.91,181.91,0.0,0.0,183.23,183.23,183.23,0.0,0.0
2018-12-16,170.63,170.63,170.63,0.0,0.0,172.15,172.15,172.15,0.0,0.0,167.99,167.99,167.99,0.0,0.0,167.99,167.99,167.99,0.0,0.0
2018-12-23,179.65,179.65,179.65,0.0,0.0,180.21,180.21,180.21,0.0,0.0,178.24,178.24,178.24,0.0,0.0,179.82,179.82,179.82,0.0,0.0
2018-12-30,181.77,181.77,181.77,0.0,0.0,183.57,183.57,183.57,0.0,0.0,180.99,180.99,180.99,0.0,0.0,182.65,182.65,182.65,0.0,0.0
2019-01-06,183.46,183.46,183.46,0.0,0.0,184.58,184.58,184.58,0.0,0.0,183.46,183.46,183.46,0.0,0.0,184.29,184.29,184.29,0.0,0.0
2019-01-13,190.09,190.09,190.09,0.0,0.0,191.22,191.22,191.22,0.0,0.0,189.2,189.2,189.2,0.0,0.0,190.38,190.38,190.38,0.0,0.0
2019-01-20,187.57,187.57,187.57,0.0,0.0,187.57,187.57,187.57,0.0,0.0,186.18,186.18,186.18,0.0,0.0,187.45,187.45,187.45,0.0,0.0
2019-01-27,192.16,192.16,192.16,0.0,0.0,193.92,193.92,193.92,0.0,0.0,192.16,192.16,192.16,0.0,0.0,193.92,193.92,193.92,0.0,0.0
2019-02-03,192.84,192.84,192.84,0.0,0.0,193.08,193.08,193.08,0.0,0.0,191.89,191.89,191.89,0.0,0.0,192.09,192.09,192.09,0.0,0.0
2019-02-10,196.31,196.31,196.31,0.0,0.0,196.54,196.54,196.54,0.0,0.0,195.91,195.91,195.91,0.0,0.0,196.54,196.54,196.54,0.0,0.0
2019-02-17,199.82,199.82,199.82,0.0,0.0,199.87,199.87,199.87,0.0,0.0,198.8,198.8,198.8,0.0,0.0,198.8,198.8,198.8,0.0,0.0
2019-02-24,200.44,200.44,200.44,0.0,0.0,200.86,200.86,200.86,0.0,0.0,197.51,197.51,197.51,0.0,0.0,199.32,199.32,199.32,0.0,0.0
2019-03-03,197.05,197.05,197.05,0.0,0.0,199.94,199.94,199.94,0.0,0.0,197.05,197.05,197.05,0.0,0.0,199.83,199.83,199.83,0.0,0.0
2019-03-10,201.73,201.73,201.73,0.0,0.0,202.68,202.68,202.68,0.0,0.0,201.73,201.73,201.73,0.0,0.0,202.58,202.58,202.58,0.0,0.0
2019-03-17,200.75,200.75,200.75,0.0,0.0,201.69,201.69,201.69,0.0,0.0,199.93,199.93,199.93,0.0,0.0,200.94,200.94,200.94,0.0,0.0
2019-03-24,204.43,204.43,204.43,0.0,0.0,205.58,205.58,205.58,0.0,0.0,204.34,204.34,204.34,0.0,0.0,205.41,205.41,205.41,0.0,0.0
2019-03-31,206.74,206.74,206.74,0.0,0.0,207.47,207.47,207.47,0.0,0.0,206.36,206.36,206.36,0.0,0.0,207.46,207.46,207.46,0.0,0.0
2019-04-07,207.74,207.74,207.74,0.0,0.0,208.54,208.54,208.54,0.0,0.0,207.68,207.68,207.68,0.0,0.0,208.53,208.53,208.53,0.0,0.0
2019-04-14,208.97,208.97,208.97,0.0,0.0,210.47,210.47,210.47,0.0,0.0,208.97,208.97,208.97,0.0,0.0,210.47,210.47,210.47,0.0,0.0
2019-04-21,212.46,212.46,212.46,0.0,0.0,213.35,213.35,213.35,0.0,0.0,212.46,212.46,212.46,0.0,0.0,212.95,212.95,212.95,0.0,0.0
2019-04-28,208.74,208.74,208.74,0.0,0.0,211.81,211.81,211.81,0.0,0.0,208.55,208.55,208.55,0.0,0.0,211.48,211.48,211.48,0.0,0.0
2019-05-05,202.95,202.95,202.95,0.0,0.0,203.54,203.54,203.54,0.0,0.0,201.25,201.25,201.25,0.0,0.0,201.91,201.91,201.91,0.0,0.0
2019-05-12,204.84,204.84,204.84,0.0,0.0,205.45,205.45,205.45,0.0,0.0,203.92,203.92,203.92,0.0,0.0,204.72,204.72,204.72,0.0,0.0
2019-05-19,204.28,204.28,204.28,0.0,0.0,204.59,204.59,204.59,0.0,0.0,203.21,203.21,203.21,0.0,0.0,203.38,203.38,203.38,0.0,0.0
2019-05-26,197.34,197.34,197.34,0.0,0.0,197.56,197.56,197.56,0.0,0.0,194.38,194.38,194.38,0.0,0.0,195.37,195.37,195.37,0.0,0.0
2019-06-02,207.08,207.08,207.08,0.0,0.0,208.52,208.52,208.52,0.0,0.0,207.01,207.01,207.01,0.0,0.0,207.16,207.16,207.16,0.0,0.0
2019-06-09,207.41,207.41,207.41,0.0,0.0,208.28,208.28,208.28,0.0,0.0,207.41,207.41,207.41,0.0,0.0,207.77,207.77,207.77,0.0,0.0
2019-06-16,211.9,211.9,211.9,0.0,0.0,212.26,212.26,212.26,0.0,0.0,211.6,211.6,211.6,0.0,0.0,211.67,211.67,211.67,0.0,0.0
2019-06-23,212.51,212.51,212.51,0.0,0.0,212.56,212.56,212.56,0.0,0.0,211.16,211.16,211.16,0.0,0.0,211.86,211.86,211.86,0.0,0.0
2019-06-30,213.17,213.17,213.17,0.0,0.0,213.29,213.29,213.29,0.0,0.0,212.69,212.69,212.69,0.0,0.0,213.19,213.19,213.19,0.0,0.0
2019-07-07,216.58,216.58,216.58,0.0,0.0,216.58,216.58,216.58,0.0,0.0,216.11,216.11,216.11,0.0,0.0,216.37,216.37,216.37,0.0,0.0
2019-07-14,213.97,213.97,213.97,0.0,0.0,214.73,214.73,214.73,0.0,0.0,213.61,213.61,213.61,0.0,0.0,214.4,214.4,214.4,0.0,0.0
2019-07-21,217.17,217.17,217.17,0.0,0.0,217.17,217.17,217.17,0.0,0.0,216.3,216.3,216.3,0.0,0.0,216.86,216.86,216.86,0.0,0.0
2019-07-28,206.17,206.17,206.17,0.0,0.0,206.49,206.49,206.49,0.0,0.0,201.87,201.87,201.87,0.0,0.0,203.56,203.56,203.56,0.0,0.0
2019-08-04,207.47,207.47,207.47,0.0,0.0,208.15,208.15,208.15,0.0,0.0,205.76,205.76,205.76,0.0,0.0,206.57,206.57,206.57,0.0,0.0
2019-08-11,209.73,209.73,209.73,0.0,0.0,210.38,210.38,210.38,0.0,0.0,209.28,209.28,209.28,0.0,0.0,209.88,209.88,209.88,0.0,0.0
2019-08-18,206.15,206.15,206.15,0.0,0.0,206.76,206.76,206.76,0.0,0.0,205.2,205.2,205.2,0.0,0.0,206.76,206.76,206.76,0.0,0.0
2019-08-25,210.97,210.97,210.97,0.0,0.0,210.97,210.97,210.97,0.0,0.0,209.04,209.04,209.04,0.0,0.0,209.93,209.93,209.93,0.0,0.0
2019-09-01,214.5,214.5,214.5,0.0,0.0,214.5,214.5,214.5,0.0,0.0,212.98,212.98,212.98,0.0,0.0,213.48,213.48,213.48,0.0,0.0
2019-09-08,214.73,214.73,214.73,0.0,0.0,214.85,214.85,214.85,0.0,0.0,214.14,214.14,214.14,0.0,0.0,214.47,214.47,214.47,0.0,0.0
2019-09-15,212.69,212.69,212.69,0.0,0.0,213.88,213.88,213.88,0.0,0.0,212.69,212.69,212.69,0.0,0.0,213.34,213.34,213.34,0.0,0.0
2019-09-22,211.74,211.74,211.74,0.0,0.0,212.86,212.86,212.86,0.0,0.0,211.74,211.74,211.74,0.0,0.0,212.44,212.44,212.44,0.0,0.0
2019-09-29,211.03,211.03,211.03,0.0,0.0,212.29,212.29,212.29,0.0,0.0,210.74,210.74,210.74,0.0,0.0,210.95,210.95,210.95,0.0,0.0
2019-10-06,213.6,213.6,213.6,0.0,0.0,213.61,213.61,213.61,0.0,0.0,212.9,212.9,212.9,0.0,0.0,212.9,212.9,212.9,0.0,0.0
2019-10-13,214.96,214.96,214.96,0.0,0.0,215.39,215.39,215.39,0.0,0.0,214.54,214.54,214.54,0.0,0.0,215.38,215.38,215.38,0.0,0.0
2019-10-20,217.92,217.92,217.92,0.0,0.0,218.95,218.95,218.95,0.0,0.0,217.92,217.92,217.92,0.0,0.0,218.88,218.88,218.88,0.0,0.0
2019-10-27,222.09,222.09,222.09,0.0,0.0,222.18,222.18,222.18,0.0,0.0,221.36,221.36,221.36,0.0,0.0,221.5,221.5,221.5,0.0,0.0
2019-11-03,222.37,222.37,222.37,0.0,0.0,223.12,223.12,223.12,0.0,0.0,222.29,222.29,222.29,0.0,0.0,223.02,223.02,223.02,0.0,0.0
2019-11-10,224.77,224.77,224.77,0.0,0.0,225.93,225.93,225.93,0.0,0.0,224.75,224.75,224.75,0.0,0.0,225.66,225.66,225.66,0.0,0.0
2019-11-17,225.39,225.39,225.39,0.0,0.0,226.4,226.4,226.4,0.0,0.0,225.39,225.39,225.39,0.0,0.0,226.34,226.34,226.34,0.0,0.0
2019-11-24,227.03,227.03,227.03,0.0,0.0,227.03,227.03,227.03,0.0,0.0,224.94,224.94,224.94,0.0,0.0,225.51,225.51,225.51,0.0,0.0
2019-12-01,228.04,228.04,228.04,0.0,0.0,228.04,228.04,228.04,0.0,0.0,226.99,226.99,226.99,0.0,0.0,227.0,227.0,227.0,0.0,0.0
2019-12-08,230.82,230.82,230.82,0.0,0.0,231.65,231.65,231.65,0.0,0.0,230.82,230.82,230.82,0.0,0.0,231.31,231.31,231.31,0.0,0.0
2019-12-15,233.03,233.03,233.03,0.0,0.0,233.03,233.03,233.03,0.0,0.0,232.63,232.63,232.63,0.0,0.0,232.72,232.72,232.72,0.0,0.0
2019-12-22,233.42,233.42,233.42,0.0,0.0,233.69,233.69,233.69,0.0,0.0,232.66,232.66,232.66,0.0,0.0,232.86,232.86,232.86,0.0,0.0
2019-12-29,233.94,233.94,233.94,0.0,0.0,235.56,235.56,235.56,0.0,0.0,225.0,225.0,225.0,0.0,0.0,234.58,234.58,234.58,0.0,0.0
