Date,SNA_Open_average,SNA_Open_max,SNA_Open_min,SNA_Open_volatility,SNA_Open_change,SNA_High_average,SNA_High_max,SNA_High_min,SNA_High_volatility,SNA_High_change,SNA_Low_average,SNA_Low_max,SNA_Low_min,SNA_Low_volatility,SNA_Low_change,SNA_Close_average,SNA_Close_max,SNA_Close_min,SNA_Close_volatility,SNA_Close_change,SNA_Volume_average,SNA_Volume_max,SNA_Volume_min,SNA_Volume_volatility,SNA_Volume_change
2018-01-14,182.13400000000001,184.46,180.33,4.1299999999999955,-1.5200000000000102,183.066,184.98,181.58,3.3999999999999773,-1.3899999999999864,180.158,181.52,179.48,2.0400000000000205,0.960000000000008,181.416,182.79,179.76,3.030000000000001,2.0200000000000102,538351,647542,398447,249095,-136506
2018-01-21,182.218,183.53,180.0,3.530000000000001,-3.0,182.92,184.0,181.47,2.530000000000001,-2.530000000000001,180.304,181.6,177.73,3.8700000000000045,-3.3000000000000114,181.432,183.2,177.91,5.289999999999992,-5.289999999999992,512916,772541,337045,435496,221951
2018-01-28,170.984,176.12,166.18,9.939999999999998,-9.939999999999998,172.524,176.12,169.6,6.52000000000001,-5.310000000000002,168.414,171.32,164.12,7.199999999999989,-7.199999999999989,169.25199999999998,172.89,164.29,8.599999999999994,-8.599999999999994,877441,1206587,699580,507007,-283840
2018-02-04,162.21200000000002,166.77,159.44,7.3300000000000125,-0.3100000000000023,165.086,170.76,160.65,10.109999999999985,-6.060000000000002,159.212,166.42,154.5,11.919999999999987,-1.3899999999999864,161.696,167.07,156.72,10.349999999999994,-7.819999999999993,1251705,2047639,761604,1286035,-125476
2018-02-11,159.28,161.12,156.9,4.219999999999999,2.2700000000000102,161.055,164.39,158.85,5.539999999999992,5.539999999999992,158.0225,160.13,156.08,4.049999999999983,4.049999999999983,159.6825,161.18,157.64,3.5400000000000205,3.240000000000009,607348,747651,467605,280046,-26227
2018-02-18,160.256,161.11,158.93,2.180000000000007,0.9399999999999977,161.44,161.81,161.02,0.789999999999992,-0.6500000000000057,158.652,159.13,158.04,1.0900000000000034,-0.4099999999999966,159.838,160.94,158.08,2.859999999999985,-0.7800000000000011,507116,732155,262824,469331,-245437
2018-02-25,156.696,160.26,151.99,8.269999999999982,-7.099999999999994,158.636,161.73,153.97,7.759999999999991,-5.030000000000001,154.12800000000001,158.21,150.68,7.530000000000001,-6.5,156.082,159.22,153.22,6.0,-2.219999999999999,680645,990271,495408,494863,-26476
2018-03-04,156.54,159.77,153.3,6.469999999999999,-3.3999999999999773,157.498,159.77,153.37,6.400000000000006,-6.150000000000006,153.834,156.7,149.31,7.389999999999986,-7.389999999999986,155.502,158.95,151.47,7.47999999999999,-7.469999999999999,1102053,1915412,426730,1488682,1102871
2018-03-11,152.418,152.75,151.89,0.8600000000000136,0.18000000000000682,153.736,154.32,153.04,1.2800000000000011,-0.8600000000000136,150.948,151.89,147.79,4.099999999999994,-3.8600000000000136,151.724,152.9,149.43,3.469999999999999,-2.509999999999991,818982,1223818,520666,703152,4894
2018-03-18,149.768,151.25,148.14,3.1100000000000136,-1.950000000000017,151.406,153.84,149.13,4.710000000000008,-2.8499999999999943,148.374,150.28,146.04,4.240000000000009,-1.990000000000009,149.202,151.7,146.26,5.439999999999998,-1.9399999999999977,625129,947390,465236,482154,333493
2018-03-25,147.83249999999998,149.48,147.06,2.4199999999999875,-2.359999999999985,148.5875,149.75,147.2,2.5500000000000114,-2.5500000000000114,145.49,147.26,143.05,4.2099999999999795,-2.619999999999976,146.6675,147.54,145.53,2.009999999999991,-0.8499999999999943,743741,1061239,492266,568973,-268767
2018-04-01,147.834,151.15,145.93,5.219999999999999,1.3900000000000148,149.572,151.54,147.59,3.9499999999999886,-0.46999999999999886,145.73,148.66,143.88,4.780000000000001,-0.12000000000000455,147.90800000000002,150.56,145.4,5.159999999999997,-2.609999999999985,549279,695398,355830,339568,-339568
2018-04-08,146.322,147.13,145.34,1.789999999999992,-0.3299999999999841,147.24,148.92,146.25,2.6699999999999875,0.7800000000000011,145.07999999999998,146.14,143.72,2.4199999999999875,-0.009999999999990905,145.914,147.06,144.59,2.469999999999999,0.14000000000001478,584941,860579,340528,520051,72055
2018-04-15,148.9,152.45,144.65,7.799999999999983,1.3799999999999955,150.946,158.63,146.45,12.180000000000007,3.180000000000007,145.908,149.06,143.56,5.5,2.569999999999993,146.98,152.59,143.64,8.950000000000017,2.9499999999999886,1406263,2819466,737890,2081576,200845
2018-04-22,147.328,148.34,145.9,2.4399999999999977,-1.0699999999999932,148.232,149.81,147.1,2.710000000000008,-2.420000000000016,145.028,145.84,143.9,1.9399999999999977,1.329999999999984,146.57,147.84,145.25,2.5900000000000034,-0.9199999999999875,650641,829530,475308,354222,-241611
2018-04-29,144.51,146.03,142.07,3.960000000000008,1.4099999999999966,146.062,147.11,144.43,2.680000000000007,1.6000000000000227,143.388,145.37,141.63,3.740000000000009,2.4000000000000057,145.152,146.6,143.13,3.469999999999999,1.4899999999999807,539798,695227,374020,321207,-266551
2018-05-06,148.064,149.13,146.49,2.6399999999999864,2.6399999999999864,148.97,150.56,148.02,2.539999999999992,2.539999999999992,147.086,148.51,146.09,2.4199999999999875,2.4199999999999875,148.454,149.6,147.75,1.8499999999999943,1.6999999999999886,424114,526144,244220,281924,-75355
2018-05-13,150.538,151.83,148.94,2.890000000000015,2.890000000000015,152.18,155.04,150.1,4.939999999999998,4.939999999999998,150.09199999999998,151.6,148.45,3.1500000000000057,3.1500000000000057,151.4,154.54,149.54,5.0,5.0,464541,645732,389926,255806,188281
