Date,CMG_Open_average,CMG_Open_max,CMG_Open_min,CMG_Open_volatility,CMG_Open_change,CMG_High_average,CMG_High_max,CMG_High_min,CMG_High_volatility,CMG_High_change,CMG_Low_average,CMG_Low_max,CMG_Low_min,CMG_Low_volatility,CMG_Low_change,CMG_Close_average,CMG_Close_max,CMG_Close_min,CMG_Close_volatility,CMG_Close_change,CMG_Volume_average,CMG_Volume_max,CMG_Volume_min,CMG_Volume_volatility,CMG_Volume_change
2018-01-14,334.218,340.0,328.0,12.0,10.670000000000016,339.636,345.88,330.94,14.939999999999998,9.319999999999993,330.04,338.37,324.9,13.470000000000027,4.410000000000025,334.68,343.87,327.37,16.5,2.6299999999999955,1033259,1438674,706540,732134,732134
2018-01-21,329.964,332.56,327.0,5.560000000000002,-3.0,334.062,336.24,331.94,4.300000000000011,1.8500000000000227,326.726,329.6,324.27,5.330000000000041,-2.990000000000009,330.954,333.97,328.71,5.260000000000048,3.6200000000000045,803263,1225218,573940,651278,-460428
2018-01-28,318.262,329.69,310.88,18.810000000000002,-18.810000000000002,321.65,331.19,314.36,16.829999999999984,-16.829999999999984,310.182,321.68,299.17,22.50999999999999,-13.839999999999975,314.7,324.76,300.3,24.45999999999998,-21.779999999999973,1322798,1929254,737156,1192098,-579953
2018-02-04,272.88,296.8,257.0,39.80000000000001,-39.80000000000001,276.554,305.46,259.16,46.299999999999955,-46.299999999999955,264.682,293.55,247.51,46.04000000000002,-44.24000000000001,270.49199999999996,304.33,254.45,49.879999999999995,-49.879999999999995,2756404,4780612,1891122,2889490,-138658
2018-02-11,278.655,291.99,254.13,37.860000000000014,32.870000000000005,287.155,306.0,257.96,48.04000000000002,48.04000000000002,276.135,286.76,250.62,36.139999999999986,36.139999999999986,283.38,305.63,251.33,54.29999999999998,54.29999999999998,2714077,5384609,1208986,4175623,1222073
2018-02-18,315.11,320.04,304.47,15.569999999999993,12.019999999999982,321.468,324.47,317.44,7.03000000000003,-3.509999999999991,309.632,316.01,300.0,16.00999999999999,11.310000000000002,316.03,320.96,311.89,9.069999999999993,-5.680000000000007,1559475,2740580,911041,1829539,-1829539
2018-02-25,317.532,320.2,310.34,9.860000000000014,1.1399999999999864,324.476,330.14,320.85,9.289999999999964,-5.319999999999993,314.416,318.4,309.03,9.370000000000005,1.089999999999975,318.194,320.16,313.26,6.900000000000034,1.0100000000000477,1078405,1749924,790311,959613,-959613
2018-03-04,321.074,323.26,315.86,7.399999999999977,0.75,323.894,328.45,320.09,8.360000000000014,5.7099999999999795,317.446,321.74,314.88,6.860000000000014,6.579999999999984,321.154,323.76,318.04,5.71999999999997,5.71999999999997,530632,628614,384740,243874,93289
2018-03-11,322.042,327.39,319.1,8.289999999999964,-4.480000000000018,326.084,328.91,321.88,7.03000000000003,-7.03000000000003,318.432,323.37,314.05,9.319999999999993,-9.319999999999993,320.474,326.8,316.8,10.0,-10.0,698502,786755,551203,235552,-112089
2018-03-18,326.518,337.23,316.75,20.480000000000018,10.639999999999986,335.138,344.34,322.72,21.619999999999948,6.279999999999973,321.328,329.0,315.0,14.0,6.060000000000002,328.312,336.71,320.17,16.539999999999964,7.689999999999998,1041749,1541252,547990,993262,142383
2018-03-25,323.5225,329.9,319.95,9.949999999999989,-7.659999999999968,327.0175,333.21,323.55,9.659999999999968,-9.659999999999968,316.225,321.03,307.7,13.329999999999984,-13.329999999999984,319.185,323.11,311.16,11.949999999999989,-11.799999999999955,616663,819357,515954,303403,220704
2018-04-01,319.356,326.1,311.55,14.550000000000011,8.539999999999964,325.936,334.06,317.81,16.25,3.8999999999999773,316.252,325.19,311.0,14.189999999999998,5.8799999999999955,321.076,327.71,316.66,11.049999999999955,0.4399999999999977,607488,690735,514713,176022,-83865
2018-04-08,322.39599999999996,328.4,318.59,9.810000000000002,-1.3000000000000114,328.358,331.9,323.8,8.099999999999966,6.199999999999989,318.022,320.58,315.77,4.810000000000002,2.340000000000032,322.712,326.6,318.36,8.240000000000009,4.830000000000041,658015,782952,595373,187579,187579
2018-04-15,334.942,339.0,330.0,9.0,3.6499999999999773,342.112,351.17,336.3,14.870000000000005,-4.4599999999999795,331.176,335.72,326.0,9.720000000000027,-3.579999999999984,335.018,339.36,330.71,8.650000000000034,-3.900000000000034,997097,1597051,709824,887227,86923
2018-04-22,380.476,427.6,332.95,94.65000000000003,94.65000000000003,394.44,433.0,339.04,93.95999999999998,93.45999999999998,376.552,419.81,329.66,90.14999999999998,90.14999999999998,389.16,427.35,333.1,94.25,90.22999999999996,2814440,7034583,850008,6184575,831556
2018-04-29,421.884,424.73,418.9,5.830000000000041,-1.6800000000000068,424.98,431.0,421.69,9.310000000000002,-9.310000000000002,417.404,420.01,415.24,4.769999999999982,-4.769999999999982,421.336,426.01,419.42,6.589999999999975,-6.389999999999986,820885,1048321,580994,467327,-388871
