Date,JBLU_Open_average,JBLU_Open_max,JBLU_Open_min,JBLU_Open_volatility,JBLU_Open_change,JBLU_High_average,JBLU_High_max,JBLU_High_min,JBLU_High_volatility,JBLU_High_change,JBLU_Low_average,JBLU_Low_max,JBLU_Low_min,JBLU_Low_volatility,JBLU_Low_change,JBLU_Close_average,JBLU_Close_max,JBLU_Close_min,JBLU_Close_volatility,JBLU_Close_change,JBLU_Volume_average,JBLU_Volume_max,JBLU_Volume_min,JBLU_Volume_volatility,JBLU_Volume_change
2018-01-14,22.624,23.0,22.47,0.5300000000000011,-0.5300000000000011,22.772000000000002,23.07,22.6,0.46999999999999886,-0.46999999999999886,22.355999999999998,22.43,22.27,0.16000000000000014,0.010000000000001563,22.478,22.59,22.3,0.28999999999999915,0.28999999999999915,3076972,3788575,2422062,1366513,-661535
2018-01-21,21.46,22.61,20.41,2.1999999999999993,-2.1999999999999993,21.784,22.63,20.56,2.0700000000000003,-2.0500000000000007,20.894,22.27,20.11,2.16,-2.0799999999999983,21.21,22.53,20.28,2.25,-2.25,8383843,14993475,2952571,12040904,1591817
2018-01-28,20.64,20.87,20.2,0.6700000000000017,-0.19000000000000128,20.97,21.2,20.5,0.6999999999999993,-0.5300000000000011,20.38,20.72,19.81,0.9100000000000001,-0.5500000000000007,20.52,20.94,19.82,1.120000000000001,-0.8299999999999983,5179582,6611122,4036786,2574336,1654101
2018-02-04,20.098,20.4,19.64,0.759999999999998,0.46999999999999886,20.381999999999998,20.65,20.11,0.5399999999999991,-0.5199999999999996,19.674,20.23,19.23,1.0,0.19000000000000128,20.066,20.39,19.83,0.5600000000000023,-0.4800000000000004,5529018,6753822,3716845,3036977,442246
2018-02-11,20.095,20.32,19.82,0.5,0.5,20.3975,20.64,20.16,0.4800000000000004,0.4800000000000004,19.965,20.29,19.7,0.5899999999999999,0.5899999999999999,20.175,20.3,19.96,0.33999999999999986,0.33999999999999986,3330617,5566806,2173671,3393135,-3393135
2018-02-18,20.678,21.46,20.07,1.3900000000000006,1.2600000000000016,21.14,22.06,20.32,1.7399999999999984,1.7399999999999984,20.55,21.35,19.91,1.4400000000000013,1.4400000000000013,20.932,21.73,20.02,1.7100000000000009,1.7100000000000009,4318177,5643033,3138187,2504846,2366748
2018-02-25,21.344,21.79,20.92,0.8699999999999974,-0.23999999999999844,21.558,21.92,21.34,0.5800000000000018,-0.370000000000001,21.038,21.33,20.84,0.48999999999999844,-0.259999999999998,21.208,21.35,21.05,0.3000000000000007,-0.08000000000000185,3269260,4227269,2394726,1832543,269713
2018-03-04,21.594,22.08,21.23,0.8499999999999979,0.7699999999999996,21.884,22.21,21.45,0.7600000000000016,0.7600000000000016,21.472,21.91,21.05,0.8599999999999994,0.8599999999999994,21.738,22.04,21.44,0.5999999999999979,0.5999999999999979,3556550,4622352,2782811,1839541,1080871
2018-03-11,22.36,22.48,22.24,0.240000000000002,0.13000000000000256,22.638,22.8,22.51,0.28999999999999915,-0.14000000000000057,22.158,22.31,22.09,0.21999999999999886,-0.10000000000000142,22.342000000000002,22.59,22.17,0.41999999999999815,-0.17999999999999972,4375255,6741716,2682026,4059690,-771930
2018-03-18,21.672,22.28,21.21,1.0700000000000003,-1.0700000000000003,21.8,22.39,21.21,1.1799999999999997,-1.1799999999999997,21.227999999999998,22.2,20.24,1.9600000000000009,-1.9600000000000009,21.334,22.3,20.48,1.8200000000000003,-1.8200000000000003,5263420,7136884,2603415,4533469,4507231
2018-03-25,20.2225,20.45,19.94,0.509999999999998,-0.129999999999999,20.39,20.48,20.3,0.17999999999999972,-0.15000000000000213,19.8275,20.11,19.5,0.6099999999999994,-0.3999999999999986,20.0425,20.32,19.73,0.5899999999999999,-0.21999999999999886,5985053,9143286,2528906,6614380,-4996262
2018-04-01,20.16,20.65,19.79,0.8599999999999994,0.25,20.492,20.82,20.18,0.6400000000000006,0.16000000000000014,19.854,20.45,19.48,0.9699999999999989,-0.1999999999999993,20.14,20.64,19.48,1.1600000000000001,-0.6699999999999982,6962391,9274549,5640492,3634057,-1875366
2018-04-08,19.55,19.7,19.34,0.35999999999999943,-0.05999999999999872,19.778,20.1,19.5,0.6000000000000014,0.370000000000001,19.354,19.6,19.17,0.4299999999999997,0.3200000000000003,19.504,19.77,19.33,0.4400000000000013,0.41000000000000014,5421103,7410199,3847037,3563162,-2126050
2018-04-15,19.892,19.99,19.69,0.29999999999999716,0.010000000000001563,20.076,20.25,19.93,0.3200000000000003,0.08000000000000185,19.658,19.81,19.5,0.3099999999999987,0.020000000000003126,19.842,19.97,19.66,0.3099999999999987,0.10000000000000142,4392482,5916326,3252098,2664228,2664228
2018-04-22,19.266,19.57,18.97,0.6000000000000014,-0.4400000000000013,19.482,20.03,19.21,0.8200000000000003,-0.6900000000000013,18.928,19.29,18.57,0.7199999999999989,-0.3999999999999986,19.268,19.53,19.17,0.35999999999999943,-0.33999999999999986,5877370,8163626,2913929,5249697,510687
2018-04-29,19.288,19.43,19.15,0.28000000000000114,0.21999999999999886,19.502,19.75,19.36,0.39000000000000057,-0.04999999999999716,19.092,19.3,19.0,0.3000000000000007,0.0799999999999983,19.32,19.44,19.21,0.23000000000000043,-0.19000000000000128,3653723,5229840,2823085,2406755,-1781315
2018-05-06,18.996,19.22,18.74,0.4800000000000004,-0.23000000000000043,19.174,19.55,18.93,0.620000000000001,-0.40000000000000213,18.816,19.15,18.68,0.46999999999999886,-0.36999999999999744,18.924,19.25,18.71,0.5399999999999991,-0.379999999999999,4325467,5098717,3217857,1880860,1136415
2018-05-13,19.144000000000002,19.47,18.76,0.7099999999999973,0.41000000000000014,19.438,19.76,19.15,0.610000000000003,0.20000000000000284,19.018,19.32,18.66,0.6600000000000001,0.4499999999999993,19.204,19.47,19.01,0.4599999999999973,0.16999999999999815,5069827,8508428,2883403,5625025,5023675
2018-05-20,18.975,19.22,18.69,0.5299999999999976,-0.129999999999999,19.3275,19.93,18.92,1.009999999999998,0.5500000000000007,18.755000000000003,19.05,18.53,0.5199999999999996,0.1999999999999993,19.0025,19.41,18.67,0.7399999999999984,0.5199999999999996,5301126,7085376,3042827,4042549,1389657
2018-05-27,19.09,19.27,18.87,0.3999999999999986,-0.3999999999999986,19.262,19.5,19.12,0.379999999999999,-0.33999999999999986,18.858,19.01,18.75,0.26000000000000156,-0.15000000000000213,18.99,19.2,18.77,0.4299999999999997,-0.08999999999999986,4621541,4933767,3852261,1081506,158983
2018-06-03,18.82,19.03,18.65,0.38000000000000256,-0.16000000000000014,19.032,19.35,18.84,0.5100000000000016,0.21000000000000085,18.722,18.87,18.56,0.3100000000000023,0.05000000000000071,18.864,19.08,18.77,0.3099999999999987,0.21999999999999886,4467149,6203686,3478027,2725659,877127
