Date,MARStock_Open_average,MARStock_Open_max,MARStock_Open_min,MARStock_Open_volatility,MARStock_Open_change,MARStock_High_average,MARStock_High_max,MARStock_High_min,MARStock_High_volatility,MARStock_High_change,MARStock_Low_average,MARStock_Low_max,MARStock_Low_min,MARStock_Low_volatility,MARStock_Low_change,MARStock_Close_average,MARStock_Close_max,MARStock_Close_min,MARStock_Close_volatility,MARStock_Close_change,MARStock_Volume_average,MARStock_Volume_max,MARStock_Volume_min,MARStock_Volume_volatility,MARStock_Volume_change
2018-01-14,141.21,141.65,140.21,1.4399999999999977,0.2599999999999909,142.6975,144.07,141.39,2.680000000000007,2.680000000000007,140.125,141.44,138.35,3.0900000000000034,3.0900000000000034,141.57999999999998,144.07,139.12,4.949999999999989,4.949999999999989,2481587,3267115,1691377,1575738,735351
2018-01-21,144.828,146.12,143.54,2.5800000000000125,1.460000000000008,146.124,147.15,144.29,2.8600000000000136,2.8600000000000136,143.568,144.92,142.06,2.859999999999985,2.859999999999985,145.328,147.14,143.81,3.329999999999984,3.329999999999984,1948446,3736604,1113321,2623283,-1040591
2018-01-28,147.118,148.22,146.6,1.6200000000000045,0.030000000000001137,148.41,149.21,147.01,2.200000000000017,-1.9000000000000057,145.31,147.06,140.97,6.090000000000003,-4.800000000000011,146.258,147.99,141.17,6.820000000000022,-6.820000000000022,2108954,2672334,1664504,1007830,470832
2018-02-04,137.658,140.82,134.07,6.75,-6.280000000000001,140.602,142.77,137.47,5.300000000000011,-5.1299999999999955,134.17,138.66,131.0,7.659999999999997,-5.180000000000007,137.236,140.03,133.88,6.150000000000006,-0.05000000000001137,2691816,2964407,1806395,1158012,-36076
2018-02-11,139.95,142.12,137.42,4.700000000000017,3.3400000000000034,142.548,145.4,139.93,5.469999999999999,1.509999999999991,138.926,140.85,137.27,3.579999999999984,1.2099999999999795,140.948,145.24,138.5,6.740000000000009,-0.5999999999999943,3105179,4295597,1977847,2317750,20433
2018-02-18,140.74,142.19,138.14,4.050000000000011,3.680000000000007,142.69,144.86,140.95,3.910000000000025,1.2900000000000205,139.805,140.65,138.13,2.5200000000000102,2.5200000000000102,141.2925,142.17,140.44,1.7299999999999898,1.7299999999999898,2332791,3809842,1329796,2480046,-832325
2018-02-25,140.12,142.58,136.52,6.060000000000002,-6.060000000000002,142.176,143.34,139.95,3.390000000000015,-3.219999999999999,138.022,141.23,135.13,6.099999999999994,-6.099999999999994,139.56,141.35,137.54,3.8100000000000023,-1.7699999999999818,2391575,3060861,1873806,1187055,512265
2018-03-04,138.616,141.86,136.58,5.280000000000001,3.410000000000025,140.338,144.61,138.47,6.140000000000015,5.650000000000006,137.17,140.19,134.29,5.900000000000006,5.900000000000006,138.992,143.29,135.73,7.560000000000002,7.560000000000002,2345167,3635842,1584022,2051820,-1139677
2018-03-11,142.34199999999998,143.22,141.58,1.6399999999999864,-1.210000000000008,143.102,143.67,142.45,1.2199999999999989,-1.2199999999999989,141.108,141.57,140.67,0.9000000000000057,-0.2599999999999909,141.556,141.81,141.06,0.75,-0.75,1884021,2596314,1310091,1286223,405869
2018-03-18,139.374,140.52,137.06,3.460000000000008,-2.8700000000000045,140.41400000000002,141.32,137.94,3.3799999999999955,-2.6100000000000136,137.818,140.15,133.75,6.400000000000006,-4.75,138.35999999999999,140.55,133.76,6.7900000000000205,-6.060000000000002,1580201,2039308,1232296,807012,377357
2018-03-25,136.3475,139.41,134.89,4.52000000000001,-0.6000000000000227,138.195,139.67,136.5,3.1699999999999875,-1.6299999999999955,134.2575,134.99,132.56,2.430000000000007,-0.4800000000000182,136.0975,138.92,133.9,5.019999999999982,-2.9399999999999977,2130634,2524739,1798635,726104,537582
2018-04-01,133.816,136.91,130.87,6.039999999999992,-1.8100000000000023,135.874,138.41,134.17,4.240000000000009,-2.180000000000007,130.988,133.23,129.53,3.6999999999999886,-0.8599999999999852,133.15,135.81,130.93,4.8799999999999955,-1.1399999999999864,3107015,3643526,2625495,1018031,-528543
2018-04-08,132.232,133.54,130.75,2.789999999999992,1.6399999999999864,133.474,133.93,132.83,1.0999999999999943,0.6599999999999966,130.532,131.86,128.97,2.890000000000015,-0.060000000000002274,131.332,133.01,129.84,3.1699999999999875,0.3400000000000034,2853319,3893071,1352666,2540405,-1096986
2018-04-15,135.736,137.93,132.05,5.8799999999999955,5.099999999999994,137.584,139.19,134.28,4.909999999999997,3.969999999999999,135.358,136.99,131.92,5.070000000000022,4.810000000000002,136.738,138.31,133.47,4.840000000000003,4.009999999999991,1715847,2928633,1156345,1772288,-121062
