Date,HOLX_stock_Open_average,HOLX_stock_Open_max,HOLX_stock_Open_min,HOLX_stock_Open_volatility,HOLX_stock_Open_change,HOLX_stock_High_average,HOLX_stock_High_max,HOLX_stock_High_min,HOLX_stock_High_volatility,HOLX_stock_High_change,HOLX_stock_Low_average,HOLX_stock_Low_max,HOLX_stock_Low_min,HOLX_stock_Low_volatility,HOLX_stock_Low_change,HOLX_stock_Close_average,HOLX_stock_Close_max,HOLX_stock_Close_min,HOLX_stock_Close_volatility,HOLX_stock_Close_change,HOLX_stock_Volume_average,HOLX_stock_Volume_max,HOLX_stock_Volume_min,HOLX_stock_Volume_volatility,HOLX_stock_Volume_change
2018-01-14,43.7675,44.04,43.2,0.8399999999999963,-0.7199999999999989,44.0,44.25,43.57,0.6799999999999997,-0.6799999999999997,43.265,43.58,42.55,1.0300000000000011,-1.0300000000000011,43.765,44.0,43.46,0.5399999999999991,-0.28999999999999915,3162643,4355482,2087071,2268411,282159
2018-01-21,43.134,43.53,42.8,0.730000000000004,-0.730000000000004,43.454,43.59,43.33,0.2600000000000051,-0.14000000000000057,42.736,42.83,42.65,0.17999999999999972,-0.14000000000000057,43.074,43.38,42.9,0.480000000000004,0.14000000000000057,2255290,2738656,1724317,1014339,-764014
2018-01-28,43.008,43.7,42.31,1.3900000000000006,-0.9899999999999949,43.354,43.84,42.6,1.240000000000002,-1.240000000000002,42.506,43.3,42.01,1.2899999999999991,-1.2899999999999991,42.84,43.75,42.04,1.7100000000000009,-1.7100000000000009,2699424,3494470,1921760,1572710,-242485
2018-02-04,39.608,42.07,35.62,6.450000000000003,-6.450000000000003,40.516,42.33,38.1,4.229999999999997,-4.229999999999997,38.782,40.29,35.33,4.960000000000001,-4.960000000000001,39.538,40.45,37.75,2.700000000000003,-2.549999999999997,4011384,8335009,2480853,5854156,4929195
2018-02-11,38.14,39.12,37.64,1.4799999999999969,1.3299999999999983,38.804,39.56,38.16,1.4000000000000057,0.8800000000000026,37.888,38.85,37.25,1.6000000000000014,1.4400000000000048,38.467999999999996,39.29,37.8,1.490000000000002,1.25,3428828,4473250,2829148,1644102,-1338434
2018-02-18,39.0725,39.24,38.86,0.38000000000000256,-0.030000000000001137,39.3025,39.42,39.21,0.21000000000000085,-0.01999999999999602,38.65,38.83,38.38,0.44999999999999574,-0.35999999999999943,38.9675,39.21,38.85,0.35999999999999943,0.3400000000000034,1722493,2154959,1408042,746917,69474
2018-02-25,39.088,39.86,37.71,2.1499999999999986,-1.6199999999999974,39.43,40.14,38.44,1.7000000000000028,-1.4000000000000057,38.54,39.55,37.68,1.8699999999999974,-1.2199999999999989,38.884,39.83,37.99,1.8399999999999963,-1.6199999999999974,2216309,2740008,1938042,801966,-11176
2018-03-04,38.514,38.88,37.91,0.970000000000006,0.970000000000006,39.006,39.65,38.75,0.8999999999999986,0.8999999999999986,38.274,38.86,37.91,0.9500000000000028,0.9500000000000028,38.784,39.57,38.41,1.1600000000000037,0.9299999999999997,1851528,2034343,1566962,467381,41508
2018-03-11,38.922,39.53,38.4,1.1300000000000026,-1.1300000000000026,39.208,39.84,38.89,0.9500000000000028,-0.9500000000000028,38.484,38.82,38.3,0.5200000000000031,-0.4200000000000017,38.618,38.93,38.44,0.490000000000002,-0.46999999999999886,2045619,3226866,1246237,1980629,1287709
2018-03-18,38.054,38.45,37.78,0.6700000000000017,-0.25,38.446,38.61,38.17,0.4399999999999977,-0.030000000000001137,37.582,37.79,37.2,0.5899999999999963,-0.269999999999996,37.85,38.19,37.26,0.9299999999999997,-0.5800000000000054,2753754,3299273,1934884,1364389,-887033
