Date,MSI_stock_Open_average,MSI_stock_Open_max,MSI_stock_Open_min,MSI_stock_Open_volatility,MSI_stock_Open_change,MSI_stock_High_average,MSI_stock_High_max,MSI_stock_High_min,MSI_stock_High_volatility,MSI_stock_High_change,MSI_stock_Low_average,MSI_stock_Low_max,MSI_stock_Low_min,MSI_stock_Low_volatility,MSI_stock_Low_change,MSI_stock_Close_average,MSI_stock_Close_max,MSI_stock_Close_min,MSI_stock_Close_volatility,MSI_stock_Close_change,MSI_stock_Volume_average,MSI_stock_Volume_max,MSI_stock_Volume_min,MSI_stock_Volume_volatility,MSI_stock_Volume_change
2018-01-14,97.235,97.98,96.45,1.5300000000000011,0.8800000000000097,97.685,98.27,97.12,1.1499999999999915,1.1499999999999915,96.48,97.45,95.28,2.1700000000000017,2.1700000000000017,97.11,97.8,95.86,1.9399999999999977,1.9399999999999977,1008223,1192833,708350,484483,-122445
2018-01-21,97.51,98.22,96.74,1.480000000000004,-0.10999999999999943,98.01,99.0,97.26,1.7399999999999949,0.730000000000004,96.69200000000001,97.93,95.76,2.1700000000000017,0.9100000000000108,97.322,99.0,95.84,3.1599999999999966,1.6700000000000017,943178,1117577,808660,308917,128
2018-01-28,99.63799999999999,100.85,98.88,1.9699999999999989,1.7399999999999949,101.75,107.78,99.93,7.849999999999994,6.980000000000004,98.894,100.58,97.68,2.8999999999999915,1.5699999999999932,100.286,103.87,99.12,4.75,4.689999999999998,1743956,4455927,887861,3568066,3469834
2018-02-04,101.69,103.55,99.51,4.039999999999992,-4.039999999999992,103.332,106.0,100.32,5.680000000000007,-5.680000000000007,99.62,102.34,96.94,5.400000000000006,-4.1200000000000045,100.864,102.76,98.74,4.02000000000001,-1.9300000000000068,2729720,3309502,2042550,1266952,292432
2018-02-11,102.75,105.83,99.82,6.010000000000005,6.010000000000005,104.552,107.08,102.01,5.069999999999993,5.069999999999993,102.154,105.01,99.64,5.3700000000000045,5.3700000000000045,104.06,106.13,101.3,4.829999999999998,4.609999999999999,1339476,1694126,1024891,669235,-167984
2018-02-18,105.53,106.1,105.26,0.8399999999999892,0.1700000000000017,106.745,107.11,106.25,0.8599999999999994,0.14000000000000057,104.8375,105.27,104.27,1.0,0.4299999999999926,105.55,106.73,104.73,2.0,0.980000000000004,1223374,1420214,1114749,305465,-193599
2018-02-25,106.74,107.17,105.67,1.5,-1.480000000000004,107.37,107.78,106.61,1.1700000000000017,-0.6800000000000068,105.838,106.27,105.25,1.019999999999996,-0.9699999999999989,106.44,106.82,106.15,0.6699999999999875,-0.5299999999999869,1080007,1335922,818239,517683,-155560
2018-03-04,107.79,109.2,106.09,3.1099999999999994,2.4099999999999966,108.918,109.49,107.95,1.539999999999992,1.539999999999992,107.216,108.23,105.59,2.6400000000000006,2.6400000000000006,108.41,109.09,107.27,1.8200000000000074,1.8200000000000074,1065850,1629057,888341,740716,671617
2018-03-11,109.148,109.43,108.95,0.480000000000004,-0.12000000000000455,109.752,110.29,109.42,0.8700000000000045,0.3999999999999915,108.572,108.64,108.52,0.12000000000000455,0.09000000000000341,108.92999999999999,109.22,108.8,0.4200000000000017,-0.01999999999999602,1181580,1425868,930065,495803,-37402
2018-03-18,108.448,109.05,107.53,1.519999999999996,-0.789999999999992,109.048,109.83,107.81,2.019999999999996,-1.230000000000004,107.342,108.85,104.28,4.569999999999993,-3.4399999999999977,107.742,109.39,104.28,5.109999999999999,-4.469999999999999,1036471,1077103,975747,101356,-52159
