Date,WFTIQ_Open_average,WFTIQ_Open_max,WFTIQ_Open_min,WFTIQ_Open_volatility,WFTIQ_Open_change,WFTIQ_High_average,WFTIQ_High_max,WFTIQ_High_min,WFTIQ_High_volatility,WFTIQ_High_change,WFTIQ_Low_average,WFTIQ_Low_max,WFTIQ_Low_min,WFTIQ_Low_volatility,WFTIQ_Low_change,WFTIQ_Close_average,WFTIQ_Close_max,WFTIQ_Close_min,WFTIQ_Close_volatility,WFTIQ_Close_change,WFTIQ_Volume_average,WFTIQ_Volume_max,WFTIQ_Volume_min,WFTIQ_Volume_volatility,WFTIQ_Volume_change
2016-01-03,7.871666666666667,8.67,7.05,1.62,-1.3500000000000005,8.025,8.8,7.11,1.6900000000000004,-1.589999999999999,7.526666666666666,8.29,6.71,1.5799999999999992,-1.5799999999999992,7.666666666666667,8.64,6.88,1.7600000000000007,-1.7600000000000007,12680369,18547466,9109113,9438353,1147662
2016-01-10,6.5725,7.05,6.2,0.8499999999999996,-0.8499999999999996,6.7225,7.11,6.26,0.8500000000000005,-0.8500000000000005,6.029999999999999,6.18,5.9,0.27999999999999936,-0.27999999999999936,6.43,6.66,6.19,0.46999999999999975,-0.46999999999999975,25291578,31766720,13650424,18116296,-13823688
2016-01-17,6.028,6.55,5.54,1.0099999999999998,-0.16999999999999993,6.308,6.74,5.76,0.9800000000000004,0.0,5.584,6.09,4.95,1.1399999999999997,-0.1800000000000006,5.964,6.37,5.61,0.7599999999999998,-0.33999999999999986,16472598,26465304,11938030,14527274,-2605136
2016-01-24,6.1259999999999994,6.51,5.71,0.7999999999999998,0.7000000000000002,6.428,6.76,5.9,0.8599999999999994,0.7699999999999996,5.848,6.2,5.44,0.7599999999999998,0.45999999999999996,6.21,6.74,5.78,0.96,0.5499999999999998,20414969,36665916,14298726,22367190,22367190
2016-01-31,6.662,7.37,6.04,1.33,0.5599999999999996,6.936,7.82,6.16,1.6600000000000001,0.6299999999999999,6.338,6.99,5.6,1.3900000000000006,0.5899999999999999,6.662,7.39,5.97,1.42,0.7700000000000005,25164609,34474520,17611252,16863268,-3479884
2016-02-07,6.26,6.6,6.02,0.5800000000000001,-0.45999999999999996,6.56,6.72,6.27,0.4500000000000002,-0.05999999999999961,5.9925,6.11,5.74,0.3700000000000001,-0.020000000000000462,6.2775,6.47,6.06,0.41000000000000014,0.1299999999999999,13249382,17133944,8623910,8510034,-242432
2016-02-14,6.64,6.95,6.42,0.5300000000000002,-0.2400000000000002,6.852,7.13,6.51,0.6200000000000001,0.17999999999999972,6.296,6.55,5.97,0.5800000000000001,0.08999999999999986,6.56,6.75,6.2,0.5499999999999998,0.1299999999999999,16104573,29061280,11453483,17607797,424855
2016-02-21,6.234,6.61,5.93,0.6800000000000006,-0.1800000000000006,6.422,6.67,6.13,0.54,-0.04999999999999982,5.982,6.33,5.67,0.6600000000000001,0.2599999999999998,6.192,6.43,5.93,0.5,0.28000000000000025,10640162,14120286,8333838,5786448,4633763
2016-02-28,6.716,7.43,6.11,1.3199999999999994,0.13999999999999968,7.172,7.9,6.55,1.3500000000000005,0.35000000000000053,6.35,6.65,6.0,0.6500000000000004,0.4299999999999997,6.73,7.32,6.19,1.13,0.46999999999999975,60285995,181227872,10542205,170685667,13271979
2016-03-06,6.68,7.23,6.13,1.1000000000000005,0.5300000000000002,6.938,7.49,6.59,0.9000000000000004,0.6699999999999999,6.364,7.08,5.81,1.2700000000000005,1.0899999999999999,6.666,7.24,5.84,1.4000000000000004,1.2999999999999998,20199430,28441262,13011758,15429504,-10915846
2016-03-13,7.374,7.81,7.04,0.7699999999999996,0.40000000000000036,7.588,7.96,7.04,0.9199999999999999,0.6600000000000001,7.1,7.36,6.67,0.6900000000000004,0.5999999999999996,7.436,7.68,7.01,0.6699999999999999,0.5899999999999999,12873022,17933532,9083838,8849694,3048282
2016-03-20,7.3575,7.5,7.03,0.46999999999999975,-0.09999999999999964,7.635,7.85,7.47,0.3799999999999999,-0.3799999999999999,7.1850000000000005,7.48,6.93,0.5500000000000007,-0.39000000000000057,7.422499999999999,7.67,7.27,0.40000000000000036,-0.33000000000000007,9587401,10080993,9012679,1068314,-178357
2016-03-27,7.47,7.66,7.14,0.5200000000000005,0.28000000000000025,7.684,7.86,7.54,0.3200000000000003,0.03000000000000025,7.254,7.55,7.01,0.54,0.1200000000000001,7.532,7.78,7.22,0.5600000000000005,-0.3100000000000005,10829346,13224646,8032905,5191741,-1632174
