Date,ESStock_Open_average,ESStock_Open_max,ESStock_Open_min,ESStock_Open_volatility,ESStock_Open_change,ESStock_High_average,ESStock_High_max,ESStock_High_min,ESStock_High_volatility,ESStock_High_change,ESStock_Low_average,ESStock_Low_max,ESStock_Low_min,ESStock_Low_volatility,ESStock_Low_change,ESStock_Close_average,ESStock_Close_max,ESStock_Close_min,ESStock_Close_volatility,ESStock_Close_change,ESStock_Volume_average,ESStock_Volume_max,ESStock_Volume_min,ESStock_Volume_volatility,ESStock_Volume_change
2018-01-14,61.26,61.76,60.94,0.8200000000000003,-0.38000000000000256,61.5925,61.78,61.19,0.5900000000000034,-0.45000000000000284,60.625,60.87,60.33,0.5399999999999991,0.3200000000000003,61.05,61.65,60.79,0.8599999999999994,-0.1600000000000037,2606001,4200727,1985958,2214769,78651
2018-01-21,61.67,64.85,60.2,4.6499999999999915,3.729999999999997,62.864,64.99,61.34,3.6499999999999915,3.6499999999999915,61.136,63.29,60.18,3.1099999999999994,2.6799999999999997,62.33,64.57,60.76,3.809999999999995,3.309999999999995,4202300,6160714,2493408,3667306,1201678
2018-01-28,62.012,63.52,58.39,5.130000000000003,-5.130000000000003,62.63,63.84,59.58,4.260000000000005,-4.260000000000005,60.826,62.33,58.04,4.289999999999999,-4.160000000000004,61.52,63.09,59.35,3.740000000000002,-3.0899999999999963,3998108,6519772,2353049,4166723,3692641
2018-02-04,57.476,59.06,56.27,2.789999999999999,-2.789999999999999,58.064,59.59,57.15,2.440000000000005,-2.1600000000000037,56.8,58.33,55.93,2.3999999999999986,-2.3999999999999986,57.178,58.33,56.11,2.219999999999999,-1.3099999999999952,3227749,4104088,2502624,1601464,-1354271
2018-02-11,57.582,58.47,57.08,1.3900000000000006,1.3900000000000006,58.276,59.38,57.77,1.6099999999999994,1.5200000000000031,57.217999999999996,58.47,56.51,1.9600000000000009,1.9600000000000009,58.083999999999996,59.12,57.53,1.5899999999999963,1.5899999999999963,2241545,3189243,1509747,1679496,-666865
2018-02-18,57.9925,58.78,57.48,1.3000000000000043,-1.1799999999999997,58.825,59.59,58.06,1.5300000000000011,0.5800000000000054,57.4775,57.96,57.13,0.8299999999999983,-0.480000000000004,58.12,59.47,57.36,2.1099999999999994,1.2999999999999972,2191207,3204831,1145147,2059684,1369032
2018-02-25,57.92,59.39,56.58,2.8100000000000023,-2.8100000000000023,58.312,59.39,57.41,1.980000000000004,-1.980000000000004,57.172000000000004,58.5,56.45,2.049999999999997,-1.9699999999999989,57.372,58.82,56.55,2.270000000000003,-1.7199999999999989,2156622,2715368,1699421,1015947,978990
2018-03-04,56.798,57.55,56.42,1.1299999999999955,0.46000000000000085,57.37,57.85,57.05,0.8000000000000043,-0.6099999999999994,56.432,56.64,56.12,0.5200000000000031,0.29999999999999716,56.96,57.72,56.29,1.4299999999999997,-0.4799999999999969,1966822,2284181,1634017,650164,-178008
2018-03-11,57.264,57.72,56.79,0.9299999999999997,0.37999999999999545,57.92,58.48,57.45,1.029999999999994,0.17999999999999972,56.936,57.66,56.34,1.3199999999999932,0.8099999999999952,57.354,58.26,56.68,1.5799999999999983,1.1999999999999957,2745765,3854465,1717982,2136483,695702
2018-03-18,57.89,58.33,57.59,0.7399999999999949,-0.6700000000000017,58.378,58.81,58.18,0.6300000000000026,-0.18999999999999773,57.256,57.7,56.65,1.0500000000000043,-1.0500000000000043,57.494,58.04,56.79,1.25,-1.25,1721896,2167143,1359075,808068,-808068
