Date,EVOL_stock_Open_average,EVOL_stock_Open_max,EVOL_stock_Open_min,EVOL_stock_Open_volatility,EVOL_stock_Open_change,EVOL_stock_High_average,EVOL_stock_High_max,EVOL_stock_High_min,EVOL_stock_High_volatility,EVOL_stock_High_change,EVOL_stock_Low_average,EVOL_stock_Low_max,EVOL_stock_Low_min,EVOL_stock_Low_volatility,EVOL_stock_Low_change,EVOL_stock_Close_average,EVOL_stock_Close_max,EVOL_stock_Close_min,EVOL_stock_Close_volatility,EVOL_stock_Close_change,EVOL_stock_Volume_average,EVOL_stock_Volume_max,EVOL_stock_Volume_min,EVOL_stock_Volume_volatility,EVOL_stock_Volume_change
2018-09-09,2.24,2.29,2.2,0.08999999999999986,-0.009999999999999787,2.29,2.3,2.25,0.04999999999999982,0.0,2.19,2.22,2.15,0.07000000000000028,0.0,2.27,2.3,2.25,0.04999999999999982,0.0,13704,20116,8909,11207,11207
2018-09-16,2.25,2.3,2.2,0.09999999999999964,-0.09999999999999964,2.33,2.4,2.25,0.1499999999999999,-0.1499999999999999,2.23,2.3,2.2,0.09999999999999964,0.0,2.26,2.3,2.25,0.04999999999999982,0.0,7356,17366,2790,14576,-10273
2018-09-23,2.276,2.34,2.2,0.13999999999999968,0.13999999999999968,2.396,2.49,2.25,0.2400000000000002,0.20000000000000018,2.242,2.34,2.2,0.13999999999999968,0.13999999999999968,2.31,2.4,2.2,0.19999999999999973,0.10000000000000009,6835,10573,2218,8355,3980
2018-09-30,2.28,2.31,2.26,0.050000000000000266,-0.020000000000000018,2.314,2.38,2.27,0.10999999999999988,-0.08999999999999986,2.258,2.29,2.23,0.06000000000000005,-0.06000000000000005,2.272,2.31,2.25,0.06000000000000005,-0.06000000000000005,6897,12776,1108,11668,7069
2018-10-07,2.226,2.25,2.16,0.08999999999999986,-0.08000000000000007,2.256,2.3,2.23,0.06999999999999984,0.0,2.188,2.25,2.1,0.1499999999999999,-0.06999999999999984,2.224,2.25,2.17,0.08000000000000007,0.0,8474,16775,3711,13064,2822
2018-10-14,2.136,2.25,1.95,0.30000000000000004,-0.2500000000000002,2.228,2.25,2.2,0.04999999999999982,0.029999999999999805,1.944,2.07,1.72,0.34999999999999987,-0.34999999999999987,1.946,2.07,1.72,0.34999999999999987,-0.34999999999999987,15709,24964,5779,19185,9446
2018-10-21,1.72,1.76,1.7,0.06000000000000005,-0.020000000000000018,1.928,2.19,1.77,0.41999999999999993,-0.41999999999999993,1.686,1.72,1.64,0.08000000000000007,-0.08000000000000007,1.734,1.77,1.7,0.07000000000000006,0.050000000000000044,16971,24642,9693,14949,-5869
2018-10-28,1.794,2.0,1.62,0.3799999999999999,0.20999999999999996,1.924,2.0,1.82,0.17999999999999994,-0.010000000000000009,1.664,1.75,1.61,0.1399999999999999,0.09999999999999987,1.746,1.87,1.61,0.26,0.17999999999999994,22196,55855,4188,51667,10824
2018-11-04,1.702,1.74,1.68,0.06000000000000005,-0.020000000000000018,1.736,1.78,1.71,0.07000000000000006,-0.07000000000000006,1.692,1.71,1.67,0.040000000000000036,-0.030000000000000027,1.718,1.75,1.69,0.06000000000000005,-0.050000000000000044,6841,14006,1240,12766,10408
2018-11-11,1.608,1.68,1.52,0.15999999999999992,-0.11999999999999988,1.646,1.7,1.55,0.1499999999999999,-0.1499999999999999,1.552,1.6,1.47,0.13000000000000012,-0.13000000000000012,1.566,1.63,1.49,0.1399999999999999,-0.1100000000000001,21365,30564,13626,16938,16938
2018-11-18,1.4675,1.48,1.45,0.030000000000000027,-0.030000000000000027,1.4875,1.5,1.46,0.040000000000000036,-0.040000000000000036,1.4475,1.47,1.43,0.040000000000000036,-0.040000000000000036,1.4649999999999999,1.47,1.45,0.020000000000000018,-0.020000000000000018,9592,14772,4948,9824,-9824
2018-11-25,1.456,1.5,1.42,0.08000000000000007,0.050000000000000044,1.522,1.66,1.46,0.19999999999999996,0.19999999999999996,1.44,1.48,1.41,0.07000000000000006,0.07000000000000006,1.474,1.55,1.41,0.14000000000000012,0.14000000000000012,33319,65711,3252,62459,47790
2018-12-02,1.5325,1.56,1.5,0.06000000000000005,-0.030000000000000027,1.6275,1.65,1.6,0.04999999999999982,0.0,1.5125,1.53,1.5,0.030000000000000027,-0.020000000000000018,1.5325,1.57,1.51,0.06000000000000005,-0.06000000000000005,56885,95524,10379,85145,28579
2018-12-09,1.476,1.52,1.45,0.07000000000000006,-0.030000000000000027,1.554,1.59,1.53,0.06000000000000005,-0.020000000000000018,1.462,1.48,1.45,0.030000000000000027,-0.020000000000000018,1.514,1.55,1.48,0.07000000000000006,0.020000000000000018,9501,15896,3327,12569,-1302
2018-12-16,1.3719999999999999,1.51,1.19,0.32000000000000006,-0.32000000000000006,1.446,1.64,1.27,0.3699999999999999,-0.3699999999999999,1.296,1.45,1.16,0.29000000000000004,-0.26,1.32,1.5,1.19,0.31000000000000005,-0.31000000000000005,33714,56346,12890,43456,33814
2018-12-23,1.1400000000000001,1.19,1.11,0.07999999999999985,-0.07999999999999985,1.2225,1.26,1.2,0.06000000000000005,-0.030000000000000027,1.1225,1.15,1.11,0.039999999999999813,-0.039999999999999813,1.135,1.16,1.11,0.04999999999999982,-0.010000000000000009,87554,134494,33781,100713,80024
2018-12-30,1.1925,1.24,1.15,0.09000000000000008,0.09000000000000008,1.2925,1.35,1.24,0.1100000000000001,-0.050000000000000044,1.1625,1.19,1.12,0.06999999999999984,0.06999999999999984,1.22,1.25,1.19,0.06000000000000005,0.06000000000000005,59803,93907,25134,68773,-48505
2019-01-06,1.294,1.33,1.25,0.08000000000000007,0.050000000000000044,1.352,1.38,1.31,0.06999999999999984,-0.040000000000000036,1.282,1.29,1.25,0.040000000000000036,0.040000000000000036,1.312,1.33,1.29,0.040000000000000036,-0.040000000000000036,40066,84738,15308,69430,12597
2019-01-13,1.296,1.32,1.26,0.06000000000000005,0.040000000000000036,1.36,1.38,1.34,0.039999999999999813,0.030000000000000027,1.288,1.3,1.26,0.040000000000000036,0.040000000000000036,1.302,1.33,1.29,0.040000000000000036,0.040000000000000036,22691,57423,10983,46440,-6706
2019-01-20,1.2975,1.33,1.27,0.06000000000000005,-0.010000000000000009,1.3275000000000001,1.36,1.3,0.06000000000000005,0.06000000000000005,1.27,1.28,1.26,0.020000000000000018,0.010000000000000009,1.2875,1.3,1.28,0.020000000000000018,0.0,54563,160801,3368,157433,123801
2019-01-27,1.32,1.35,1.29,0.06000000000000005,0.030000000000000027,1.366,1.42,1.34,0.07999999999999985,0.06999999999999984,1.3,1.34,1.27,0.07000000000000006,0.07000000000000006,1.326,1.36,1.3,0.06000000000000005,0.06000000000000005,48034,74024,9133,64891,-22889
2019-02-03,1.4,1.42,1.37,0.04999999999999982,0.04999999999999982,1.432,1.45,1.42,0.030000000000000027,0.010000000000000009,1.372,1.41,1.33,0.07999999999999985,0.040000000000000036,1.392,1.43,1.35,0.07999999999999985,0.020000000000000018,69640,129365,13694,115671,-11408
2019-02-10,1.3719999999999999,1.39,1.35,0.039999999999999813,-0.010000000000000009,1.386,1.4,1.35,0.04999999999999982,-0.039999999999999813,1.34,1.37,1.31,0.06000000000000005,-0.040000000000000036,1.358,1.39,1.32,0.06999999999999984,-0.050000000000000044,21381,41965,7630,34335,11352
2019-02-17,1.3425,1.35,1.33,0.020000000000000018,0.020000000000000018,1.3625,1.4,1.35,0.04999999999999982,0.04999999999999982,1.33,1.34,1.32,0.020000000000000018,0.010000000000000009,1.34,1.35,1.33,0.020000000000000018,0.020000000000000018,40669,54213,15357,38856,5
2019-02-24,1.352,1.39,1.32,0.06999999999999984,0.029999999999999805,1.38,1.39,1.36,0.029999999999999805,-0.010000000000000009,1.326,1.35,1.3,0.050000000000000044,0.0,1.348,1.38,1.31,0.06999999999999984,0.020000000000000018,34986,68256,11110,57146,-29199
2019-03-03,1.32,1.38,1.23,0.1499999999999999,-0.1499999999999999,1.344,1.38,1.31,0.06999999999999984,-0.04999999999999982,1.266,1.32,1.21,0.1100000000000001,-0.06000000000000005,1.302,1.33,1.24,0.09000000000000008,0.0,30783,52892,13428,39464,-3326
2019-03-10,1.296,1.35,1.24,0.1100000000000001,-0.08000000000000007,1.326,1.36,1.28,0.08000000000000007,-0.08000000000000007,1.262,1.28,1.24,0.040000000000000036,-0.040000000000000036,1.296,1.35,1.27,0.08000000000000007,-0.08000000000000007,19295,42244,5045,37199,-1602
2019-03-17,1.274,1.34,1.17,0.17000000000000015,-0.17000000000000015,1.278,1.34,1.18,0.16000000000000014,-0.16000000000000014,1.204,1.27,1.11,0.15999999999999992,-0.1499999999999999,1.232,1.34,1.13,0.2100000000000002,-0.2100000000000002,43385,100330,5184,95146,70854
2019-03-24,1.212,1.25,1.14,0.1100000000000001,0.1100000000000001,1.244,1.27,1.21,0.06000000000000005,0.040000000000000036,1.178,1.2,1.11,0.08999999999999986,0.08999999999999986,1.216,1.24,1.2,0.040000000000000036,-0.010000000000000009,19889,40232,2861,37371,-22751
2019-03-31,1.198,1.22,1.17,0.050000000000000044,-0.020000000000000018,1.236,1.27,1.21,0.06000000000000005,0.030000000000000027,1.166,1.2,1.15,0.050000000000000044,0.030000000000000027,1.206,1.24,1.16,0.08000000000000007,-0.030000000000000027,95635,146591,31989,114602,6081
2019-04-07,1.204,1.24,1.18,0.06000000000000005,-0.06000000000000005,1.226,1.27,1.18,0.09000000000000008,-0.09000000000000008,1.174,1.19,1.15,0.040000000000000036,-0.020000000000000018,1.19,1.22,1.16,0.06000000000000005,-0.06000000000000005,39715,48996,27827,21169,5868
2019-04-14,1.2275,1.27,1.16,0.1100000000000001,0.07000000000000006,1.24,1.27,1.2,0.07000000000000006,0.030000000000000027,1.1875,1.21,1.16,0.050000000000000044,0.010000000000000009,1.23,1.26,1.2,0.06000000000000005,0.030000000000000027,17486,27445,9755,17690,-12794
2019-04-21,1.192,1.2,1.18,0.020000000000000018,-0.010000000000000009,1.208,1.21,1.2,0.010000000000000009,-0.010000000000000009,1.156,1.17,1.14,0.030000000000000027,-0.020000000000000018,1.184,1.21,1.15,0.06000000000000005,-0.020000000000000018,19718,29636,10602,19034,-36
2019-04-28,1.088,1.15,1.03,0.11999999999999988,-0.07999999999999985,1.11,1.16,1.09,0.06999999999999984,-0.06999999999999984,1.056,1.1,1.03,0.07000000000000006,-0.050000000000000044,1.074,1.1,1.05,0.050000000000000044,-0.010000000000000009,37465,62377,12615,49762,-35213
2019-05-05,1.076,1.11,1.05,0.06000000000000005,-0.020000000000000018,1.108,1.15,1.07,0.07999999999999985,-0.030000000000000027,1.054,1.08,1.02,0.06000000000000005,-0.030000000000000027,1.072,1.12,1.03,0.09000000000000008,-0.020000000000000018,17929,31101,5266,25835,12429
2019-05-12,0.996,1.03,0.9,0.13,-0.13,1.0,1.04,0.9,0.14,-0.13,0.9259999999999999,1.0,0.83,0.17000000000000004,-0.15000000000000002,0.948,1.03,0.86,0.17000000000000004,-0.12,47860,97050,24827,72223,26955
2019-05-19,0.876,0.89,0.86,0.030000000000000027,-0.010000000000000009,0.894,0.91,0.88,0.030000000000000027,0.010000000000000009,0.856,0.87,0.85,0.020000000000000018,-0.020000000000000018,0.88,0.9,0.86,0.040000000000000036,0.020000000000000018,15816,22008,10569,11439,9503
2019-05-26,0.89,0.9,0.87,0.030000000000000027,-0.030000000000000027,0.9025000000000001,0.91,0.89,0.020000000000000018,-0.020000000000000018,0.865,0.87,0.85,0.020000000000000018,0.0,0.8825000000000001,0.9,0.87,0.030000000000000027,-0.020000000000000018,9286,15321,5164,10157,-7172
2019-06-02,0.868,0.89,0.85,0.040000000000000036,-0.010000000000000009,0.892,0.9,0.89,0.010000000000000009,0.0,0.842,0.85,0.84,0.010000000000000009,0.010000000000000009,0.884,0.89,0.87,0.020000000000000018,0.0,22274,34999,12879,22120,4939
2019-06-09,0.872,0.9,0.85,0.050000000000000044,-0.040000000000000036,0.896,0.9,0.89,0.010000000000000009,-0.010000000000000009,0.86,0.88,0.85,0.030000000000000027,0.0,0.886,0.89,0.88,0.010000000000000009,0.010000000000000009,10027,17948,865,17083,12647
2019-06-16,0.886,0.9,0.86,0.040000000000000036,0.010000000000000009,0.9359999999999999,0.96,0.9,0.05999999999999994,0.030000000000000027,0.868,0.9,0.85,0.050000000000000044,0.0,0.888,0.91,0.85,0.06000000000000005,-0.050000000000000044,11591,23773,2400,21373,9128
2019-06-23,0.86,0.89,0.84,0.050000000000000044,-0.010000000000000009,0.908,0.93,0.88,0.050000000000000044,-0.050000000000000044,0.842,0.87,0.79,0.07999999999999996,-0.05999999999999994,0.842,0.87,0.79,0.07999999999999996,-0.05999999999999994,10499,32757,1657,31100,31100
2019-06-30,0.825,0.85,0.78,0.06999999999999995,0.05999999999999994,0.8474999999999999,0.86,0.84,0.020000000000000018,-0.020000000000000018,0.8125,0.83,0.78,0.04999999999999993,0.04999999999999993,0.8325,0.84,0.83,0.010000000000000009,0.0,10195,13855,8215,5640,-1416
2019-07-07,0.834,0.85,0.83,0.020000000000000018,0.020000000000000018,0.836,0.85,0.83,0.020000000000000018,0.010000000000000009,0.824,0.83,0.81,0.019999999999999907,-0.019999999999999907,0.826,0.83,0.82,0.010000000000000009,-0.010000000000000009,10324,17708,5841,11867,-5420
2019-07-14,0.842,0.87,0.81,0.05999999999999994,-0.039999999999999925,0.848,0.87,0.82,0.050000000000000044,-0.030000000000000027,0.812,0.82,0.81,0.009999999999999898,0.0,0.838,0.86,0.82,0.040000000000000036,-0.010000000000000009,12075,30510,2034,28476,-10531
2019-07-21,0.832,0.85,0.82,0.030000000000000027,0.020000000000000018,0.846,0.87,0.83,0.040000000000000036,0.010000000000000009,0.818,0.84,0.8,0.039999999999999925,0.009999999999999898,0.83,0.85,0.82,0.030000000000000027,-0.010000000000000009,15657,22216,7780,14436,-12684
2019-07-28,0.848,0.89,0.8,0.08999999999999997,0.029999999999999916,0.888,0.9,0.88,0.020000000000000018,0.0,0.824,0.85,0.8,0.04999999999999993,0.019999999999999907,0.838,0.86,0.81,0.04999999999999993,-0.030000000000000027,12705,24698,1586,23112,-16926
2019-08-04,0.778,0.86,0.73,0.13,-0.13,0.808,0.86,0.79,0.06999999999999995,-0.06999999999999995,0.748,0.79,0.73,0.06000000000000005,-0.06000000000000005,0.758,0.79,0.73,0.06000000000000005,-0.040000000000000036,38072,111858,13746,98112,6636
2019-08-11,0.756,0.81,0.72,0.09000000000000008,-0.030000000000000027,0.8440000000000001,1.05,0.76,0.29000000000000004,0.25,0.718,0.73,0.7,0.030000000000000027,-0.030000000000000027,0.752,0.77,0.72,0.050000000000000044,0.010000000000000009,31883,46911,11291,35620,26047
2019-08-18,0.796,0.85,0.72,0.13,0.039999999999999925,0.854,0.93,0.79,0.14,-0.08000000000000007,0.732,0.8,0.7,0.10000000000000009,0.040000000000000036,0.766,0.85,0.71,0.14,0.010000000000000009,58135,132688,15298,117390,-7500
2019-08-25,0.764,0.8,0.73,0.07000000000000006,0.07000000000000006,0.79,0.81,0.77,0.040000000000000036,0.040000000000000036,0.752,0.77,0.73,0.040000000000000036,0.040000000000000036,0.772,0.8,0.73,0.07000000000000006,0.07000000000000006,22545,43136,4420,38716,38716
2019-09-01,0.8425,0.89,0.81,0.07999999999999996,0.040000000000000036,0.88,0.9,0.85,0.050000000000000044,0.040000000000000036,0.8175,0.83,0.81,0.019999999999999907,0.019999999999999907,0.845,0.88,0.81,0.06999999999999995,0.06999999999999995,20174,54559,1567,52992,8133
2019-09-08,0.85,0.89,0.82,0.07000000000000006,-0.010000000000000009,0.892,0.91,0.88,0.030000000000000027,0.020000000000000018,0.826,0.84,0.82,0.020000000000000018,-0.010000000000000009,0.848,0.88,0.83,0.050000000000000044,0.050000000000000044,29043,90805,5567,85238,7582
2019-09-15,0.904,0.94,0.84,0.09999999999999998,0.050000000000000044,0.94,0.94,0.94,0.0,0.0,0.87,0.89,0.84,0.050000000000000044,0.050000000000000044,0.906,0.94,0.89,0.04999999999999993,0.04999999999999993,27763,38158,13105,25053,-18193
2019-09-22,0.938,0.97,0.86,0.10999999999999999,-0.010000000000000009,0.96,0.99,0.94,0.050000000000000044,-0.040000000000000036,0.874,0.92,0.83,0.09000000000000008,-0.030000000000000027,0.928,0.97,0.89,0.07999999999999996,-0.04999999999999993,18233,26984,10593,16391,-15580
2019-09-29,0.9239999999999999,0.95,0.87,0.07999999999999996,-0.04999999999999993,0.95,0.95,0.95,0.0,0.0,0.892,0.9,0.87,0.030000000000000027,0.010000000000000009,0.934,0.95,0.92,0.029999999999999916,0.029999999999999916,13587,34646,5550,29096,9527
2019-10-06,0.994,1.21,0.91,0.29999999999999993,0.2899999999999999,1.076,1.27,0.95,0.32000000000000006,0.27,0.972,1.12,0.9,0.22000000000000008,0.22000000000000008,1.036,1.18,0.94,0.24,0.22999999999999998,49435,149341,7636,141705,10485
2019-10-13,1.132,1.16,1.1,0.05999999999999983,0.0,1.164,1.18,1.14,0.040000000000000036,-0.010000000000000009,1.086,1.12,1.06,0.06000000000000005,0.06000000000000005,1.1199999999999999,1.17,1.06,0.10999999999999988,0.07999999999999985,15016,38420,3063,35357,-25021
2019-10-20,1.166,1.22,1.08,0.1399999999999999,0.07000000000000006,1.216,1.25,1.15,0.10000000000000009,0.09000000000000008,1.126,1.16,1.08,0.07999999999999985,0.06999999999999984,1.186,1.23,1.09,0.1399999999999999,0.1399999999999999,27638,55237,2985,52252,22785
