Date,CLAR_Open_average,CLAR_Open_max,CLAR_Open_min,CLAR_Open_volatility,CLAR_Open_change,CLAR_High_average,CLAR_High_max,CLAR_High_min,CLAR_High_volatility,CLAR_High_change,CLAR_Low_average,CLAR_Low_max,CLAR_Low_min,CLAR_Low_volatility,CLAR_Low_change,CLAR_Close_average,CLAR_Close_max,CLAR_Close_min,CLAR_Close_volatility,CLAR_Close_change,CLAR_Volume_average,CLAR_Volume_max,CLAR_Volume_min,CLAR_Volume_volatility,CLAR_Volume_change
2018-01-14,7.0625,7.15,7.0,0.15000000000000036,-0.15000000000000036,7.1125,7.15,7.1,0.05000000000000071,-0.05000000000000071,6.9399999999999995,7.0,6.85,0.15000000000000036,-0.11000000000000032,7.05,7.1,7.0,0.09999999999999964,0.09999999999999964,37587,58245,24886,33359,-20438
2018-01-21,7.2,7.35,7.05,0.2999999999999998,0.2999999999999998,7.33,7.4,7.3,0.10000000000000053,0.10000000000000053,7.13,7.2,7.05,0.15000000000000036,0.15000000000000036,7.3,7.35,7.25,0.09999999999999964,0.04999999999999982,31210,59526,14014,45512,35317
2018-01-28,7.39,7.5,7.3,0.20000000000000018,0.04999999999999982,7.536,7.68,7.4,0.27999999999999936,-0.27999999999999936,7.312,7.4,7.25,0.15000000000000036,-0.009999999999999787,7.44,7.5,7.3,0.20000000000000018,-0.20000000000000018,55556,119366,32879,86487,-328
2018-02-04,7.2,7.35,6.95,0.39999999999999947,0.0,7.446,7.6,7.28,0.3199999999999994,0.1999999999999993,7.074,7.25,6.85,0.40000000000000036,0.28000000000000025,7.24,7.4,7.0,0.40000000000000036,0.40000000000000036,134305,224718,45465,179253,106560
2018-02-11,7.45,7.55,7.4,0.14999999999999947,0.14999999999999947,7.58,7.8,7.5,0.2999999999999998,0.2999999999999998,7.364,7.55,7.17,0.3799999999999999,0.20000000000000018,7.56,7.8,7.45,0.34999999999999964,0.34999999999999964,50669,88497,37543,50954,50954
2018-02-18,7.6625,7.75,7.55,0.20000000000000018,-0.15000000000000036,7.7125,7.8,7.55,0.25,-0.20000000000000018,7.4,7.6,7.1,0.5,-0.5,7.5325,7.8,7.2,0.5999999999999996,-0.39999999999999947,53425,66797,29032,37765,33020
2018-02-25,6.84,7.1,6.65,0.4499999999999993,-0.39999999999999947,6.97,7.2,6.8,0.40000000000000036,-0.2999999999999998,6.7,6.8,6.6,0.20000000000000018,-0.14999999999999947,6.77,6.85,6.7,0.14999999999999947,-0.09999999999999964,67997,136748,36750,99998,-43630
2018-03-04,6.85,7.0,6.7,0.2999999999999998,0.25,6.92,7.0,6.8,0.20000000000000018,0.15000000000000036,6.742,6.8,6.66,0.13999999999999968,0.09999999999999964,6.819999999999999,6.85,6.75,0.09999999999999964,0.04999999999999982,82172,132903,23097,109806,20601
2018-03-11,7.13,7.65,6.85,0.8000000000000007,0.20000000000000018,7.206,7.65,7.0,0.6500000000000004,0.1299999999999999,6.88,7.05,6.75,0.2999999999999998,0.09999999999999964,6.98,7.1,6.9,0.1999999999999993,0.0,114865,195282,57730,137552,115655
2018-03-18,6.84,6.95,6.8,0.15000000000000036,-0.15000000000000036,6.91,7.0,6.85,0.15000000000000036,-0.15000000000000036,6.69,6.75,6.55,0.20000000000000018,-0.15000000000000036,6.77,6.85,6.6,0.25,-0.25,99000,127981,74190,53791,38803
2018-03-25,6.55,6.6,6.5,0.09999999999999964,-0.04999999999999982,6.6499999999999995,6.85,6.55,0.2999999999999998,0.25,6.45,6.5,6.35,0.15000000000000036,0.15000000000000036,6.6,6.75,6.5,0.25,0.15000000000000036,93421,126305,45986,80319,-8312
2018-04-01,6.73,6.85,6.65,0.1999999999999993,0.0,6.81,6.85,6.7,0.14999999999999947,0.09999999999999964,6.61,6.7,6.5,0.20000000000000018,0.15000000000000036,6.706,6.78,6.6,0.1800000000000006,0.10000000000000053,41542,64496,27013,37483,-6580
2018-04-08,6.726,6.85,6.65,0.1999999999999993,0.1299999999999999,6.8100000000000005,6.9,6.75,0.15000000000000036,0.03000000000000025,6.636,6.75,6.55,0.20000000000000018,0.08000000000000007,6.736,6.8,6.7,0.09999999999999964,0.03000000000000025,60066,138733,27886,110847,757
2018-04-15,6.75,6.78,6.68,0.10000000000000053,-0.10000000000000053,6.83,6.88,6.78,0.09999999999999964,-0.04999999999999982,6.656,6.71,6.58,0.1299999999999999,-0.1299999999999999,6.760000000000001,6.78,6.73,0.04999999999999982,-0.04999999999999982,50036,70909,43297,27612,-27612
2018-04-22,7.04,7.13,6.98,0.14999999999999947,0.14999999999999947,7.138,7.23,7.07,0.16000000000000014,-0.10000000000000053,6.94,7.03,6.78,0.25,0.25,7.0,7.08,6.93,0.15000000000000036,0.15000000000000036,89628,180855,48555,132300,-125369
2018-04-29,7.07,7.18,6.98,0.1999999999999993,-0.04999999999999982,7.21,7.23,7.18,0.05000000000000071,0.0,6.99,7.03,6.93,0.10000000000000053,-0.04999999999999982,7.11,7.18,7.03,0.14999999999999947,0.0,103780,164960,40595,124365,33180
2018-05-06,7.14,7.23,7.08,0.15000000000000036,0.0,7.23,7.28,7.18,0.10000000000000053,0.0,7.03,7.13,6.98,0.14999999999999947,0.04999999999999982,7.11,7.18,7.08,0.09999999999999964,0.0,110347,188951,49985,138966,-30387
2018-05-13,7.2,7.38,7.03,0.34999999999999964,0.2999999999999998,7.29,7.38,7.18,0.20000000000000018,0.20000000000000018,7.17,7.33,7.03,0.2999999999999998,0.2999999999999998,7.23,7.33,7.08,0.25,0.25,57238,81598,43000,38598,-13289
2018-05-20,7.41,7.53,7.28,0.25,0.25,7.5200000000000005,7.58,7.43,0.15000000000000036,0.15000000000000036,7.34,7.38,7.28,0.09999999999999964,0.09999999999999964,7.436,7.53,7.38,0.15000000000000036,0.04999999999999982,60451,83983,31811,52172,14393
2018-05-27,7.3675,7.38,7.33,0.04999999999999982,-0.04999999999999982,7.4425,7.48,7.43,0.05000000000000071,0.0,7.3425,7.38,7.33,0.04999999999999982,0.0,7.3925,7.43,7.33,0.09999999999999964,-0.04999999999999982,32976,46522,25515,21007,21007
2018-06-03,7.37,7.43,7.28,0.14999999999999947,-0.09999999999999964,7.412,7.48,7.36,0.1200000000000001,-0.10000000000000053,7.29,7.33,7.23,0.09999999999999964,-0.09999999999999964,7.3100000000000005,7.38,7.23,0.14999999999999947,-0.09999999999999964,86994,131158,65436,65722,12172
2018-06-10,7.36,7.43,7.23,0.1999999999999993,0.1999999999999993,7.46,7.48,7.43,0.05000000000000071,0.05000000000000071,7.32,7.38,7.23,0.14999999999999947,0.14999999999999947,7.3999999999999995,7.43,7.33,0.09999999999999964,0.0,64900,90558,41984,48574,31383
2018-06-17,7.49,7.68,7.38,0.2999999999999998,0.25,7.630000000000001,8.13,7.48,0.6500000000000004,0.6000000000000005,7.46,7.68,7.38,0.2999999999999998,0.25,7.54,7.93,7.38,0.5499999999999998,0.39999999999999947,102868,317215,17884,299331,299331
2018-06-24,8.02,8.13,7.98,0.15000000000000036,0.15000000000000036,8.24,8.33,8.13,0.1999999999999993,0.09999999999999964,8.0,8.13,7.93,0.20000000000000107,0.20000000000000107,8.13,8.23,8.03,0.20000000000000107,0.20000000000000107,83938,126548,54815,71733,-52737
2018-07-01,8.2425,8.33,8.18,0.15000000000000036,0.15000000000000036,8.33,8.43,8.28,0.15000000000000036,0.15000000000000036,8.1925,8.23,8.13,0.09999999999999964,0.05000000000000071,8.28,8.33,8.23,0.09999999999999964,0.05000000000000071,40491,60305,14237,46068,22836
2018-07-08,8.360000000000001,8.38,8.33,0.05000000000000071,-0.05000000000000071,8.4,8.43,8.38,0.049999999999998934,-0.049999999999998934,8.298,8.33,8.23,0.09999999999999964,0.049999999999998934,8.33,8.33,8.33,0.0,0.0,31978,42984,23560,19424,8352
2018-07-15,8.11,8.28,7.93,0.34999999999999964,-0.34999999999999964,8.17,8.38,8.08,0.3000000000000007,-0.3000000000000007,7.96,8.08,7.83,0.25,-0.15000000000000036,8.03,8.13,7.93,0.20000000000000107,-0.10000000000000142,39275,56175,20512,35663,35663
2018-07-22,8.49,8.83,7.98,0.8499999999999996,0.6999999999999993,8.71,8.83,8.38,0.4499999999999993,0.34999999999999964,8.356,8.48,7.98,0.5,0.4299999999999997,8.53,8.78,8.38,0.3999999999999986,0.049999999999998934,70884,100784,48393,52391,12627
2018-07-29,8.77,9.03,8.43,0.5999999999999996,0.5999999999999996,9.02,9.33,8.58,0.75,0.75,8.7,8.93,8.43,0.5,0.5,8.89,9.18,8.53,0.6500000000000004,0.6500000000000004,78182,132517,34447,98070,98070
2018-08-05,9.48,9.98,9.13,0.8499999999999996,0.34999999999999964,9.63,10.03,9.48,0.5499999999999989,0.15000000000000036,9.234,9.33,9.05,0.27999999999999936,0.27999999999999936,9.41,9.58,9.18,0.40000000000000036,0.40000000000000036,189573,431669,83402,348267,-348267
2018-08-12,10.110000000000001,10.58,9.63,0.9499999999999993,0.9499999999999993,10.388,10.92,9.73,1.1899999999999995,1.1899999999999995,9.988,10.43,9.58,0.8499999999999996,0.7999999999999989,10.278,10.82,9.73,1.0899999999999999,1.0899999999999999,208647,301526,77589,223937,223937
2018-08-19,10.558,10.92,10.38,0.5399999999999991,-0.39000000000000057,10.67,10.98,10.53,0.45000000000000107,-0.45000000000000107,10.22,10.36,10.13,0.22999999999999865,-0.22999999999999865,10.48,10.58,10.38,0.1999999999999993,-0.09999999999999964,123372,206118,47263,158855,-89723
2018-08-26,10.22,10.43,10.08,0.34999999999999964,-0.25,10.332,10.45,10.23,0.21999999999999886,-0.11999999999999922,10.054,10.15,9.98,0.16999999999999993,0.10000000000000142,10.22,10.33,10.08,0.25,0.15000000000000036,119375,212508,75604,136904,-129665
2018-09-02,10.2425,10.43,10.08,0.34999999999999964,0.09999999999999964,10.4425,10.63,10.18,0.45000000000000107,0.15000000000000036,10.0425,10.33,9.63,0.6999999999999993,0.1999999999999993,10.33,10.53,10.13,0.3999999999999986,0.34999999999999964,125944,152344,90912,61432,-40206
