Date,CLCT_Open_average,CLCT_Open_max,CLCT_Open_min,CLCT_Open_volatility,CLCT_Open_change,CLCT_High_average,CLCT_High_max,CLCT_High_min,CLCT_High_volatility,CLCT_High_change,CLCT_Low_average,CLCT_Low_max,CLCT_Low_min,CLCT_Low_volatility,CLCT_Low_change,CLCT_Close_average,CLCT_Close_max,CLCT_Close_min,CLCT_Close_volatility,CLCT_Close_change,CLCT_Volume_average,CLCT_Volume_max,CLCT_Volume_min,CLCT_Volume_volatility,CLCT_Volume_change
2018-01-14,28.41,29.1,27.52,1.5800000000000018,0.9000000000000021,29.03,29.62,28.67,0.9499999999999993,0.9499999999999993,27.964,28.82,27.27,1.5500000000000007,1.5500000000000007,28.614,29.33,27.46,1.8699999999999974,1.8699999999999974,21174,29526,16568,12958,-12803
2018-01-21,28.93,29.32,28.45,0.870000000000001,-0.870000000000001,28.986,29.35,28.52,0.8300000000000018,-0.8000000000000007,28.342,28.78,28.02,0.7600000000000016,-0.7600000000000016,28.548,28.99,28.02,0.9699999999999989,-0.9699999999999989,16625,26553,9955,16598,16598
2018-01-28,27.396,28.17,26.16,2.0100000000000016,-1.629999999999999,27.936,28.58,27.09,1.4899999999999984,-0.9899999999999984,26.666,27.58,25.0,2.5799999999999983,-2.2699999999999996,27.034,28.08,25.23,2.849999999999998,-2.849999999999998,32035,62925,19548,43377,41530
2018-02-04,21.358,25.68,17.2,8.48,-6.91,22.174,27.24,17.94,9.299999999999997,-8.119999999999997,19.778,25.68,15.51,10.17,-8.55,20.664,26.54,16.26,10.279999999999998,-9.439999999999998,257188,757425,45705,711720,156284
2018-02-11,15.6175,16.1,15.3,0.8000000000000007,-0.740000000000002,15.942499999999999,16.59,15.45,1.1400000000000006,-0.8599999999999994,15.1625,15.4,14.87,0.5300000000000011,-0.20000000000000107,15.495,15.94,15.11,0.8300000000000001,-0.379999999999999,160407,237567,89548,148019,-98479
2018-02-18,16.344,16.73,15.6,1.1300000000000008,0.9100000000000019,16.724,16.83,16.55,0.2799999999999976,-0.2799999999999976,16.024,16.33,15.6,0.7299999999999986,0.22000000000000064,16.344,16.6,15.86,0.740000000000002,-0.46000000000000085,101214,158515,57604,100911,-79778
2018-02-25,15.421999999999999,16.0,15.02,0.9800000000000004,-0.8900000000000006,15.718,16.18,15.32,0.8599999999999994,-0.4499999999999993,14.952,15.21,14.23,0.9800000000000004,-0.20000000000000107,15.282,15.57,15.04,0.5300000000000011,-0.3100000000000005,159033,296347,86718,209629,99331
2018-03-04,15.674,16.11,15.08,1.0299999999999994,0.9799999999999986,15.974,16.28,15.45,0.8300000000000018,0.8300000000000018,15.352,15.87,14.75,1.1199999999999992,1.1199999999999992,15.87,16.07,15.44,0.6300000000000008,0.5800000000000001,98008,216309,52220,164089,-164089
2018-03-11,16.01,16.19,15.61,0.5800000000000018,-0.490000000000002,16.106,16.31,15.72,0.5899999999999981,-0.5899999999999981,15.682,16.0,15.13,0.8699999999999992,-0.8699999999999992,15.87,16.11,15.36,0.75,-0.740000000000002,66357,113188,32486,80702,17006
2018-03-18,15.346,15.52,15.12,0.40000000000000036,0.129999999999999,15.598,15.75,15.51,0.2400000000000002,0.15000000000000036,15.142,15.23,15.11,0.120000000000001,-0.030000000000001137,15.394,15.65,15.24,0.41000000000000014,0.41000000000000014,63108,68830,55802,13028,1649
