Date,APWC_Open_average,APWC_Open_max,APWC_Open_min,APWC_Open_volatility,APWC_Open_change,APWC_High_average,APWC_High_max,APWC_High_min,APWC_High_volatility,APWC_High_change,APWC_Low_average,APWC_Low_max,APWC_Low_min,APWC_Low_volatility,APWC_Low_change,APWC_Close_average,APWC_Close_max,APWC_Close_min,APWC_Close_volatility,APWC_Close_change,APWC_Volume_average,APWC_Volume_max,APWC_Volume_min,APWC_Volume_volatility,APWC_Volume_change
2018-01-14,2.6799999999999997,2.8,2.55,0.25,-0.25,2.71,2.85,2.6,0.25,-0.1499999999999999,2.5992,2.7460000000000004,2.55,0.19600000000000062,-0.19600000000000062,2.6071999999999997,2.7689999999999997,2.55,0.21899999999999986,-0.20199999999999996,8824,34104,272,33832,6550
2018-01-21,2.722,2.85,2.65,0.20000000000000018,0.10000000000000009,2.722,2.85,2.65,0.20000000000000018,0.10000000000000009,2.661,2.795,2.55,0.2450000000000001,-0.10000000000000009,2.661,2.795,2.55,0.2450000000000001,-0.10000000000000009,6383,18441,101,18340,17412
2018-01-28,2.751,2.85,2.605,0.2450000000000001,0.1499999999999999,2.76,2.85,2.65,0.20000000000000018,0.1499999999999999,2.6672,2.8,2.55,0.25,0.25,2.7136,2.8,2.55,0.25,0.25,6560,15798,303,15495,-110
2018-02-04,2.628,2.8,2.5,0.2999999999999998,-0.20999999999999996,2.685,2.85,2.59,0.26000000000000023,-0.26000000000000023,2.553,2.7,2.355,0.3450000000000002,-0.14000000000000012,2.6412,2.7,2.5639999999999996,0.13600000000000056,-0.13600000000000056,6582,14704,950,13754,-13255
2018-02-11,2.5383333333333336,2.615,2.4,0.2150000000000003,0.015000000000000124,2.5993333333333335,2.615,2.57,0.04500000000000037,0.002000000000000224,2.4383333333333335,2.615,2.35,0.2650000000000001,0.2650000000000001,2.517333333333333,2.615,2.367,0.24800000000000022,0.24800000000000022,5337,11819,1199,10620,-10620
2018-02-18,2.559,2.7,2.495,0.20500000000000007,-0.20000000000000018,2.6344,2.827,2.545,0.28200000000000003,-0.15500000000000025,2.474,2.545,2.4,0.14500000000000002,-0.04999999999999982,2.475,2.545,2.4,0.14500000000000002,-0.054999999999999716,14510,49254,718,48536,-17072
2018-02-25,2.62,2.85,2.45,0.3999999999999999,0.34999999999999964,2.737,2.935,2.45,0.4849999999999999,0.44999999999999973,2.5836,2.7680000000000002,2.4,0.3680000000000003,0.3680000000000003,2.6648,2.85,2.4,0.4500000000000002,0.37399999999999967,16428,63324,507,62817,2486
2018-03-04,2.697,2.76,2.55,0.20999999999999996,-0.15000000000000036,2.722,2.85,2.575,0.2749999999999999,-0.125,2.663,2.76,2.55,0.20999999999999996,-0.15000000000000036,2.663,2.76,2.55,0.20999999999999996,-0.15000000000000036,2286,5085,219,4866,4671
2018-03-11,2.56,2.64,2.5,0.14000000000000012,0.14000000000000012,2.60625,2.735,2.5,0.23499999999999988,0.14000000000000012,2.51675,2.5669999999999997,2.5,0.06699999999999973,0.06699999999999973,2.55375,2.648,2.5,0.14800000000000013,0.06699999999999973,5618,16041,0,16041,1130
2018-03-18,2.616,2.7,2.5,0.20000000000000018,0.10000000000000009,2.6864,2.7,2.65,0.050000000000000266,0.018000000000000238,2.576,2.65,2.5,0.1499999999999999,0.10000000000000009,2.6426,2.7,2.568,0.13200000000000012,0.09499999999999975,3336,5631,0,5631,-1314
2018-03-25,2.6166666666666667,2.65,2.55,0.10000000000000009,-0.10000000000000009,2.6666666666666665,2.7,2.65,0.050000000000000266,0.050000000000000266,2.591666666666667,2.65,2.5,0.1499999999999999,-0.1499999999999999,2.591666666666667,2.65,2.5,0.1499999999999999,-0.1499999999999999,2410,6353,302,6051,6051
2018-04-01,2.54,2.6,2.5,0.10000000000000009,-0.050000000000000266,2.57,2.65,2.545,0.10499999999999998,-0.10000000000000009,2.4694,2.55,2.35,0.19999999999999973,0.02499999999999991,2.4903999999999997,2.55,2.4219999999999997,0.1280000000000001,0.02499999999999991,8379,14583,379,14204,-8426
2018-04-08,2.5,2.55,2.45,0.09999999999999964,0.0,2.5212,2.573,2.45,0.12299999999999978,-0.02300000000000013,2.41,2.467,2.3,0.16700000000000026,0.08400000000000007,2.4966,2.55,2.45,0.09999999999999964,0.09999999999999964,11312,30330,574,29756,-19004
2018-04-15,2.49,2.55,2.45,0.09999999999999964,-0.09999999999999964,2.5066,2.55,2.45,0.09999999999999964,-0.021999999999999797,2.4766,2.55,2.45,0.09999999999999964,-0.09999999999999964,2.4932,2.55,2.45,0.09999999999999964,-0.021999999999999797,1145,2866,139,2727,450
2018-04-22,2.38,2.45,2.35,0.10000000000000009,-0.10000000000000009,2.4266,2.5,2.35,0.1499999999999999,0.04999999999999982,2.351,2.4,2.255,0.14500000000000002,-0.04999999999999982,2.3968,2.5,2.2840000000000003,0.21599999999999975,0.10000000000000009,4459,7117,1917,5200,-4067
2018-04-29,2.362,2.4,2.35,0.04999999999999982,0.009999999999999787,2.482,2.65,2.36,0.29000000000000004,-0.0900000000000003,2.362,2.4,2.35,0.04999999999999982,0.009999999999999787,2.4188,2.55,2.35,0.19999999999999973,-0.07400000000000029,9078,31171,102,31069,-1174
2018-05-06,2.471,2.55,2.4,0.1499999999999999,0.14500000000000002,2.5106,2.55,2.45,0.09999999999999964,0.09999999999999964,2.4657999999999998,2.529,2.4,0.129,0.129,2.4924,2.55,2.4,0.1499999999999999,0.1499999999999999,2904,7520,1411,6109,6109
2018-05-13,2.526,2.55,2.5,0.04999999999999982,-0.020000000000000018,2.545,2.55,2.525,0.02499999999999991,-0.02499999999999991,2.515,2.525,2.5,0.02499999999999991,-0.02499999999999991,2.5162,2.531,2.5,0.03100000000000014,-0.03100000000000014,6142,10467,1553,8914,-1913
2018-05-20,2.475,2.55,2.45,0.09999999999999964,0.09999999999999964,2.51125,2.55,2.45,0.09999999999999964,0.04999999999999982,2.45,2.45,2.45,0.0,0.0,2.51125,2.55,2.45,0.09999999999999964,0.04999999999999982,4532,15797,256,15541,-14692
2018-05-27,2.491,2.55,2.45,0.09999999999999964,-0.09999999999999964,2.501,2.55,2.455,0.09499999999999975,-0.04999999999999982,2.4658,2.5,2.45,0.04999999999999982,0.0,2.4874,2.5,2.45,0.04999999999999982,0.0129999999999999,3680,6503,1720,4783,-2514
2018-06-03,2.529,2.55,2.5,0.04999999999999982,0.04999999999999982,2.551,2.6,2.5,0.10000000000000009,0.04999999999999982,2.508,2.55,2.49,0.05999999999999961,0.009999999999999787,2.534,2.55,2.5,0.04999999999999982,0.04999999999999982,13743,27154,7510,19644,-3928
2018-06-10,2.51,2.55,2.5,0.04999999999999982,0.0,2.5462,2.55,2.531,0.018999999999999684,-0.018999999999999684,2.49,2.5,2.45,0.04999999999999982,0.0,2.52,2.55,2.5,0.04999999999999982,0.0,7722,16526,2056,14470,-3021
2018-06-17,2.56,2.65,2.5,0.1499999999999999,-0.04999999999999982,2.581,2.65,2.55,0.10000000000000009,-0.04499999999999993,2.509,2.5269999999999997,2.5,0.02699999999999969,-0.018000000000000238,2.55,2.6,2.5,0.10000000000000009,-0.050000000000000266,10396,20133,4504,15629,5453
2018-06-24,2.55,2.6,2.5,0.10000000000000009,0.050000000000000266,2.5942,2.65,2.55,0.10000000000000009,0.10000000000000009,2.546,2.6,2.5,0.10000000000000009,0.07000000000000028,2.5796,2.6,2.53,0.07000000000000028,0.07000000000000028,10473,24525,4002,20523,5693
2018-07-01,2.5625,2.65,2.5,0.1499999999999999,0.04999999999999982,2.6125,2.7,2.5,0.20000000000000018,0.10000000000000009,2.54,2.61,2.5,0.10999999999999988,0.06000000000000005,2.57625,2.66,2.5,0.16000000000000014,0.11000000000000032,8608,21883,303,21580,21209
2018-07-08,2.662,2.7,2.6,0.10000000000000009,-0.10000000000000009,2.702,2.75,2.65,0.10000000000000009,-0.050000000000000266,2.6184,2.65,2.6,0.04999999999999982,-0.009999999999999787,2.65,2.7,2.6,0.10000000000000009,0.0,3016,5327,1171,4156,-905
2018-07-15,2.6822,2.75,2.6260000000000003,0.12399999999999967,-0.022999999999999243,2.6822,2.75,2.6260000000000003,0.12399999999999967,-0.022999999999999243,2.6388,2.7,2.56,0.14000000000000012,-0.08899999999999952,2.667,2.75,2.589,0.16100000000000003,-0.05999999999999961,4443,8206,344,7862,7862
2018-07-22,2.5812,2.6,2.555,0.04499999999999993,0.0349999999999997,2.598,2.645,2.555,0.08999999999999986,0.0349999999999997,2.5794,2.6,2.55,0.050000000000000266,0.036000000000000476,2.5962,2.645,2.55,0.0950000000000002,0.036000000000000476,1136,3115,0,3115,719
2018-07-29,2.57,2.6,2.55,0.050000000000000266,0.040000000000000036,2.57,2.6,2.55,0.050000000000000266,0.040000000000000036,2.5366666666666666,2.6,2.5,0.10000000000000009,0.0900000000000003,2.54,2.6,2.51,0.0900000000000003,0.0900000000000003,4156,8608,548,8060,-8060
2018-08-05,2.607,2.685,2.5,0.18500000000000005,0.0,2.6270000000000002,2.685,2.6,0.08499999999999996,0.0,2.57,2.65,2.5,0.1499999999999999,-0.10000000000000009,2.61,2.65,2.6,0.04999999999999982,0.0,1352,2348,450,1898,1898
2018-08-12,2.55,2.6,2.5,0.10000000000000009,-0.050000000000000266,2.6004,2.682,2.55,0.13200000000000012,-0.050000000000000266,2.54,2.6,2.5,0.10000000000000009,-0.050000000000000266,2.554,2.6,2.5,0.10000000000000009,-0.050000000000000266,2695,5383,450,4933,4933
2018-08-19,2.60975,2.6839999999999997,2.55,0.1339999999999999,0.10000000000000009,2.62225,2.7,2.55,0.15000000000000036,0.15000000000000036,2.606,2.6839999999999997,2.54,0.14399999999999968,0.10999999999999988,2.621,2.7,2.55,0.15000000000000036,0.15000000000000036,4384,16576,259,16317,16251
2018-08-26,2.6166666666666667,2.7,2.55,0.15000000000000036,-0.10000000000000009,2.6166666666666667,2.7,2.55,0.15000000000000036,-0.10000000000000009,2.52,2.55,2.5,0.04999999999999982,0.009999999999999787,2.5666666666666664,2.6,2.55,0.050000000000000266,0.050000000000000266,4844,8834,1562,7272,-4697
2018-09-02,2.635,2.65,2.6,0.04999999999999982,0.04999999999999982,2.647,2.65,2.635,0.015000000000000124,0.0,2.6012,2.628,2.555,0.07299999999999995,0.0,2.6222,2.65,2.583,0.06699999999999973,-0.04999999999999982,8823,23032,2545,20487,3111
2018-09-09,2.6776,2.75,2.65,0.10000000000000009,0.0,2.7024,2.7739999999999996,2.65,0.12399999999999967,0.0,2.6432,2.7,2.568,0.13200000000000012,-0.041999999999999815,2.6836,2.74,2.64,0.10000000000000009,-0.009999999999999787,11848,17631,683,16948,827
2018-09-16,2.624,2.7,2.55,0.15000000000000036,-0.10000000000000009,2.664,2.75,2.6,0.1499999999999999,0.050000000000000266,2.619,2.7,2.55,0.15000000000000036,-0.10000000000000009,2.664,2.75,2.6,0.1499999999999999,0.050000000000000266,2708,4804,268,4536,2281
2018-09-23,2.6275,2.7,2.56,0.14000000000000012,0.040000000000000036,2.6835,2.734,2.65,0.08400000000000007,-0.08400000000000007,2.58325,2.65,2.523,0.12699999999999978,-0.03699999999999992,2.6835,2.734,2.65,0.08400000000000007,-0.08400000000000007,3769,11363,486,10877,10877
2018-09-30,2.5020000000000002,2.59,2.45,0.13999999999999968,0.04999999999999982,2.532,2.59,2.495,0.09499999999999975,-0.07500000000000018,2.431,2.48,2.325,0.1549999999999998,-0.125,2.4708,2.535,2.391,0.14400000000000013,-0.14400000000000013,9142,18252,1487,16765,-12806
2018-10-07,2.42875,2.47,2.35,0.1200000000000001,0.09499999999999975,2.4522500000000003,2.47,2.44,0.03000000000000025,0.008999999999999897,2.4105,2.47,2.35,0.1200000000000001,0.09499999999999975,2.4522500000000003,2.47,2.44,0.03000000000000025,0.008999999999999897,1807,5058,0,5058,-4518
