Date,GPX_Open_average,GPX_Open_max,GPX_Open_min,GPX_Open_volatility,GPX_Open_change,GPX_High_average,GPX_High_max,GPX_High_min,GPX_High_volatility,GPX_High_change,GPX_Low_average,GPX_Low_max,GPX_Low_min,GPX_Low_volatility,GPX_Low_change,GPX_Close_average,GPX_Close_max,GPX_Close_min,GPX_Close_volatility,GPX_Close_change,GPX_Volume_average,GPX_Volume_max,GPX_Volume_min,GPX_Volume_volatility,GPX_Volume_change
2018-11-25,13.808,14.62,13.3,1.3199999999999985,-1.3199999999999985,14.02,14.75,13.59,1.1600000000000001,-0.8900000000000006,13.37,13.75,13.1,0.6500000000000004,-0.6500000000000004,13.596,13.92,13.24,0.6799999999999997,-0.2400000000000002,63678,91206,21397,69809,-4853
2018-12-02,13.059999999999999,13.59,12.67,0.9199999999999999,-0.47000000000000064,13.4375,13.73,13.15,0.5800000000000001,0.13000000000000078,12.7925,13.04,12.5,0.5399999999999991,0.0,13.0225,13.29,12.63,0.6599999999999984,0.23999999999999844,90789,141911,59734,82177,35068
2018-12-09,13.02,13.47,12.19,1.2800000000000011,-1.2800000000000011,13.206000000000001,13.71,12.48,1.2300000000000004,-1.2300000000000004,12.66,13.03,12.13,0.8999999999999986,-0.8999999999999986,12.748,13.12,12.19,0.9299999999999997,-0.9299999999999997,45829,55428,37132,18296,-18296
2018-12-16,12.562,12.82,12.26,0.5600000000000005,0.08000000000000007,12.812,13.05,12.34,0.7100000000000009,-0.39000000000000057,12.288,12.65,11.87,0.7800000000000011,-0.20000000000000107,12.52,12.87,12.09,0.7799999999999994,-0.5299999999999994,73801,109576,36833,72743,-16738
2018-12-23,12.3725,12.73,12.11,0.620000000000001,0.620000000000001,12.7,12.93,12.55,0.379999999999999,0.17999999999999972,12.1375,12.49,11.77,0.7200000000000006,0.7200000000000006,12.504999999999999,12.67,12.25,0.41999999999999993,0.11999999999999922,41357,45314,35768,9546,6141
2018-12-30,12.5025,12.66,12.41,0.25,0.25,12.81,12.9,12.66,0.2400000000000002,-0.2400000000000002,12.3575,12.42,12.27,0.15000000000000036,0.15000000000000036,12.59,12.73,12.41,0.3200000000000003,-0.16999999999999993,71949,116129,30197,85932,60255
2019-01-06,13.368,13.71,12.66,1.0500000000000007,1.0500000000000007,13.74,14.17,13.25,0.9199999999999999,0.9199999999999999,13.198,13.57,12.5,1.0700000000000003,1.0700000000000003,13.594,13.8,13.15,0.6500000000000004,0.629999999999999,36260,48291,22894,25397,10295
2019-01-13,14.2,15.0,13.82,1.1799999999999997,1.0299999999999994,14.5875,15.24,13.98,1.2599999999999998,1.2599999999999998,14.002500000000001,14.71,13.58,1.1300000000000008,1.1300000000000008,14.46,14.99,13.88,1.1099999999999994,1.1099999999999994,58105,98574,37273,61301,61301
2019-01-20,15.002,15.08,14.95,0.13000000000000078,-0.040000000000000924,15.292,15.93,15.07,0.8599999999999994,0.8599999999999994,14.863999999999999,14.99,14.75,0.2400000000000002,0.1999999999999993,15.118,15.49,15.0,0.4900000000000002,0.4900000000000002,49820,66711,23988,42723,16048
2019-01-27,15.142,15.53,15.0,0.5299999999999994,-0.4399999999999995,15.370000000000001,15.53,15.21,0.3199999999999985,-0.2599999999999998,14.954,14.99,14.91,0.08000000000000007,0.040000000000000924,15.088,15.21,15.0,0.21000000000000085,0.21000000000000085,38125,57239,28013,29226,-23686
2019-02-03,15.054,15.33,14.79,0.5400000000000009,-0.2699999999999996,15.206,15.33,15.06,0.2699999999999996,-0.15000000000000036,14.854,15.03,14.66,0.3699999999999992,-0.049999999999998934,15.024,15.12,14.9,0.21999999999999886,0.049999999999998934,52062,98112,16425,81687,-31046
2019-02-10,15.622499999999999,15.95,15.23,0.7199999999999989,0.7199999999999989,16.0025,16.46,15.45,1.0100000000000016,1.0100000000000016,15.5925,15.91,15.15,0.7599999999999998,0.7599999999999998,15.87,16.41,15.37,1.040000000000001,1.040000000000001,33946,50407,20843,29564,29564
2019-02-17,16.45,16.69,15.94,0.7500000000000018,0.3100000000000023,17.008,17.12,16.75,0.370000000000001,0.3099999999999987,16.404,16.65,15.89,0.759999999999998,0.2699999999999996,16.792,16.95,16.62,0.3299999999999983,0.2799999999999976,34124,41708,25053,16655,4922
2019-02-24,16.778,16.91,16.73,0.17999999999999972,-0.16000000000000014,16.922,17.1,16.83,0.2700000000000031,-0.08999999999999986,16.616,16.7,16.5,0.1999999999999993,-0.03999999999999915,16.759999999999998,16.84,16.72,0.120000000000001,-0.030000000000001137,37868,50465,27330,23135,22768
2019-03-03,15.376,16.72,13.98,2.7399999999999984,-2.7399999999999984,15.688,16.98,14.64,2.34,-2.34,14.854,16.27,13.81,2.459999999999999,-2.459999999999999,15.036,16.3,14.23,2.0700000000000003,-2.0100000000000016,55072,68852,28371,40481,2814
2019-03-10,14.254,14.42,14.08,0.33999999999999986,0.07000000000000028,14.462,14.73,14.29,0.4400000000000013,-0.39000000000000057,13.706,14.26,11.98,2.2799999999999994,-2.2799999999999994,13.894,14.34,12.52,1.8200000000000003,-1.8200000000000003,48657,107277,11517,95760,75880
2019-03-17,12.644,12.92,12.17,0.75,-0.3000000000000007,12.982,13.25,12.55,0.6999999999999993,-0.6199999999999992,12.516,12.88,12.17,0.7100000000000009,-0.3000000000000007,12.662,13.02,12.24,0.7799999999999994,-0.7799999999999994,117829,180892,56689,124203,-61067
2019-03-24,12.106,12.22,12.0,0.22000000000000064,-0.07000000000000028,12.284,12.38,12.18,0.20000000000000107,0.0,11.972,12.03,11.92,0.10999999999999943,0.05999999999999872,12.122,12.21,12.07,0.14000000000000057,-0.14000000000000057,91194,200537,45402,155135,-46930
2019-03-31,12.416,12.7,12.1,0.5999999999999996,0.39000000000000057,12.61,12.76,12.35,0.41000000000000014,0.25,12.332,12.45,12.05,0.3999999999999986,0.34999999999999964,12.48,12.65,12.3,0.34999999999999964,0.129999999999999,55505,130220,23742,106478,-39386
2019-04-07,12.334,12.44,12.15,0.28999999999999915,-0.10999999999999943,12.54,12.87,12.37,0.5,0.4399999999999995,12.136,12.32,12.03,0.2900000000000009,0.25,12.336,12.53,12.11,0.41999999999999993,0.41999999999999993,35684,46161,28374,17787,3862
2019-04-14,12.5475,12.64,12.42,0.22000000000000064,0.22000000000000064,12.86,13.07,12.74,0.33000000000000007,-0.33000000000000007,12.405,12.57,12.29,0.28000000000000114,-0.13000000000000078,12.5725,12.64,12.45,0.19000000000000128,-0.16000000000000014,31826,35902,26730,9172,-6051
2019-04-21,12.536,12.77,12.21,0.5599999999999987,0.120000000000001,12.714,12.85,12.6,0.25,0.25,12.382,12.63,12.17,0.46000000000000085,0.46000000000000085,12.548,12.77,12.23,0.5399999999999991,0.5399999999999991,45583,102910,10290,92620,-80358
2019-04-28,12.596,12.73,12.45,0.28000000000000114,-0.0600000000000005,12.942,13.09,12.85,0.2400000000000002,-0.14000000000000057,12.524,12.63,12.41,0.22000000000000064,-0.010000000000001563,12.698,12.87,12.47,0.3999999999999986,0.08999999999999986,22274,27767,15287,12480,-9785
2019-05-05,13.388,14.0,12.68,1.3200000000000003,1.0700000000000003,14.052,15.68,13.0,2.6799999999999997,1.9600000000000009,12.99,13.61,12.68,0.9299999999999997,0.16999999999999993,13.912,15.6,12.99,2.6099999999999994,1.7200000000000006,136406,287966,18311,269655,222226
2019-05-12,15.23,15.57,14.76,0.8100000000000005,0.6799999999999997,15.642,16.03,15.23,0.8000000000000007,0.4900000000000002,15.132,15.51,14.45,1.0600000000000005,0.9400000000000013,15.464,15.75,15.06,0.6899999999999995,0.5399999999999991,72546,160645,31769,128876,-104463
2019-05-19,15.1275,15.65,14.36,1.290000000000001,-1.290000000000001,15.25,15.82,14.49,1.33,-1.3100000000000005,14.7575,15.59,14.21,1.379999999999999,-1.379999999999999,14.84,15.68,14.28,1.4000000000000004,-1.3699999999999992,46986,77625,21646,55979,-55979
2019-05-26,14.106,14.38,13.63,0.75,-0.6699999999999999,14.23,14.57,13.65,0.9199999999999999,-0.9199999999999999,13.826,14.17,13.29,0.8800000000000008,-0.8800000000000008,13.996,14.48,13.41,1.0700000000000003,-1.0700000000000003,77291,146108,40363,105745,-105745
2019-06-02,13.914,14.46,13.37,1.0900000000000016,0.8300000000000001,14.35,15.09,13.89,1.1999999999999993,1.1999999999999993,13.736,14.46,13.31,1.1500000000000004,1.0500000000000007,14.164,14.97,13.38,1.5899999999999999,1.1100000000000012,143430,251801,38800,213001,-127909
2019-06-09,14.922,15.14,14.78,0.3600000000000012,0.20000000000000107,15.102,15.32,14.99,0.33000000000000007,0.15000000000000036,14.72,14.78,14.61,0.16999999999999993,-0.019999999999999574,14.908,15.09,14.78,0.3100000000000005,-0.040000000000000924,43155,64488,32434,32054,11732
2019-06-16,14.942,15.17,14.72,0.4499999999999993,-0.2599999999999998,15.148,15.41,14.97,0.4399999999999995,-0.16000000000000014,14.694,14.96,14.56,0.40000000000000036,-0.009999999999999787,14.908,15.28,14.69,0.5899999999999999,0.2400000000000002,66295,115812,22619,93193,-16062
2019-06-23,14.741999999999999,15.2,14.41,0.7899999999999991,0.2599999999999998,15.09,15.91,14.6,1.3100000000000005,0.9399999999999995,14.526,15.18,14.29,0.8900000000000006,0.6999999999999993,14.826,15.61,14.41,1.1999999999999993,1.0700000000000003,64219,146183,21983,124200,19810
2019-06-30,15.535,15.63,15.46,0.16999999999999993,-0.0600000000000005,15.627500000000001,15.65,15.59,0.0600000000000005,-0.0600000000000005,15.245000000000001,15.48,15.08,0.40000000000000036,0.13000000000000078,15.5125,15.63,15.35,0.28000000000000114,0.15000000000000036,21134,30817,11628,19189,-3432
2019-07-07,15.69,16.0,15.32,0.6799999999999997,0.6799999999999997,15.95,16.33,15.7,0.629999999999999,0.2799999999999976,15.474,15.58,15.32,0.2599999999999998,0.2599999999999998,15.798,16.06,15.59,0.46999999999999886,0.3199999999999985,25444,35997,19534,16463,14746
2019-07-14,15.63,16.03,15.33,0.7000000000000011,-0.6300000000000008,15.844000000000001,16.48,15.56,0.9199999999999999,-0.8499999999999996,15.446,15.71,15.33,0.3800000000000008,-0.3500000000000014,15.536,15.75,15.39,0.35999999999999943,-0.14000000000000057,35429,95806,15332,80474,-80474
2019-07-21,16.026,16.37,15.71,0.6600000000000001,0.6600000000000001,16.534,16.65,16.43,0.21999999999999886,-0.120000000000001,15.768,16.04,15.65,0.3899999999999988,0.3699999999999992,16.038,16.31,15.72,0.5899999999999981,0.3199999999999985,50340,77770,20225,57545,12701
2019-07-28,15.374,16.28,14.1,2.1800000000000015,-1.92,15.708,16.68,14.23,2.4499999999999993,-2.4299999999999997,14.654,15.88,13.21,2.67,-2.4299999999999997,14.882,16.23,13.28,2.950000000000001,-2.950000000000001,46636,90009,18764,71245,-59761
2019-08-04,13.564,13.9,13.18,0.7200000000000006,0.120000000000001,13.83,14.14,13.52,0.620000000000001,-0.08000000000000007,13.314,13.88,12.93,0.9500000000000011,-0.28000000000000114,13.53,13.99,12.94,1.0500000000000007,-0.47000000000000064,47063,93642,18918,74724,-3433
2019-08-11,12.95,13.13,12.76,0.370000000000001,0.26000000000000156,13.272,13.5,13.09,0.41000000000000014,0.16000000000000014,12.738,12.87,12.65,0.21999999999999886,-0.09999999999999964,12.99,13.18,12.83,0.34999999999999964,0.10999999999999943,52908,120313,23891,96422,-96422
2019-08-18,13.362,13.86,12.79,1.0700000000000003,-0.39000000000000057,13.564,13.89,13.18,0.7100000000000009,-0.23000000000000043,12.978,13.38,12.6,0.7800000000000011,-0.2599999999999998,13.308,13.8,12.73,1.0700000000000003,-0.1899999999999995,47647,111046,16886,94160,46594
2019-08-25,13.09,13.33,12.79,0.5400000000000009,-0.009999999999999787,13.2025,13.38,12.9,0.4800000000000004,-0.0600000000000005,12.682500000000001,12.83,12.56,0.2699999999999996,0.2699999999999996,12.8325,12.9,12.73,0.16999999999999993,0.0600000000000005,25476,42147,9750,32397,-32397
2019-09-01,13.168000000000001,13.64,12.8,0.8399999999999999,0.8399999999999999,13.386,13.67,13.12,0.5500000000000007,0.46000000000000085,12.709999999999999,13.04,12.33,0.7099999999999991,-0.1899999999999995,13.054,13.58,12.69,0.8900000000000006,-0.21000000000000085,41955,68753,24398,44355,5455
2019-09-08,13.11,13.48,12.69,0.7900000000000009,0.5500000000000007,13.362,13.51,13.13,0.379999999999999,0.10999999999999943,12.658,12.87,12.53,0.33999999999999986,0.08000000000000007,13.136000000000001,13.4,12.99,0.41000000000000014,0.05000000000000071,38149,58890,27213,31677,-31677
2019-09-15,12.85,13.03,12.52,0.5099999999999998,0.08000000000000007,13.262,13.82,12.96,0.8599999999999994,0.6600000000000001,12.524,12.62,12.43,0.1899999999999995,0.08999999999999986,12.986,13.41,12.52,0.8900000000000006,0.370000000000001,73906,132358,39054,93304,13497
2019-09-22,13.438,13.59,13.35,0.2400000000000002,-0.040000000000000924,13.576,13.68,13.45,0.23000000000000043,-0.11000000000000121,13.102,13.31,12.82,0.4900000000000002,-0.28999999999999915,13.294,13.57,12.84,0.7300000000000004,-0.5999999999999996,35583,44168,21354,22814,17107
2019-09-29,11.868,12.92,11.36,1.5600000000000005,-1.5600000000000005,11.996,12.92,11.56,1.3599999999999994,-1.3599999999999994,11.412,11.94,11.16,0.7799999999999994,-0.6899999999999995,11.606,12.04,11.4,0.6399999999999988,-0.5799999999999983,43990,61535,23453,38082,18853
2019-10-06,11.254,11.31,11.19,0.120000000000001,0.0,11.45,11.64,11.28,0.3600000000000012,-0.23000000000000043,11.123999999999999,11.29,11.0,0.28999999999999915,-0.15000000000000036,11.174,11.33,11.06,0.2699999999999996,-0.1399999999999988,35142,46339,28472,17867,-9610
2019-10-13,11.15,11.3,11.03,0.27000000000000135,0.08000000000000007,11.364,11.6,11.29,0.3100000000000005,0.3100000000000005,11.049999999999999,11.11,11.03,0.08000000000000007,-0.02000000000000135,11.228,11.53,11.07,0.4599999999999991,0.4299999999999997,41225,75756,11898,63858,35636
2019-10-20,11.426,11.63,11.12,0.5100000000000016,-0.03999999999999915,11.622,11.78,11.51,0.2699999999999996,0.16000000000000014,11.283999999999999,11.53,11.12,0.41000000000000014,0.27999999999999936,11.504,11.6,11.41,0.1899999999999995,0.10999999999999943,17534,30605,8973,21632,17792
2019-10-27,11.578,11.93,11.17,0.7599999999999998,0.41000000000000014,11.932,12.27,11.43,0.8399999999999999,0.17999999999999972,11.368,11.89,10.94,0.9500000000000011,0.4400000000000013,11.732,12.12,11.1,1.0199999999999996,0.02999999999999936,26488,34097,20759,13338,2047
