Date,ANGPYStock_Open_average,ANGPYStock_Open_max,ANGPYStock_Open_min,ANGPYStock_Open_volatility,ANGPYStock_Open_change,ANGPYStock_High_average,ANGPYStock_High_max,ANGPYStock_High_min,ANGPYStock_High_volatility,ANGPYStock_High_change,ANGPYStock_Low_average,ANGPYStock_Low_max,ANGPYStock_Low_min,ANGPYStock_Low_volatility,ANGPYStock_Low_change,ANGPYStock_Close_average,ANGPYStock_Close_max,ANGPYStock_Close_min,ANGPYStock_Close_volatility,ANGPYStock_Close_change,ANGPYStock_Volume_average,ANGPYStock_Volume_max,ANGPYStock_Volume_min,ANGPYStock_Volume_volatility,ANGPYStock_Volume_change
2018-01-14,5.08,5.11,5.05,0.0600000000000005,0.040000000000000036,5.092499999999999,5.11,5.06,0.05000000000000071,0.040000000000000036,5.0575,5.07,5.05,0.020000000000000462,0.020000000000000462,5.07,5.1,5.05,0.04999999999999982,0.020000000000000462,3833,11416,1174,10242,10076
2018-01-21,5.0982,5.11,5.08,0.03000000000000025,-0.004000000000000448,5.125,5.21,5.095,0.11500000000000021,0.0,5.069,5.095,5.05,0.04499999999999993,-0.020000000000000462,5.0729999999999995,5.095,5.05,0.04499999999999993,-0.020000000000000462,5153,10892,0,10892,-9283
2018-01-28,4.9375,4.99,4.89,0.10000000000000053,-0.03000000000000025,4.9725,5.05,4.93,0.1200000000000001,-0.020000000000000462,4.9025,4.99,4.85,0.14000000000000057,-0.03000000000000025,4.92875,5.02,4.88,0.13999999999999968,0.01499999999999968,4388,6576,2250,4326,-1608
2018-02-04,4.505,4.6,4.3,0.2999999999999998,-0.2999999999999998,4.524,4.635,4.3,0.33499999999999996,-0.2999999999999998,4.4526,4.563,4.24,0.3229999999999995,-0.29000000000000004,4.4838,4.63,4.28,0.34999999999999964,-0.2759999999999998,18628,49612,1606,48006,17475
2018-02-11,4.6438,4.85,4.41,0.4399999999999995,0.4399999999999995,4.6678,4.85,4.44,0.40999999999999925,0.40999999999999925,4.616,4.83,4.41,0.41999999999999993,0.41999999999999993,4.644,4.83,4.44,0.3899999999999997,0.3899999999999997,7843,19528,1518,18010,-15555
2018-02-18,5.11125,5.261,4.99,0.2709999999999999,0.2709999999999999,5.164,5.32,5.01,0.3100000000000005,0.3100000000000005,5.07,5.21,4.9,0.3099999999999996,0.3099999999999996,5.1450000000000005,5.32,5.0,0.3200000000000003,0.3200000000000003,13152,43214,1510,41704,-37163
2018-02-25,5.1475,5.26,5.02,0.2400000000000002,-0.2400000000000002,5.1575,5.3,5.02,0.28000000000000025,-0.28000000000000025,5.0775,5.19,4.92,0.27000000000000046,-0.27000000000000046,5.11375,5.265,4.99,0.27499999999999947,-0.27499999999999947,3241,6195,0,6195,-3387
2018-03-04,4.9805,5.07,4.9319999999999995,0.1380000000000008,0.008000000000000895,5.0225,5.07,4.98,0.08999999999999986,-0.05999999999999961,4.9399999999999995,5.04,4.89,0.15000000000000036,-0.040000000000000036,4.9825,5.04,4.95,0.08999999999999986,0.040000000000000036,26541,74489,1704,72785,-63532
2018-03-11,4.859,4.94,4.7,0.2400000000000002,-0.16999999999999993,4.876,4.99,4.7,0.29000000000000004,-0.16999999999999993,4.833,4.92,4.65,0.2699999999999996,-0.21999999999999975,4.858,4.99,4.7,0.29000000000000004,-0.16999999999999993,4861,13089,0,13089,3116
2018-03-18,4.67,4.69,4.65,0.040000000000000036,0.019999999999999574,4.7475000000000005,4.83,4.69,0.13999999999999968,0.07000000000000028,4.67,4.69,4.65,0.040000000000000036,0.019999999999999574,4.7425,4.83,4.69,0.13999999999999968,0.08999999999999986,5536,17872,0,17872,-15005
2018-03-25,4.555,4.6,4.5,0.09999999999999964,0.09999999999999964,4.5775,4.6,4.55,0.04999999999999982,0.009999999999999787,4.5225,4.57,4.49,0.08000000000000007,-0.009999999999999787,4.5475,4.59,4.5,0.08999999999999986,-0.08999999999999986,4892,13200,0,13200,-10904
2018-04-01,4.4575,4.55,4.4,0.14999999999999947,-0.05999999999999961,4.484999999999999,4.55,4.42,0.1299999999999999,-0.04999999999999982,4.452500000000001,4.55,4.4,0.14999999999999947,-0.040000000000000036,4.48,4.55,4.42,0.1299999999999999,-0.03000000000000025,4558,14450,0,14450,591
2018-04-08,4.362,4.5,4.25,0.25,-0.15000000000000036,4.4,4.5,4.28,0.21999999999999975,-0.1900000000000004,4.328,4.41,4.2,0.20999999999999996,-0.15000000000000036,4.3674,4.49,4.207,0.28300000000000036,-0.1900000000000004,4785,8197,2372,5825,1252
2018-04-15,4.364,4.5,4.25,0.25,0.1800000000000006,4.364,4.5,4.25,0.25,0.1800000000000006,4.311,4.4,4.2,0.20000000000000018,0.10500000000000043,4.316,4.4,4.2,0.20000000000000018,0.13000000000000078,7421,15220,0,15220,7071
2018-04-22,4.525,4.6,4.45,0.14999999999999947,0.04999999999999982,4.575,4.7,4.45,0.25,0.14999999999999947,4.5125,4.6,4.45,0.14999999999999947,0.04999999999999982,4.5600000000000005,4.69,4.45,0.2400000000000002,0.14999999999999947,11810,35075,0,35075,8568
2018-04-29,4.55,4.77,4.45,0.3199999999999994,0.09999999999999964,4.602,4.85,4.47,0.3799999999999999,0.1200000000000001,4.52,4.72,4.38,0.33999999999999986,0.09999999999999964,4.566,4.76,4.44,0.3199999999999994,0.0699999999999994,11603,35997,1767,34230,831
2018-05-06,4.686,4.8,4.572,0.22799999999999976,0.22799999999999976,4.686,4.8,4.572,0.22799999999999976,0.22799999999999976,4.686,4.8,4.572,0.22799999999999976,0.22799999999999976,4.686,4.8,4.572,0.22799999999999976,0.22799999999999976,0,0,0,0,0
2018-05-13,4.78125,4.91,4.665,0.2450000000000001,-0.2450000000000001,4.78125,4.91,4.665,0.2450000000000001,-0.2450000000000001,4.75375,4.8,4.665,0.1349999999999998,-0.1349999999999998,4.7787500000000005,4.9,4.665,0.23500000000000032,-0.23500000000000032,1366,5465,0,5465,-5465
