Date,AGN_stock_Open_average,AGN_stock_Open_max,AGN_stock_Open_min,AGN_stock_Open_volatility,AGN_stock_Open_change,AGN_stock_High_average,AGN_stock_High_max,AGN_stock_High_min,AGN_stock_High_volatility,AGN_stock_High_change,AGN_stock_Low_average,AGN_stock_Low_max,AGN_stock_Low_min,AGN_stock_Low_volatility,AGN_stock_Low_change,AGN_stock_Close_average,AGN_stock_Close_max,AGN_stock_Close_min,AGN_stock_Close_volatility,AGN_stock_Close_change,AGN_stock_Volume_average,AGN_stock_Volume_max,AGN_stock_Volume_min,AGN_stock_Volume_volatility,AGN_stock_Volume_change
2018-04-22,159.046,161.2,156.81,4.389999999999986,2.4399999999999977,160.84199999999998,162.95,157.22,5.72999999999999,1.2299999999999898,157.382,159.99,154.9,5.090000000000003,1.2300000000000182,159.296,162.04,156.9,5.139999999999986,2.1500000000000057,2218229,3276068,1700610,1575458,46212
2018-04-29,153.984,166.0,147.8,18.19999999999999,-18.19999999999999,155.364,166.49,149.73,16.76000000000002,-16.76000000000002,149.698,153.58,145.74,7.840000000000003,-6.3300000000000125,150.912,153.65,147.6,6.050000000000011,-4.349999999999994,3458818,5673785,1709208,3964577,-3964577
2018-05-06,147.912,151.9,144.01,7.890000000000015,2.6500000000000057,150.554,153.76,147.13,6.6299999999999955,3.3100000000000023,146.256,150.21,143.37,6.840000000000003,3.219999999999999,148.55,153.67,143.8,9.869999999999976,6.579999999999984,3408598,5264447,2360891,2903556,191859
2018-05-13,155.096,159.99,153.55,6.439999999999998,6.3700000000000045,157.708,161.34,153.75,7.590000000000003,5.090000000000003,153.958,158.0,151.08,6.9199999999999875,4.490000000000009,156.216,160.23,152.81,7.4199999999999875,4.069999999999993,2404015,3492504,1801069,1691435,700723
2018-05-20,155.268,158.52,153.6,4.920000000000016,-4.920000000000016,156.816,158.98,155.27,3.7099999999999795,-3.7099999999999795,153.678,154.02,153.05,0.9699999999999989,-0.7800000000000011,154.56,155.95,153.66,2.289999999999992,-0.21000000000000796,1766352,2456297,1271222,1185075,-1185075
2018-05-27,152.005,152.37,151.7,0.6700000000000159,-0.6400000000000148,153.5275,155.34,152.37,2.969999999999999,2.4799999999999898,149.2025,150.56,147.03,3.530000000000001,0.8799999999999955,152.0875,155.0,150.8,4.199999999999989,3.969999999999999,2836869,4248919,2296384,1952535,-52530
2018-06-03,156.168,162.97,151.24,11.72999999999999,8.289999999999992,160.28,170.8,154.79,16.01000000000002,16.01000000000002,154.142,162.2,148.22,13.97999999999999,13.97999999999999,158.478,170.35,151.18,19.169999999999987,19.169999999999987,3811204,5289336,2537331,2752005,1669656
2018-06-10,171.65200000000002,173.75,170.4,3.3499999999999943,2.25,173.806,174.29,173.0,1.289999999999992,0.28000000000000114,169.976,171.88,168.96,2.9199999999999875,2.9199999999999875,171.87199999999999,173.95,170.23,3.719999999999999,2.140000000000015,3186361,3819333,2383250,1436083,341833
2018-06-17,172.68200000000002,174.34,170.34,4.0,2.890000000000015,174.852,178.76,172.36,6.399999999999977,2.059999999999974,171.352,173.39,168.8,4.589999999999975,1.7199999999999989,173.174,175.19,171.72,3.469999999999999,1.6999999999999886,1920238,2744292,1248173,1496119,419562
2018-06-24,169.858,173.37,167.46,5.909999999999997,-4.3700000000000045,170.786,173.37,169.0,4.3700000000000045,-4.1200000000000045,166.692,169.51,164.06,5.449999999999989,-2.8700000000000045,168.61,171.24,166.6,4.640000000000015,-4.52000000000001,1636934,1816916,1429091,387825,67472
2018-07-01,169.445,173.0,165.78,7.219999999999999,7.219999999999999,171.6725,175.63,167.36,8.269999999999982,8.269999999999982,168.14,172.51,163.36,9.149999999999977,9.149999999999977,170.66,174.59,167.21,7.3799999999999955,7.3799999999999955,1324085,1585758,864926,720832,107498
2018-07-08,176.076,178.0,174.86,3.1399999999999864,1.1999999999999886,177.63,178.1,176.94,1.1599999999999966,0.2699999999999818,174.76399999999998,176.01,173.34,2.6699999999999875,1.3400000000000034,176.174,177.15,174.41,2.740000000000009,0.3100000000000023,1390761,1710511,1069521,640990,-640990
2018-07-15,175.072,177.18,172.1,5.0800000000000125,-5.0800000000000125,175.60999999999999,177.46,172.99,4.469999999999999,-4.469999999999999,172.852,175.11,170.2,4.910000000000025,-4.910000000000025,174.472,175.86,171.79,4.070000000000022,-3.8700000000000045,1320796,1828188,884149,944039,619016
2018-07-22,174.926,177.39,171.79,5.599999999999994,5.599999999999994,177.586,181.55,174.25,7.300000000000011,7.300000000000011,174.018,177.39,171.51,5.8799999999999955,5.8799999999999955,176.046,178.62,172.23,6.390000000000015,6.390000000000015,2161503,2905998,1425950,1480048,1407238
2018-07-29,183.298,185.47,179.61,5.859999999999985,5.859999999999985,186.3,187.93,184.15,3.780000000000001,3.1699999999999875,182.698,185.11,178.64,6.470000000000027,6.470000000000027,184.45600000000002,185.93,183.99,1.9399999999999977,1.9399999999999977,2075205,2982683,1398074,1584609,-1557331
2018-08-05,184.914,186.1,183.55,2.549999999999983,-2.079999999999984,186.19,187.41,184.78,2.6299999999999955,-1.8100000000000023,183.666,184.46,182.73,1.7300000000000182,-0.8899999999999864,184.656,185.73,184.0,1.7299999999999898,-0.8799999999999955,1363128,1584287,1211048,373239,121630
2018-08-12,183.956,184.17,183.47,0.6999999999999886,0.6999999999999886,185.822,187.95,184.7,3.25,1.5500000000000114,183.40200000000002,184.07,183.12,0.9499999999999886,0.09000000000000341,184.604,185.6,184.21,1.3899999999999864,1.329999999999984,1783151,2895846,1337921,1557925,-393904
2018-08-19,188.296,190.75,186.13,4.6200000000000045,0.5800000000000125,190.198,192.03,187.44,4.590000000000003,-4.360000000000014,186.864,189.2,185.62,3.579999999999984,-0.47999999999998977,188.742,191.11,186.7,4.410000000000025,-3.8899999999999864,1570213,2112374,1049426,1062948,-1062948
2018-08-26,188.554,190.61,187.04,3.5700000000000216,3.0800000000000125,190.564,192.72,188.0,4.719999999999999,4.719999999999999,187.964,190.26,185.93,4.329999999999984,4.329999999999984,189.532,191.71,187.0,4.710000000000008,4.710000000000008,1567822,2115843,1265945,849898,849898
2018-09-02,190.7475,191.79,190.0,1.789999999999992,-1.789999999999992,191.7425,192.43,191.33,1.0999999999999943,-0.5800000000000125,189.3425,189.86,188.35,1.5100000000000193,-0.4900000000000091,190.5225,191.24,190.11,1.1299999999999955,0.12999999999999545,1719426,1844915,1563743,281172,-281172
2018-09-09,189.37199999999999,191.2,187.85,3.3499999999999943,-1.6699999999999875,190.854,191.84,189.96,1.8799999999999955,-0.8400000000000034,187.584,188.84,186.26,2.5800000000000125,-1.1100000000000136,189.248,190.34,188.22,2.1200000000000045,-0.960000000000008,1795311,2531882,1104479,1427403,231278
2018-09-16,187.85,192.6,184.19,8.409999999999997,4.599999999999994,190.202,193.8,186.52,7.280000000000001,5.800000000000011,186.268,190.68,183.76,6.920000000000016,6.920000000000016,188.442,192.51,184.29,8.219999999999999,7.02000000000001,2942680,5893797,1883248,4010549,3670078
2018-09-23,189.394,190.46,188.16,2.3000000000000114,-0.19000000000002615,191.666,192.6,188.82,3.780000000000001,0.2400000000000091,187.952,189.82,186.66,3.1599999999999966,2.079999999999984,189.41,190.53,187.6,2.930000000000007,2.5,1751872,2564572,1445731,1118841,166904
2018-09-30,193.03400000000002,194.93,191.77,3.1599999999999966,-0.09000000000000341,194.998,197.0,193.17,3.8300000000000125,-2.8700000000000045,191.188,193.26,188.97,4.289999999999992,-1.6800000000000068,192.248,193.46,190.17,3.2900000000000205,-2.160000000000025,1623344,2062202,1178207,883995,-487917
2018-10-07,188.59,192.87,184.74,8.129999999999995,-4.739999999999981,189.582,193.44,184.8,8.639999999999986,-5.929999999999978,184.796,188.41,180.64,7.77000000000001,-7.530000000000001,186.886,192.16,182.22,9.939999999999998,-6.349999999999994,1861266,2712620,1268314,1444306,877456
2018-10-14,187.196,191.28,183.25,8.030000000000001,6.039999999999992,189.82,192.69,184.78,7.909999999999997,6.939999999999998,185.838,188.75,182.36,6.389999999999986,6.389999999999986,188.072,191.0,182.95,8.050000000000011,6.5800000000000125,1783123,1957715,1608231,349484,349484
2018-10-21,183.916,189.73,177.82,11.909999999999997,-11.909999999999997,185.986,190.36,179.42,10.940000000000026,-10.940000000000026,179.78,186.83,173.79,13.04000000000002,-13.04000000000002,182.338,187.65,177.2,10.450000000000017,-10.439999999999998,1783004,2229219,1327943,901276,672213
2018-10-28,166.99,178.77,159.03,19.74000000000001,-13.600000000000023,169.234,179.77,164.52,15.25,-13.800000000000011,160.89,172.01,155.0,17.00999999999999,-10.329999999999984,163.998,173.8,158.01,15.79000000000002,-10.75,4073336,8440225,2421368,6018857,-36002
2018-11-04,166.388,168.66,163.3,5.359999999999985,5.359999999999985,168.426,170.34,166.07,4.27000000000001,3.0800000000000125,164.726,167.3,162.5,4.800000000000011,2.4000000000000057,167.024,169.61,165.21,4.400000000000006,0.05000000000001137,1717108,2039730,1303558,736172,347821
2018-11-11,161.686,165.78,157.04,8.740000000000009,-7.560000000000002,162.652,165.99,158.95,7.0400000000000205,-7.0400000000000205,158.446,162.53,154.0,8.530000000000001,-6.810000000000002,160.2,163.87,157.39,6.480000000000018,-6.480000000000018,2739384,4001440,2036125,1965315,443909
2018-11-18,155.0025,157.09,153.39,3.700000000000017,-3.700000000000017,155.9275,157.42,154.27,3.1499999999999773,-3.1499999999999773,152.91,154.21,152.0,2.210000000000008,-1.8200000000000216,154.345,156.04,153.4,2.6399999999999864,-2.4299999999999784,1654142,2232289,581163,1651126,-1456299
2018-11-25,153.904,155.99,151.78,4.210000000000008,1.7300000000000182,155.284,156.72,153.4,3.319999999999993,1.8799999999999955,152.2,154.54,150.27,4.269999999999982,2.9799999999999898,154.356,156.6,152.03,4.569999999999993,3.4399999999999977,2248248,2571165,2020808,550357,262811
2018-12-02,155.8175,158.09,152.0,6.090000000000003,-2.219999999999999,157.7325,159.37,155.72,3.6500000000000057,-1.4399999999999977,152.7225,156.51,149.81,6.699999999999989,-5.4199999999999875,155.0075,158.09,152.42,5.670000000000016,-5.670000000000016,2528295,4053053,1574381,2478672,70695
2018-12-09,151.656,152.9,149.02,3.8799999999999955,-3.259999999999991,153.126,154.55,150.39,4.160000000000025,-2.5,149.572,151.58,147.68,3.9000000000000057,-1.3799999999999955,150.686,152.38,148.23,4.150000000000006,-4.150000000000006,2270895,3574043,1308348,2265695,1697336
2018-12-16,142.0,149.37,135.0,14.370000000000005,-12.26000000000002,143.614,150.62,136.16,14.460000000000008,-13.030000000000001,137.726,146.11,131.15,14.960000000000008,-14.960000000000008,139.748,148.33,131.46,16.870000000000005,-16.870000000000005,5765328,10339690,3130452,7209238,2643035
2018-12-23,131.1875,132.84,129.99,2.8499999999999943,2.8499999999999943,133.1825,134.58,131.92,2.660000000000025,2.660000000000025,128.48250000000002,131.8,125.84,5.960000000000008,3.030000000000001,132.175,133.41,129.82,3.5900000000000034,2.980000000000018,2924621,3309407,2336701,972706,972706
2018-12-30,134.665,137.5,132.2,5.300000000000011,4.400000000000006,138.3325,142.84,133.8,9.039999999999992,9.039999999999992,133.70499999999998,137.26,131.41,5.849999999999994,5.759999999999991,137.045,142.57,133.66,8.909999999999997,8.909999999999997,2706270,3040305,2187597,852708,-186904
2019-01-06,144.48,145.87,143.1,2.7700000000000102,1.8900000000000148,146.612,150.9,143.86,7.039999999999992,7.039999999999992,143.076,145.36,140.43,4.930000000000007,4.930000000000007,145.64,149.26,142.44,6.819999999999993,6.819999999999993,2765265,4501066,1853243,2647823,-1462000
2019-01-13,152.476,157.78,148.53,9.25,9.25,155.396,160.66,150.68,9.97999999999999,9.97999999999999,151.764,156.32,148.01,8.310000000000002,8.310000000000002,154.32399999999998,160.22,149.26,10.960000000000008,10.960000000000008,2111739,2891019,1780395,1110624,848138
2019-01-20,158.7,159.59,157.82,1.7700000000000102,-0.09000000000000341,160.45999999999998,161.03,159.07,1.960000000000008,1.7800000000000011,156.82750000000001,158.58,156.08,2.5,2.430000000000007,159.20499999999998,160.79,157.57,3.219999999999999,2.859999999999985,2310030,2629534,1725271,904263,-904263
2019-01-27,147.748,159.14,142.64,16.5,-14.95999999999998,149.88,159.47,144.88,14.590000000000003,-14.590000000000003,145.192,156.0,140.17,15.830000000000013,-13.800000000000011,147.15,158.69,143.89,14.800000000000011,-14.620000000000005,5389614,8207608,3697627,4509981,90975
2019-02-03,138.294,143.88,131.54,12.340000000000003,-12.340000000000003,139.038,144.07,132.47,11.599999999999994,-11.599999999999994,134.838,137.69,130.35,7.340000000000003,-7.340000000000003,135.60999999999999,138.53,132.09,6.439999999999998,-6.439999999999998,3493729,5179546,2144545,3035001,-523584
2019-02-10,137.198,140.03,132.13,7.900000000000006,7.900000000000006,139.172,141.23,134.93,6.299999999999983,5.259999999999991,136.294,138.33,131.71,6.6200000000000045,6.6200000000000045,138.322,140.33,134.74,5.590000000000003,4.329999999999984,2588176,3118923,1782783,1336140,821896
2019-02-17,138.2975,140.19,136.5,3.6899999999999977,-2.0999999999999943,139.69,141.15,137.75,3.4000000000000057,-1.6999999999999886,136.785,137.9,135.5,2.4000000000000057,-2.259999999999991,137.8975,140.33,136.6,3.730000000000018,-1.2600000000000193,1961564,2527077,1688908,838169,-68888
2019-02-24,137.174,138.45,136.08,2.369999999999976,1.25,138.79,140.82,138.02,2.799999999999983,2.6399999999999864,136.416,138.04,135.69,2.3499999999999943,1.9299999999999784,137.436,140.72,135.94,4.780000000000001,4.52000000000001,2259305,2921527,1668990,1252537,-233387
2019-03-03,139.856,141.99,135.88,6.110000000000014,0.4099999999999966,143.138,145.45,140.98,4.469999999999999,2.280000000000001,137.814,140.44,135.88,4.560000000000002,2.280000000000001,140.97,145.06,137.51,7.550000000000011,5.939999999999998,3460595,5747455,1773642,3973813,1296259
2019-03-10,148.07,150.6,145.4,5.199999999999989,3.960000000000008,150.83,151.96,147.45,4.510000000000019,4.510000000000019,147.138,149.03,143.76,5.27000000000001,4.969999999999999,149.184,151.25,146.64,4.610000000000014,4.610000000000014,2926470,3607193,2198404,1408789,-563874
2019-03-17,152.474,153.94,150.84,3.0999999999999943,0.29999999999998295,154.232,155.51,152.86,2.6499999999999773,0.5,151.12,152.74,149.17,3.5700000000000216,-1.3700000000000045,152.288,154.1,149.3,4.799999999999983,-1.539999999999992,2336691,3025061,1790037,1235024,84980
2019-03-24,148.034,149.36,147.07,2.2900000000000205,-1.8100000000000023,149.078,150.41,147.3,3.109999999999985,-2.3100000000000023,146.226,147.06,145.34,1.7199999999999989,-0.5,147.244,149.39,146.34,3.049999999999983,0.06999999999999318,2067971,3233497,1496342,1737155,-1252625
2019-03-31,147.748,150.0,146.5,3.5,2.460000000000008,148.99,151.36,146.99,4.3700000000000045,3.5600000000000023,146.438,149.45,144.9,4.549999999999983,4.549999999999983,147.722,149.64,145.71,3.9299999999999784,1.9899999999999807,1866909,2302344,1262309,1040035,-251264
2019-04-07,147.876,150.16,145.73,4.430000000000007,-4.430000000000007,148.49,150.76,146.77,3.9899999999999807,-3.9899999999999807,146.022,149.37,144.17,5.200000000000017,-5.009999999999991,146.804,150.49,144.95,5.5400000000000205,-5.5400000000000205,1455248,1693625,1180235,513390,452365
2019-04-14,143.8475,145.69,140.16,5.530000000000001,-4.700000000000017,144.785,147.3,141.29,6.010000000000019,-3.5700000000000216,140.24,144.02,136.77,7.25,-5.899999999999977,142.3325,145.41,140.03,5.3799999999999955,-3.2700000000000102,2267272,2854175,1742168,1112007,-256917
2019-04-21,140.76,142.59,139.16,3.430000000000007,2.6200000000000045,142.954,145.44,141.71,3.7299999999999898,3.7299999999999898,139.258,140.44,138.51,1.9300000000000068,1.4799999999999898,141.79399999999998,145.39,139.66,5.72999999999999,5.1299999999999955,1642245,2470755,1156878,1313877,303218
2019-04-28,145.418,146.66,144.47,2.1899999999999977,-0.5300000000000011,146.532,147.2,145.47,1.7299999999999898,-0.15000000000000568,143.308,145.05,141.5,3.5500000000000114,-0.4900000000000091,145.738,147.0,144.25,2.75,-0.4900000000000091,1939767,2904847,1348148,1556699,-55519
2019-05-05,141.514,144.94,139.05,5.889999999999986,-4.840000000000003,143.794,147.81,140.85,6.960000000000008,-6.960000000000008,139.232,143.04,136.05,6.989999999999981,-6.989999999999981,141.918,147.76,140.05,7.7099999999999795,-7.599999999999994,2794416,4082019,1881665,2200354,692465
2019-05-12,136.634,138.89,135.01,3.8799999999999955,1.5299999999999727,140.40800000000002,143.86,137.2,6.660000000000025,3.8600000000000136,135.488,138.76,133.53,5.22999999999999,4.409999999999997,137.584,140.2,135.01,5.189999999999998,5.189999999999998,2619170,4134117,2017864,2116253,-87773
2019-05-19,138.704,139.3,138.0,1.3000000000000114,-0.8100000000000023,139.466,140.13,138.59,1.539999999999992,-0.4900000000000091,137.108,138.48,135.43,3.049999999999983,-3.049999999999983,138.064,139.51,135.51,4.0,-3.2700000000000102,1723355,2196237,1082286,1113951,680549
2019-05-26,128.14,135.5,121.12,14.379999999999995,-14.379999999999995,129.265,136.03,123.86,12.170000000000002,-12.170000000000002,123.805,131.4,120.68,10.719999999999999,-10.719999999999999,125.35249999999999,131.41,121.91,9.5,-9.5,4462392,8416455,2297442,6119013,1153572
2019-06-02,125.634,129.77,122.0,7.77000000000001,4.019999999999996,127.884,129.89,124.55,5.339999999999989,4.030000000000015,124.104,125.5,121.17,4.329999999999998,4.010000000000005,126.084,128.61,123.13,5.480000000000018,4.0,2689292,3486436,1917244,1569192,-628659
2019-06-09,124.086,127.49,120.63,6.859999999999999,-6.859999999999999,124.58200000000001,128.31,120.84,7.469999999999999,-7.469999999999999,121.202,125.6,115.19,10.409999999999997,-10.409999999999997,121.73,126.61,115.92,10.689999999999998,-10.689999999999998,3127210,5222137,2282506,2939631,2939631
2019-06-16,122.836,131.01,115.51,15.499999999999986,15.499999999999986,126.226,131.92,117.43,14.48999999999998,14.189999999999998,121.7,128.54,114.27,14.269999999999996,14.269999999999996,125.232,130.82,115.73,15.08999999999999,15.079999999999998,5496180,7653166,3850083,3803083,226390
2019-06-23,158.658,168.39,130.67,37.72,35.56,160.036,168.65,130.67,37.98000000000002,37.60000000000002,156.578,166.1,127.76,38.33999999999999,38.33999999999999,157.888,167.43,129.57,37.860000000000014,37.860000000000014,13117220,33047500,2390112,30657388,5019914
2019-06-30,168.4925,169.25,167.31,1.9399999999999977,0.5900000000000034,169.525,170.19,168.85,1.3400000000000034,0.28000000000000114,167.4075,168.95,166.56,2.3899999999999864,0.8499999999999943,168.59,169.61,167.52,2.0900000000000034,0.1699999999999875,4897445,6150656,4116143,2034513,-2034513
2019-07-07,166.098,166.9,164.9,2.0,-0.8300000000000125,167.268,167.75,166.28,1.4699999999999989,-1.4699999999999989,165.122,166.3,164.29,2.0100000000000193,-0.45000000000001705,165.98399999999998,166.7,164.95,1.75,0.9000000000000057,5177236,7423823,3953811,3470012,-3022077
2019-07-14,164.138,165.89,162.46,3.4299999999999784,-3.1699999999999875,164.976,167.21,163.2,4.010000000000019,-4.010000000000019,162.93,165.16,161.01,4.150000000000006,-4.150000000000006,163.602,166.08,162.05,4.030000000000001,-2.920000000000016,4435230,6327063,2480879,3846184,-3846184
2019-07-21,161.716,162.99,160.34,2.6500000000000057,-2.0200000000000102,162.454,163.55,161.52,2.030000000000001,-1.5300000000000011,161.12800000000001,162.51,159.62,2.8899999999999864,-1.759999999999991,161.30599999999998,162.63,160.05,2.579999999999984,-1.6500000000000057,5402842,7156936,2400270,4756666,4509719
2019-07-28,160.804,161.16,160.4,0.7599999999999909,-0.3599999999999852,161.754,162.17,161.26,0.9099999999999966,-0.6299999999999955,160.21,160.65,159.36,1.289999999999992,-0.12000000000000455,160.854,161.02,160.5,0.5200000000000102,0.05000000000001137,5140741,6239293,3907028,2332265,-881660
2019-08-04,159.958,161.0,159.05,1.9499999999999886,-0.03999999999999204,160.822,161.42,160.0,1.4199999999999875,0.21000000000000796,158.87,159.6,158.13,1.4699999999999989,-1.1500000000000057,159.73,160.63,158.84,1.789999999999992,-0.789999999999992,4773579,7319779,2930645,4389134,-295689
2019-08-11,158.342,159.0,157.03,1.9699999999999989,-1.9699999999999989,159.204,160.46,158.49,1.9699999999999989,-0.5600000000000023,157.358,158.56,156.06,2.5,-1.3899999999999864,158.116,159.94,156.34,3.5999999999999943,-0.4000000000000057,3920880,5181742,3024148,2157594,-17367
2019-08-18,160.126,161.22,158.81,2.4099999999999966,1.789999999999992,161.066,161.64,159.85,1.789999999999992,1.3000000000000114,159.06,160.2,158.31,1.8899999999999864,-0.13999999999998636,159.9,161.25,158.96,2.289999999999992,-0.28999999999999204,2490111,3128607,1488460,1640147,1225482
2019-08-25,160.208,160.68,159.52,1.1599999999999966,0.14999999999997726,161.1,162.19,160.13,2.0600000000000023,-0.36000000000001364,159.64,160.4,159.17,1.2300000000000182,-0.19000000000002615,160.07,160.77,159.66,1.1100000000000136,-0.5,2560134,4131402,1948234,2183168,-74355
2019-09-01,160.8675,162.45,159.3,3.1499999999999773,3.1499999999999773,162.0625,163.4,160.19,3.210000000000008,3.210000000000008,160.4,161.9,158.67,3.230000000000018,3.230000000000018,161.79,163.26,159.8,3.4599999999999795,3.4599999999999795,3954775,7562249,1713906,5848343,-1543547
2019-09-08,164.382,166.5,161.97,4.530000000000001,3.109999999999985,165.506,167.19,163.34,3.8499999999999943,3.710000000000008,163.732,166.06,161.61,4.449999999999989,3.819999999999993,164.94,166.35,162.37,3.9799999999999898,3.769999999999982,3551048,4659251,2206616,2452635,1913167
2019-09-15,165.916,166.31,165.29,1.0200000000000102,0.9900000000000091,166.55,167.29,166.16,1.1299999999999955,0.9799999999999898,165.432,165.61,165.29,0.3200000000000216,0.12999999999999545,165.972,166.47,165.56,0.9099999999999966,0.9099999999999966,3743862,7817853,1701212,6116641,5591153
2019-09-22,166.81,167.35,166.21,1.1399999999999864,0.9699999999999989,167.92000000000002,168.44,167.4,1.039999999999992,0.6099999999999852,166.376,167.0,165.86,1.1399999999999864,1.1399999999999864,166.928,168.25,165.95,2.3000000000000114,1.3899999999999864,2180238,2455941,1709371,746570,-13013
2019-09-29,166.984,168.21,165.3,2.9099999999999966,-0.7299999999999898,168.096,169.3,166.24,3.0600000000000023,-0.700000000000017,166.246,167.5,164.92,2.5800000000000125,-0.4000000000000057,167.162,168.44,165.4,3.039999999999992,0.15000000000000568,1861138,3118766,1251813,1866953,-593314
2019-10-06,167.646,168.58,166.6,1.9800000000000182,0.4000000000000057,168.66,169.68,168.05,1.6299999999999955,0.7199999999999989,167.19400000000002,167.95,166.43,1.5199999999999818,0.11999999999997613,167.748,169.09,166.74,2.3499999999999943,1.1100000000000136,1582726,1917992,1321520,596472,48449
2019-10-13,170.462,172.65,168.95,3.700000000000017,3.480000000000018,171.906,174.62,169.49,5.1299999999999955,5.1299999999999955,170.26,172.65,168.59,4.060000000000002,4.060000000000002,171.224,173.6,168.94,4.659999999999997,4.659999999999997,2225441,3446766,1386070,2060696,1973045
