Date,ECL_Open_average,ECL_Open_max,ECL_Open_min,ECL_Open_volatility,ECL_Open_change,ECL_High_average,ECL_High_max,ECL_High_min,ECL_High_volatility,ECL_High_change,ECL_Low_average,ECL_Low_max,ECL_Low_min,ECL_Low_volatility,ECL_Low_change,ECL_Close_average,ECL_Close_max,ECL_Close_min,ECL_Close_volatility,ECL_Close_change,ECL_Volume_average,ECL_Volume_max,ECL_Volume_min,ECL_Volume_volatility,ECL_Volume_change
2018-03-25,135.775,136.71,134.92,1.7900000000000205,1.7900000000000205,137.16500000000002,137.93,136.71,1.2199999999999989,-0.020000000000010232,134.22,134.96,132.79,2.170000000000016,-1.4000000000000057,135.33249999999998,137.07,133.97,3.0999999999999943,-1.009999999999991,1263246,1397361,1112024,285337,-285337
2018-04-01,138.13400000000001,140.63,134.66,5.969999999999999,5.969999999999999,140.442,141.99,137.42,4.570000000000022,4.490000000000009,137.382,139.92,133.98,5.939999999999998,5.939999999999998,139.41,141.25,136.9,4.349999999999994,3.3499999999999943,1613025,1791781,1470637,321144,-140382
2018-04-08,141.56,142.31,140.67,1.6400000000000148,0.8600000000000136,143.004,147.05,141.14,5.910000000000025,4.410000000000025,140.646,141.29,139.85,1.4399999999999977,0.7099999999999795,142.362,146.96,140.65,6.310000000000002,5.320000000000022,1526207,3491096,847875,2643221,2167820
2018-04-15,148.634,149.98,147.78,2.1999999999999886,0.4399999999999977,149.548,150.46,148.51,1.950000000000017,1.1100000000000136,147.616,148.49,145.9,2.5900000000000034,2.319999999999993,148.918,149.84,148.07,1.7700000000000102,1.0800000000000125,1318210,1550869,1129009,421860,-216559
2018-04-22,146.904,149.4,145.78,3.6200000000000045,-2.0200000000000102,147.514,149.64,146.03,3.609999999999985,-1.6499999999999773,144.504,144.89,143.74,1.1499999999999773,-0.46999999999999886,145.816,146.71,144.77,1.9399999999999977,-1.4799999999999898,1542032,2107748,1021377,1086371,569347
2018-04-29,142.93200000000002,145.93,136.0,9.930000000000007,9.930000000000007,146.502,147.48,145.11,2.369999999999976,-0.8599999999999852,142.244,145.37,136.0,9.370000000000005,9.370000000000005,145.346,147.13,144.18,2.9499999999999886,-1.3400000000000034,1404330,1998444,949904,1048540,-998729
2018-05-06,146.834,147.66,145.67,1.990000000000009,1.7700000000000102,147.476,148.0,146.46,1.539999999999992,1.289999999999992,145.992,146.9,145.06,1.8400000000000034,0.8599999999999852,146.714,147.66,145.49,2.1699999999999875,0.799999999999983,1079646,1397185,730942,666243,238567
2018-05-13,147.07,148.28,146.05,2.2299999999999898,2.2299999999999898,147.952,148.64,146.3,2.339999999999975,2.339999999999975,146.632,147.57,145.54,2.030000000000001,2.030000000000001,147.364,148.0,146.21,1.789999999999992,1.789999999999992,996587,1208887,711324,497563,-497563
2018-05-20,146.085,148.3,145.03,3.2700000000000102,-3.2700000000000102,146.64,148.44,145.63,2.8100000000000023,-2.8100000000000023,145.2125,146.38,144.21,2.1699999999999875,-2.1699999999999875,145.57999999999998,146.51,144.71,1.799999999999983,-1.799999999999983,943213,1016155,911448,104707,20763
2018-05-27,143.6,144.28,142.48,1.8000000000000114,0.5999999999999943,144.358,144.65,144.01,0.6400000000000148,0.4800000000000182,142.71,143.96,141.59,2.3700000000000045,2.3700000000000045,143.25,144.26,141.75,2.509999999999991,2.509999999999991,1010788,1613386,573888,1039498,-1039498
2018-06-03,145.448,146.53,144.01,2.5200000000000102,1.8400000000000034,146.342,146.98,144.85,2.1299999999999955,1.6100000000000136,144.766,145.42,143.96,1.4599999999999795,1.240000000000009,145.71,146.58,144.61,1.9699999999999989,0.6899999999999977,1043711,1509836,743639,766197,-99376
2018-06-10,145.394,145.87,145.0,0.8700000000000045,-0.6400000000000148,146.08,146.59,145.68,0.9099999999999966,-0.5900000000000034,144.352,144.78,144.02,0.7599999999999909,-0.5099999999999909,145.332,146.57,144.71,1.8599999999999852,-0.12000000000000455,1071761,2301749,657189,1644560,-121603
2018-06-17,142.066,144.6,139.0,5.599999999999994,-4.77000000000001,142.942,145.17,139.84,5.329999999999984,-5.329999999999984,140.562,143.47,137.59,5.8799999999999955,-5.509999999999991,141.418,144.59,138.42,6.170000000000016,-6.170000000000016,1516914,3188207,716876,2471331,-288383
2018-06-24,139.386,140.43,138.54,1.8900000000000148,0.6599999999999966,140.552,141.67,140.05,1.6199999999999761,0.28000000000000114,138.824,140.28,138.32,1.960000000000008,0.3199999999999932,139.48000000000002,140.33,138.33,2.0,1.8200000000000216,1283216,1825322,950279,875043,-227825
2018-07-01,141.1025,142.02,140.45,1.5700000000000216,1.0,141.9225,142.53,141.21,1.3199999999999932,0.8000000000000114,140.5325,141.69,139.76,1.9300000000000068,1.9300000000000068,141.13,142.05,139.97,2.0800000000000125,2.0800000000000125,626693,778393,441735,336658,180037
2018-07-08,142.662,143.26,142.26,1.0,0.9899999999999807,143.218,143.41,142.87,0.539999999999992,0.4000000000000057,142.14000000000001,142.61,141.6,1.0100000000000193,0.2599999999999909,142.658,143.16,141.94,1.2199999999999989,-0.28999999999999204,589346,689991,519253,170738,170738
2018-07-15,142.358,144.0,140.94,3.0600000000000023,-1.4699999999999989,142.99,144.56,141.08,3.4799999999999898,-3.0,141.568,143.52,139.7,3.8200000000000216,-2.5100000000000193,142.174,144.0,140.34,3.6599999999999966,-3.3799999999999955,897798,1148959,664010,484949,213762
2018-07-22,141.5,142.72,140.66,2.0600000000000023,-0.25,142.404,143.12,141.61,1.509999999999991,0.9299999999999784,140.578,141.99,139.8,2.1899999999999977,0.28999999999999204,141.32,142.7,140.61,2.089999999999975,0.12999999999999545,1090784,1390010,899929,490081,490081
2018-07-29,143.928,146.8,140.58,6.219999999999999,5.969999999999999,146.256,148.79,142.85,5.939999999999998,5.939999999999998,143.468,146.5,139.51,6.990000000000009,6.990000000000009,145.406,148.17,140.7,7.469999999999999,7.469999999999999,1767372,2381039,1077283,1303756,-940123
2018-08-05,148.052,148.9,146.9,2.0,-1.259999999999991,148.638,149.31,147.66,1.6500000000000057,-1.259999999999991,147.096,147.73,145.69,2.039999999999992,-1.9799999999999898,147.61,148.96,145.97,2.990000000000009,-2.990000000000009,953403,1090165,838348,251817,-106648
2018-08-12,146.794,147.87,146.1,1.7700000000000102,1.7700000000000102,147.548,148.57,146.9,1.6699999999999875,1.0,146.224,147.64,145.0,2.6399999999999864,1.7099999999999795,147.07999999999998,148.29,146.07,2.219999999999999,1.25,732711,830167,607267,222900,-170193
2018-08-19,148.058,149.1,147.0,2.0999999999999943,0.4199999999999875,148.694,149.98,147.32,2.6599999999999966,1.1799999999999784,147.512,149.1,146.45,2.6500000000000057,1.4499999999999886,148.234,149.82,147.16,2.6599999999999966,1.75,607823,757785,476289,281496,149190
2018-08-26,150.07999999999998,150.72,149.76,0.960000000000008,-0.1599999999999966,151.01,151.06,150.95,0.11000000000001364,0.11000000000001364,149.4375,149.65,149.26,0.3900000000000148,0.3100000000000023,150.2425,150.87,149.5,1.3700000000000045,0.9799999999999898,732734,942137,617409,324728,245564
2018-09-02,151.98600000000002,153.8,150.48,3.3200000000000216,3.1899999999999977,153.064,154.25,151.34,2.9099999999999966,2.9099999999999966,151.61,153.34,150.2,3.140000000000015,3.140000000000015,152.7,153.84,150.64,3.200000000000017,3.200000000000017,923513,1018592,839732,178860,-178860
2018-09-09,155.618,156.81,153.64,3.170000000000016,3.170000000000016,156.5,157.23,155.06,2.1699999999999875,2.1399999999999864,154.998,156.04,153.19,2.8499999999999943,2.719999999999999,156.104,157.12,154.9,2.219999999999999,1.3400000000000034,761762,906173,657683,248490,-97104
2018-09-16,158.09199999999998,159.92,156.47,3.4499999999999886,2.530000000000001,158.73,159.92,157.11,2.809999999999974,2.039999999999992,157.21200000000002,158.77,155.33,3.4399999999999977,1.9299999999999784,158.212,159.4,156.65,2.75,1.329999999999984,1092730,2139706,684523,1455183,181721
2018-09-23,157.304,158.4,156.5,1.9000000000000057,-0.8300000000000125,157.996,158.62,157.61,1.009999999999991,-0.5800000000000125,156.22,156.87,155.58,1.289999999999992,-0.37999999999999545,157.036,157.4,156.78,0.6200000000000045,0.0800000000000125,765398,1153658,530716,622942,-223894
2018-09-30,156.958,157.66,155.62,2.039999999999992,-0.06999999999999318,157.61599999999999,158.12,156.34,1.7800000000000011,0.37000000000000455,156.07,157.05,154.87,2.180000000000007,0.5300000000000011,156.88,157.59,156.11,1.4799999999999898,0.15000000000000568,914609,1128186,732307,395879,395879
2018-10-07,151.082,156.53,145.81,10.719999999999999,-10.719999999999999,152.196,157.93,147.99,9.939999999999998,-9.939999999999998,148.21,154.54,144.28,10.259999999999991,-8.849999999999994,148.81,154.96,145.95,9.01000000000002,-8.610000000000014,1462311,2256538,938576,1317962,-28156
2018-10-14,148.072,148.9,147.28,1.6200000000000045,1.6200000000000045,149.172,149.69,148.53,1.1599999999999966,0.6999999999999886,146.82,147.9,145.68,2.219999999999999,0.5799999999999841,148.008,148.55,147.0,1.5500000000000114,-1.4699999999999989,1045667,1271537,913370,358167,-228022
2018-10-21,148.34,149.28,146.22,3.0600000000000023,3.0600000000000023,150.014,151.37,148.75,2.6200000000000045,1.8799999999999955,146.34199999999998,148.34,144.54,3.8000000000000114,-0.46000000000000796,147.93,150.1,146.56,3.539999999999992,-1.4300000000000068,1846655,2317688,1559117,758571,758571
2018-10-28,150.196,154.95,137.7,17.25,17.25,153.98000000000002,156.57,149.86,6.7099999999999795,6.7099999999999795,149.214,154.62,137.7,16.920000000000016,16.920000000000016,153.088,155.97,149.0,6.969999999999999,6.969999999999999,1805443,2967235,829786,2137449,-2137449
2018-11-04,158.522,160.01,156.15,3.859999999999985,3.3499999999999943,159.716,160.61,157.18,3.430000000000007,3.299999999999983,157.192,158.75,154.57,4.180000000000007,2.969999999999999,158.812,160.38,156.87,3.509999999999991,1.1299999999999955,1040139,1259243,736204,523039,-84782
2018-11-11,157.802,159.31,156.29,3.0200000000000102,1.3400000000000034,159.434,160.66,158.69,1.9699999999999989,1.5999999999999943,156.412,157.55,155.57,1.9800000000000182,1.0100000000000193,158.482,160.3,156.92,3.380000000000024,2.780000000000001,921728,1225507,723860,501647,501647
2018-11-18,155.66,159.03,154.03,5.0,-4.430000000000007,156.6375,159.59,155.25,4.340000000000003,-3.8300000000000125,153.76749999999998,155.02,152.91,2.1100000000000136,-2.1100000000000136,154.7675,156.06,153.24,2.819999999999993,-1.3100000000000023,1222864,1791570,704452,1087118,-539733
2018-11-25,157.09199999999998,162.37,153.98,8.390000000000015,8.390000000000015,158.95,162.91,155.23,7.680000000000007,7.680000000000007,155.9,158.31,153.37,4.939999999999998,4.019999999999982,157.72,160.49,153.95,6.5400000000000205,5.570000000000022,1480615,2510572,1025677,1484895,247082
2018-12-02,156.4425,159.05,153.68,5.3700000000000045,-5.3700000000000045,157.8025,160.5,155.13,5.3700000000000045,-5.3700000000000045,153.63,156.53,151.85,4.680000000000007,-4.680000000000007,155.74,157.55,154.07,3.480000000000018,-2.140000000000015,1105139,1408130,871095,537035,-392728
2018-12-09,155.274,157.36,153.35,4.010000000000019,-3.0800000000000125,156.058,157.83,153.8,4.030000000000001,-3.3799999999999955,153.1,155.0,148.64,6.360000000000014,-6.360000000000014,153.864,155.27,149.64,5.630000000000024,-5.630000000000024,1116392,1306189,1016217,289972,289972
2018-12-16,147.202,150.4,143.38,7.02000000000001,-7.02000000000001,148.616,151.5,143.38,8.120000000000005,-7.860000000000014,143.834,147.87,137.9,9.969999999999999,-9.969999999999999,144.796,148.99,137.9,11.090000000000003,-11.090000000000003,1462243,2722373,850561,1871812,-348291
2018-12-23,142.4375,145.41,138.21,7.199999999999989,6.659999999999997,145.4,147.58,142.83,4.75,4.75,141.02,144.48,135.77,8.70999999999998,8.70999999999998,144.8625,147.35,142.83,4.519999999999982,4.519999999999982,1143122,1492164,841759,650405,-292739
2018-12-30,145.12,146.58,143.74,2.8400000000000034,1.0800000000000125,147.0875,148.92,145.35,3.569999999999993,2.609999999999985,143.4075,146.2,141.3,4.899999999999977,2.6599999999999966,145.0575,147.1,141.54,5.560000000000002,2.180000000000007,1194627,1429895,871368,558527,-558527
2019-01-06,148.546,149.53,147.58,1.9499999999999886,0.7199999999999989,149.82,150.42,149.07,1.3499999999999943,1.3499999999999943,147.864,148.37,147.16,1.210000000000008,1.1500000000000057,149.112,149.63,148.71,0.9199999999999875,-0.12999999999999545,979485,1241355,703875,537480,148973
2019-01-13,150.68,153.66,148.0,5.659999999999997,5.659999999999997,152.3025,155.19,150.09,5.099999999999994,5.099999999999994,150.15,152.73,148.0,4.72999999999999,4.72999999999999,151.8275,154.5,150.03,4.469999999999999,4.469999999999999,869516,1202010,588522,613488,613488
2019-01-20,153.212,154.13,152.53,1.5999999999999943,-0.9799999999999898,154.304,155.08,153.14,1.9400000000000261,0.4099999999999966,152.028,153.11,151.18,1.9300000000000068,1.410000000000025,153.33599999999998,154.98,151.92,3.0600000000000023,2.0600000000000023,773277,956002,686253,269749,-247432
2019-01-27,156.874,158.95,155.07,3.8799999999999955,3.8799999999999955,158.224,159.52,155.93,3.5900000000000034,3.5900000000000034,156.08,157.99,154.64,3.3500000000000227,2.4700000000000273,157.64,159.18,155.01,4.170000000000016,4.170000000000016,1175583,2186597,729664,1456933,-35670
2019-02-03,159.016,161.11,158.07,3.0400000000000205,-1.7200000000000273,160.146,162.38,159.07,3.3100000000000023,-1.8899999999999864,157.984,159.02,157.19,1.8300000000000125,0.6899999999999977,159.142,160.1,158.61,1.4899999999999807,1.4399999999999977,1090545,2036434,698653,1337781,-1208557
2019-02-10,162.2225,163.35,160.98,2.3700000000000045,2.3700000000000045,163.265,164.19,162.47,1.7199999999999989,1.5699999999999932,161.36,162.29,160.11,2.1799999999999784,2.0999999999999943,162.53,163.48,161.61,1.8699999999999761,1.0999999999999943,973999,1209375,805691,403684,294142
2019-02-17,166.2,167.71,165.0,2.710000000000008,2.710000000000008,167.62,168.49,166.66,1.8300000000000125,0.17000000000001592,165.188,166.72,163.5,3.219999999999999,3.219999999999999,166.984,168.22,165.29,2.930000000000007,0.9099999999999966,1339651,2009831,858446,1151385,-1038552
2019-02-24,169.05,171.05,167.89,3.160000000000025,3.0500000000000114,170.0,171.71,168.92,2.7900000000000205,2.280000000000001,168.002,168.93,167.21,1.7199999999999989,0.21999999999999886,169.072,170.16,168.22,1.9399999999999977,1.3600000000000136,1221046,1717433,725938,991495,515064
2019-03-03,169.906,170.87,168.91,1.960000000000008,0.8100000000000023,170.916,171.98,169.73,2.25,-0.15000000000000568,169.092,170.0,168.05,1.9499999999999886,-0.37999999999999545,170.046,170.52,169.57,0.950000000000017,-0.3100000000000023,1002218,1509904,782012,727892,722909
2019-03-10,174.096,182.18,170.65,11.530000000000001,11.530000000000001,175.25,182.19,171.46,10.72999999999999,10.72999999999999,172.172,173.7,169.86,3.839999999999975,3.839999999999975,173.466,175.15,170.99,4.159999999999997,4.159999999999997,1158073,1545100,942378,602722,329806
2019-03-17,174.554,175.15,173.35,1.8000000000000114,-1.6899999999999977,175.526,175.97,174.58,1.3899999999999864,-1.3699999999999761,173.61,174.59,172.54,2.0500000000000114,-2.0500000000000114,174.562,175.82,173.38,2.4399999999999977,-0.960000000000008,865179,1079561,739446,340115,-268353
2019-03-24,176.088,177.48,174.94,2.539999999999992,2.539999999999992,177.038,178.75,176.13,2.6200000000000045,2.6200000000000045,175.148,177.17,173.78,3.3899999999999864,3.3899999999999864,176.35,178.67,175.24,3.4299999999999784,3.319999999999993,924494,1031352,793157,238195,50674
2019-03-31,180.498,182.56,178.75,3.8100000000000023,2.5500000000000114,181.816,183.41,178.75,4.659999999999997,3.030000000000001,179.356,180.88,177.24,3.6399999999999864,2.9299999999999784,181.02,182.56,178.14,4.420000000000016,3.1000000000000227,1119299,2009371,634944,1374427,50240
2019-04-07,182.654,184.9,180.63,4.27000000000001,4.27000000000001,183.53,185.31,181.54,3.7700000000000102,3.490000000000009,181.474,183.06,179.74,3.319999999999993,3.319999999999993,183.184,185.09,181.5,3.5900000000000034,2.2700000000000102,811056,1125778,610934,514844,265160
2019-04-14,183.7825,185.92,182.01,3.9099999999999966,-1.3600000000000136,184.85,186.27,183.53,2.740000000000009,-1.9199999999999875,182.28,183.83,180.06,3.7700000000000102,-1.450000000000017,183.5975,185.36,182.87,2.490000000000009,-2.490000000000009,887915,1170609,578891,591718,-591718
2019-04-21,184.108,185.19,183.0,2.1899999999999977,2.1899999999999977,185.152,186.34,184.16,2.180000000000007,-0.9300000000000068,182.944,183.72,182.18,1.539999999999992,1.539999999999992,184.32399999999998,184.89,183.39,1.5,0.020000000000010232,856642,1023873,625673,398200,-65606
2019-04-28,182.936,185.0,180.77,4.22999999999999,2.1599999999999966,184.774,185.39,184.19,1.1999999999999886,-1.009999999999991,181.966,183.88,179.13,4.75,3.8000000000000114,183.884,185.0,182.38,2.6200000000000045,-0.44000000000002615,1143020,1942019,777639,1164380,-854014
2019-05-05,180.148,182.17,178.81,3.359999999999985,-3.359999999999985,181.42000000000002,182.93,179.74,3.1899999999999977,-3.1899999999999977,178.186,178.81,177.48,1.3300000000000125,-1.0700000000000216,180.194,181.31,178.23,3.0800000000000125,-1.3800000000000239,1071640,1305387,782316,523071,-523071
2019-05-12,179.984,181.21,178.35,2.8600000000000136,1.8899999999999864,181.87199999999999,182.98,180.42,2.5600000000000023,1.5600000000000023,179.424,180.94,177.76,3.180000000000007,1.8100000000000023,180.758,182.18,179.25,2.930000000000007,1.7199999999999989,856205,1070420,605619,464801,-369737
2019-05-19,183.0625,183.66,182.43,1.2299999999999898,1.2299999999999898,184.42,185.23,183.82,1.4099999999999966,0.4000000000000057,182.01749999999998,182.74,181.6,1.1400000000000148,0.22999999999998977,182.9625,183.74,182.48,1.2600000000000193,-0.6700000000000159,901638,1139624,673156,466468,-219686
2019-05-26,182.336,184.15,181.44,2.710000000000008,1.8499999999999943,184.252,185.76,183.18,2.579999999999984,1.7099999999999795,181.932,183.41,180.8,2.609999999999985,1.75,183.54,185.64,182.0,3.6399999999999864,3.6399999999999864,1076748,2045705,570612,1475093,891353
2019-06-02,193.81,200.19,187.41,12.780000000000001,12.780000000000001,196.254,200.44,190.4,10.039999999999992,10.039999999999992,192.46,198.2,185.69,12.509999999999991,12.509999999999991,195.746,199.69,190.4,9.289999999999992,9.289999999999992,1420223,1723817,880055,843762,-843762
2019-06-09,199.024,200.56,197.93,2.6299999999999955,-2.6299999999999955,199.72400000000002,200.93,197.93,3.0,-3.0,195.934,198.02,189.46,8.560000000000002,-7.650000000000006,196.966,199.12,190.44,8.680000000000007,-7.199999999999989,1178823,2251301,733507,1517794,839043
2019-06-16,190.388,192.26,188.98,3.280000000000001,0.12999999999999545,191.822,192.66,189.33,3.329999999999984,0.10999999999998522,188.578,189.62,186.44,3.180000000000007,1.6899999999999977,190.228,192.36,188.57,3.7900000000000205,2.6599999999999966,1590253,1986131,929121,1057010,-1057010
2019-06-23,192.858,197.96,189.53,8.430000000000007,5.969999999999999,194.648,198.34,192.22,6.1200000000000045,5.8300000000000125,190.574,193.08,188.12,4.960000000000008,2.740000000000009,193.05599999999998,197.44,188.25,9.189999999999998,4.1299999999999955,2174216,5929322,909912,5019410,462469
2019-06-30,197.2575,198.29,195.96,2.329999999999984,1.039999999999992,198.635,199.81,197.78,2.030000000000001,0.8700000000000045,195.745,197.65,194.2,3.450000000000017,0.5099999999999909,198.0925,199.78,197.07,2.710000000000008,-0.4199999999999875,804126,908026,586521,321505,-36280
2019-07-07,198.498,200.2,196.74,3.4599999999999795,3.25,199.292,200.39,197.25,3.1399999999999864,2.75,196.94400000000002,198.24,195.12,3.1200000000000045,3.1200000000000045,198.45600000000002,199.8,195.86,3.9399999999999977,3.069999999999993,997359,1676724,656506,1020218,-80541
2019-07-14,197.942,199.03,196.46,2.569999999999993,-1.0500000000000114,198.504,199.62,197.72,1.9000000000000057,-1.5600000000000023,196.46,197.46,195.26,2.200000000000017,-0.8100000000000023,197.218,197.93,195.95,1.9800000000000182,-0.6899999999999977,709024,887368,494138,393230,-353644
2019-07-21,198.806,199.67,198.21,1.4599999999999795,1.4599999999999795,199.934,201.2,199.08,2.119999999999976,1.2099999999999795,197.476,199.66,195.89,3.7700000000000102,1.789999999999992,199.296,200.62,197.95,2.670000000000016,0.6599999999999966,865511,1606287,594792,1011495,1011495
2019-07-28,201.224,206.01,197.67,8.340000000000003,-1.700000000000017,204.304,209.24,198.49,10.75,-10.75,197.486,199.45,192.18,7.269999999999982,-6.25,200.536,205.68,194.35,11.330000000000013,-11.330000000000013,1487606,2193446,1150096,1043350,-868236
2019-08-04,200.848,205.72,195.81,9.909999999999997,9.909999999999997,203.408,206.92,197.03,9.889999999999986,9.819999999999993,199.3,204.34,192.53,11.810000000000002,11.810000000000002,202.56,205.97,196.73,9.240000000000009,8.140000000000015,1001911,1364294,704235,660059,-426070
2019-08-11,205.324,209.22,202.94,6.280000000000001,4.0,207.23,209.87,204.12,5.75,1.5699999999999932,203.33599999999998,206.01,201.22,4.789999999999992,2.25,205.63,208.57,201.64,6.930000000000007,1.1099999999999852,1002556,1177079,834458,342621,129275
2019-08-18,206.796,208.3,203.16,5.140000000000015,-5.140000000000015,207.506,209.09,203.77,5.319999999999993,-4.799999999999983,204.09,206.43,200.67,5.760000000000019,-4.030000000000001,205.06,207.1,201.82,5.280000000000001,-3.6999999999999886,896499,1167111,677452,489659,375382
2019-08-25,205.57999999999998,208.0,203.56,4.439999999999998,3.240000000000009,207.1175,208.38,205.2,3.180000000000007,1.4499999999999886,204.565,205.81,202.79,3.0200000000000102,1.7399999999999807,205.7025,207.0,204.72,2.280000000000001,1.5900000000000034,1271287,1763046,1079818,683228,-683228
2019-09-01,206.892,208.17,204.97,3.1999999999999886,3.030000000000001,207.5,208.75,205.82,2.930000000000007,2.180000000000007,203.574,205.54,198.94,6.599999999999994,-4.159999999999997,204.824,206.83,200.78,6.050000000000011,-3.710000000000008,1047542,1381481,856144,525337,271183
2019-09-08,198.47,199.92,197.28,2.6399999999999864,-2.6399999999999864,199.53,202.0,197.95,4.050000000000011,-2.2700000000000102,195.28,196.94,191.56,5.3799999999999955,-4.300000000000011,196.644,198.89,192.11,6.779999999999973,-5.149999999999977,1339083,1978504,948818,1029686,-581851
2019-09-15,195.12199999999999,196.79,192.91,3.8799999999999955,2.3400000000000034,196.92000000000002,197.72,196.37,1.3499999999999943,0.12000000000000455,194.512,195.6,192.33,3.269999999999982,2.8899999999999864,195.854,196.5,194.82,1.6800000000000068,1.0100000000000193,963840,1592809,541485,1051324,-557138
2019-09-22,197.544,199.78,195.62,4.159999999999997,0.6800000000000068,198.938,200.0,197.38,2.6200000000000045,0.25,195.82999999999998,197.55,194.42,3.130000000000024,2.890000000000015,197.284,198.43,194.86,3.569999999999993,3.1799999999999784,915602,1076328,753921,322407,-288790
2019-09-29,194.37,198.97,191.65,7.319999999999993,-5.430000000000007,195.782,199.43,192.94,6.490000000000009,-4.969999999999999,191.846,195.39,189.01,6.3799999999999955,-4.329999999999984,193.25,195.86,191.11,4.75,-4.75,969109,1331255,797097,534158,364418
2019-10-06,192.552,195.08,190.87,4.210000000000008,3.519999999999982,194.10399999999998,197.44,191.39,6.050000000000011,4.320000000000022,191.756,194.5,189.29,5.210000000000008,4.650000000000006,192.58,194.74,189.65,5.090000000000003,4.359999999999985,826228,1104113,691366,412747,-412747
2019-10-13,194.86,196.11,194.06,2.0500000000000114,-1.3100000000000023,195.49,196.44,194.5,1.9399999999999977,-1.240000000000009,192.768,194.38,190.79,3.5900000000000034,-3.5900000000000034,193.87,195.23,191.61,3.619999999999976,-3.039999999999992,803317,1131343,646098,485245,485245
2019-10-20,190.66400000000002,192.8,188.92,3.880000000000024,1.1899999999999977,192.00199999999998,193.35,190.51,2.8400000000000034,1.5,188.96,190.59,187.54,3.0500000000000114,2.25,190.222,191.94,188.35,3.5900000000000034,3.1899999999999977,1161658,1599626,573199,1026427,-234720
2019-10-27,192.082,194.65,186.48,8.170000000000016,5.480000000000018,194.35399999999998,195.23,192.7,2.530000000000001,-2.25,189.65,192.34,185.06,7.280000000000001,4.4199999999999875,192.224,194.52,189.84,4.680000000000007,-4.680000000000007,1226785,2174262,796924,1377338,-1280295
