Date,NCLH_stock_Open_average,NCLH_stock_Open_max,NCLH_stock_Open_min,NCLH_stock_Open_volatility,NCLH_stock_Open_change,NCLH_stock_High_average,NCLH_stock_High_max,NCLH_stock_High_min,NCLH_stock_High_volatility,NCLH_stock_High_change,NCLH_stock_Low_average,NCLH_stock_Low_max,NCLH_stock_Low_min,NCLH_stock_Low_volatility,NCLH_stock_Low_change,NCLH_stock_Close_average,NCLH_stock_Close_max,NCLH_stock_Close_min,NCLH_stock_Close_volatility,NCLH_stock_Close_change,NCLH_stock_Volume_average,NCLH_stock_Volume_max,NCLH_stock_Volume_min,NCLH_stock_Volume_volatility,NCLH_stock_Volume_change
2018-01-14,58.625,59.04,58.05,0.990000000000002,0.8300000000000054,59.144999999999996,59.69,58.45,1.2399999999999949,1.2399999999999949,58.0125,58.74,57.13,1.6099999999999994,1.6099999999999994,58.7375,59.43,57.39,2.039999999999999,2.039999999999999,1959844,2614712,1442455,1172257,504284
2018-01-21,59.532000000000004,60.01,58.71,1.2999999999999972,0.5499999999999972,60.18,60.96,59.45,1.509999999999998,1.509999999999998,58.69,59.55,58.29,1.259999999999998,1.1699999999999946,59.602,60.93,58.33,2.6000000000000014,1.5600000000000023,1876901,3544159,1272692,2271467,-313782
2018-01-28,60.384,60.77,60.0,0.7700000000000031,-0.11999999999999744,60.986,61.07,60.87,0.20000000000000284,-0.1600000000000037,59.722,60.11,58.91,1.2000000000000028,-1.2000000000000028,60.172000000000004,60.74,59.0,1.740000000000002,-1.5700000000000003,1269456,1568904,1062871,506033,245244
2018-02-04,57.554,59.53,55.99,3.539999999999999,-2.960000000000001,58.724,61.18,57.04,4.140000000000001,-4.140000000000001,55.984,57.53,54.25,3.280000000000001,-2.6899999999999977,57.022,58.2,56.01,2.190000000000005,-0.740000000000002,1969533,2467971,1518687,949284,-578727
2018-02-11,57.864000000000004,59.28,56.84,2.4399999999999977,2.1699999999999946,58.722,59.64,57.67,1.9699999999999989,1.6400000000000006,57.514,58.77,56.44,2.3300000000000054,2.1700000000000017,58.46,59.36,57.45,1.9099999999999966,1.6599999999999966,1548924,1909029,1036983,872046,-796050
2018-02-18,58.8725,59.53,58.08,1.4500000000000028,-0.6099999999999994,59.2375,59.66,58.2,1.4599999999999937,-1.4599999999999937,57.89,58.72,56.95,1.769999999999996,-1.3100000000000023,58.215,58.95,57.29,1.6600000000000037,-1.0500000000000043,1775113,2591119,1258968,1332151,-246846
2018-02-25,57.136,58.35,56.13,2.219999999999999,-2.219999999999999,57.844,58.5,56.78,1.7199999999999989,-1.7199999999999989,56.224000000000004,57.25,55.53,1.7199999999999989,-1.7199999999999989,56.866,57.95,56.27,1.6799999999999997,-1.5100000000000051,4805365,13538239,1380301,12157938,2865773
2018-03-04,55.804,56.28,55.4,0.8800000000000026,-0.5,56.362,57.2,56.0,1.2000000000000028,0.8100000000000023,55.22,55.58,54.86,0.7199999999999989,0.7199999999999989,55.936,57.15,55.45,1.6999999999999957,1.5700000000000003,2154814,2756935,1832045,924890,429526
2018-03-11,56.436,57.2,55.24,1.9600000000000009,-1.9600000000000009,56.806000000000004,57.43,56.09,1.3399999999999963,-1.1899999999999977,55.806,56.49,55.23,1.2600000000000051,-1.1500000000000057,56.128,56.65,55.34,1.3099999999999952,-0.46000000000000085,1818042,2470880,1537034,933846,563844
2018-03-18,54.95,56.12,52.88,3.239999999999995,-3.239999999999995,55.328,56.31,53.1,3.210000000000001,-3.1700000000000017,53.678,55.35,51.3,4.050000000000004,-3.8000000000000043,53.884,55.72,51.4,4.32,-4.020000000000003,2005379,2560308,1308982,1251326,828285
