Date,FDXStock_Open_average,FDXStock_Open_max,FDXStock_Open_min,FDXStock_Open_volatility,FDXStock_Open_change,FDXStock_High_average,FDXStock_High_max,FDXStock_High_min,FDXStock_High_volatility,FDXStock_High_change,FDXStock_Low_average,FDXStock_Low_max,FDXStock_Low_min,FDXStock_Low_volatility,FDXStock_Low_change,FDXStock_Close_average,FDXStock_Close_max,FDXStock_Close_min,FDXStock_Close_volatility,FDXStock_Close_change,FDXStock_Volume_average,FDXStock_Volume_max,FDXStock_Volume_min,FDXStock_Volume_volatility,FDXStock_Volume_change
2018-01-14,271.99,272.78,270.64,2.1399999999999864,0.5099999999999909,273.525,274.66,271.9,2.7600000000000477,1.2199999999999704,268.9325,270.65,267.21,3.4399999999999977,2.6100000000000136,271.8925,274.32,269.58,4.740000000000009,4.740000000000009,1592532,1903072,1378092,524980,-248186
2018-01-21,271.81,273.95,268.51,5.439999999999998,-4.5400000000000205,272.206,274.1,269.0,5.100000000000023,-5.100000000000023,268.78,271.32,265.69,5.6299999999999955,-5.610000000000014,270.642,273.89,268.04,5.849999999999966,-5.039999999999964,1347287,1603518,1006320,597198,515846
2018-01-28,263.294,267.5,258.15,9.350000000000023,-6.920000000000016,266.294,270.55,261.24,9.310000000000002,-9.310000000000002,260.298,267.27,255.72,11.549999999999983,-11.549999999999983,261.866,267.69,255.87,11.819999999999993,-11.819999999999993,1869303,2455420,1153346,1302074,501694
2018-02-04,246.646,252.48,235.7,16.78,-16.78,251.674,259.13,239.0,20.129999999999995,-20.129999999999995,240.944,248.51,226.2,22.310000000000002,-22.160000000000025,244.88400000000001,251.15,235.32,15.830000000000013,-13.180000000000007,3018081,5153335,1520067,3633268,2837946
2018-02-11,240.244,244.0,236.81,7.189999999999998,7.189999999999998,243.618,247.72,241.38,6.340000000000003,6.340000000000003,238.448,242.6,235.4,7.199999999999989,7.199999999999989,242.058,245.03,239.93,5.099999999999994,4.259999999999991,1841294,2667200,1476758,1190442,-1190442
2018-02-18,244.1825,248.22,241.0,7.219999999999999,4.859999999999985,248.12,252.24,244.3,7.939999999999998,7.939999999999998,243.2,247.5,240.25,7.25,7.25,245.48250000000002,252.22,240.98,11.240000000000009,11.240000000000009,1399264,1806885,1125377,681508,681508
2018-02-25,249.024,254.63,241.58,13.049999999999983,-11.419999999999987,251.192,255.92,242.82,13.099999999999994,-12.330000000000013,245.072,250.0,238.0,12.0,-12.0,246.934,254.51,241.31,13.199999999999989,-13.199999999999989,1673004,1967791,1393714,574077,195595
2018-03-04,241.48,243.57,239.4,4.1699999999999875,3.030000000000001,244.108,247.39,242.01,5.3799999999999955,4.279999999999973,239.078,241.58,236.18,5.400000000000006,3.75,242.85,247.12,240.47,6.650000000000006,5.180000000000007,1525932,1837494,1064196,773298,580667
2018-03-11,248.58800000000002,252.24,247.08,5.159999999999997,1.4099999999999966,251.89600000000002,254.12,248.5,5.6200000000000045,5.6200000000000045,246.848,248.02,245.65,2.3700000000000045,2.3700000000000045,248.73,252.03,246.54,5.490000000000009,5.490000000000009,1733204,2167040,1277097,889943,889943
2018-03-18,247.416,252.25,237.06,15.189999999999998,-14.159999999999997,249.91,258.0,238.74,19.25999999999999,-14.060000000000002,241.796,249.38,228.9,20.47999999999999,-17.400000000000006,243.274,251.99,229.48,22.51000000000002,-20.130000000000024,3428372,4843693,1984020,2859673,682292
2018-03-25,236.4125,240.32,233.75,6.569999999999993,3.1899999999999977,240.235,242.58,237.0,5.5800000000000125,2.490000000000009,233.48250000000002,236.8,231.52,5.280000000000001,5.280000000000001,237.35,240.11,234.64,5.470000000000027,0.2600000000000193,2093002,2659420,1882014,777406,-735949
2018-04-01,238.702,239.31,236.51,2.8000000000000114,0.09000000000000341,240.768,241.94,239.1,2.8400000000000034,-2.25,234.742,237.19,231.71,5.47999999999999,-3.4899999999999807,238.732,241.07,234.29,6.780000000000001,-4.210000000000008,1646476,2063925,1153589,910336,-616915
2018-04-08,238.596,243.62,235.7,7.920000000000016,7.920000000000016,241.714,246.95,238.38,8.569999999999993,8.569999999999993,237.864,243.1,234.06,9.039999999999992,9.039999999999992,239.344,244.49,234.32,10.170000000000016,10.170000000000016,1355666,1667163,905993,761170,266439
2018-04-15,251.252,254.98,245.62,9.359999999999985,6.090000000000003,253.83,257.47,251.08,6.390000000000015,1.3899999999999864,248.224,250.38,245.5,4.8799999999999955,-0.12000000000000455,251.254,255.53,247.12,8.409999999999997,-2.9099999999999966,1590369,2186229,1351812,834417,95075
2018-04-22,247.466,250.39,245.47,4.9199999999999875,-0.4099999999999966,250.542,253.89,248.01,5.8799999999999955,1.509999999999991,244.756,246.67,243.24,3.4299999999999784,-0.9599999999999795,247.708,250.33,245.56,4.77000000000001,1.5100000000000193,1379961,1817808,813933,1003875,429666
2018-04-29,244.38,251.09,239.25,11.840000000000003,-10.539999999999992,247.02,252.94,243.8,9.139999999999986,-6.800000000000011,240.77,246.67,236.61,10.059999999999974,-8.099999999999994,243.91,247.2,240.6,6.599999999999994,-2.259999999999991,1401920,1603352,989539,613813,-613813
2018-05-06,244.53,248.22,240.98,7.240000000000009,2.530000000000001,247.354,252.2,244.31,7.889999999999986,5.47999999999999,243.342,247.97,240.9,7.069999999999993,5.659999999999997,245.56799999999998,250.9,241.95,8.950000000000017,7.780000000000001,1510777,1941164,1232939,708225,632556
2018-05-13,249.08599999999998,252.6,247.69,4.909999999999997,-4.719999999999999,250.408,253.78,248.72,5.060000000000002,-4.050000000000011,247.506,250.75,246.25,4.5,-4.039999999999992,248.744,251.35,247.12,4.22999999999999,-1.9000000000000057,1213333,1638203,1047586,590617,148120
2018-05-20,251.842,255.15,250.18,4.969999999999999,-0.13999999999998636,253.69,256.3,252.01,4.2900000000000205,-1.759999999999991,250.202,252.35,248.5,3.8499999999999943,0.18000000000000682,252.192,254.66,250.47,4.189999999999998,-3.1599999999999966,1167966,1496280,841197,655083,-543025
2018-05-27,251.01999999999998,253.55,248.73,4.820000000000022,1.3400000000000034,253.5,254.8,251.46,3.3400000000000034,3.3400000000000034,248.7025,251.1,246.31,4.789999999999992,4.789999999999992,250.85250000000002,253.6,247.61,5.989999999999981,5.989999999999981,1209256,1300923,1159706,141217,14843
2018-06-03,254.894,257.3,251.56,5.740000000000009,2.2600000000000193,257.404,260.62,252.75,7.8700000000000045,3.910000000000025,252.924,256.75,249.75,7.0,5.110000000000014,255.566,260.15,251.88,8.269999999999982,8.269999999999982,1190013,1758740,919305,839435,302478
2018-06-10,263.242,265.97,260.14,5.830000000000041,2.3700000000000045,265.038,266.67,263.42,3.25,1.5699999999999932,261.574,263.19,260.14,3.0500000000000114,0.6999999999999886,263.692,265.53,261.97,3.5599999999999454,2.589999999999975,1346749,1782413,1015600,766813,-60624
2018-06-17,256.248,263.09,247.9,15.18999999999997,-15.18999999999997,256.682,264.65,248.14,16.50999999999999,-16.50999999999999,250.914,261.58,241.5,20.079999999999984,-20.079999999999984,252.39600000000002,263.67,241.77,21.900000000000006,-21.900000000000006,2963940,3906190,1399768,2506422,1288164
2018-06-24,233.304,239.73,226.17,13.560000000000002,-11.560000000000002,235.142,240.33,228.06,12.27000000000001,-9.580000000000013,228.952,233.7,222.44,11.259999999999991,-4.97999999999999,230.972,236.85,226.67,10.180000000000007,-7.469999999999999,2953139,4067877,1954296,2113581,-1064529
2018-07-01,228.22,230.59,225.37,5.219999999999999,3.210000000000008,229.875,231.45,229.13,2.319999999999993,-0.3400000000000034,225.85,227.28,225.26,2.0200000000000102,0.09000000000000341,228.4625,229.39,227.61,1.7799999999999727,-1.1199999999999761,1429483,1623553,922018,701535,-2659
2018-07-08,232.326,235.4,229.21,6.189999999999998,2.789999999999992,234.954,237.2,233.47,3.7299999999999898,-0.5700000000000216,230.866,234.32,228.98,5.340000000000003,2.8300000000000125,233.452,235.66,230.22,5.439999999999998,-1.1899999999999977,1328236,1734265,983462,750803,-750803
2018-07-15,232.84199999999998,235.45,229.73,5.719999999999999,3.1299999999999955,235.126,237.35,231.44,5.909999999999997,2.0600000000000023,231.464,234.0,229.05,4.949999999999989,4.47999999999999,233.8,236.55,230.18,6.3700000000000045,4.75,1780399,1936161,1549790,386371,-210207
2018-07-22,238.582,241.98,234.86,7.119999999999976,7.119999999999976,240.976,244.13,236.87,7.259999999999991,7.259999999999991,237.346,240.07,234.24,5.829999999999984,5.829999999999984,239.11,241.24,236.4,4.840000000000003,4.439999999999998,1554298,1928177,1207145,721032,12542
