Date,ANTH_Open_average,ANTH_Open_max,ANTH_Open_min,ANTH_Open_volatility,ANTH_Open_change,ANTH_High_average,ANTH_High_max,ANTH_High_min,ANTH_High_volatility,ANTH_High_change,ANTH_Low_average,ANTH_Low_max,ANTH_Low_min,ANTH_Low_volatility,ANTH_Low_change,ANTH_Close_average,ANTH_Close_max,ANTH_Close_min,ANTH_Close_volatility,ANTH_Close_change,ANTH_Volume_average,ANTH_Volume_max,ANTH_Volume_min,ANTH_Volume_volatility,ANTH_Volume_change
2018-01-14,1.364,1.44,1.31,0.1299999999999999,0.030000000000000027,1.3800000000000001,1.44,1.33,0.10999999999999988,0.030000000000000027,1.282,1.32,1.24,0.08000000000000007,0.0,1.32,1.42,1.28,0.1399999999999999,0.09999999999999987,729704,1508600,461133,1047467,1047467
2018-01-21,1.726,1.89,1.45,0.43999999999999995,0.40000000000000013,1.8479999999999999,1.96,1.58,0.3799999999999999,0.31999999999999984,1.6360000000000001,1.8,1.35,0.44999999999999996,0.34999999999999987,1.776,1.88,1.54,0.33999999999999986,0.17999999999999994,1679981,3966537,917074,3049463,-59644
2018-01-28,1.638,1.72,1.51,0.20999999999999996,-0.20999999999999996,1.666,1.75,1.56,0.18999999999999995,-0.18999999999999995,1.582,1.68,1.44,0.24,-0.24,1.598,1.7,1.45,0.25,-0.25,301905,370416,249291,121125,59602
2018-02-04,1.534,1.59,1.4,0.19000000000000017,0.16000000000000014,1.602,1.66,1.52,0.1399999999999999,0.10000000000000009,1.502,1.55,1.4,0.15000000000000013,0.15000000000000013,1.562,1.59,1.51,0.08000000000000007,0.08000000000000007,362011,576965,240508,336457,34775
2018-02-11,1.6925000000000001,1.82,1.59,0.22999999999999998,0.15999999999999992,1.772,1.874,1.6340000000000001,0.24,0.11599999999999988,1.63,1.68,1.59,0.08999999999999986,0.05999999999999983,1.705,1.79,1.62,0.16999999999999993,0.06999999999999984,554910,1119567,120966,998601,366906
2018-02-18,2.182,2.49,1.7,0.7900000000000003,0.7900000000000003,2.51,2.83,1.84,0.99,0.74,2.0542,2.311,1.65,0.661,0.661,2.268,2.46,1.69,0.77,0.77,11109778,36627584,816914,35810670,1497312
2018-02-25,2.29,2.46,2.15,0.31000000000000005,-0.06000000000000005,2.4256,2.64,2.239,0.40100000000000025,0.18000000000000016,2.1722,2.37,2.05,0.3200000000000003,0.11000000000000032,2.29,2.52,2.15,0.3700000000000001,0.26000000000000023,1676003,3093283,975219,2118064,1509711
2018-03-04,2.1952000000000003,2.74,0.406,2.334,-2.114,2.38,2.97,0.57,2.4000000000000004,-2.22,2.116,2.62,0.4,2.22,-1.9700000000000002,2.241,2.7,0.505,2.1950000000000003,-2.1750000000000003,9877855,39824252,1254864,38569388,37009073
2018-03-11,0.443,0.498,0.39,0.10799999999999998,-0.10799999999999998,0.4606,0.54,0.39899999999999997,0.14100000000000007,-0.14100000000000007,0.40740000000000004,0.461,0.35,0.11100000000000004,-0.11100000000000004,0.4198,0.48200000000000004,0.36,0.12200000000000005,-0.12200000000000005,4443144,8355646,2471864,5883782,-5883782
2018-03-18,0.3534,0.38,0.32899999999999996,0.051000000000000045,-0.015000000000000013,0.3708,0.38799999999999996,0.35,0.03799999999999998,-0.01700000000000007,0.321,0.335,0.31,0.025000000000000022,0.0030000000000000027,0.3398,0.375,0.315,0.06,-0.013999999999999957,2925693,5276456,1128401,4148055,-1524123
