Date,AEIS_Open_average,AEIS_Open_max,AEIS_Open_min,AEIS_Open_volatility,AEIS_Open_change,AEIS_High_average,AEIS_High_max,AEIS_High_min,AEIS_High_volatility,AEIS_High_change,AEIS_Low_average,AEIS_Low_max,AEIS_Low_min,AEIS_Low_volatility,AEIS_Low_change,AEIS_Close_average,AEIS_Close_max,AEIS_Close_min,AEIS_Close_volatility,AEIS_Close_change,AEIS_Volume_average,AEIS_Volume_max,AEIS_Volume_min,AEIS_Volume_volatility,AEIS_Volume_change
2018-04-01,61.91,63.63,60.66,2.970000000000006,1.0799999999999983,63.312,64.06,62.58,1.480000000000004,1.1900000000000048,61.278,62.68,60.27,2.4099999999999966,0.3100000000000023,62.193999999999996,62.97,61.33,1.6400000000000006,-0.7800000000000011,398998,572442,221096,351346,-351346
2018-04-08,64.818,67.08,62.46,4.619999999999997,4.619999999999997,65.988,67.4,64.19,3.210000000000008,3.210000000000008,64.314,66.16,61.96,4.199999999999996,4.199999999999996,65.514,67.25,63.79,3.460000000000001,3.460000000000001,494998,590881,398487,192394,-114644
2018-04-15,64.888,68.1,61.38,6.719999999999992,-6.619999999999997,65.428,68.94,62.32,6.619999999999997,-6.479999999999997,63.374,67.31,60.81,6.5,-6.230000000000004,63.804,68.42,61.0,7.420000000000002,-6.700000000000003,532360,700367,347106,353261,87797
2018-04-22,61.288000000000004,62.34,60.09,2.25,-1.3900000000000006,61.922,62.65,60.65,2.0,-1.25,59.564,60.71,58.58,2.1300000000000026,-0.30000000000000426,60.536,62.1,59.55,2.5500000000000043,-0.3400000000000034,423883,612824,277578,335246,-111691
2018-04-29,61.138,63.24,60.21,3.030000000000001,3.030000000000001,62.374,64.21,60.53,3.6799999999999926,3.6799999999999926,59.976,62.78,57.35,5.43,5.43,61.836,63.79,60.23,3.5600000000000023,3.5600000000000023,530086,739437,324018,415419,-366862
2018-05-06,64.858,65.7,63.69,2.010000000000005,1.5799999999999983,65.648,66.5,64.54,1.9599999999999937,1.9599999999999937,64.294,65.13,63.56,1.5699999999999932,1.5699999999999932,65.01,65.9,64.32,1.5800000000000125,0.9300000000000068,258398,281473,204942,76531,-76531
2018-05-13,65.378,66.21,64.5,1.7099999999999937,-0.8299999999999983,65.95,66.86,65.25,1.6099999999999994,-0.25,64.41,65.57,62.66,2.9099999999999966,-1.029999999999994,65.074,66.29,63.65,2.6400000000000077,-0.75,285100,463529,196758,266771,-44428
2018-05-20,65.3125,66.14,64.73,1.4099999999999966,1.4099999999999966,66.4375,67.16,65.98,1.1799999999999926,0.8400000000000034,64.95,65.32,64.66,0.6599999999999966,0.5899999999999892,65.725,66.15,65.2,0.9500000000000028,0.789999999999992,264792,445836,181863,263973,238254
2018-05-27,66.212,66.82,65.31,1.509999999999991,1.509999999999991,67.078,67.95,66.36,1.5900000000000034,0.8400000000000034,65.39,66.19,63.44,2.75,2.75,66.22,66.63,65.53,1.0999999999999943,0.75,278675,456237,181100,275137,-112293
2018-06-03,66.3,68.54,63.08,5.460000000000008,-3.8900000000000006,66.876,69.21,63.25,5.959999999999994,-5.1299999999999955,64.756,68.03,61.18,6.850000000000001,-5.68,65.648,69.18,61.82,7.3600000000000065,-6.460000000000001,474760,716463,277125,439338,109353
2018-06-10,61.556,62.23,60.0,2.229999999999997,-2.229999999999997,62.03,62.87,60.84,2.029999999999994,-1.3899999999999935,60.702,61.73,58.76,2.969999999999999,-2.450000000000003,61.378,62.17,60.26,1.9100000000000037,-1.4699999999999989,375251,600109,260530,339579,-88492
2018-06-17,60.728,61.46,59.89,1.5700000000000003,0.46000000000000085,61.17,61.95,60.38,1.5700000000000003,-0.7100000000000009,59.722,60.55,58.59,1.9599999999999937,-1.0,60.458,61.02,58.99,2.030000000000001,-2.030000000000001,372782,529369,238664,290705,228158
2018-06-24,58.866,60.5,57.38,3.1199999999999974,-2.3799999999999955,59.882,61.16,58.91,2.25,-2.0700000000000003,58.096,59.76,57.03,2.729999999999997,-2.729999999999997,58.734,60.37,57.94,2.4299999999999997,-1.5399999999999991,324845,467072,186104,280968,-139124
2018-07-01,59.965,61.12,59.03,2.0899999999999963,2.0899999999999963,60.6675,61.54,59.39,2.1499999999999986,2.1499999999999986,58.81,59.84,57.15,2.690000000000005,2.690000000000005,60.0275,61.16,57.55,3.6099999999999994,3.5800000000000054,282234,352163,232020,120143,30031
2018-07-08,59.954,61.05,59.05,2.0,-2.0,60.608,61.55,59.69,1.8599999999999994,-1.8599999999999994,59.438,60.95,58.89,2.0600000000000023,-2.0600000000000023,59.658,61.24,58.96,2.280000000000001,-2.280000000000001,310177,386717,194462,192255,152712
2018-07-15,60.1,60.82,59.05,1.7700000000000031,0.5500000000000043,60.666000000000004,61.5,59.7,1.7999999999999972,-0.5700000000000003,59.416,60.23,58.11,2.1199999999999974,-0.9399999999999977,60.098,60.9,59.34,1.5599999999999952,-0.6099999999999994,508258,1027833,243551,784282,-215782
2018-07-22,59.024,60.01,57.42,2.5899999999999963,0.29999999999999716,60.052,61.13,58.95,2.1799999999999997,0.7899999999999991,58.292,59.97,56.22,3.75,1.2800000000000011,58.99,60.28,57.45,2.8299999999999983,1.4500000000000028,511718,875803,317130,558673,362793
2018-07-29,59.862,61.16,57.75,3.4099999999999966,2.759999999999998,61.766,64.25,60.6,3.6499999999999986,-2.8100000000000023,59.082,59.83,57.75,2.0799999999999983,2.0799999999999983,60.592,61.28,59.9,1.3800000000000026,0.03999999999999915,712905,1230737,405666,825071,-757048
2018-08-05,61.022,62.22,59.73,2.490000000000002,-1.8000000000000043,61.434,62.37,60.15,2.219999999999999,-1.6200000000000045,60.292,61.04,59.09,1.9499999999999957,-1.5900000000000034,60.774,62.34,59.53,2.8100000000000023,-1.8100000000000023,357051,465657,269275,196382,62548
2018-08-12,58.96,59.86,57.6,2.259999999999998,-2.259999999999998,59.444,60.71,58.0,2.710000000000001,-2.710000000000001,58.15,59.86,56.72,3.1400000000000006,-2.799999999999997,58.584,60.04,57.49,2.549999999999997,-2.549999999999997,379897,541540,250468,291072,-178887
2018-08-19,58.284,58.62,57.66,0.9600000000000009,0.7100000000000009,59.244,60.21,58.74,1.4699999999999989,1.1799999999999997,57.972,58.27,57.66,0.6100000000000065,0.6100000000000065,58.512,59.36,58.04,1.3200000000000003,0.9099999999999966,293812,318552,263137,55415,-19220
2018-08-26,59.332499999999996,59.75,58.96,0.7899999999999991,-0.6799999999999997,59.8925,60.22,59.76,0.46000000000000085,-0.4099999999999966,58.865,59.11,58.6,0.509999999999998,-0.509999999999998,59.3375,59.66,58.98,0.6799999999999997,-0.0799999999999983,393525,460772,261895,198877,170583
2018-09-02,58.368,61.58,55.0,6.579999999999998,-2.700000000000003,59.274,62.0,56.33,5.670000000000002,-2.969999999999999,56.444,59.21,54.9,4.310000000000002,-3.229999999999997,57.556,61.9,55.02,6.8799999999999955,-3.490000000000002,567465,893718,332279,561439,-128510
2018-09-09,53.772,55.25,52.73,2.520000000000003,-1.3500000000000014,54.186,55.6,53.71,1.8900000000000006,-1.7000000000000028,52.738,53.79,51.94,1.8500000000000014,-1.269999999999996,53.228,54.03,52.16,1.8700000000000045,-0.9299999999999997,431468,671603,336193,335410,-56420
2018-09-16,53.258,53.99,52.67,1.3200000000000003,0.5800000000000054,53.728,54.26,53.3,0.9600000000000009,0.6100000000000065,52.6,53.14,52.03,1.1099999999999994,0.46000000000000085,53.288000000000004,54.07,52.59,1.4799999999999969,1.009999999999998,474810,686660,249272,437388,159100
2018-09-23,51.768,53.55,50.79,2.759999999999998,-1.6599999999999966,52.304,53.55,51.42,2.1299999999999955,-0.6799999999999997,50.742,51.38,50.15,1.230000000000004,0.38000000000000256,51.446,52.22,50.55,1.6700000000000017,1.1199999999999974,413363,544976,302422,242554,-32884
2018-09-30,51.282000000000004,52.97,48.34,4.6299999999999955,-3.9299999999999997,51.776,53.45,49.43,4.020000000000003,-4.020000000000003,50.116,52.27,47.75,4.520000000000003,-4.520000000000003,50.456,52.56,48.05,4.510000000000005,-4.510000000000005,359089,513421,301265,212156,46166
2018-10-07,46.942,47.85,46.13,1.7199999999999989,-1.3999999999999986,47.8,48.19,47.37,0.8200000000000003,-0.8200000000000003,46.286,47.38,45.75,1.6300000000000026,-1.3900000000000006,46.681999999999995,47.65,45.98,1.6700000000000017,-0.7800000000000011,365910,480151,243797,236354,-86124
2018-10-14,47.534,49.06,46.0,3.0600000000000023,-1.5,47.984,49.89,46.0,3.8900000000000006,-2.5600000000000023,46.3,48.11,44.62,3.490000000000002,-2.1600000000000037,46.876,48.42,45.17,3.25,-3.25,392420,456183,284663,171520,49747
2018-10-21,43.9,44.74,42.55,2.190000000000005,0.8000000000000043,45.282,45.99,44.83,1.1600000000000037,0.8200000000000003,42.988,43.52,42.55,0.970000000000006,-0.30000000000000426,44.206,45.0,42.9,2.1000000000000014,-0.7299999999999969,417965,507683,308588,199095,199095
2018-10-28,44.104,47.28,41.06,6.219999999999999,5.829999999999998,46.1,47.91,43.51,4.399999999999999,2.8299999999999983,43.066,45.72,40.43,5.289999999999999,3.8299999999999983,44.644,47.12,41.43,5.689999999999998,3.3400000000000034,674737,1223098,347830,875268,-875268
2018-11-04,44.582,45.57,43.12,2.450000000000003,-1.4600000000000009,44.958,46.07,43.13,2.9399999999999977,-2.1699999999999946,43.364,44.36,41.56,2.799999999999997,-2.5,44.112,45.29,41.84,3.4499999999999957,-3.2099999999999937,347488,413591,248323,165268,-91533
2018-11-11,42.321999999999996,43.4,41.66,1.740000000000002,1.240000000000002,43.442,43.93,43.07,0.8599999999999994,0.8599999999999994,41.51,42.12,41.02,1.0999999999999943,0.37999999999999545,42.564,43.46,41.99,1.4699999999999989,0.4099999999999966,301276,346793,248772,98021,-74026
2018-11-18,42.792500000000004,43.82,41.45,2.3699999999999974,2.3699999999999974,44.0625,44.94,43.53,1.4099999999999966,1.4099999999999966,42.45,43.47,41.05,2.4200000000000017,2.4200000000000017,43.4625,44.77,42.51,2.260000000000005,2.260000000000005,203640,277709,109929,167780,18522
2018-11-25,46.178,47.73,44.6,3.1299999999999955,3.1299999999999955,47.018,48.15,45.56,2.5899999999999963,2.5899999999999963,45.458,46.37,44.34,2.029999999999994,2.029999999999994,46.519999999999996,47.04,45.01,2.030000000000001,1.990000000000002,321386,363093,291498,71595,63168
2018-12-02,43.9775,46.8,41.79,5.009999999999998,-5.009999999999998,44.2675,47.18,42.11,5.07,-5.07,42.5225,44.33,41.32,3.009999999999998,-3.009999999999998,42.917500000000004,44.73,41.6,3.1299999999999955,-3.019999999999996,333164,365647,290670,74977,-33200
2018-12-09,41.606,42.47,40.69,1.7800000000000011,-1.5499999999999972,42.568,43.06,42.14,0.9200000000000017,-0.9200000000000017,40.976,41.18,40.65,0.5300000000000011,-0.1700000000000017,41.294,42.11,40.98,1.1300000000000026,-0.19000000000000483,360462,464267,272674,191593,191593
2018-12-16,40.738,41.95,39.75,2.200000000000003,-1.5399999999999991,41.594,42.78,40.22,2.5600000000000023,-2.5600000000000023,39.88,41.02,38.74,2.280000000000001,-2.280000000000001,40.362,42.25,38.84,3.4099999999999966,-3.4099999999999966,555656,1313720,146833,1166887,-238236
2018-12-23,41.425,43.05,39.14,3.9099999999999966,3.9099999999999966,42.8225,43.87,41.49,2.3799999999999955,1.6799999999999997,40.8375,41.98,38.77,3.2099999999999937,3.2099999999999937,42.4375,42.93,41.42,1.509999999999998,1.509999999999998,313898,362682,264865,97817,16475
2018-12-30,42.455,43.13,41.66,1.470000000000006,1.0500000000000043,43.7475,44.9,42.95,1.9499999999999957,1.019999999999996,41.7825,43.02,40.76,2.260000000000005,0.9400000000000048,42.8425,44.04,40.99,3.049999999999997,0.6899999999999977,234436,301121,198577,102544,749
2019-01-06,44.53,45.55,43.01,2.539999999999999,1.2099999999999937,45.412,46.4,44.34,2.059999999999995,1.4599999999999937,43.862,45.19,42.34,2.8499999999999943,2.299999999999997,44.96,46.03,42.97,3.0600000000000023,2.539999999999999,231493,277727,202485,75242,-18356
2019-01-13,45.5925,45.89,45.39,0.5,0.259999999999998,46.7775,48.5,45.84,2.6599999999999966,2.6599999999999966,45.2025,45.89,44.7,1.1899999999999977,1.1899999999999977,46.2,48.0,45.45,2.549999999999997,2.549999999999997,276086,342865,154307,188558,188558
2019-01-20,47.62,49.64,45.75,3.8900000000000006,1.9600000000000009,49.222,51.94,46.29,5.649999999999999,4.259999999999998,46.414,48.6,45.09,3.509999999999998,2.3699999999999974,48.286,51.0,45.25,5.75,5.369999999999997,292577,357500,245265,112235,-30067
2019-01-27,51.064,52.15,49.98,2.1700000000000017,1.1599999999999966,51.962,53.0,50.99,2.009999999999998,2.009999999999998,50.394,51.88,49.22,2.6600000000000037,2.6600000000000037,51.186,52.52,49.42,3.1000000000000014,3.1000000000000014,337666,418352,294530,123822,118942
2019-02-03,49.827999999999996,50.5,49.19,1.3100000000000023,-0.39000000000000057,50.986,52.04,50.1,1.9399999999999977,-1.6899999999999977,48.986,49.76,48.41,1.3500000000000014,-0.5200000000000031,49.856,50.95,48.75,2.200000000000003,-1.240000000000002,356057,570662,249028,321634,-321634
2019-02-10,50.065,50.78,49.11,1.6700000000000017,1.6700000000000017,50.8425,51.24,50.02,1.2199999999999989,1.1699999999999946,49.81,50.44,48.98,1.4600000000000009,1.4600000000000009,50.5775,51.16,49.97,1.1899999999999977,1.1899999999999977,228067,294911,182345,112566,-52188
2019-02-17,51.71,52.52,50.92,1.6000000000000014,1.3700000000000045,52.39,53.31,51.73,1.5800000000000054,1.5800000000000054,50.954,51.88,50.54,1.3400000000000034,1.3400000000000034,51.744,52.31,50.93,1.3800000000000026,0.990000000000002,223059,246381,193787,52594,-39229
2019-02-24,51.164,51.86,50.51,1.3500000000000014,-0.5799999999999983,51.726,52.35,51.12,1.230000000000004,-0.30000000000000426,50.486,51.11,50.05,1.0600000000000023,-0.5300000000000011,50.936,51.58,50.37,1.2100000000000009,-0.6499999999999986,198310,259866,120783,139083,35166
2019-03-03,48.769999999999996,50.97,46.59,4.3799999999999955,-3.990000000000002,49.312,51.34,47.5,3.8400000000000034,-2.930000000000007,47.75,50.31,46.01,4.300000000000004,-3.730000000000004,48.24,50.31,46.74,3.5700000000000003,-2.3800000000000026,266862,314498,197188,117310,51779
2019-03-10,47.916,48.53,47.23,1.3000000000000043,0.4399999999999977,48.75,49.99,48.0,1.990000000000002,1.1400000000000006,47.262,48.05,46.74,1.3099999999999952,0.6899999999999977,47.97,48.63,47.24,1.3900000000000006,0.75,287717,492513,175303,317210,-164377
2019-03-17,49.158,50.3,48.76,1.5399999999999991,-0.12000000000000455,50.122,51.34,49.24,2.1000000000000014,-0.28000000000000114,48.506,48.92,48.06,0.8599999999999994,-0.4899999999999949,49.205999999999996,50.72,48.55,2.1700000000000017,-0.39000000000000057,250616,427492,174273,253219,-42849
2019-03-24,48.764,50.21,47.95,2.259999999999998,1.3699999999999974,49.454,50.95,48.55,2.4000000000000057,1.6500000000000057,48.212,50.13,47.27,2.8599999999999994,2.1099999999999994,49.018,50.86,47.99,2.8699999999999974,2.6799999999999997,274305,373318,202644,170674,153323
2019-03-31,52.544,54.75,50.87,3.8800000000000026,3.8800000000000026,53.446,55.0,51.29,3.710000000000001,3.5700000000000003,52.246,54.15,50.38,3.769999999999996,3.769999999999996,53.174,54.83,51.02,3.809999999999995,3.6199999999999974,368268,476701,240078,236623,62248
2019-04-07,54.21,54.55,53.82,0.7299999999999969,0.0799999999999983,54.774,55.06,54.13,0.9299999999999997,-0.14000000000000057,53.46,53.78,53.15,0.6300000000000026,0.13000000000000256,54.004,54.6,53.51,1.0900000000000034,0.10000000000000142,252067,484317,126573,357744,-283768
2019-04-14,56.385,57.45,54.47,2.980000000000004,2.980000000000004,57.2375,58.06,56.35,1.7100000000000009,1.269999999999996,55.845,56.8,54.18,2.6199999999999974,2.450000000000003,56.8825,57.52,55.75,1.7700000000000031,1.6300000000000026,299534,364234,190171,174063,-89367
2019-04-21,57.902,59.09,57.18,1.9100000000000037,0.3300000000000054,58.54,59.3,57.89,1.4099999999999966,0.4200000000000017,56.912,57.72,56.13,1.5899999999999963,0.25,57.93,58.82,57.15,1.6700000000000017,0.35999999999999943,278838,388782,189501,199281,-77155
2019-04-28,57.536,58.21,57.1,1.1099999999999994,-0.3299999999999983,58.42,58.99,57.83,1.1600000000000037,-0.28999999999999915,56.948,57.21,56.36,0.8500000000000014,-0.6899999999999977,57.552,58.93,56.59,2.3399999999999963,-1.1699999999999946,351523,584413,233190,351223,338615
2019-05-05,51.522,55.25,49.46,5.789999999999999,-5.789999999999999,52.21,55.65,49.86,5.789999999999999,-5.789999999999999,49.906,51.1,47.2,3.8999999999999986,-3.469999999999999,50.57,51.83,47.27,4.559999999999995,-4.18,521775,1004898,263088,741810,-436321
2019-05-12,51.33,53.51,47.64,5.869999999999997,3.200000000000003,52.34,54.32,48.75,5.57,2.5900000000000034,50.494,52.78,47.53,5.25,2.1700000000000017,51.584,53.84,48.53,5.310000000000002,1.7999999999999972,505341,769229,329492,439737,179490
2019-05-19,50.7475,51.2,49.97,1.230000000000004,-0.38000000000000256,51.2,51.84,50.52,1.3200000000000003,-0.740000000000002,49.9975,50.79,49.34,1.4499999999999957,-0.6199999999999974,50.8375,51.73,50.31,1.4199999999999946,-1.3499999999999943,339383,462886,242479,220407,71160
2019-05-26,50.294,50.85,49.9,0.9500000000000028,-0.3499999999999943,50.986,51.58,50.56,1.019999999999996,-0.0799999999999983,49.992,50.76,49.6,1.1599999999999966,-0.10000000000000142,50.452,50.91,50.11,0.7999999999999972,-0.3999999999999986,354937,432125,232855,199270,64950
2019-06-02,52.554,54.33,50.39,3.9399999999999977,3.9399999999999977,53.746,56.36,51.9,4.460000000000001,4.460000000000001,52.025999999999996,54.26,50.28,3.979999999999997,3.979999999999997,53.478,56.12,51.87,4.25,4.25,224832,287539,170809,116730,55281
2019-06-09,53.488,56.97,51.51,5.460000000000001,-5.409999999999997,53.672000000000004,57.04,51.63,5.409999999999997,-5.199999999999996,52.036,55.05,50.12,4.93,-4.259999999999998,52.414,55.14,50.84,4.299999999999997,-4.299999999999997,285069,372300,181670,190630,-93072
2019-06-16,53.118,54.26,51.57,2.6899999999999977,1.8399999999999963,53.972,54.56,53.51,1.0500000000000043,0.13999999999999346,52.65,53.19,51.36,1.8299999999999983,1.75,53.364,53.89,52.71,1.1799999999999997,0.759999999999998,278051,434686,206063,228623,103281
2019-06-23,55.506,58.01,53.4,4.609999999999999,4.609999999999999,56.29,58.26,54.07,4.189999999999998,4.189999999999998,54.844,56.55,53.11,3.4399999999999977,3.4399999999999977,55.732,57.34,53.94,3.4000000000000057,3.4000000000000057,389568,546965,275844,271121,-271121
2019-06-30,55.447500000000005,57.09,53.5,3.5900000000000034,-3.5900000000000034,55.675,57.3,53.8,3.5,-3.5,54.0325,55.55,51.28,4.269999999999996,-4.269999999999996,54.625,56.07,51.79,4.280000000000001,-4.280000000000001,393457,584212,167668,416544,2574
2019-07-07,52.578,53.63,51.33,2.3000000000000043,2.3000000000000043,53.492,54.12,52.16,1.9600000000000009,1.9600000000000009,52.158,53.23,51.11,2.1199999999999974,2.1199999999999974,52.926,53.85,52.05,1.8000000000000043,1.75,256906,450058,186483,263575,-263575
2019-07-14,54.544000000000004,56.02,53.5,2.520000000000003,2.25,55.744,57.09,53.89,3.200000000000003,3.200000000000003,54.142,55.46,52.81,2.6499999999999986,2.6499999999999986,55.068,56.88,53.08,3.8000000000000043,3.8000000000000043,226651,343910,166917,176993,-26497
2019-07-21,58.768,60.19,57.3,2.8900000000000006,1.7700000000000031,59.726,60.76,58.2,2.559999999999995,1.0599999999999952,58.042,58.91,55.87,3.039999999999999,2.690000000000005,59.254,60.55,58.19,2.3599999999999994,0.8400000000000034,197578,289453,128337,161116,-53278
2019-07-28,57.032,59.29,52.97,6.32,-5.410000000000004,57.906,59.94,53.59,6.349999999999994,-6.209999999999994,55.256,57.84,51.05,6.790000000000006,-6.690000000000005,55.936,59.28,51.3,7.980000000000004,-7.980000000000004,330644,507510,246451,261059,254760
2019-08-04,49.734,53.99,48.11,5.880000000000003,-5.760000000000005,50.332,54.0,48.43,5.57,-5.259999999999998,47.874,48.59,46.57,2.020000000000003,-0.9400000000000048,48.892,50.3,48.3,2.0,-0.6900000000000048,394154,696667,156526,540141,-540141
2019-08-11,48.01,49.29,47.25,2.039999999999999,1.240000000000002,48.856,50.0,47.9,2.1000000000000014,-0.29999999999999716,47.564,48.7,46.81,1.8900000000000006,0.8000000000000043,48.248,49.5,47.42,2.0799999999999983,0.7299999999999969,240933,375745,191737,184008,46506
2019-08-18,49.434,50.3,48.41,1.8900000000000006,-1.0200000000000031,49.824,50.55,48.72,1.8299999999999983,-1.240000000000002,48.504,49.5,47.62,1.8800000000000026,-0.9500000000000028,48.876,50.08,47.81,2.269999999999996,-0.9299999999999997,159749,247239,110349,136890,-69685
2019-08-25,48.875,50.86,47.27,3.5899999999999963,2.75,49.8825,51.93,48.47,3.460000000000001,3.200000000000003,48.4475,50.42,46.79,3.6300000000000026,3.1000000000000014,49.4,51.64,47.42,4.219999999999999,4.219999999999999,216455,336048,128979,207069,-113126
2019-09-01,54.084,56.0,51.31,4.689999999999998,4.419999999999995,55.038000000000004,56.85,52.24,4.609999999999999,4.18,53.494,55.49,50.98,4.510000000000005,4.510000000000005,54.536,56.13,52.0,4.130000000000003,4.130000000000003,241103,400053,132023,268030,-178310
2019-09-08,56.902,58.41,56.06,2.3499999999999943,0.04999999999999716,57.576,58.43,56.35,2.0799999999999983,1.1899999999999977,55.892,56.86,55.22,1.6400000000000006,0.10000000000000142,57.014,57.86,56.34,1.519999999999996,1.0,311442,471061,197883,273178,83275
2019-09-15,57.57,57.92,57.14,0.7800000000000011,0.5,58.01,58.5,57.7,0.7999999999999972,0.6000000000000014,56.646,57.24,55.88,1.3599999999999994,0.1600000000000037,57.402,58.28,56.34,1.9399999999999977,0.7000000000000028,220228,331267,144880,186387,75537
2019-09-22,58.806,60.0,57.73,2.270000000000003,-1.0300000000000011,59.458,60.54,58.18,2.3599999999999994,-1.5700000000000003,57.614,59.16,56.98,2.1799999999999997,-0.509999999999998,58.326,59.52,57.41,2.1100000000000065,-0.8400000000000034,268091,380538,200378,180160,-180160
2019-09-29,55.766,57.8,54.73,3.0700000000000003,-2.229999999999997,56.28,58.89,54.85,4.039999999999999,-2.8500000000000014,54.562,55.7,53.44,2.260000000000005,-0.8000000000000043,55.404,56.04,54.64,1.3999999999999986,-0.509999999999998,225720,294252,175979,118273,51802
2019-10-06,53.998,54.9,53.19,1.7100000000000009,-1.2299999999999969,54.766,55.11,54.28,0.8299999999999983,-0.6400000000000006,53.332,53.48,53.19,0.28999999999999915,0.10999999999999943,53.824,54.07,53.27,0.7999999999999972,0.7399999999999949,266042,457158,186351,270807,48014
2019-10-13,53.844,54.29,53.3,0.990000000000002,-0.240000000000002,54.406,54.57,54.18,0.39000000000000057,-0.14000000000000057,53.046,53.36,52.56,0.7999999999999972,0.1599999999999966,53.552,54.49,52.66,1.8300000000000054,-1.0700000000000003,270619,395962,200738,195224,-195224
2019-10-20,56.192,60.14,53.7,6.439999999999998,6.439999999999998,57.974000000000004,61.82,54.27,7.549999999999997,7.229999999999997,55.504,60.14,52.01,8.130000000000003,6.829999999999998,57.424,61.6,52.83,8.770000000000003,7.07,413969,595256,259549,335707,-113749
2019-10-27,60.51,62.25,59.19,3.0600000000000023,0.7899999999999991,61.322,63.03,59.7,3.3299999999999983,1.230000000000004,59.394,61.68,57.29,4.390000000000001,1.8999999999999986,60.576,62.83,59.1,3.729999999999997,2.759999999999998,269838,356652,158154,198498,-24465
2019-11-03,63.534,64.06,62.98,1.0800000000000054,-0.30000000000000426,64.122,64.59,63.85,0.740000000000002,-0.740000000000002,62.73,63.06,62.37,0.6900000000000048,-0.11999999999999744,63.628,64.27,63.14,1.1299999999999955,-1.0399999999999991,349025,455500,247902,207598,-103036
