Date,FTR_Open_average,FTR_Open_max,FTR_Open_min,FTR_Open_volatility,FTR_Open_change,FTR_High_average,FTR_High_max,FTR_High_min,FTR_High_volatility,FTR_High_change,FTR_Low_average,FTR_Low_max,FTR_Low_min,FTR_Low_volatility,FTR_Low_change,FTR_Close_average,FTR_Close_max,FTR_Close_min,FTR_Close_volatility,FTR_Close_change,FTR_Volume_average,FTR_Volume_max,FTR_Volume_min,FTR_Volume_volatility,FTR_Volume_change
2018-01-14,7.71,8.4,7.23,1.17,-0.6600000000000001,8.056000000000001,8.6,7.4,1.1999999999999993,0.16000000000000014,7.416,7.78,6.99,0.79,-0.0600000000000005,7.75,8.53,7.21,1.3199999999999994,0.7099999999999991,3291762,4410090,2581960,1828130,1454330
2018-01-21,8.32,8.57,8.14,0.4299999999999997,-0.3200000000000003,8.484,8.83,8.31,0.5199999999999996,-0.4399999999999995,8.08,8.19,8.02,0.16999999999999993,-0.05000000000000071,8.18,8.29,8.05,0.23999999999999844,-0.03999999999999915,1973334,2552360,1482990,1069370,-902550
2018-01-28,7.998,8.16,7.75,0.41000000000000014,-0.2699999999999996,8.402000000000001,9.08,8.14,0.9399999999999995,0.009999999999999787,7.828,7.96,7.61,0.34999999999999964,-0.2599999999999998,7.968,8.19,7.66,0.5299999999999994,-0.41000000000000014,2890538,5577320,1677110,3900210,372190
2018-02-04,7.442,7.78,6.86,0.9199999999999999,-0.7399999999999993,7.736,7.96,7.28,0.6799999999999997,-0.2400000000000002,7.164,7.64,6.65,0.9899999999999993,-0.7000000000000002,7.41,7.78,6.81,0.9700000000000006,-0.14000000000000057,2451770,3617590,1463470,2154120,633920
2018-02-11,8.285,9.05,7.69,1.3600000000000003,1.3600000000000003,8.725,9.38,8.11,1.2700000000000014,1.2700000000000014,8.12,8.78,7.51,1.2699999999999996,1.2699999999999996,8.56,9.22,7.9,1.3200000000000003,1.3200000000000003,2823610,3390520,2316150,1074370,945360
2018-02-18,8.808,9.22,8.2,1.0200000000000014,-0.040000000000000924,9.14,9.35,8.9,0.4499999999999993,0.0,8.411999999999999,8.78,7.96,0.8199999999999994,0.1999999999999993,8.776,9.24,8.06,1.1799999999999997,0.5199999999999996,2349890,3051420,1331490,1719930,-27800
2018-02-25,7.43,9.17,6.92,2.25,-2.17,7.87,9.59,7.31,2.2800000000000002,-1.96,7.31,9.04,6.65,2.389999999999999,-2.039999999999999,7.562,9.24,7.0,2.24,-1.8600000000000003,7805922,18851310,3209610,15641700,1462560
2018-03-04,7.902,8.27,7.38,0.8899999999999997,0.7700000000000005,8.276,8.48,7.91,0.5700000000000003,0.3200000000000003,7.79,8.12,7.35,0.7699999999999996,0.41999999999999993,8.092,8.28,7.88,0.39999999999999947,0.14999999999999947,3132336,3875030,2128600,1746430,-59370
2018-03-11,7.736,7.95,7.54,0.41000000000000014,-0.2400000000000002,7.852,8.05,7.55,0.5000000000000009,-0.5000000000000009,7.414000000000001,7.71,6.9,0.8099999999999996,-0.71,7.596,7.91,7.0,0.9100000000000001,-0.8300000000000001,4351486,6557800,2326800,4231000,955260
2018-03-18,6.976,7.03,6.89,0.14000000000000057,0.03000000000000025,7.14,7.25,7.06,0.1900000000000004,0.040000000000000036,6.832,6.9,6.75,0.15000000000000036,0.15000000000000036,6.994,7.1,6.93,0.16999999999999993,0.08999999999999986,2047842,2735850,1648940,1086910,-1086910
