Date,ABIO_stock_Open_average,ABIO_stock_Open_max,ABIO_stock_Open_min,ABIO_stock_Open_volatility,ABIO_stock_Open_change,ABIO_stock_High_average,ABIO_stock_High_max,ABIO_stock_High_min,ABIO_stock_High_volatility,ABIO_stock_High_change,ABIO_stock_Low_average,ABIO_stock_Low_max,ABIO_stock_Low_min,ABIO_stock_Low_volatility,ABIO_stock_Low_change,ABIO_stock_Close_average,ABIO_stock_Close_max,ABIO_stock_Close_min,ABIO_stock_Close_volatility,ABIO_stock_Close_change,ABIO_stock_Volume_average,ABIO_stock_Volume_max,ABIO_stock_Volume_min,ABIO_stock_Volume_volatility,ABIO_stock_Volume_change
2018-01-14,29.025,29.7,27.9,1.8000000000000007,-1.8000000000000007,30.15,30.6,29.7,0.9000000000000021,-0.9000000000000021,28.125,28.8,27.9,0.9000000000000021,-0.9000000000000021,28.8,29.7,27.9,1.8000000000000007,-0.8999999999999986,29606,54145,17588,36557,-9460
2018-01-21,31.32,33.3,29.7,3.599999999999998,3.599999999999998,32.58,34.2,30.6,3.6000000000000014,3.6000000000000014,30.456,32.4,28.8,3.599999999999998,3.599999999999998,31.68,33.75,29.7,4.050000000000001,4.050000000000001,24798,32116,15413,16703,4127
2018-01-28,32.4,34.2,29.7,4.5000000000000036,-2.700000000000003,33.39,35.1,31.95,3.150000000000002,-3.150000000000002,30.438,32.49,29.7,2.7900000000000027,-2.7900000000000027,31.59,34.2,29.7,4.5000000000000036,-4.050000000000004,17321,38454,7101,31353,-5578
2018-02-04,28.98,29.7,27.9,1.8000000000000007,-0.8999999999999986,30.564,31.5,29.7,1.8000000000000007,0.0,27.54,28.8,26.1,2.6999999999999993,0.8999999999999986,29.07,29.7,28.8,0.8999999999999986,0.0,13689,21402,7525,13877,-1881
2018-02-11,28.98,29.7,28.8,0.8999999999999986,0.8999999999999986,29.16,29.7,28.8,0.8999999999999986,0.8999999999999986,28.098,28.8,27.9,0.9000000000000021,0.9000000000000021,28.962,29.7,27.9,1.8000000000000007,1.8000000000000007,6158,8841,5010,3831,-1213
2018-02-18,29.25,30.6,27.9,2.700000000000003,-0.8999999999999986,29.925,31.5,28.8,2.6999999999999993,-2.6999999999999993,28.349999999999998,29.7,27.9,1.8000000000000007,-1.8000000000000007,28.575,29.7,27.9,1.8000000000000007,-0.8999999999999986,6572,9781,3657,6124,-3462
2018-02-25,12.78,16.2,9.54,6.66,-0.5399999999999991,14.395999999999999,17.43,11.7,5.73,-0.5299999999999994,10.5,12.0,8.1,3.9000000000000004,3.5999999999999996,11.88,14.58,8.1,6.48,4.23,433341,776421,95650,680771,-484465
2018-03-04,12.186,12.6,11.52,1.08,-1.08,12.528,13.42,12.06,1.3599999999999994,-1.3599999999999994,11.309999999999999,11.7,10.44,1.2599999999999998,-1.2599999999999998,11.89,12.24,11.18,1.0600000000000005,-0.5400000000000009,62766,86343,49217,37126,-32133
2018-03-11,11.716,12.9,11.0,1.9000000000000004,0.0,12.288,13.32,11.5,1.8200000000000003,0.40000000000000036,10.998,11.43,10.62,0.8100000000000005,0.35999999999999943,11.748,12.76,11.03,1.7300000000000004,0.39000000000000057,44243,102511,18221,84290,-14625
2018-03-18,11.438,11.88,10.89,0.9900000000000002,-0.9900000000000002,11.662,12.06,11.29,0.7700000000000014,-0.7700000000000014,10.494,10.86,9.36,1.5,-1.5,10.972,11.7,9.9,1.799999999999999,-1.799999999999999,53895,63796,20610,43186,188
2018-03-25,9.4,9.9,8.98,0.9199999999999999,-0.9199999999999999,9.4675,9.9,9.09,0.8100000000000005,-0.8100000000000005,8.6125,8.95,8.21,0.7399999999999984,-0.009999999999999787,9.0875,9.34,8.84,0.5,-0.1899999999999995,39639,58109,14767,43342,-41473
2018-04-01,9.162,9.52,8.91,0.6099999999999994,0.41000000000000014,9.398,9.54,8.99,0.5499999999999989,-0.1399999999999988,8.698,8.89,8.28,0.6100000000000012,0.129999999999999,9.104,9.36,8.87,0.4900000000000002,-0.14999999999999858,19382,39111,13128,25983,-25983
2018-04-08,9.426,10.26,9.0,1.2599999999999998,0.9299999999999997,9.818,10.57,9.36,1.2100000000000009,0.7200000000000006,9.006,9.54,8.82,0.7199999999999989,0.7199999999999989,9.522,10.26,9.0,1.2599999999999998,1.0600000000000005,16721,42657,5640,37017,12256
2018-04-15,10.152000000000001,10.98,9.9,1.08,0.17999999999999972,10.836,11.65,10.08,1.5700000000000003,0.8200000000000003,9.602,9.94,9.45,0.4900000000000002,0.4900000000000002,10.132,10.98,9.63,1.3499999999999996,0.40999999999999837,32420,98254,9091,89163,3114
2018-04-22,9.898,10.44,9.4,1.0399999999999991,-0.35999999999999943,10.25,10.8,9.86,0.9400000000000013,-0.7200000000000006,9.468,9.9,9.36,0.5400000000000009,-0.5400000000000009,9.594,10.26,9.36,0.9000000000000004,-0.9000000000000004,15383,41543,5612,35931,-31031
2018-04-29,9.296,9.72,8.82,0.9000000000000004,-0.40000000000000036,9.47,9.72,9.23,0.4900000000000002,-0.2699999999999996,8.946,9.18,8.64,0.5399999999999991,-0.17999999999999972,9.19,9.45,8.88,0.5699999999999985,-0.33999999999999986,8149,14592,4085,10507,-1249
2018-05-06,9.972,11.52,9.18,2.34,1.2599999999999998,11.274,15.62,9.43,6.1899999999999995,2.630000000000001,9.54,10.44,9.18,1.2599999999999998,0.5400000000000009,9.8,10.89,9.22,1.67,0.6799999999999997,133785,559584,5363,554221,85629
2018-05-13,10.546,10.8,10.26,0.5400000000000009,-0.34999999999999964,10.774000000000001,11.14,10.35,0.7900000000000009,-0.7000000000000011,10.012,10.08,9.9,0.17999999999999972,0.0,10.302,10.8,10.1,0.7000000000000011,-0.5400000000000009,19861,24111,12578,11533,-10458
2018-05-20,11.442,11.7,10.62,1.08,0.870000000000001,11.972,12.42,11.7,0.7200000000000006,0.08000000000000007,10.664,10.82,10.08,0.7400000000000002,0.7400000000000002,11.398,11.74,11.08,0.6600000000000001,-0.15000000000000036,63589,110351,25566,84785,-81820
2018-05-27,10.485,12.06,9.72,2.34,-1.620000000000001,10.71,12.06,9.72,2.34,-1.620000000000001,9.3,9.9,9.01,0.8900000000000006,0.8900000000000006,9.735,10.03,9.36,0.6699999999999999,0.4900000000000002,46188,118565,15851,102714,-102714
2018-06-03,9.934,10.21,9.7,0.5100000000000016,-0.5100000000000016,10.178,10.26,9.9,0.35999999999999943,-0.3100000000000005,9.45,9.55,9.26,0.2900000000000009,0.27999999999999936,9.652000000000001,9.72,9.56,0.16000000000000014,-0.16000000000000014,12203,16847,8563,8284,-5629
2018-06-10,9.67,9.9,9.36,0.5400000000000009,-0.17999999999999972,10.362,12.57,9.72,2.8499999999999996,2.8499999999999996,9.312,9.41,9.18,0.23000000000000043,-0.10999999999999943,9.533999999999999,10.03,9.2,0.8300000000000001,0.6699999999999999,53789,221565,6247,215318,215318
2018-06-17,9.648,9.76,9.45,0.3100000000000005,-0.129999999999999,9.776,10.22,9.63,0.5899999999999999,-0.5899999999999999,9.354,9.54,9.23,0.3099999999999987,-0.2599999999999998,9.468,9.68,9.32,0.35999999999999943,-0.10999999999999943,14066,20337,9169,11168,-9653
2018-06-24,9.85,10.8,9.45,1.3500000000000014,1.2400000000000002,10.274000000000001,11.34,9.56,1.7799999999999994,1.2400000000000002,9.458,9.81,9.27,0.5400000000000009,0.5400000000000009,9.75,10.24,9.31,0.9299999999999997,0.6999999999999993,22981,52474,5093,47381,7878
