Date,KEQU_Open_average,KEQU_Open_max,KEQU_Open_min,KEQU_Open_volatility,KEQU_Open_change,KEQU_High_average,KEQU_High_max,KEQU_High_min,KEQU_High_volatility,KEQU_High_change,KEQU_Low_average,KEQU_Low_max,KEQU_Low_min,KEQU_Low_volatility,KEQU_Low_change,KEQU_Close_average,KEQU_Close_max,KEQU_Close_min,KEQU_Close_volatility,KEQU_Close_change,KEQU_Volume_average,KEQU_Volume_max,KEQU_Volume_min,KEQU_Volume_volatility,KEQU_Volume_change
2018-01-14,29.81,30.15,29.35,0.7999999999999972,-0.3999999999999986,30.294,30.67,29.9,0.7700000000000031,-0.7700000000000031,29.752,30.15,29.35,0.7999999999999972,-0.10999999999999943,30.09,30.3,29.9,0.40000000000000213,-0.40000000000000213,2234,5853,763,5090,-4796
2018-01-21,29.5875,29.9,28.85,1.0499999999999972,-1.0499999999999972,29.875,29.95,29.8,0.14999999999999858,0.0,29.5625,29.9,28.85,1.0499999999999972,-1.0499999999999972,29.7375,29.95,29.4,0.5500000000000007,-0.5500000000000007,1658,3563,377,3186,2885
2018-01-28,29.01,29.5,28.45,1.0500000000000007,-0.3500000000000014,29.13,29.5,28.45,1.0500000000000007,-0.75,28.676,29.06,28.45,0.6099999999999994,-0.3500000000000014,28.842,29.2,28.45,0.75,-0.75,922,1366,220,1146,-935
2018-02-04,27.8375,28.95,26.8,2.1499999999999986,-1.5999999999999979,28.4175,28.95,27.45,1.5,-0.629999999999999,26.7,28.35,25.15,3.200000000000003,-3.200000000000003,26.975,28.35,25.5,2.8500000000000014,-2.8500000000000014,5291,9417,884,8533,7932
2018-02-11,26.326666666666668,26.98,26.0,0.9800000000000004,0.9800000000000004,27.176666666666666,28.55,26.0,2.5500000000000007,0.9800000000000004,26.326666666666668,26.98,26.0,0.9800000000000004,0.9800000000000004,26.36,26.98,26.0,0.9800000000000004,0.9800000000000004,586,1025,301,724,-131
2018-02-18,26.674,26.85,26.35,0.5,-0.05000000000000071,26.782,26.85,26.62,0.23000000000000043,0.0,26.482,26.8,26.06,0.740000000000002,0.740000000000002,26.56,26.85,26.25,0.6000000000000014,0.6000000000000014,1480,3003,763,2240,571
2018-02-25,29.06,29.85,27.3,2.5500000000000007,2.5500000000000007,29.422,30.21,27.3,2.91,2.5500000000000007,28.938,29.72,27.3,2.419999999999998,2.419999999999998,29.29,29.8,27.3,2.5,2.5,9721,40898,1143,39755,753
2018-03-04,29.554,30.0,29.1,0.8999999999999986,0.14999999999999858,30.122,30.99,29.52,1.4699999999999989,0.29999999999999716,29.406,29.52,29.1,0.41999999999999815,-0.08999999999999986,29.64,29.95,29.5,0.4499999999999993,-0.16999999999999815,8238,17701,415,17286,7505
2018-03-11,30.252,31.8,29.15,2.650000000000002,0.9700000000000024,31.266,33.65,29.85,3.799999999999997,2.8200000000000003,29.62,30.6,29.05,1.5500000000000007,1.1500000000000021,30.387999999999998,31.7,29.5,2.1999999999999993,1.9600000000000009,10788,19517,2250,17267,-5441
2018-03-18,33.112,34.74,32.05,2.690000000000005,-1.2700000000000031,33.462,34.74,32.8,1.9400000000000048,-1.2700000000000031,31.704,32.5,31.17,1.3299999999999983,-0.3299999999999983,32.28,33.0,31.5,1.5,1.5,10177,18567,7320,11247,10892
2018-03-25,33.65,34.3,33.0,1.2999999999999972,1.2999999999999972,34.015,34.4,33.61,0.7899999999999991,0.7899999999999991,32.6225,33.25,31.66,1.5899999999999999,-1.2200000000000024,33.699999999999996,34.05,33.3,0.75,0.6499999999999986,9114,14052,6201,7851,1507
2018-04-01,33.76,34.2,33.6,0.6000000000000014,-0.6000000000000014,34.156,34.45,33.9,0.5500000000000043,0.20000000000000284,33.356,33.65,32.65,1.0,0.0,33.76,34.3,33.27,1.029999999999994,0.5,9386,22346,1251,21095,14700
2018-04-08,34.186,34.63,33.4,1.230000000000004,1.0,34.644,34.8,34.4,0.3999999999999986,-0.3999999999999986,33.833999999999996,34.3,33.4,0.8999999999999986,0.0,34.24,34.75,33.4,1.3500000000000014,-1.3500000000000014,3661,5124,1142,3982,-1642
2018-04-15,32.854,33.05,32.56,0.4899999999999949,0.04999999999999716,33.786,34.03,33.45,0.5799999999999983,-0.17999999999999972,32.668,33.01,32.4,0.6099999999999994,0.4299999999999997,33.498,33.9,32.9,1.0,0.9500000000000028,2559,5336,704,4632,-2589
2018-04-22,33.81,34.2,33.4,0.8000000000000043,-0.3500000000000014,34.300000000000004,34.95,34.0,0.9500000000000028,0.9500000000000028,33.712,34.2,33.4,0.8000000000000043,-0.10999999999999943,34.300000000000004,34.95,34.0,0.9500000000000028,0.9500000000000028,1830,4734,0,4734,-2847
2018-04-29,34.14,34.85,33.15,1.7000000000000028,-0.8500000000000014,34.552,34.85,34.2,0.6499999999999986,-0.6499999999999986,33.66,34.0,33.15,0.8500000000000014,0.3500000000000014,34.25,34.8,33.8,1.0,-0.5500000000000043,2833,3631,2119,1512,-1067
