Date,CLHStock_Open_average,CLHStock_Open_max,CLHStock_Open_min,CLHStock_Open_volatility,CLHStock_Open_change,CLHStock_High_average,CLHStock_High_max,CLHStock_High_min,CLHStock_High_volatility,CLHStock_High_change,CLHStock_Low_average,CLHStock_Low_max,CLHStock_Low_min,CLHStock_Low_volatility,CLHStock_Low_change,CLHStock_Close_average,CLHStock_Close_max,CLHStock_Close_min,CLHStock_Close_volatility,CLHStock_Close_change,CLHStock_Volume_average,CLHStock_Volume_max,CLHStock_Volume_min,CLHStock_Volume_volatility,CLHStock_Volume_change
2018-01-14,55.67,56.59,54.54,2.0500000000000043,-1.0700000000000003,56.177499999999995,56.67,55.23,1.4400000000000048,-1.3900000000000006,55.055,55.88,54.49,1.3900000000000006,-0.7700000000000031,55.5825,56.34,54.62,1.720000000000006,-1.0300000000000011,322668,363535,237617,125918,11081
2018-01-21,56.052,57.41,55.16,2.25,0.740000000000002,56.774,57.97,55.22,2.75,1.3700000000000045,55.458,56.15,54.61,1.5399999999999991,1.0799999999999983,56.226,57.35,55.21,2.1400000000000006,1.3200000000000003,260183,552014,154623,397391,-48270
2018-01-28,55.66,56.31,54.66,1.6500000000000057,-1.6500000000000057,55.992,56.72,54.66,2.0600000000000023,-2.0600000000000023,54.96,55.98,53.58,2.3999999999999986,-2.3999999999999986,55.166,56.48,53.69,2.789999999999999,-2.789999999999999,272352,529946,159603,370343,114354
2018-02-04,51.036,53.23,49.72,3.509999999999998,-3.059999999999995,51.738,53.64,50.24,3.3999999999999986,-3.3999999999999986,49.7,50.87,47.95,2.9199999999999946,-2.8200000000000003,50.304,51.25,49.0,2.25,-1.7800000000000011,496594,696338,294975,401363,278516
2018-02-11,50.394,52.12,49.39,2.729999999999997,1.9299999999999997,51.37,52.68,49.93,2.75,2.530000000000001,50.064,51.28,48.97,2.3100000000000023,2.3100000000000023,51.026,52.4,49.79,2.6099999999999994,2.6099999999999994,304958,644320,173196,471124,-471124
2018-02-18,52.0375,52.44,51.25,1.1899999999999977,-0.9600000000000009,52.5025,53.33,51.39,1.9399999999999977,-1.6300000000000026,51.39,52.21,50.41,1.8000000000000043,-1.8000000000000043,51.675,52.5,50.94,1.5600000000000023,-1.3699999999999974,251273,275832,215461,60371,-23504
2018-02-25,49.0,51.42,47.3,4.1200000000000045,-3.8000000000000043,50.838,52.22,49.13,3.0899999999999963,-2.529999999999994,48.452,50.76,46.62,4.140000000000001,-3.1999999999999957,49.69,51.06,48.06,3.0,-1.7000000000000028,452423,727610,298380,429230,5057
2018-03-04,50.949999999999996,52.62,49.05,3.5700000000000003,3.5700000000000003,51.774,53.05,50.59,2.4599999999999937,2.4599999999999937,50.742,52.02,49.05,2.970000000000006,2.970000000000006,51.606,52.92,50.37,2.5500000000000043,2.5500000000000043,347262,550956,235608,315348,19270
2018-03-11,51.986000000000004,53.27,49.95,3.3200000000000003,-2.969999999999999,52.476,53.62,51.1,2.519999999999996,-2.3599999999999994,51.03,52.2,49.49,2.710000000000001,-2.3599999999999994,51.65,53.15,49.98,3.1700000000000017,-2.240000000000002,323429,476025,215919,260106,216381
2018-03-18,50.884,51.61,49.66,1.9500000000000028,-1.2100000000000009,51.422000000000004,52.13,50.18,1.9500000000000028,-1.3200000000000003,50.254,51.22,48.66,2.5600000000000023,-1.990000000000002,50.536,51.7,48.71,2.990000000000002,-2.6999999999999957,235523,280481,170141,110340,-110340
2018-03-25,49.057500000000005,49.59,48.51,1.0800000000000054,-0.6300000000000026,49.295,49.74,48.75,0.990000000000002,-0.21000000000000085,48.3425,48.72,48.01,0.7100000000000009,0.519999999999996,48.769999999999996,49.33,48.43,0.8999999999999986,-0.519999999999996,363035,439458,255340,184118,17543
2018-04-01,48.658,49.07,47.91,1.1600000000000037,0.28000000000000114,49.1,49.63,48.87,0.7600000000000051,0.19000000000000483,47.992,48.76,47.11,1.6499999999999986,1.1799999999999997,48.532000000000004,49.34,47.84,1.5,0.5399999999999991,565815,830984,330333,500651,6185
2018-04-08,48.726,48.99,48.32,0.6700000000000017,0.13000000000000256,48.924,49.18,48.43,0.75,0.28000000000000114,48.251999999999995,48.47,47.87,0.6000000000000014,-0.03999999999999915,48.45,48.7,48.2,0.5,0.10999999999999943,423403,704925,225021,479904,-199531
2018-04-15,48.71,48.94,48.5,0.4399999999999977,-0.25,49.008,49.34,48.79,0.5500000000000043,-0.00999999999999801,48.358000000000004,48.59,47.98,0.6100000000000065,-0.47000000000000597,48.484,48.72,48.2,0.519999999999996,-0.37999999999999545,352568,436106,213821,222285,-222285
