Date,GMO_stock_Open_average,GMO_stock_Open_max,GMO_stock_Open_min,GMO_stock_Open_volatility,GMO_stock_Open_change,GMO_stock_High_average,GMO_stock_High_max,GMO_stock_High_min,GMO_stock_High_volatility,GMO_stock_High_change,GMO_stock_Low_average,GMO_stock_Low_max,GMO_stock_Low_min,GMO_stock_Low_volatility,GMO_stock_Low_change,GMO_stock_Close_average,GMO_stock_Close_max,GMO_stock_Close_min,GMO_stock_Close_volatility,GMO_stock_Close_change,GMO_stock_Volume_average,GMO_stock_Volume_max,GMO_stock_Volume_min,GMO_stock_Volume_volatility,GMO_stock_Volume_change
2018-06-10,0.422,0.44,0.40700000000000003,0.032999999999999974,0.032999999999999974,0.4324,0.44299999999999995,0.424,0.01899999999999996,0.01899999999999996,0.4154,0.425,0.40700000000000003,0.01799999999999996,0.012999999999999956,0.4262,0.436,0.42,0.016000000000000014,-0.0020000000000000573,11264,18890,5132,13758,13758
2018-06-17,0.4236,0.435,0.41,0.025000000000000022,-0.015000000000000013,0.4246,0.435,0.413,0.02200000000000002,-0.015000000000000013,0.4046,0.415,0.39799999999999996,0.017000000000000015,-0.017000000000000015,0.411,0.425,0.4,0.024999999999999967,-0.006000000000000005,23408,32821,10241,22580,18864
2018-06-24,0.4064,0.42,0.39299999999999996,0.027000000000000024,-0.010000000000000009,0.411,0.42,0.40700000000000003,0.012999999999999956,-0.010000000000000009,0.39339999999999997,0.4,0.385,0.015000000000000013,0.0010000000000000564,0.40299999999999997,0.41,0.392,0.01799999999999996,0.0,17614,45486,5793,39693,14564
2018-07-01,0.40225,0.40399999999999997,0.4,0.003999999999999948,0.003999999999999948,0.41375,0.42,0.408,0.01200000000000001,0.010000000000000009,0.40225,0.40399999999999997,0.4,0.003999999999999948,0.003999999999999948,0.407,0.41,0.40399999999999997,0.006000000000000005,0.0,12953,28083,2174,25909,-3504
2018-07-08,0.4234,0.434,0.405,0.02899999999999997,0.01899999999999996,0.4328,0.435,0.42700000000000005,0.007999999999999952,-0.0020000000000000018,0.4202,0.424,0.405,0.01899999999999996,0.01899999999999996,0.4258,0.433,0.424,0.009000000000000008,0.009000000000000008,14818,21846,6777,15069,-11566
2018-07-15,0.4264,0.44,0.405,0.034999999999999976,-0.002999999999999947,0.44,0.44799999999999995,0.43,0.01799999999999996,0.012999999999999956,0.418,0.429,0.4,0.02899999999999997,-0.0019999999999999463,0.4248,0.43,0.42,0.010000000000000009,0.0010000000000000009,31264,40531,23610,16921,344
2018-07-22,0.42000000000000004,0.43700000000000006,0.402,0.03500000000000003,-0.012999999999999956,0.43220000000000003,0.44,0.42,0.020000000000000018,-0.020000000000000018,0.4066,0.41200000000000003,0.39,0.02200000000000002,-0.02200000000000002,0.418,0.425,0.41,0.015000000000000013,0.0050000000000000044,20002,26293,13034,13259,-8276
2018-07-29,0.4026,0.413,0.39399999999999996,0.019000000000000017,-0.009000000000000064,0.41119999999999995,0.42,0.39899999999999997,0.02100000000000002,-0.01100000000000001,0.3956,0.4,0.39,0.010000000000000009,-0.010000000000000009,0.398,0.40700000000000003,0.39,0.017000000000000015,-0.017000000000000015,18515,30932,7722,23210,-6452
2018-08-05,0.3926,0.4,0.37,0.030000000000000027,-0.030000000000000027,0.3942,0.4,0.373,0.027000000000000024,-0.027000000000000024,0.375,0.38,0.37,0.010000000000000009,-0.010000000000000009,0.3846,0.4,0.37,0.030000000000000027,-0.01100000000000001,11337,23739,585,23154,-16738
2018-08-12,0.3666,0.38799999999999996,0.33399999999999996,0.05399999999999999,0.01799999999999996,0.3754,0.38799999999999996,0.371,0.01699999999999996,0.015999999999999903,0.3552,0.37,0.33399999999999996,0.03600000000000003,-0.020000000000000018,0.3678,0.375,0.355,0.020000000000000018,-0.016000000000000014,17370,37341,1766,35575,30526
2018-08-19,0.376,0.402,0.355,0.04700000000000004,0.03500000000000003,0.4078,0.45899999999999996,0.38,0.07899999999999996,0.07899999999999996,0.36819999999999997,0.38299999999999995,0.355,0.02799999999999997,0.015000000000000013,0.3854,0.402,0.37,0.03200000000000003,0.015000000000000013,28677,93267,7609,85658,85658
2018-08-26,0.3864,0.402,0.37,0.03200000000000003,-0.020000000000000018,0.40180000000000005,0.41200000000000003,0.39,0.02200000000000002,-0.02200000000000002,0.376,0.39,0.36,0.030000000000000027,-0.010000000000000009,0.3846,0.40299999999999997,0.36,0.04299999999999998,0.010000000000000009,37923,67485,12869,54616,-38034
2018-09-02,0.38975,0.395,0.38,0.015000000000000013,0.010000000000000009,0.39725,0.405,0.39,0.015000000000000013,-0.010000000000000009,0.3745,0.38,0.363,0.017000000000000015,-0.017000000000000015,0.38775000000000004,0.4,0.371,0.029000000000000026,-0.029000000000000026,20509,36119,6792,29327,3737
2018-09-09,0.382,0.39,0.375,0.015000000000000013,0.0,0.38980000000000004,0.39,0.389,0.0010000000000000009,0.0,0.3718,0.375,0.365,0.010000000000000009,0.006000000000000005,0.3738,0.375,0.369,0.006000000000000005,0.006000000000000005,17086,22273,7830,14443,3299
2018-09-16,0.3754,0.38,0.37,0.010000000000000009,0.0020000000000000573,0.38,0.385,0.375,0.010000000000000009,-0.0050000000000000044,0.364,0.37,0.35,0.020000000000000018,-0.020000000000000018,0.368,0.37,0.36,0.010000000000000009,0.0,27143,48552,7502,41050,18161
2018-09-23,0.358,0.37,0.34700000000000003,0.022999999999999965,-0.017000000000000015,0.366,0.38,0.35,0.030000000000000027,0.0,0.34340000000000004,0.353,0.332,0.020999999999999963,0.0009999999999999454,0.3568,0.37,0.348,0.02200000000000002,0.010000000000000009,23483,43935,5902,38033,18138
2018-09-30,0.3734,0.38,0.36,0.020000000000000018,-0.020000000000000018,0.382,0.39,0.376,0.014000000000000012,-0.0040000000000000036,0.36619999999999997,0.371,0.36,0.01100000000000001,-0.010000000000000009,0.368,0.377,0.36,0.017000000000000015,-0.010000000000000009,8160,13892,961,12931,-111
2018-10-07,0.3526,0.364,0.342,0.021999999999999964,-0.007999999999999952,0.363,0.37,0.35,0.020000000000000018,-0.020000000000000018,0.3424,0.35,0.335,0.014999999999999958,-0.014999999999999958,0.3424,0.35,0.335,0.014999999999999958,-0.014999999999999958,13289,23205,3806,19399,-19399
2018-10-14,0.298,0.361,0.205,0.156,-0.09399999999999997,0.31179999999999997,0.365,0.24,0.125,-0.10799999999999998,0.28759999999999997,0.35,0.19,0.15999999999999998,-0.11799999999999997,0.298,0.361,0.21600000000000003,0.14499999999999996,-0.11699999999999994,90582,220256,11767,208489,162174
2018-10-21,0.2122,0.225,0.2,0.024999999999999994,-0.006000000000000033,0.2164,0.225,0.21,0.015000000000000013,-0.007000000000000006,0.19920000000000002,0.201,0.196,0.0050000000000000044,-0.0050000000000000044,0.2036,0.20600000000000002,0.201,0.0050000000000000044,0.0,110824,269863,21341,248522,-248522
2018-10-28,0.2044,0.21,0.19699999999999998,0.013000000000000012,-0.004999999999999977,0.211,0.223,0.20600000000000002,0.016999999999999987,0.016999999999999987,0.1948,0.19699999999999998,0.19,0.0069999999999999785,0.0009999999999999731,0.2032,0.223,0.19699999999999998,0.026000000000000023,0.02400000000000002,72192,196049,7100,188949,6121
2018-11-04,0.22240000000000001,0.23,0.212,0.018000000000000016,-0.0050000000000000044,0.2274,0.23,0.22399999999999998,0.006000000000000033,-0.0050000000000000044,0.2062,0.215,0.2,0.014999999999999986,-0.003999999999999976,0.2128,0.22399999999999998,0.201,0.022999999999999965,-0.003999999999999976,34711,64886,12634,52252,43541
2018-11-11,0.2024,0.21,0.19699999999999998,0.013000000000000012,-0.013000000000000012,0.2044,0.21,0.19899999999999998,0.01100000000000001,-0.01100000000000001,0.1928,0.201,0.182,0.019000000000000017,-0.010000000000000009,0.197,0.209,0.19,0.01899999999999999,-0.010000000000000009,75143,260253,7008,253245,4957
2018-11-18,0.188,0.191,0.18100000000000002,0.009999999999999981,-0.0010000000000000009,0.19175,0.195,0.18899999999999997,0.006000000000000033,-0.0030000000000000027,0.17875,0.18,0.177,0.0030000000000000027,-0.0030000000000000027,0.18075,0.184,0.17800000000000002,0.005999999999999978,-0.0030000000000000027,133381,291104,3065,288039,-191093
2018-11-25,0.1752,0.18,0.171,0.00899999999999998,0.003999999999999976,0.179,0.18,0.175,0.0050000000000000044,0.0050000000000000044,0.16419999999999998,0.16899999999999998,0.16,0.00899999999999998,0.002999999999999975,0.1682,0.17,0.16399999999999998,0.006000000000000033,-0.006000000000000033,23479,53243,6152,47091,2540
2018-12-02,0.16899999999999998,0.172,0.165,0.0069999999999999785,0.003999999999999976,0.174,0.175,0.172,0.0030000000000000027,-0.0010000000000000009,0.16499999999999998,0.16699999999999998,0.16399999999999998,0.0030000000000000027,0.001999999999999974,0.16675,0.171,0.16399999999999998,0.007000000000000034,0.006000000000000005,23220,34503,10217,24286,20090
2018-12-09,0.1732,0.18,0.17,0.009999999999999981,-0.004999999999999977,0.1766,0.18,0.171,0.00899999999999998,-0.0030000000000000027,0.17,0.17,0.17,0.0,0.0,0.17579999999999998,0.18,0.171,0.00899999999999998,-0.0030000000000000027,51436,202777,3511,199266,-15850
2018-12-16,0.189,0.203,0.17,0.033,0.024999999999999994,0.2142,0.23,0.17800000000000002,0.05199999999999999,0.044999999999999984,0.1874,0.203,0.17,0.033,0.033,0.19560000000000002,0.21100000000000002,0.17,0.04100000000000001,0.033,52723,73592,31241,42351,-3337
2018-12-23,0.23025,0.24600000000000002,0.213,0.03300000000000003,0.03300000000000003,0.239,0.247,0.23199999999999998,0.015000000000000013,0.015000000000000013,0.21775,0.22399999999999998,0.213,0.010999999999999982,0.0010000000000000009,0.22675,0.23600000000000002,0.218,0.018000000000000016,-0.005999999999999978,26168,56377,4144,52233,34659
2018-12-30,0.2355,0.249,0.22,0.028999999999999998,0.028999999999999998,0.2445,0.249,0.24,0.009000000000000008,0.009000000000000008,0.22875,0.235,0.217,0.017999999999999988,0.017999999999999988,0.238,0.245,0.225,0.01999999999999999,0.01999999999999999,15551,22325,7524,14801,6702
2019-01-06,0.2684,0.28600000000000003,0.247,0.039000000000000035,0.03300000000000003,0.2866,0.319,0.25,0.069,0.038000000000000034,0.2612,0.275,0.244,0.031000000000000028,0.031000000000000028,0.272,0.282,0.247,0.034999999999999976,0.03300000000000003,32915,75668,11704,63964,-2215
2019-01-13,0.2804,0.28800000000000003,0.272,0.016000000000000014,-0.016000000000000014,0.28559999999999997,0.28800000000000003,0.285,0.003000000000000058,-0.003000000000000058,0.2718,0.27699999999999997,0.27,0.006999999999999951,0.0,0.2776,0.285,0.271,0.013999999999999957,0.009000000000000008,10199,22271,4834,17437,-1809
2019-01-20,0.2445,0.278,0.21100000000000002,0.067,-0.049000000000000044,0.24925,0.278,0.22899999999999998,0.049000000000000044,-0.049000000000000044,0.22,0.249,0.21,0.03900000000000001,-0.03900000000000001,0.22349999999999998,0.25,0.21,0.04000000000000001,-0.035,26909,46037,7218,38819,-23010
2019-01-27,0.2224,0.226,0.22,0.006000000000000005,0.0020000000000000018,0.2366,0.249,0.22899999999999998,0.020000000000000018,0.006000000000000005,0.2202,0.222,0.218,0.0040000000000000036,0.0040000000000000036,0.227,0.235,0.218,0.016999999999999987,0.01200000000000001,17873,62669,1216,61453,-56314
2019-02-03,0.2442,0.26,0.23,0.03,0.005999999999999978,0.2542,0.268,0.23800000000000002,0.03,0.005999999999999978,0.233,0.242,0.222,0.01999999999999999,-0.009000000000000008,0.23879999999999998,0.25,0.23,0.01999999999999999,-0.001999999999999974,16424,36415,2448,33967,33967
2019-02-10,0.2376,0.244,0.223,0.02099999999999999,-0.0010000000000000009,0.242,0.244,0.24,0.0040000000000000036,-0.0020000000000000018,0.227,0.235,0.223,0.011999999999999983,-0.006000000000000033,0.23099999999999998,0.235,0.22399999999999998,0.01100000000000001,-0.006000000000000033,27534,53737,9043,44694,11873
2019-02-17,0.23299999999999998,0.24,0.22399999999999998,0.016000000000000014,0.005999999999999978,0.23875,0.24,0.237,0.0030000000000000027,-0.0030000000000000027,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.0,0.0,0.22875,0.23600000000000002,0.22399999999999998,0.012000000000000038,-0.01100000000000001,34352,47682,15383,32299,-17258
2019-02-24,0.2516,0.27,0.23399999999999999,0.03600000000000003,0.03600000000000003,0.2594,0.27,0.245,0.025000000000000022,0.025000000000000022,0.247,0.262,0.23399999999999999,0.028000000000000025,0.028000000000000025,0.25,0.266,0.24,0.026000000000000023,0.026000000000000023,26675,83625,5639,77986,-11728
2019-03-03,0.2724,0.28800000000000003,0.26,0.028000000000000025,0.009000000000000064,0.2746,0.28800000000000003,0.267,0.02100000000000002,0.009000000000000064,0.26180000000000003,0.266,0.256,0.010000000000000009,-0.0050000000000000044,0.2636,0.271,0.256,0.015000000000000013,-0.010000000000000009,13521,33326,2049,31277,24933
2019-03-10,0.273,0.27899999999999997,0.26899999999999996,0.010000000000000009,0.0030000000000000027,0.27640000000000003,0.282,0.272,0.009999999999999953,0.006000000000000005,0.2632,0.27,0.26,0.010000000000000009,0.0040000000000000036,0.2666,0.27,0.26,0.010000000000000009,0.0030000000000000027,19516,24305,8364,15941,15941
2019-03-17,0.24,0.26,0.23,0.03,-0.025000000000000022,0.24680000000000002,0.27,0.23800000000000002,0.032,-0.032,0.23,0.235,0.225,0.009999999999999981,-0.009999999999999981,0.2314,0.24,0.225,0.014999999999999986,-0.009999999999999981,33616,87730,10747,76983,-64316
2019-03-24,0.23700000000000002,0.25,0.23,0.01999999999999999,-0.013999999999999985,0.24,0.25,0.23199999999999998,0.018000000000000016,-0.009000000000000008,0.2268,0.23,0.217,0.013000000000000012,-0.013000000000000012,0.2284,0.23600000000000002,0.217,0.019000000000000017,-0.013000000000000012,19865,44331,1837,42494,9504
2019-03-31,0.218,0.23,0.21,0.020000000000000018,-0.015000000000000013,0.2216,0.23,0.217,0.013000000000000012,-0.007000000000000006,0.211,0.215,0.21,0.0050000000000000044,0.0050000000000000044,0.21459999999999999,0.22,0.21,0.010000000000000009,0.006000000000000005,38341,62850,21916,40934,-30131
2019-04-07,0.2204,0.225,0.213,0.01200000000000001,-0.01200000000000001,0.224,0.228,0.22,0.008000000000000007,-0.0050000000000000044,0.21259999999999998,0.22,0.204,0.016000000000000014,-0.008000000000000007,0.2176,0.222,0.205,0.017000000000000015,-0.015000000000000013,23495,34982,17275,17707,-16293
2019-04-14,0.2185,0.228,0.21,0.018000000000000016,-0.015000000000000013,0.22325,0.228,0.215,0.013000000000000012,-0.010000000000000009,0.20650000000000002,0.21100000000000002,0.20199999999999999,0.009000000000000036,-0.006000000000000033,0.214,0.225,0.205,0.020000000000000018,0.003999999999999976,52900,103814,27229,76585,-21185
2019-04-21,0.214,0.218,0.209,0.009000000000000008,-0.006000000000000005,0.2152,0.218,0.212,0.006000000000000005,-0.0030000000000000027,0.2092,0.215,0.205,0.010000000000000009,0.0020000000000000018,0.2124,0.215,0.21,0.0050000000000000044,0.0,17710,36077,1747,34330,-25763
2019-04-28,0.2074,0.21,0.205,0.0050000000000000044,-0.0040000000000000036,0.2078,0.21100000000000002,0.205,0.006000000000000033,-0.0050000000000000044,0.2024,0.209,0.19899999999999998,0.010000000000000009,-0.001999999999999974,0.2048,0.209,0.2,0.00899999999999998,-0.008000000000000007,18053,44917,4831,40086,897
2019-05-05,0.2046,0.21,0.2,0.009999999999999981,-0.0010000000000000009,0.2074,0.215,0.204,0.01100000000000001,-0.01100000000000001,0.1996,0.2,0.198,0.0020000000000000018,0.0,0.20140000000000002,0.203,0.2,0.0030000000000000027,0.0010000000000000009,28085,48695,14215,34480,39
2019-05-12,0.2814,0.4,0.20800000000000002,0.192,0.192,0.3212,0.449,0.20800000000000002,0.241,0.241,0.2746,0.39,0.2,0.19,0.19,0.3016,0.418,0.20600000000000002,0.21199999999999997,0.21199999999999997,146958,214301,86982,127319,115671
2019-05-19,0.3714,0.41,0.33,0.07999999999999996,-0.07200000000000001,0.3852,0.44,0.33899999999999997,0.10100000000000003,-0.10100000000000003,0.3302,0.38,0.29100000000000004,0.08899999999999997,-0.08899999999999997,0.33999999999999997,0.39399999999999996,0.304,0.08999999999999997,-0.08999999999999997,102153,119158,63052,56106,-20756
2019-05-26,0.365,0.395,0.32,0.07500000000000001,0.07500000000000001,0.3875,0.429,0.32,0.10899999999999999,0.08700000000000002,0.34025,0.38,0.3,0.08000000000000002,0.07100000000000001,0.37224999999999997,0.41,0.305,0.10499999999999998,0.08700000000000002,165538,259769,65314,194455,13001
2019-06-02,0.394,0.41,0.38,0.02999999999999997,-0.02999999999999997,0.4,0.41,0.389,0.020999999999999963,-0.008999999999999952,0.3644,0.376,0.35,0.026000000000000023,-0.015000000000000013,0.3862,0.4,0.375,0.025000000000000022,0.008000000000000007,103239,143240,70142,73098,-30027
2019-06-09,0.3816,0.42,0.36,0.06,-0.04299999999999998,0.3906,0.428,0.377,0.05099999999999999,-0.05099999999999999,0.355,0.36,0.335,0.024999999999999967,0.024999999999999967,0.366,0.38,0.341,0.03899999999999998,0.02899999999999997,104414,249858,50571,199287,-199287
2019-06-16,0.3488,0.37,0.33,0.03999999999999998,-0.02999999999999997,0.3576,0.37200000000000005,0.344,0.02800000000000008,-0.013000000000000067,0.3366,0.355,0.33,0.024999999999999967,-0.017000000000000015,0.34719999999999995,0.36,0.33399999999999996,0.026000000000000023,-0.006000000000000005,83501,187362,28578,158784,28710
2019-06-23,0.3598,0.37,0.349,0.02100000000000002,0.010000000000000009,0.364,0.37,0.36,0.010000000000000009,0.010000000000000009,0.3436,0.35,0.332,0.01799999999999996,0.007999999999999952,0.35459999999999997,0.37,0.33399999999999996,0.03600000000000003,-0.009000000000000008,38492,69295,16153,53142,-13948
2019-06-30,0.34750000000000003,0.35200000000000004,0.34,0.01200000000000001,-0.01100000000000001,0.35350000000000004,0.37,0.345,0.025000000000000022,-0.025000000000000022,0.34225,0.35,0.331,0.01899999999999996,-0.01899999999999996,0.34725,0.354,0.34299999999999997,0.01100000000000001,-0.009000000000000008,19128,24664,11546,13118,13118
2019-07-07,0.372,0.38,0.35,0.030000000000000027,0.010000000000000009,0.3822,0.4,0.373,0.027000000000000024,0.027000000000000024,0.362,0.37,0.35,0.020000000000000018,-0.006000000000000005,0.3698,0.38,0.36,0.020000000000000018,-0.006000000000000005,82261,226403,17304,209099,-165348
2019-07-14,0.3804,0.392,0.37,0.02200000000000002,0.0030000000000000027,0.3832,0.392,0.374,0.018000000000000016,0.0030000000000000027,0.3686,0.377,0.355,0.02200000000000002,-0.010000000000000009,0.372,0.38299999999999995,0.36,0.022999999999999965,-0.0050000000000000044,16942,31999,2481,29518,12450
2019-07-21,0.3656,0.377,0.358,0.019000000000000017,0.017000000000000015,0.37220000000000003,0.379,0.37,0.009000000000000008,0.009000000000000008,0.3594,0.365,0.35600000000000004,0.008999999999999952,0.0050000000000000044,0.3658,0.371,0.35700000000000004,0.013999999999999957,0.0010000000000000009,13687,19806,6825,12981,6245
2019-07-28,0.2702,0.365,0.21600000000000003,0.14899999999999997,-0.14899999999999997,0.292,0.38,0.24,0.14,-0.10999999999999999,0.219,0.3,0.16,0.13999999999999999,-0.10899999999999999,0.242,0.305,0.19,0.11499999999999999,-0.06,257312,442162,111364,330798,-101387
2019-08-04,0.2326,0.25,0.21899999999999997,0.031000000000000028,-0.024999999999999994,0.2376,0.25,0.225,0.024999999999999994,-0.024999999999999994,0.209,0.22,0.196,0.023999999999999994,-0.023999999999999994,0.2158,0.23199999999999998,0.2,0.03199999999999997,-0.03199999999999997,78240,112939,39637,73302,-26504
2019-08-11,0.1956,0.20600000000000002,0.185,0.02100000000000002,-0.015000000000000013,0.199,0.20600000000000002,0.192,0.014000000000000012,-0.014000000000000012,0.1912,0.19899999999999998,0.185,0.013999999999999985,-0.0020000000000000018,0.1944,0.19899999999999998,0.19,0.00899999999999998,-0.00899999999999998,11818,17842,7317,10525,-5323
2019-08-18,0.1912,0.19399999999999998,0.185,0.00899999999999998,-0.001999999999999974,0.1926,0.19399999999999998,0.191,0.002999999999999975,-0.0009999999999999731,0.1786,0.185,0.17,0.014999999999999986,-0.006000000000000033,0.1848,0.19,0.17800000000000002,0.011999999999999983,-0.010999999999999954,46269,117208,4074,113134,-73515
2019-08-25,0.1818,0.19,0.175,0.015000000000000013,-0.010000000000000009,0.1868,0.19,0.18100000000000002,0.00899999999999998,0.0,0.1744,0.18,0.166,0.013999999999999985,0.0010000000000000009,0.1824,0.18899999999999997,0.171,0.01799999999999996,0.0069999999999999785,89958,205039,24440,180599,143432
