Date,ProShares Ultra Dow30_Open_average,ProShares Ultra Dow30_Open_max,ProShares Ultra Dow30_Open_min,ProShares Ultra Dow30_Open_volatility,ProShares Ultra Dow30_Open_change,ProShares Ultra Dow30_High_average,ProShares Ultra Dow30_High_max,ProShares Ultra Dow30_High_min,ProShares Ultra Dow30_High_volatility,ProShares Ultra Dow30_High_change,ProShares Ultra Dow30_Low_average,ProShares Ultra Dow30_Low_max,ProShares Ultra Dow30_Low_min,ProShares Ultra Dow30_Low_volatility,ProShares Ultra Dow30_Low_change,ProShares Ultra Dow30_Close_average,ProShares Ultra Dow30_Close_max,ProShares Ultra Dow30_Close_min,ProShares Ultra Dow30_Close_volatility,ProShares Ultra Dow30_Close_change
2019-03-31,47.61,47.61,47.61,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2019-04-07,48.05,48.05,48.05,0.0,0.0,48.08,48.08,48.08,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.94,47.94,47.94,0.0,0.0
2019-04-14,48.2,48.2,48.2,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.39,48.39,48.39,0.0,0.0
2019-04-21,48.51,48.51,48.51,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2019-04-28,46.59,46.59,46.59,0.0,0.0,48.2,48.2,48.2,0.0,0.0,46.53,46.53,46.53,0.0,0.0,48.08,48.08,48.08,0.0,0.0
2019-05-05,44.58,44.58,44.58,0.0,0.0,44.9,44.9,44.9,0.0,0.0,43.81,43.81,43.81,0.0,0.0,44.14,44.14,44.14,0.0,0.0
2019-05-12,45.26,45.26,45.26,0.0,0.0,45.68,45.68,45.68,0.0,0.0,45.0,45.0,45.0,0.0,0.0,45.44,45.44,45.44,0.0,0.0
2019-05-19,45.23,45.23,45.23,0.0,0.0,45.38,45.38,45.38,0.0,0.0,44.8,44.8,44.8,0.0,0.0,45.14,45.14,45.14,0.0,0.0
2019-05-26,42.41,42.41,42.41,0.0,0.0,42.85,42.85,42.85,0.0,0.0,41.98,41.98,41.98,0.0,0.0,42.43,42.43,42.43,0.0,0.0
2019-06-02,47.12,47.12,47.12,0.0,0.0,47.34,47.34,47.34,0.0,0.0,46.79,46.79,46.79,0.0,0.0,46.8,46.8,46.8,0.0,0.0
2019-06-09,46.99,46.99,46.99,0.0,0.0,47.18,47.18,47.18,0.0,0.0,46.77,46.77,46.77,0.0,0.0,47.0,47.0,47.0,0.0,0.0
2019-06-16,49.25,49.25,49.25,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.21,49.21,49.21,0.0,0.0
2019-06-23,49.57,49.57,49.57,0.0,0.0,49.61,49.61,49.61,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.98,48.98,48.98,0.0,0.0
2019-06-30,49.25,49.25,49.25,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.12,49.12,49.12,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2019-07-07,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.35,51.35,51.35,0.0,0.0
2019-07-14,50.72,50.72,50.72,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2019-07-21,50.68,50.68,50.68,0.0,0.0,50.99,50.99,50.99,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2019-07-28,46.68,46.68,46.68,0.0,0.0,46.68,46.68,46.68,0.0,0.0,44.54,44.54,44.54,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2019-08-04,46.7,46.7,46.7,0.0,0.0,46.99,46.99,46.99,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.98,45.98,45.98,0.0,0.0
2019-08-11,47.12,47.12,47.12,0.0,0.0,47.16,47.16,47.16,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.81,46.81,46.81,0.0,0.0
2019-08-18,45.91,45.91,45.91,0.0,0.0,46.08,46.08,46.08,0.0,0.0,45.32,45.32,45.32,0.0,0.0,45.95,45.95,45.95,0.0,0.0
2019-08-25,48.1,48.1,48.1,0.0,0.0,48.17,48.17,48.17,0.0,0.0,47.39,47.39,47.39,0.0,0.0,47.74,47.74,47.74,0.0,0.0
2019-09-01,49.4,49.4,49.4,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.09,49.09,49.09,0.0,0.0,49.36,49.36,49.36,0.0,0.0
2019-09-08,50.33,50.33,50.33,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2019-09-15,49.35,49.35,49.35,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.78,49.78,49.78,0.0,0.0
2019-09-22,49.41,49.41,49.41,0.0,0.0,49.88,49.88,49.88,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2019-09-29,48.0,48.0,48.0,0.0,0.0,48.6,48.6,48.6,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2019-10-06,48.96,48.96,48.96,0.0,0.0,49.37,49.37,49.37,0.0,0.0,48.89,48.89,48.89,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2019-10-13,49.18,49.18,49.18,0.0,0.0,49.25,49.25,49.25,0.0,0.0,48.92,48.92,48.92,0.0,0.0,49.22,49.22,49.22,0.0,0.0
2019-10-20,50.09,50.09,50.09,0.0,0.0,50.41,50.41,50.41,0.0,0.0,49.91,49.91,49.91,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2019-10-27,51.54,51.54,51.54,0.0,0.0,51.67,51.67,51.67,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.46,51.46,51.46,0.0,0.0
2019-11-03,51.93,51.93,51.93,0.0,0.0,52.53,52.53,52.53,0.0,0.0,51.79,51.79,51.79,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2019-11-10,53.7,53.7,53.7,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.54,53.54,53.54,0.0,0.0,53.81,53.81,53.81,0.0,0.0
2019-11-17,53.54,53.54,53.54,0.0,0.0,53.95,53.95,53.95,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.95,53.95,53.95,0.0,0.0
2019-11-24,54.16,54.16,54.16,0.0,0.0,54.18,54.18,54.18,0.0,0.0,52.93,52.93,52.93,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2019-12-01,53.71,53.71,53.71,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.45,53.45,53.45,0.0,0.0
2019-12-08,54.73,54.73,54.73,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2019-12-15,55.93,55.93,55.93,0.0,0.0,56.01,56.01,56.01,0.0,0.0,55.85,55.85,55.85,0.0,0.0,55.93,55.93,55.93,0.0,0.0
2019-12-22,56.13,56.13,56.13,0.0,0.0,56.13,56.13,56.13,0.0,0.0,55.24,55.24,55.24,0.0,0.0,55.41,55.41,55.41,0.0,0.0
2019-12-29,55.65,55.65,55.65,0.0,0.0,56.38,56.38,56.38,0.0,0.0,55.61,55.61,55.61,0.0,0.0,56.01,56.01,56.01,0.0,0.0
