Date,ELGX_Open_average,ELGX_Open_max,ELGX_Open_min,ELGX_Open_volatility,ELGX_Open_change,ELGX_High_average,ELGX_High_max,ELGX_High_min,ELGX_High_volatility,ELGX_High_change,ELGX_Low_average,ELGX_Low_max,ELGX_Low_min,ELGX_Low_volatility,ELGX_Low_change,ELGX_Close_average,ELGX_Close_max,ELGX_Close_min,ELGX_Close_volatility,ELGX_Close_change,ELGX_Volume_average,ELGX_Volume_max,ELGX_Volume_min,ELGX_Volume_volatility,ELGX_Volume_change
2018-07-29,50.54,51.9,49.5,2.3999999999999986,0.0,51.769999999999996,53.0,49.9,3.1000000000000014,-1.6499999999999986,49.308,50.5,47.19,3.3100000000000023,-1.7100000000000009,50.62,52.2,48.8,3.4000000000000057,-2.1000000000000014,34586,53890,20146,33744,5661
2018-08-05,42.1,48.8,29.9,18.9,-18.9,43.18,49.2,30.1,19.1,-18.9,38.7,47.0,26.6,20.4,-19.9,39.82,47.4,27.4,20.0,-19.9,120740,382189,16995,365194,111982
2018-08-12,25.62,27.6,24.4,3.200000000000003,-2.200000000000003,26.454,28.77,24.7,4.07,-2.7699999999999996,24.2,25.0,23.5,1.5,1.3000000000000007,25.04,26.0,24.1,1.8999999999999986,1.0999999999999979,91727,166992,57708,109284,-106730
2018-08-19,24.98,26.3,23.8,2.5,-1.6999999999999993,25.444000000000003,26.5,24.92,1.5799999999999983,-1.5799999999999983,24.21,25.0,23.35,1.6499999999999986,-0.8999999999999986,24.6,25.3,23.6,1.6999999999999993,-0.40000000000000213,68137,94222,46607,47615,-9668
2018-08-26,24.075,24.8,23.0,1.8000000000000007,-1.8000000000000007,24.3675,25.0,23.4,1.6000000000000014,-1.5700000000000003,23.4,24.5,22.5,2.0,-2.0,23.65,24.7,22.9,1.8000000000000007,-1.6999999999999993,108311,160858,69247,91611,17393
2018-09-02,23.04,23.8,22.2,1.6000000000000014,-0.6999999999999993,23.52,24.1,22.2,1.9000000000000021,-1.1999999999999993,21.782,23.4,18.61,4.789999999999999,-3.990000000000002,22.4,23.7,19.8,3.8999999999999986,-3.099999999999998,181954,318576,111475,207101,47685
2018-09-09,19.58,19.9,19.0,0.8999999999999986,-0.3000000000000007,19.94,20.3,19.5,0.8000000000000007,-0.8000000000000007,18.668,19.3,18.0,1.3000000000000007,-1.0,19.2,19.7,18.2,1.5,-1.5,72825,91987,52447,39540,-39540
2018-09-16,17.78,18.3,17.4,0.9000000000000021,-0.40000000000000213,18.42,18.8,18.0,0.8000000000000007,0.10000000000000142,17.06,17.9,16.4,1.5,0.8999999999999986,17.72,18.3,17.2,1.1000000000000014,1.1000000000000014,92494,173784,63580,110204,-4115
2018-09-23,18.96,19.7,18.5,1.1999999999999993,0.6000000000000014,19.59,20.1,19.1,1.0,-0.8499999999999979,18.14,18.6,17.4,1.2000000000000028,-0.7000000000000028,18.74,19.7,17.6,2.099999999999998,-2.099999999999998,51226,82208,36866,45342,-29918
2018-09-30,17.9,22.0,15.6,6.4,-2.0000000000000018,18.158,22.0,15.7,6.300000000000001,-2.6999999999999993,16.038,17.25,14.9,2.3499999999999996,-1.700000000000001,16.42,17.3,15.1,2.200000000000001,-2.0999999999999996,122500,235741,33855,201886,-23931
2018-10-07,16.4,17.5,15.1,2.4000000000000004,1.200000000000001,17.49,18.2,16.4,1.8000000000000007,0.9000000000000021,15.799999999999999,16.5,15.0,1.5,0.5999999999999996,16.82,17.7,16.0,1.6999999999999993,1.1000000000000014,64918,88775,41064,47711,-29514
2018-10-14,16.88,17.4,15.8,1.5999999999999979,-1.3999999999999986,17.262,17.8,16.0,1.8000000000000007,-1.6999999999999993,16.06,16.7,14.9,1.799999999999999,-1.5999999999999996,16.52,17.6,15.0,2.6000000000000014,-2.6000000000000014,49659,80395,39555,40840,38847
2018-10-21,13.0,14.9,11.7,3.200000000000001,-2.5,13.48,15.6,12.1,3.5,-3.0999999999999996,12.29,13.7,10.85,2.8499999999999996,-1.5999999999999996,12.75,13.9,11.85,2.0500000000000007,-1.6999999999999993,190484,358913,101913,257000,-257000
2018-10-28,12.56,13.3,11.9,1.4000000000000004,1.1999999999999993,13.11,14.1,12.2,1.9000000000000004,1.5,12.24,13.1,11.3,1.799999999999999,1.799999999999999,12.76,13.7,12.2,1.5,1.5,97683,119035,69360,49675,-31191
2018-11-04,12.9,13.9,11.2,2.700000000000001,-2.4000000000000004,13.09,14.0,11.3,2.6999999999999993,-2.5,12.04,13.3,10.2,3.1000000000000014,-2.9000000000000004,12.18,13.7,10.2,3.5,-3.5,67096,119813,42405,77408,-13610
2018-11-11,10.0,10.4,9.3,1.0999999999999996,-0.20000000000000107,10.26,10.4,10.1,0.3000000000000007,0.0,9.448,10.0,9.1,0.9000000000000004,-0.5899999999999999,9.808,10.2,9.3,0.8999999999999986,-0.6600000000000001,188403,410925,74055,336870,127682
2018-11-18,8.879999999999999,9.37,8.7,0.6699999999999999,-0.6699999999999999,9.125,9.5,8.85,0.6500000000000004,-0.6500000000000004,8.35,8.6,8.1,0.5,-0.09999999999999964,8.6525,8.8,8.5,0.3000000000000007,0.1899999999999995,67423,101823,18530,83293,-22890
2018-11-25,8.68,9.02,8.37,0.6500000000000004,0.049999999999998934,9.038,9.3,8.75,0.5500000000000007,0.21000000000000085,8.31,8.7,7.83,0.8699999999999992,-0.3800000000000008,8.552,9.09,8.06,1.0299999999999994,-0.3099999999999987,95734,185592,42936,142656,87586
2018-12-02,7.325,8.0,6.9,1.0999999999999996,-0.7999999999999998,7.45,8.1,7.0,1.0999999999999996,-0.7999999999999998,6.6775,6.81,6.5,0.3099999999999996,-0.3099999999999996,6.7925,7.1,6.54,0.5599999999999996,-0.29000000000000004,99132,122898,70996,51902,-38565
2018-12-09,6.776,7.05,6.64,0.41000000000000014,0.41000000000000014,7.128,7.54,6.88,0.6600000000000001,0.0,6.534,6.7,6.47,0.23000000000000043,0.03000000000000025,6.682,7.0,6.5,0.5,-0.07000000000000028,85452,123431,45983,77448,-4161
2018-12-16,6.311999999999999,6.6,6.1,0.5,-0.2999999999999998,6.5680000000000005,7.0,6.4,0.5999999999999996,-0.5499999999999998,6.09,6.35,6.0,0.34999999999999964,-0.25,6.274,6.42,6.05,0.3700000000000001,-0.019999999999999574,101208,190648,21288,169360,-39145
2018-12-23,7.0,7.5,6.4,1.0999999999999996,1.0999999999999996,7.327500000000001,7.53,7.03,0.5,0.5,6.7075000000000005,6.9,6.3,0.6000000000000005,0.6000000000000005,7.1025,7.45,6.9,0.5499999999999998,0.2599999999999998,79794,113935,50363,63572,40670
2018-12-30,7.0925,7.48,6.7,0.7800000000000002,-0.3899999999999997,7.285,7.6,6.8,0.7999999999999998,-0.71,6.525,7.1,5.9,1.1999999999999993,-0.5,6.735,7.4,6.04,1.3600000000000003,-1.0500000000000007,97233,222188,28004,194184,22493
2019-01-06,6.604,6.83,6.4,0.4299999999999997,0.1900000000000004,6.804,6.92,6.7,0.21999999999999975,-0.1200000000000001,6.32,6.5,6.2,0.2999999999999998,0.20000000000000018,6.562,6.8,6.4,0.39999999999999947,-0.2599999999999998,51226,86374,36767,49607,-35680
2019-01-13,7.73,8.95,6.57,2.379999999999999,2.379999999999999,8.4125,8.95,7.9,1.049999999999999,1.049999999999999,7.275,8.09,6.5,1.5899999999999999,1.5899999999999999,8.095,8.68,7.6,1.08,0.5000000000000009,155258,191996,99508,92488,-50374
2019-01-20,7.67,8.39,7.24,1.1500000000000004,-0.5900000000000007,8.006,8.45,7.5,0.9499999999999993,-0.23999999999999844,7.26,7.5,6.9,0.5999999999999996,-0.040000000000000036,7.504,7.97,7.22,0.75,0.46999999999999975,68096,100652,48644,52008,-33377
2019-01-27,7.73,8.1,7.54,0.5599999999999996,-0.5599999999999996,7.868,8.29,7.7,0.589999999999999,-0.589999999999999,7.306,7.5,7.03,0.46999999999999975,0.10000000000000053,7.55,7.7,7.42,0.28000000000000025,-0.28000000000000025,60426,113419,24884,88535,-86195
2019-02-03,6.478,7.45,5.75,1.7000000000000002,-1.6600000000000001,6.672,7.45,6.08,1.37,-1.37,5.982,7.2,5.5,1.7000000000000002,-1.6500000000000004,6.134,7.25,5.6,1.6500000000000004,-1.3499999999999996,93718,207324,17248,190076,35245
2019-02-10,5.8875,6.1,5.48,0.6199999999999992,-0.6199999999999992,5.98,6.2,5.62,0.5800000000000001,-0.5800000000000001,5.5600000000000005,5.9,5.3,0.6000000000000005,-0.6000000000000005,5.6375,5.97,5.37,0.5999999999999996,-0.5599999999999996,74728,149068,39112,109956,20319
2019-02-17,5.516,5.65,5.44,0.20999999999999996,0.16000000000000014,5.618,5.9,5.44,0.45999999999999996,0.25,5.3020000000000005,5.41,5.2,0.20999999999999996,-0.009999999999999787,5.442,5.6,5.25,0.34999999999999964,0.13999999999999968,79514,167324,47856,119468,90455
2019-02-24,5.488,5.8,5.3,0.5,0.39999999999999947,5.73,6.1,5.4,0.6999999999999993,0.6999999999999993,5.34,5.8,5.2,0.5999999999999996,0.5999999999999996,5.602,6.08,5.21,0.8700000000000001,0.79,67125,108125,32980,75145,-47905
2019-03-03,6.122,6.7,5.83,0.8700000000000001,-0.3700000000000001,6.392,6.7,5.89,0.8100000000000005,-0.16999999999999993,5.8,6.0,5.7,0.2999999999999998,-0.20000000000000018,6.032,6.6,5.81,0.79,-0.5499999999999998,332195,770818,151524,619294,103392
2019-03-10,6.668,7.1,6.0,1.0999999999999996,1.0999999999999996,7.18,7.42,7.06,0.3600000000000003,0.09000000000000075,6.624,6.97,6.0,0.9699999999999998,0.9299999999999997,6.888,7.09,6.52,0.5700000000000003,0.5700000000000003,240499,340846,169964,170882,-142343
2019-03-17,7.078,7.29,6.66,0.6299999999999999,-0.45999999999999996,7.264,7.49,6.9,0.5899999999999999,-0.41999999999999993,6.886,7.1,6.5,0.5999999999999996,-0.5999999999999996,6.984,7.29,6.62,0.6699999999999999,-0.5099999999999998,220507,343443,120616,222827,94733
2019-03-24,6.742,7.1,6.57,0.5299999999999994,0.4499999999999993,6.834,7.14,6.65,0.4899999999999993,0.2999999999999998,6.584,6.93,6.44,0.4899999999999993,0.3799999999999999,6.702,6.95,6.61,0.33999999999999986,0.25,238862,830688,64662,766026,766026
2019-03-31,7.0360000000000005,7.15,6.97,0.1800000000000006,0.010000000000000675,7.102,7.2,7.05,0.15000000000000036,-0.020000000000000462,6.894,6.95,6.81,0.14000000000000057,-0.040000000000000036,6.992,7.05,6.89,0.16000000000000014,-0.14000000000000057,298465,437552,189261,248291,-248291
2019-04-07,6.448,6.82,6.24,0.5800000000000001,-0.47000000000000064,6.562,6.87,6.37,0.5,-0.5,6.108,6.35,5.82,0.5299999999999994,-0.2699999999999996,6.278,6.48,6.08,0.40000000000000036,-0.2699999999999996,220840,414452,110361,304091,-64734
2019-04-14,6.0,6.3,5.84,0.45999999999999996,-0.45999999999999996,6.1049999999999995,6.35,5.96,0.3899999999999997,-0.2599999999999998,5.795,6.0,5.71,0.29000000000000004,-0.29000000000000004,5.945,6.05,5.79,0.2599999999999998,0.0,247549,315354,175205,140149,134579
2019-04-21,5.964,6.05,5.82,0.22999999999999954,-0.009999999999999787,6.092,6.36,5.91,0.4500000000000002,0.2600000000000007,5.83,6.02,5.7,0.3199999999999994,0.0699999999999994,6.008,6.3,5.8,0.5,0.25,168998,285012,114415,170597,160137
2019-04-28,6.442,6.7,6.32,0.3799999999999999,-0.08000000000000007,6.534,6.7,6.47,0.23000000000000043,0.03999999999999915,6.272,6.45,6.16,0.29000000000000004,-0.04999999999999982,6.422,6.5,6.32,0.17999999999999972,0.04999999999999982,422077,820475,175419,645056,563676
2019-05-05,6.464,6.67,6.31,0.3600000000000003,0.17999999999999972,6.654,6.75,6.5,0.25,0.1900000000000004,6.392,6.61,6.24,0.3700000000000001,0.3099999999999996,6.5680000000000005,6.7,6.4,0.2999999999999998,0.20000000000000018,297923,371728,258205,113523,6389
2019-05-12,6.772,6.97,6.67,0.2999999999999998,0.2999999999999998,6.9479999999999995,7.1,6.77,0.33000000000000007,0.15000000000000036,6.644,6.77,6.52,0.25,-0.07000000000000028,6.814,6.95,6.7,0.25,0.11999999999999922,437119,720816,219910,500906,70322
2019-05-19,6.78,6.87,6.68,0.1900000000000004,-0.1900000000000004,6.8575,7.02,6.74,0.27999999999999936,-0.27999999999999936,6.6475,6.75,6.53,0.21999999999999975,-0.13999999999999968,6.7375,6.84,6.64,0.20000000000000018,-0.17999999999999972,196665,262641,148821,113820,-113820
2019-05-26,6.898,7.12,6.66,0.45999999999999996,0.3899999999999997,7.086,7.28,6.75,0.5300000000000002,0.4800000000000004,6.752,6.96,6.58,0.3799999999999999,0.08999999999999986,6.9,7.12,6.65,0.46999999999999975,0.13999999999999968,353599,484117,271518,212599,147572
2019-06-02,6.982,7.25,6.79,0.45999999999999996,0.4299999999999997,7.21,7.84,6.88,0.96,0.9299999999999997,6.854,7.17,6.67,0.5,0.46999999999999975,7.076,7.7,6.8,0.9000000000000004,0.8900000000000006,350172,594009,239724,354285,-51086
2019-06-09,7.586,7.84,7.4,0.4399999999999995,-0.21999999999999975,7.744,7.85,7.61,0.23999999999999932,0.0,7.404,7.52,7.24,0.27999999999999936,0.05999999999999961,7.53,7.66,7.41,0.25,0.16000000000000014,238708,370123,141867,228256,-111392
2019-06-16,7.8180000000000005,7.95,7.73,0.21999999999999975,0.13999999999999968,8.016,8.14,7.83,0.3100000000000005,0.2599999999999998,7.672,7.81,7.41,0.39999999999999947,0.17999999999999972,7.826,7.87,7.75,0.1200000000000001,0.08000000000000007,474651,624980,249272,375708,338451
2019-06-23,7.59,7.89,7.28,0.6099999999999994,-0.5200000000000005,7.722,8.0,7.33,0.6699999999999999,-0.3099999999999996,7.312,7.7,6.87,0.8300000000000001,-0.41999999999999993,7.486,7.87,7.24,0.6299999999999999,-0.46999999999999975,462694,1158300,235384,922916,-74671
2019-06-30,7.4925,7.6,7.38,0.21999999999999975,0.11000000000000032,7.605,7.74,7.5,0.2400000000000002,-0.08000000000000007,7.295,7.47,7.11,0.35999999999999943,-0.08999999999999986,7.4475,7.54,7.21,0.33000000000000007,-0.33000000000000007,298634,758910,92313,666597,552255
2019-07-07,6.954,7.17,6.66,0.5099999999999998,-0.4500000000000002,7.0280000000000005,7.2,6.73,0.46999999999999975,-0.46999999999999975,6.604,6.97,6.22,0.75,-0.6200000000000001,6.796,7.12,6.45,0.6699999999999999,-0.5999999999999996,227376,550482,115604,434878,-19719
2019-07-14,6.64,6.83,6.43,0.40000000000000036,0.25,6.798,6.85,6.69,0.15999999999999925,0.08999999999999986,6.514,6.62,6.3,0.3200000000000003,0.3100000000000005,6.682,6.79,6.48,0.3099999999999996,0.1999999999999993,271013,718286,93872,624414,-572036
2019-07-21,6.698,6.83,6.57,0.2599999999999998,-0.05999999999999961,6.7780000000000005,6.86,6.73,0.1299999999999999,0.009999999999999787,6.54,6.63,6.4,0.22999999999999954,-0.21999999999999975,6.678,6.79,6.56,0.23000000000000043,-0.010000000000000675,245988,543918,148472,395446,-2240
2019-07-28,6.792,6.97,6.63,0.33999999999999986,0.08999999999999986,6.962,7.1,6.86,0.23999999999999932,-0.14999999999999947,6.602,6.79,6.42,0.3700000000000001,0.009999999999999787,6.824,6.93,6.67,0.2599999999999998,-0.2599999999999998,221021,337601,160097,177504,44086
2019-08-04,6.484,6.67,6.25,0.41999999999999993,-0.41999999999999993,6.634,6.8,6.45,0.34999999999999964,-0.04999999999999982,6.084,6.27,5.85,0.41999999999999993,-0.019999999999999574,6.359999999999999,6.46,6.18,0.28000000000000025,0.0,351309,698836,192441,506395,128037
2019-08-11,6.362,6.61,6.11,0.5,-0.3099999999999996,6.5,6.88,6.19,0.6899999999999995,-0.6600000000000001,6.122,6.43,5.92,0.5099999999999998,-0.4299999999999997,6.296,6.8,6.06,0.7400000000000002,-0.7400000000000002,278463,476221,166461,309760,-309760
2019-08-18,5.692,6.08,5.49,0.5899999999999999,-0.5899999999999999,5.774,6.08,5.52,0.5600000000000005,-0.5600000000000005,5.322,5.65,5.04,0.6100000000000003,-0.6100000000000003,5.49,5.77,5.27,0.5,-0.39999999999999947,345165,604958,229754,375204,375204
2019-08-25,5.3525,5.43,5.26,0.16999999999999993,-0.11000000000000032,5.5175,5.75,5.4,0.34999999999999964,-0.34999999999999964,5.2275,5.3,5.17,0.1299999999999999,-0.1299999999999999,5.33,5.4,5.27,0.13000000000000078,-0.040000000000000036,243925,330396,152540,177856,132426
2019-09-01,5.112,5.36,4.95,0.41000000000000014,-0.41000000000000014,5.178,5.36,5.0,0.3600000000000003,-0.3600000000000003,4.906,5.08,4.7,0.3799999999999999,-0.3799999999999999,4.95,5.17,4.73,0.4399999999999995,-0.4399999999999995,223581,327334,135919,191415,56675
2019-09-08,4.642,4.75,4.44,0.3099999999999996,-0.27999999999999936,4.71,4.85,4.5,0.34999999999999964,-0.2999999999999998,4.430000000000001,4.66,4.23,0.4299999999999997,-0.2400000000000002,4.582,4.75,4.44,0.3099999999999996,-0.2699999999999996,179243,325622,58867,266755,-195418
2019-09-15,4.212000000000001,4.48,3.92,0.5600000000000005,-0.41000000000000014,4.282,4.49,4.1,0.39000000000000057,-0.33999999999999986,4.026,4.31,3.84,0.46999999999999975,-0.2999999999999998,4.134,4.36,3.89,0.4700000000000002,-0.25,229470,359051,117976,241075,22966
2019-09-22,3.944,4.13,3.85,0.2799999999999998,-0.2799999999999998,4.004,4.13,3.92,0.20999999999999996,-0.1299999999999999,3.77,3.82,3.67,0.1499999999999999,-0.10000000000000009,3.92,4.0,3.87,0.1299999999999999,-0.029999999999999805,127806,233734,57141,176593,-43047
2019-09-29,3.604,4.0,3.31,0.69,-0.5699999999999998,3.724,4.08,3.5,0.5800000000000001,-0.5800000000000001,3.41,3.73,3.27,0.45999999999999996,-0.33000000000000007,3.518,3.79,3.32,0.4700000000000002,-0.2999999999999998,186176,483677,57836,425841,-65322
2019-10-06,3.5,3.66,3.31,0.3500000000000001,0.15000000000000036,3.624,3.78,3.43,0.34999999999999964,0.23000000000000043,3.368,3.53,3.22,0.3099999999999996,0.23999999999999977,3.5,3.71,3.3,0.41000000000000014,0.1900000000000004,119946,169644,77190,92454,-55494
2019-10-13,3.5620000000000003,3.73,3.45,0.2799999999999998,0.23999999999999977,3.702,3.96,3.5,0.45999999999999996,0.41000000000000014,3.518,3.69,3.4,0.29000000000000004,0.25,3.618,3.82,3.45,0.36999999999999966,0.34999999999999964,110243,235762,37450,198312,-148033
2019-10-20,3.618,3.83,3.37,0.45999999999999996,-0.22999999999999998,3.748,3.87,3.62,0.25,-0.1200000000000001,3.308,3.63,2.87,0.7599999999999998,-0.7599999999999998,3.48,3.67,3.09,0.5800000000000001,-0.5700000000000003,227395,799668,46255,753413,725369
2019-10-27,2.704,3.11,2.35,0.7599999999999998,-0.3999999999999999,2.842,3.25,2.45,0.7999999999999998,-0.43000000000000016,2.5340000000000003,2.91,2.28,0.6300000000000003,-0.20999999999999996,2.606,2.92,2.3,0.6200000000000001,-0.19999999999999973,270366,445916,176862,269054,-51639
2019-11-03,2.822,3.0,2.65,0.3500000000000001,0.2799999999999998,2.958,3.13,2.8,0.33000000000000007,0.33000000000000007,2.7279999999999998,2.97,2.57,0.40000000000000036,0.40000000000000036,2.88,3.11,2.65,0.45999999999999996,0.3500000000000001,196988,254716,109562,145154,53448
