Date,NNBR_Open_average,NNBR_Open_max,NNBR_Open_min,NNBR_Open_volatility,NNBR_Open_change,NNBR_High_average,NNBR_High_max,NNBR_High_min,NNBR_High_volatility,NNBR_High_change,NNBR_Low_average,NNBR_Low_max,NNBR_Low_min,NNBR_Low_volatility,NNBR_Low_change,NNBR_Close_average,NNBR_Close_max,NNBR_Close_min,NNBR_Close_volatility,NNBR_Close_change,NNBR_Volume_average,NNBR_Volume_max,NNBR_Volume_min,NNBR_Volume_volatility,NNBR_Volume_change
2018-01-14,27.88,28.8,27.5,1.3000000000000007,0.6999999999999993,28.51,29.2,27.8,1.3999999999999986,0.8000000000000007,27.44,28.5,26.85,1.6499999999999986,1.3500000000000014,28.080000000000002,29.05,27.35,1.6999999999999993,1.6999999999999993,94140,135786,55373,80413,-30773
2018-01-21,29.23,29.4,29.0,0.3999999999999986,0.05000000000000071,29.38,29.5,29.2,0.3000000000000007,-0.1999999999999993,28.93,29.0,28.75,0.25,0.1999999999999993,29.13,29.3,29.0,0.3000000000000007,-0.25,47146,62065,37245,24820,-16692
2018-01-28,28.61,29.25,27.8,1.4499999999999993,-0.8999999999999986,28.96,29.35,28.2,1.1500000000000021,-1.1500000000000021,27.934,28.7,26.5,2.1999999999999993,-1.6499999999999986,28.29,29.15,26.5,2.6499999999999986,-2.6499999999999986,79097,119296,59809,59487,43212
2018-02-04,26.44,27.0,25.9,1.1000000000000014,0.10000000000000142,26.916,27.2,26.15,1.0500000000000007,-1.0500000000000007,25.8,26.35,25.15,1.2000000000000028,0.3000000000000007,26.39,27.0,25.9,1.1000000000000014,-0.6000000000000014,173458,351296,64742,286554,-6228
2018-02-11,25.475,25.8,25.3,0.5,-0.3000000000000007,25.775,26.15,25.55,0.5999999999999979,-0.5,25.1175,25.3,24.85,0.4499999999999993,-0.4499999999999993,25.2875,25.5,24.95,0.5500000000000007,-0.5,99174,162181,62110,100071,-71776
2018-02-18,25.15,25.45,24.8,0.6499999999999986,0.3000000000000007,25.66,26.05,25.2,0.8500000000000014,-0.3500000000000014,24.89,25.05,24.7,0.3500000000000014,0.1999999999999993,25.13,25.4,24.95,0.4499999999999993,-0.04999999999999716,70336,98488,40654,57834,-43976
2018-02-25,24.23,25.1,23.65,1.4500000000000028,-1.3000000000000007,24.684,25.25,24.32,0.9299999999999997,-0.5500000000000007,23.75,24.55,23.2,1.3500000000000014,-0.9499999999999993,24.169999999999998,24.65,23.8,0.8499999999999979,-0.09999999999999787,108661,156464,78756,77708,8905
2018-03-04,24.96,25.3,24.7,0.6000000000000014,0.3000000000000007,25.54,26.75,25.0,1.75,-0.3999999999999986,24.13,24.85,23.0,1.8500000000000014,-0.3000000000000007,25.214000000000002,26.6,24.4,2.200000000000003,-0.7000000000000028,230615,406399,88998,317401,76469
2018-03-11,24.79,25.0,24.5,0.5,0.5,25.1,25.55,24.85,0.6999999999999993,0.10000000000000142,24.43,24.8,24.2,0.6000000000000014,0.15000000000000213,24.85,25.15,24.55,0.5999999999999979,0.05000000000000071,128601,239248,59797,179451,-35437
2018-03-18,24.06,24.9,23.05,1.8499999999999979,-1.8499999999999979,24.41,24.95,23.85,1.0999999999999979,-0.9499999999999993,23.45,24.2,22.55,1.6499999999999986,-1.6499999999999986,23.65,24.55,22.7,1.8500000000000014,-1.25,99264,135019,58510,76509,69451
2018-03-25,23.4125,23.9,22.95,0.9499999999999993,0.7999999999999972,23.975,24.45,23.5,0.9499999999999993,0.6999999999999993,22.845,23.45,22.45,1.0,-0.3200000000000003,23.3875,24.0,22.9,1.1000000000000014,0.15000000000000213,220248,433993,102283,331710,95427
2018-04-01,23.34,23.85,22.75,1.1000000000000014,-0.8999999999999986,23.956,25.25,22.75,2.5,-2.5,22.61,23.6,21.4,2.200000000000003,-2.0500000000000007,23.01,24.05,21.8,2.25,-2.25,269017,455404,164223,291181,-276996
2018-04-08,22.03,22.15,21.85,0.29999999999999716,-0.14999999999999858,22.27,22.4,22.15,0.25,0.25,21.772,21.93,21.55,0.379999999999999,-0.2799999999999976,22.06,22.3,21.95,0.3500000000000014,0.3500000000000014,171950,223376,96999,126377,-48388
2018-04-15,22.37,22.45,22.25,0.1999999999999993,-0.05000000000000071,22.7,22.8,22.55,0.25,-0.09999999999999787,22.146,22.3,21.6,0.6999999999999993,-0.6999999999999993,22.28,22.5,21.8,0.6999999999999993,-0.5999999999999979,127090,154033,114224,39809,-7145
2018-04-22,21.080000000000002,21.85,20.7,1.1500000000000021,-1.1500000000000021,21.2,21.95,20.8,1.1499999999999986,-0.9499999999999993,20.496,20.93,20.2,0.7300000000000004,-0.7300000000000004,20.71,21.05,20.3,0.75,-0.75,153811,232809,101291,131518,-93334
2018-04-29,20.48,21.0,20.2,0.8000000000000007,0.6499999999999986,20.976,21.7,20.35,1.3499999999999979,1.3499999999999979,20.21,21.0,19.65,1.3500000000000014,1.3500000000000014,20.7,21.4,20.15,1.25,1.25,128801,272980,77080,195900,-43943
2018-05-06,21.72,22.4,21.4,1.0,1.0,22.14,22.6,21.75,0.8500000000000014,0.75,21.434,22.15,20.85,1.2999999999999972,1.0999999999999979,21.93,22.4,21.5,0.8999999999999986,0.8999999999999986,131503,230869,87280,143589,19847
2018-05-13,22.73,22.85,22.4,0.45000000000000284,0.40000000000000213,23.082,23.6,22.9,0.7000000000000028,0.7000000000000028,22.54,22.65,22.3,0.34999999999999787,0.25,22.71,22.85,22.65,0.20000000000000284,-0.05000000000000071,125109,151652,92231,59421,59421
2018-05-20,22.7,23.1,22.3,0.8000000000000007,0.3500000000000014,23.075,23.45,22.8,0.6499999999999986,0.34999999999999787,22.2125,22.65,21.75,0.8999999999999986,-0.5500000000000007,22.6125,23.2,22.05,1.1499999999999986,-0.3000000000000007,233497,438113,125634,312479,-35217
2018-05-27,21.91,22.35,21.35,1.0,-0.5,22.22,22.75,21.4,1.3500000000000014,-1.3000000000000007,21.45,22.15,20.65,1.5,-1.1500000000000021,21.64,22.3,20.75,1.5500000000000007,-1.5,135569,189708,88983,100725,56320
2018-06-03,20.71,21.1,20.35,0.75,-0.29999999999999716,21.018,21.27,20.7,0.5700000000000003,-0.3200000000000003,20.43,20.7,20.25,0.4499999999999993,-0.09999999999999787,20.6,21.0,20.3,0.6999999999999993,-0.6499999999999986,98223,120524,79726,40798,9572
2018-06-10,21.3,21.9,20.4,1.5,1.1000000000000014,21.71,22.05,21.25,0.8000000000000007,0.3000000000000007,20.986,21.3,20.1,1.1999999999999993,0.9499999999999993,21.5,21.95,21.15,0.8000000000000007,-0.10000000000000142,241857,411043,72755,338288,-338288
