Date,AREX_stock_Open_average,AREX_stock_Open_max,AREX_stock_Open_min,AREX_stock_Open_volatility,AREX_stock_Open_change,AREX_stock_High_average,AREX_stock_High_max,AREX_stock_High_min,AREX_stock_High_volatility,AREX_stock_High_change,AREX_stock_Low_average,AREX_stock_Low_max,AREX_stock_Low_min,AREX_stock_Low_volatility,AREX_stock_Low_change,AREX_stock_Close_average,AREX_stock_Close_max,AREX_stock_Close_min,AREX_stock_Close_volatility,AREX_stock_Close_change,AREX_stock_Volume_average,AREX_stock_Volume_max,AREX_stock_Volume_min,AREX_stock_Volume_volatility,AREX_stock_Volume_change
2018-01-14,3.6825,3.94,3.49,0.44999999999999973,-0.44999999999999973,3.8,3.97,3.67,0.30000000000000027,-0.30000000000000027,3.4682500000000003,3.62,3.24,0.3799999999999999,-0.3799999999999999,3.6075,3.7,3.51,0.1900000000000004,-0.020000000000000018,1139958,1435259,735771,699488,-426744
2018-01-21,3.588,3.68,3.45,0.22999999999999998,-0.10999999999999988,3.66536,3.72,3.6093,0.11070000000000002,-0.040699999999999736,3.462,3.53,3.33,0.19999999999999973,-0.19999999999999973,3.576,3.65,3.46,0.18999999999999995,-0.040000000000000036,555320,790668,365998,424670,424670
2018-01-28,3.388,3.53,3.31,0.21999999999999975,-0.17999999999999972,3.438,3.56,3.37,0.18999999999999995,-0.18999999999999995,3.258,3.38,3.13,0.25,-0.25,3.34,3.4,3.18,0.21999999999999975,-0.21999999999999975,523515,699058,329667,369391,369391
2018-02-04,3.036,3.13,2.9,0.22999999999999998,-0.2200000000000002,3.1467,3.28,2.93,0.34999999999999964,-0.34999999999999964,2.938,3.1,2.73,0.3700000000000001,-0.3700000000000001,3.0020000000000002,3.12,2.86,0.26000000000000023,-0.18999999999999995,479360,549027,381851,167176,96555
2018-02-11,3.0180000000000002,3.18,2.91,0.27,0.16999999999999993,3.13,3.22,3.01,0.2100000000000004,0.14000000000000012,2.9284,2.98,2.9,0.08000000000000007,0.06999999999999984,3.056,3.16,2.98,0.18000000000000016,0.029999999999999805,376939,471330,309074,162256,100280
2018-02-18,2.99,3.04,2.96,0.08000000000000007,0.040000000000000036,3.1075,3.24,3.0,0.2400000000000002,0.14000000000000012,2.924975,2.97,2.89,0.08000000000000007,0.050000000000000266,3.0324999999999998,3.23,2.94,0.29000000000000004,0.2799999999999998,311475,438879,160495,278384,71789
2018-02-25,3.062,3.25,2.9,0.3500000000000001,-0.33999999999999986,3.1587,3.3044,2.99,0.31439999999999957,-0.23899999999999988,2.944,3.13,2.82,0.31000000000000005,-0.31000000000000005,3.028,3.25,2.91,0.33999999999999986,-0.25,354819,577916,280342,297574,-12191
2018-03-04,2.976,3.07,2.8,0.27,-0.20999999999999996,3.0478,3.13,2.8,0.33000000000000007,-0.33000000000000007,2.828,3.0,2.51,0.4900000000000002,-0.4900000000000002,2.892,3.07,2.55,0.52,-0.52,747254,1860942,186807,1674135,1674135
2018-03-11,2.634,2.68,2.61,0.07000000000000028,0.0,2.701,2.75,2.66,0.08999999999999986,-0.07500000000000018,2.57494,2.61,2.55,0.06000000000000005,-0.03529999999999989,2.624,2.68,2.58,0.10000000000000009,0.0,533732,642129,403812,238317,197781
2018-03-18,2.622,2.68,2.56,0.1200000000000001,0.040000000000000036,2.72894,2.835,2.6497,0.1852999999999998,0.10029999999999983,2.5682,2.61,2.5,0.10999999999999988,0.10999999999999988,2.621,2.725,2.55,0.17500000000000027,0.06000000000000005,501288,1040540,209248,831292,45866
2018-03-25,2.5949999999999998,2.66,2.53,0.13000000000000034,-0.13000000000000034,2.6469,2.69,2.6076,0.0823999999999998,-0.040000000000000036,2.4924999999999997,2.53,2.43,0.09999999999999964,-0.020000000000000018,2.57,2.64,2.51,0.13000000000000034,-0.03000000000000025,383521,491120,274008,217112,57455
2018-04-01,2.53,2.61,2.49,0.11999999999999966,-0.08999999999999986,2.59904,2.645,2.5402,0.1048,-0.0798000000000001,2.454,2.5,2.4,0.10000000000000009,-0.050000000000000266,2.5140000000000002,2.54,2.48,0.06000000000000005,0.010000000000000231,369690,601035,250805,350230,137341
2018-04-08,2.65,2.77,2.5,0.27,0.18000000000000016,2.7443199999999996,2.86,2.5416,0.3184,0.21839999999999993,2.5736,2.67,2.44,0.22999999999999998,0.19100000000000028,2.662,2.76,2.45,0.3099999999999996,0.2599999999999998,658183,1170634,324637,845997,376075
2018-04-15,2.7560000000000002,2.85,2.68,0.16999999999999993,0.029999999999999805,2.87398,2.98,2.75,0.22999999999999998,0.09989999999999988,2.68816,2.76,2.64,0.11999999999999966,0.029999999999999805,2.738,2.82,2.68,0.13999999999999968,0.009999999999999787,896574,1921397,387485,1533912,184773
2018-04-22,2.734,2.77,2.66,0.10999999999999988,0.10999999999999988,2.82652,2.86,2.79,0.06999999999999984,-0.029999999999999805,2.68796,2.737,2.62,0.11699999999999999,0.08999999999999986,2.754,2.78,2.73,0.04999999999999982,-0.009999999999999787,1228585,1618551,522401,1096150,-1085673
2018-04-29,2.716,2.79,2.58,0.20999999999999996,-0.1200000000000001,2.77664,2.88,2.5832,0.29679999999999973,-0.2267999999999999,2.634,2.72,2.47,0.25,-0.22999999999999998,2.686,2.8,2.49,0.3099999999999996,-0.2899999999999996,528456,820632,349461,471171,189792
2018-05-06,2.664,2.73,2.53,0.20000000000000018,0.1900000000000004,2.731,2.79,2.67,0.1200000000000001,0.06499999999999995,2.614,2.69,2.53,0.16000000000000014,0.13000000000000034,2.68,2.73,2.61,0.1200000000000001,0.06000000000000005,475244,692161,248451,443710,-443710
2018-05-13,2.678,2.73,2.62,0.10999999999999988,0.08999999999999986,2.75,2.85,2.69,0.16000000000000014,0.08999999999999986,2.64348,2.69,2.55,0.14000000000000012,0.14000000000000012,2.708,2.75,2.64,0.10999999999999988,0.10999999999999988,450358,929164,160892,768272,-15775
2018-05-20,2.93,3.02,2.78,0.2400000000000002,0.13000000000000034,3.072,3.26,2.93,0.3299999999999996,-0.06999999999999984,2.86712,2.95,2.78,0.17000000000000037,0.0,2.962,3.03,2.88,0.1499999999999999,-0.03000000000000025,743459,1446610,392307,1054303,-165089
2018-05-27,2.9575,3.1,2.85,0.25,0.14000000000000012,3.05375,3.18,2.915,0.2650000000000001,0.08499999999999996,2.8475,2.97,2.7,0.27,0.1599999999999997,2.965,3.12,2.85,0.27,0.029999999999999805,436290,740803,222106,518697,223749
2018-06-03,2.762,2.92,2.69,0.22999999999999998,-0.22999999999999998,2.774,2.92,2.69,0.22999999999999998,-0.22999999999999998,2.6462,2.701,2.6,0.10099999999999998,-0.10099999999999998,2.684,2.73,2.63,0.10000000000000009,-0.08000000000000007,508783,588768,424481,164287,-164287
2018-06-10,2.598,2.63,2.56,0.06999999999999984,-0.040000000000000036,2.6339799999999998,2.6799,2.57,0.10990000000000011,-0.10990000000000011,2.534,2.6,2.41,0.18999999999999995,-0.18999999999999995,2.5740000000000003,2.62,2.47,0.1499999999999999,-0.1499999999999999,460628,894260,262372,631888,631888
2018-06-17,2.448,2.53,2.36,0.16999999999999993,-0.010000000000000231,2.508,2.56,2.41,0.1499999999999999,0.06000000000000005,2.378,2.44,2.34,0.10000000000000009,0.08999999999999986,2.4419999999999997,2.55,2.38,0.16999999999999993,0.16999999999999993,805548,1422161,462801,959360,417883
2018-06-24,2.548,2.62,2.46,0.16000000000000014,-0.06000000000000005,2.608,2.65,2.58,0.06999999999999984,0.010000000000000231,2.452,2.53,2.4,0.1299999999999999,0.020000000000000018,2.49,2.56,2.42,0.14000000000000012,0.020000000000000018,485171,825045,242608,582437,97484
2018-07-01,2.425,2.45,2.41,0.040000000000000036,-0.040000000000000036,2.5147500000000003,2.58,2.475,0.10499999999999998,0.06000000000000005,2.37925,2.3975,2.3495,0.04800000000000004,0.010000000000000231,2.4425,2.56,2.39,0.16999999999999993,0.16999999999999993,377246,397348,357420,39928,-39928
2018-07-08,2.546,2.58,2.5,0.08000000000000007,-0.06000000000000005,2.584,2.62,2.53,0.0900000000000003,-0.040000000000000036,2.49002,2.5401,2.44,0.10009999999999986,-0.05009999999999959,2.526,2.57,2.49,0.07999999999999963,-0.04999999999999982,216907,265524,148715,116809,-12616
2018-07-15,2.452,2.48,2.43,0.04999999999999982,-0.009999999999999787,2.4939999999999998,2.51,2.48,0.029999999999999805,-0.020000000000000018,2.40952,2.435,2.3876,0.04740000000000011,0.02499999999999991,2.452,2.47,2.43,0.040000000000000036,-0.029999999999999805,221365,327309,85786,241523,-198489
2018-07-22,2.372,2.43,2.32,0.11000000000000032,-0.0900000000000003,2.401,2.445,2.36,0.08499999999999996,-0.08499999999999996,2.3080000000000003,2.39,2.22,0.16999999999999993,-0.16999999999999993,2.336,2.4,2.25,0.1499999999999999,-0.1499999999999999,219973,314831,128253,186578,186578
2018-07-29,2.28,2.32,2.21,0.10999999999999988,0.020000000000000018,2.346,2.37,2.31,0.06000000000000005,-0.020000000000000018,2.232,2.27,2.16,0.10999999999999988,0.020000000000000018,2.298,2.33,2.24,0.08999999999999986,0.010000000000000231,262624,306151,187759,118392,-20501
2018-08-05,2.354,2.43,2.31,0.1200000000000001,-0.010000000000000231,2.41004,2.47,2.36,0.11000000000000032,-0.10499999999999998,2.3108,2.344,2.28,0.06400000000000006,-0.03399999999999981,2.352,2.42,2.32,0.10000000000000009,-0.08000000000000007,275526,427120,179399,247721,-247721
