Date,MKTX_stock_Open_average,MKTX_stock_Open_max,MKTX_stock_Open_min,MKTX_stock_Open_volatility,MKTX_stock_Open_change,MKTX_stock_High_average,MKTX_stock_High_max,MKTX_stock_High_min,MKTX_stock_High_volatility,MKTX_stock_High_change,MKTX_stock_Low_average,MKTX_stock_Low_max,MKTX_stock_Low_min,MKTX_stock_Low_volatility,MKTX_stock_Low_change,MKTX_stock_Close_average,MKTX_stock_Close_max,MKTX_stock_Close_min,MKTX_stock_Close_volatility,MKTX_stock_Close_change,MKTX_stock_Volume_average,MKTX_stock_Volume_max,MKTX_stock_Volume_min,MKTX_stock_Volume_volatility,MKTX_stock_Volume_change
2018-01-14,206.7575,208.44,204.49,3.9499999999999886,3.9499999999999886,208.675,209.48,207.76,1.7199999999999989,1.7199999999999989,205.4675,206.93,204.0,2.930000000000007,2.469999999999999,207.52,208.39,206.46,1.9299999999999784,1.9299999999999784,227589,297629,182553,115076,-115076
2018-01-21,197.738,201.35,194.23,7.1200000000000045,-5.77000000000001,200.278,204.14,194.49,9.649999999999977,-9.649999999999977,194.642,199.77,191.0,8.77000000000001,-8.77000000000001,196.01,201.26,193.49,7.769999999999982,-7.769999999999982,352646,510298,258159,252139,-141669
2018-01-28,193.592,195.84,190.0,5.840000000000003,1.2399999999999807,197.384,199.8,195.32,4.480000000000018,4.219999999999999,190.514,192.55,189.46,3.0900000000000034,2.430000000000007,194.148,196.29,190.79,5.5,5.5,348389,462361,265108,197253,17864
2018-02-04,194.186,195.28,190.26,5.02000000000001,-5.02000000000001,196.726,201.96,191.97,9.990000000000009,-9.990000000000009,190.692,194.4,185.25,9.150000000000006,-9.150000000000006,193.11599999999999,197.13,189.02,8.109999999999985,-7.969999999999999,398919,598050,162848,435202,-290512
2018-02-11,193.942,198.78,189.99,8.789999999999992,8.789999999999992,197.586,201.86,193.54,8.320000000000022,7.390000000000015,192.564,197.94,187.09,10.849999999999994,8.620000000000005,196.54,201.4,191.5,9.900000000000006,9.900000000000006,160550,206403,123418,82985,-33139
2018-02-18,200.9175,203.0,199.43,3.569999999999993,-1.7099999999999795,202.91,204.62,200.16,4.460000000000008,-2.8300000000000125,198.445,199.76,197.53,2.2299999999999898,-0.47999999999998977,199.7975,201.99,197.68,4.310000000000002,-2.4399999999999977,215371,253632,150363,103269,-91904
2018-02-25,201.198,203.99,198.22,5.77000000000001,5.77000000000001,204.654,208.46,200.19,8.27000000000001,8.27000000000001,199.64000000000001,200.67,196.9,3.769999999999982,3.719999999999999,202.31199999999998,205.6,199.67,5.930000000000007,3.210000000000008,248223,484050,115801,368249,368249
2018-03-04,210.376,218.0,201.64,16.360000000000014,16.360000000000014,215.15800000000002,221.25,210.25,11.0,11.0,209.12199999999999,216.45,200.6,15.849999999999994,15.849999999999994,213.75199999999998,218.88,209.2,9.680000000000007,9.680000000000007,267101,337362,192117,145245,-145245
2018-03-11,223.124,224.46,219.43,5.030000000000001,5.030000000000001,225.538,227.06,223.62,3.4399999999999977,3.039999999999992,221.458,223.77,218.2,5.570000000000022,5.25,223.874,224.59,223.15,1.4399999999999977,1.4399999999999977,265352,472378,159581,312797,40012
2018-03-18,223.08,224.45,221.33,3.119999999999976,-3.119999999999976,226.032,229.84,221.84,8.0,-4.789999999999992,220.798,223.31,218.12,5.189999999999998,-2.289999999999992,222.224,224.22,219.54,4.680000000000007,-3.210000000000008,233562,322081,165285,156796,156796
2018-03-25,218.73250000000002,222.32,213.78,8.539999999999992,-7.780000000000001,220.34,222.71,217.96,4.75,-4.579999999999984,215.1525,218.63,211.76,6.8700000000000045,-5.189999999999998,217.3525,221.71,212.98,8.730000000000018,-4.27000000000001,222248,290203,154285,135918,-33174
2018-04-01,212.37800000000001,217.5,208.06,9.439999999999998,-9.439999999999998,214.07,218.71,208.31,10.400000000000006,-10.400000000000006,207.598,210.31,202.84,7.469999999999999,-7.469999999999999,210.608,213.41,206.68,6.72999999999999,-5.590000000000003,262205,305027,171459,133568,133568
2018-04-08,206.438,209.99,203.49,6.5,-5.039999999999992,208.006,212.03,203.67,8.360000000000014,-7.990000000000009,203.648,207.55,200.05,7.5,-7.5,205.118,207.81,202.07,5.740000000000009,-5.740000000000009,234955,308498,155801,152697,77727
2018-04-15,204.212,207.32,202.56,4.759999999999991,0.46999999999999886,206.376,208.68,205.08,3.5999999999999943,-0.5799999999999841,202.57,205.03,200.93,4.099999999999994,-0.5800000000000125,203.73,205.99,202.5,3.490000000000009,-1.9000000000000057,213285,295553,155354,140199,140199
2018-04-22,201.102,202.95,199.09,3.859999999999985,-3.4599999999999795,202.708,204.45,199.51,4.939999999999998,-4.340000000000003,197.458,199.87,195.37,4.5,-2.0,200.194,202.06,199.26,2.8000000000000114,-2.8000000000000114,189057,276448,148825,127623,-33185
2018-04-29,199.68800000000002,201.58,198.05,3.530000000000001,-1.2900000000000205,202.724,203.62,201.89,1.7300000000000182,0.21000000000000796,197.698,200.19,196.28,3.9099999999999966,-1.75,200.582,202.02,198.63,3.390000000000015,3.1100000000000136,190704,222005,132649,89356,-18509
2018-05-06,203.784,205.7,201.84,3.859999999999985,2.6599999999999966,205.81,206.94,204.6,2.3400000000000034,0.5900000000000034,202.48,203.78,201.44,2.3400000000000034,1.710000000000008,204.68200000000002,205.75,203.3,2.4499999999999886,1.7099999999999795,123896,221361,79659,141702,-5970
2018-05-13,202.472,205.73,199.88,5.849999999999994,-2.4199999999999875,204.248,206.2,202.65,3.549999999999983,0.46999999999999886,199.86,201.69,198.61,3.079999999999984,2.319999999999993,202.146,204.72,199.63,5.090000000000003,5.090000000000003,147014,177176,97840,79336,-3407
2018-05-20,209.442,211.76,205.24,6.519999999999982,6.519999999999982,211.572,213.08,210.19,2.890000000000015,0.8899999999999864,208.088,209.71,205.24,4.469999999999999,4.469999999999999,210.65800000000002,211.83,210.01,1.8200000000000216,-0.03999999999999204,148270,167626,137967,29659,-20335
2018-05-27,212.94,215.94,209.65,6.289999999999992,6.289999999999992,216.095,218.97,211.39,7.5800000000000125,7.5800000000000125,211.89249999999998,214.72,208.41,6.310000000000002,6.310000000000002,214.3975,216.85,210.94,5.909999999999997,5.909999999999997,176493,204777,156227,48550,27356
2018-06-03,213.346,216.89,208.49,8.399999999999977,-4.059999999999974,215.966,218.35,211.64,6.710000000000008,-2.4899999999999807,210.644,214.67,207.06,7.609999999999985,-3.2299999999999898,213.052,217.95,208.7,9.25,-3.0600000000000023,167128,250447,135652,114795,32888
2018-06-10,216.856,217.91,215.43,2.4799999999999898,1.2299999999999898,218.448,219.98,216.66,3.319999999999993,-2.039999999999992,213.95,215.43,212.19,3.240000000000009,-3.240000000000009,216.55,218.14,215.11,3.0299999999999727,-3.0299999999999727,163202,276248,112155,164093,132718
