Date,Guggenheim CurrencyShares Swedish KronaEtf_Open_average,Guggenheim CurrencyShares Swedish KronaEtf_Open_max,Guggenheim CurrencyShares Swedish KronaEtf_Open_min,Guggenheim CurrencyShares Swedish KronaEtf_Open_volatility,Guggenheim CurrencyShares Swedish KronaEtf_Open_change,Guggenheim CurrencyShares Swedish KronaEtf_High_average,Guggenheim CurrencyShares Swedish KronaEtf_High_max,Guggenheim CurrencyShares Swedish KronaEtf_High_min,Guggenheim CurrencyShares Swedish KronaEtf_High_volatility,Guggenheim CurrencyShares Swedish KronaEtf_High_change,Guggenheim CurrencyShares Swedish KronaEtf_Low_average,Guggenheim CurrencyShares Swedish KronaEtf_Low_max,Guggenheim CurrencyShares Swedish KronaEtf_Low_min,Guggenheim CurrencyShares Swedish KronaEtf_Low_volatility,Guggenheim CurrencyShares Swedish KronaEtf_Low_change,Guggenheim CurrencyShares Swedish KronaEtf_Close_average,Guggenheim CurrencyShares Swedish KronaEtf_Close_max,Guggenheim CurrencyShares Swedish KronaEtf_Close_min,Guggenheim CurrencyShares Swedish KronaEtf_Close_volatility,Guggenheim CurrencyShares Swedish KronaEtf_Close_change
2018-12-16,100.95,100.95,100.95,0.0,0.0,105.65,105.65,105.65,0.0,0.0,100.95,100.95,100.95,0.0,0.0,103.4,103.4,103.4,0.0,0.0
2018-12-23,104.64,104.64,104.64,0.0,0.0,104.64,104.64,104.64,0.0,0.0,103.91,103.91,103.91,0.0,0.0,104.46,104.46,104.46,0.0,0.0
2018-12-30,104.74,104.74,104.74,0.0,0.0,104.74,104.74,104.74,0.0,0.0,104.23,104.23,104.23,0.0,0.0,104.23,104.23,104.23,0.0,0.0
2019-01-06,104.71,104.71,104.71,0.0,0.0,104.71,104.71,104.71,0.0,0.0,104.71,104.71,104.71,0.0,0.0,104.71,104.71,104.71,0.0,0.0
2019-01-13,103.62,103.62,103.62,0.0,0.0,103.62,103.62,103.62,0.0,0.0,103.62,103.62,103.62,0.0,0.0,103.62,103.62,103.62,0.0,0.0
2019-01-20,103.43,103.43,103.43,0.0,0.0,103.43,103.43,103.43,0.0,0.0,103.37,103.37,103.37,0.0,0.0,103.37,103.37,103.37,0.0,0.0
2019-01-27,103.37,103.37,103.37,0.0,0.0,103.37,103.37,103.37,0.0,0.0,103.22,103.22,103.22,0.0,0.0,103.22,103.22,103.22,0.0,0.0
2019-02-03,100.72,100.72,100.72,0.0,0.0,100.8,100.8,100.8,0.0,0.0,100.72,100.72,100.72,0.0,0.0,100.8,100.8,100.8,0.0,0.0
2019-02-10,100.52,100.52,100.52,0.0,0.0,100.76,100.76,100.76,0.0,0.0,100.5,100.5,100.5,0.0,0.0,100.76,100.76,100.76,0.0,0.0
2019-02-17,99.82,99.82,99.82,0.0,0.0,99.96,99.96,99.96,0.0,0.0,99.82,99.82,99.82,0.0,0.0,99.86,99.86,99.86,0.0,0.0
2019-02-24,100.86,100.86,100.86,0.0,0.0,100.86,100.86,100.86,0.0,0.0,100.67,100.67,100.67,0.0,0.0,100.67,100.67,100.67,0.0,0.0
2019-03-03,98.68,98.68,98.68,0.0,0.0,98.96,98.96,98.96,0.0,0.0,98.68,98.68,98.68,0.0,0.0,98.96,98.96,98.96,0.0,0.0
2019-03-10,100.89,100.89,100.89,0.0,0.0,101.01,101.01,101.01,0.0,0.0,100.89,100.89,100.89,0.0,0.0,101.01,101.01,101.01,0.0,0.0
2019-03-17,100.59,100.59,100.59,0.0,0.0,100.59,100.59,100.59,0.0,0.0,100.59,100.59,100.59,0.0,0.0,100.59,100.59,100.59,0.0,0.0
2019-03-24,100.29,100.29,100.29,0.0,0.0,100.29,100.29,100.29,0.0,0.0,100.29,100.29,100.29,0.0,0.0,100.29,100.29,100.29,0.0,0.0
2019-03-31,100.25,100.25,100.25,0.0,0.0,100.25,100.25,100.25,0.0,0.0,100.25,100.25,100.25,0.0,0.0,100.25,100.25,100.25,0.0,0.0
2019-04-07,100.53,100.53,100.53,0.0,0.0,100.53,100.53,100.53,0.0,0.0,100.52,100.52,100.52,0.0,0.0,100.52,100.52,100.52,0.0,0.0
2019-04-14,100.03,100.03,100.03,0.0,0.0,100.06,100.06,100.06,0.0,0.0,99.97,99.97,99.97,0.0,0.0,100.06,100.06,100.06,0.0,0.0
2019-04-21,98.09,98.09,98.09,0.0,0.0,98.09,98.09,98.09,0.0,0.0,97.82,97.82,97.82,0.0,0.0,97.82,97.82,97.82,0.0,0.0
2019-04-28,97.47,97.47,97.47,0.0,0.0,97.51,97.51,97.51,0.0,0.0,97.47,97.47,97.47,0.0,0.0,97.51,97.51,97.51,0.0,0.0
2019-05-05,96.73,96.73,96.73,0.0,0.0,96.82,96.82,96.82,0.0,0.0,96.73,96.73,96.73,0.0,0.0,96.82,96.82,96.82,0.0,0.0
2019-05-12,96.48,96.48,96.48,0.0,0.0,96.51,96.51,96.51,0.0,0.0,96.42,96.42,96.42,0.0,0.0,96.42,96.42,96.42,0.0,0.0
2019-05-19,97.2,97.2,97.2,0.0,0.0,97.56,97.56,97.56,0.0,0.0,97.2,97.2,97.2,0.0,0.0,97.49,97.49,97.49,0.0,0.0
2019-05-26,97.71,97.71,97.71,0.0,0.0,98.02,98.02,98.02,0.0,0.0,97.71,97.71,97.71,0.0,0.0,97.99,97.99,97.99,0.0,0.0
2019-06-02,99.0,99.0,99.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,98.89,98.89,98.89,0.0,0.0,98.89,98.89,98.89,0.0,0.0
2019-06-09,98.07,98.07,98.07,0.0,0.0,98.14,98.14,98.14,0.0,0.0,97.86,97.86,97.86,0.0,0.0,97.86,97.86,97.86,0.0,0.0
2019-06-16,98.92,98.92,98.92,0.0,0.0,99.39,99.39,99.39,0.0,0.0,98.92,98.92,98.92,0.0,0.0,99.38,99.38,99.38,0.0,0.0
2019-06-23,99.88,99.88,99.88,0.0,0.0,100.0,100.0,100.0,0.0,0.0,99.88,99.88,99.88,0.0,0.0,100.0,100.0,100.0,0.0,0.0
2019-06-30,98.35,98.35,98.35,0.0,0.0,98.35,98.35,98.35,0.0,0.0,98.35,98.35,98.35,0.0,0.0,98.35,98.35,98.35,0.0,0.0
2019-07-07,98.93,98.93,98.93,0.0,0.0,98.93,98.93,98.93,0.0,0.0,98.92,98.92,98.92,0.0,0.0,98.92,98.92,98.92,0.0,0.0
2019-07-14,98.79,98.79,98.79,0.0,0.0,98.79,98.79,98.79,0.0,0.0,98.79,98.79,98.79,0.0,0.0,98.79,98.79,98.79,0.0,0.0
2019-07-21,97.65,97.65,97.65,0.0,0.0,97.69,97.69,97.69,0.0,0.0,97.32,97.32,97.32,0.0,0.0,97.44,97.44,97.44,0.0,0.0
2019-07-28,96.12,96.12,96.12,0.0,0.0,96.12,96.12,96.12,0.0,0.0,96.12,96.12,96.12,0.0,0.0,96.12,96.12,96.12,0.0,0.0
2019-08-04,97.0,97.0,97.0,0.0,0.0,97.24,97.24,97.24,0.0,0.0,95.9,95.9,95.9,0.0,0.0,95.9,95.9,95.9,0.0,0.0
2019-08-11,96.0,96.0,96.0,0.0,0.0,96.0,96.0,96.0,0.0,0.0,95.99,95.99,95.99,0.0,0.0,95.99,95.99,95.99,0.0,0.0
2019-08-18,95.6,95.6,95.6,0.0,0.0,95.95,95.95,95.95,0.0,0.0,95.46,95.46,95.46,0.0,0.0,95.95,95.95,95.95,0.0,0.0
2019-08-25,94.33,94.33,94.33,0.0,0.0,94.43,94.43,94.43,0.0,0.0,94.28,94.28,94.28,0.0,0.0,94.4,94.4,94.4,0.0,0.0
2019-09-01,96.29,96.29,96.29,0.0,0.0,96.29,96.29,96.29,0.0,0.0,95.95,95.95,95.95,0.0,0.0,95.95,95.95,95.95,0.0,0.0
2019-09-08,96.24,96.24,96.24,0.0,0.0,96.24,96.24,96.24,0.0,0.0,96.24,96.24,96.24,0.0,0.0,96.24,96.24,96.24,0.0,0.0
2019-09-15,95.1,95.1,95.1,0.0,0.0,95.1,95.1,95.1,0.0,0.0,95.1,95.1,95.1,0.0,0.0,95.1,95.1,95.1,0.0,0.0
2019-09-22,94.37,94.37,94.37,0.0,0.0,94.55,94.55,94.55,0.0,0.0,94.37,94.37,94.37,0.0,0.0,94.53,94.53,94.53,0.0,0.0
2019-09-29,93.91,93.91,93.91,0.0,0.0,94.06,94.06,94.06,0.0,0.0,93.91,93.91,93.91,0.0,0.0,94.06,94.06,94.06,0.0,0.0
2019-10-06,94.25,94.25,94.25,0.0,0.0,94.26,94.26,94.26,0.0,0.0,94.1,94.1,94.1,0.0,0.0,94.1,94.1,94.1,0.0,0.0
2019-10-13,95.5,95.5,95.5,0.0,0.0,95.65,95.65,95.65,0.0,0.0,95.5,95.5,95.5,0.0,0.0,95.65,95.65,95.65,0.0,0.0
2019-10-20,95.43,95.43,95.43,0.0,0.0,95.43,95.43,95.43,0.0,0.0,95.38,95.38,95.38,0.0,0.0,95.38,95.38,95.38,0.0,0.0
2019-10-27,96.0,96.0,96.0,0.0,0.0,96.39,96.39,96.39,0.0,0.0,96.0,96.0,96.0,0.0,0.0,96.39,96.39,96.39,0.0,0.0
2019-11-03,95.58,95.58,95.58,0.0,0.0,95.58,95.58,95.58,0.0,0.0,95.58,95.58,95.58,0.0,0.0,95.58,95.58,95.58,0.0,0.0
2019-11-10,95.15,95.15,95.15,0.0,0.0,96.01,96.01,96.01,0.0,0.0,95.15,95.15,95.15,0.0,0.0,95.86,95.86,95.86,0.0,0.0
2019-11-17,95.8,95.8,95.8,0.0,0.0,95.8,95.8,95.8,0.0,0.0,95.8,95.8,95.8,0.0,0.0,95.8,95.8,95.8,0.0,0.0
2019-11-24,96.06,96.06,96.06,0.0,0.0,96.06,96.06,96.06,0.0,0.0,96.06,96.06,96.06,0.0,0.0,96.06,96.06,96.06,0.0,0.0
2019-12-01,97.1,97.1,97.1,0.0,0.0,97.13,97.13,97.13,0.0,0.0,97.0,97.0,97.0,0.0,0.0,97.09,97.09,97.09,0.0,0.0
2019-12-08,98.44,98.44,98.44,0.0,0.0,98.44,98.44,98.44,0.0,0.0,98.04,98.04,98.04,0.0,0.0,98.04,98.04,98.04,0.0,0.0
2019-12-15,97.79,97.79,97.79,0.0,0.0,97.79,97.79,97.79,0.0,0.0,97.75,97.75,97.75,0.0,0.0,97.75,97.75,97.75,0.0,0.0
2019-12-22,97.81,97.81,97.81,0.0,0.0,98.65,98.65,98.65,0.0,0.0,97.81,97.81,97.81,0.0,0.0,98.62,98.62,98.62,0.0,0.0
2019-12-29,97.89,97.89,97.89,0.0,0.0,97.89,97.89,97.89,0.0,0.0,97.89,97.89,97.89,0.0,0.0,97.89,97.89,97.89,0.0,0.0
