Date,SPDR Russell 1000 Low Volatility_Open_average,SPDR Russell 1000 Low Volatility_Open_max,SPDR Russell 1000 Low Volatility_Open_min,SPDR Russell 1000 Low Volatility_Open_volatility,SPDR Russell 1000 Low Volatility_Open_change,SPDR Russell 1000 Low Volatility_High_average,SPDR Russell 1000 Low Volatility_High_max,SPDR Russell 1000 Low Volatility_High_min,SPDR Russell 1000 Low Volatility_High_volatility,SPDR Russell 1000 Low Volatility_High_change,SPDR Russell 1000 Low Volatility_Low_average,SPDR Russell 1000 Low Volatility_Low_max,SPDR Russell 1000 Low Volatility_Low_min,SPDR Russell 1000 Low Volatility_Low_volatility,SPDR Russell 1000 Low Volatility_Low_change,SPDR Russell 1000 Low Volatility_Close_average,SPDR Russell 1000 Low Volatility_Close_max,SPDR Russell 1000 Low Volatility_Close_min,SPDR Russell 1000 Low Volatility_Close_volatility,SPDR Russell 1000 Low Volatility_Close_change
2018-03-25,89.23,89.23,89.23,0.0,0.0,89.5,89.5,89.5,0.0,0.0,87.26,87.26,87.26,0.0,0.0,87.98,87.98,87.98,0.0,0.0
2018-04-01,89.45,89.45,89.45,0.0,0.0,89.46,89.46,89.46,0.0,0.0,88.74,88.74,88.74,0.0,0.0,88.74,88.74,88.74,0.0,0.0
2018-04-08,90.3,90.3,90.3,0.0,0.0,90.44,90.44,90.44,0.0,0.0,90.09,90.09,90.09,0.0,0.0,90.09,90.09,90.09,0.0,0.0
2018-04-15,90.06,90.06,90.06,0.0,0.0,90.06,90.06,90.06,0.0,0.0,89.81,89.81,89.81,0.0,0.0,89.82,89.82,89.82,0.0,0.0
2018-04-22,90.68,90.68,90.68,0.0,0.0,90.68,90.68,90.68,0.0,0.0,89.15,89.15,89.15,0.0,0.0,89.15,89.15,89.15,0.0,0.0
2018-04-29,89.16,89.16,89.16,0.0,0.0,89.56,89.56,89.56,0.0,0.0,89.12,89.12,89.12,0.0,0.0,89.21,89.21,89.21,0.0,0.0
2018-05-06,90.5,90.5,90.5,0.0,0.0,90.5,90.5,90.5,0.0,0.0,89.78,89.78,89.78,0.0,0.0,89.78,89.78,89.78,0.0,0.0
2018-05-13,90.2,90.2,90.2,0.0,0.0,90.2,90.2,90.2,0.0,0.0,89.91,89.91,89.91,0.0,0.0,89.91,89.91,89.91,0.0,0.0
2018-05-20,90.28,90.28,90.28,0.0,0.0,90.28,90.28,90.28,0.0,0.0,90.11,90.11,90.11,0.0,0.0,90.27,90.27,90.27,0.0,0.0
2018-05-27,90.18,90.18,90.18,0.0,0.0,90.89,90.89,90.89,0.0,0.0,90.18,90.18,90.18,0.0,0.0,90.56,90.56,90.56,0.0,0.0
2018-06-03,92.36,92.36,92.36,0.0,0.0,92.53,92.53,92.53,0.0,0.0,91.95,91.95,91.95,0.0,0.0,92.27,92.27,92.27,0.0,0.0
2018-06-10,91.06,91.06,91.06,0.0,0.0,91.19,91.19,91.19,0.0,0.0,90.93,90.93,90.93,0.0,0.0,90.93,90.93,90.93,0.0,0.0
2018-06-17,90.26,90.26,90.26,0.0,0.0,90.48,90.48,90.48,0.0,0.0,89.79,89.79,89.79,0.0,0.0,90.31,90.31,90.31,0.0,0.0
2018-06-24,89.95,89.95,89.95,0.0,0.0,90.45,90.45,90.45,0.0,0.0,89.68,89.68,89.68,0.0,0.0,90.36,90.36,90.36,0.0,0.0
2018-07-01,91.51,91.51,91.51,0.0,0.0,92.12,92.12,92.12,0.0,0.0,91.51,91.51,91.51,0.0,0.0,92.09,92.09,92.09,0.0,0.0
2018-07-08,92.94,92.94,92.94,0.0,0.0,93.3,93.3,93.3,0.0,0.0,92.94,92.94,92.94,0.0,0.0,93.1,93.1,93.1,0.0,0.0
2018-07-15,93.56,93.56,93.56,0.0,0.0,93.56,93.56,93.56,0.0,0.0,92.8,92.8,92.8,0.0,0.0,93.08,93.08,93.08,0.0,0.0
2018-07-22,93.66,93.66,93.66,0.0,0.0,93.7,93.7,93.7,0.0,0.0,93.42,93.42,93.42,0.0,0.0,93.42,93.42,93.42,0.0,0.0
2018-07-29,94.61,94.61,94.61,0.0,0.0,94.8,94.8,94.8,0.0,0.0,94.61,94.61,94.61,0.0,0.0,94.68,94.68,94.68,0.0,0.0
2018-08-05,94.02,94.02,94.02,0.0,0.0,94.52,94.52,94.52,0.0,0.0,94.02,94.02,94.02,0.0,0.0,94.41,94.41,94.41,0.0,0.0
2018-08-12,96.34,96.34,96.34,0.0,0.0,96.64,96.64,96.64,0.0,0.0,96.16,96.16,96.16,0.0,0.0,96.29,96.29,96.29,0.0,0.0
2018-08-19,97.03,97.03,97.03,0.0,0.0,97.03,97.03,97.03,0.0,0.0,96.47,96.47,96.47,0.0,0.0,96.63,96.63,96.63,0.0,0.0
2018-08-26,96.68,96.68,96.68,0.0,0.0,96.99,96.99,96.99,0.0,0.0,96.47,96.47,96.47,0.0,0.0,96.99,96.99,96.99,0.0,0.0
2018-09-02,97.57,97.57,97.57,0.0,0.0,97.6,97.6,97.6,0.0,0.0,97.36,97.36,97.36,0.0,0.0,97.55,97.55,97.55,0.0,0.0
2018-09-09,98.47,98.47,98.47,0.0,0.0,98.47,98.47,98.47,0.0,0.0,97.68,97.68,97.68,0.0,0.0,97.9,97.9,97.9,0.0,0.0
2018-09-16,98.77,98.77,98.77,0.0,0.0,98.77,98.77,98.77,0.0,0.0,97.38,97.38,97.38,0.0,0.0,97.64,97.64,97.64,0.0,0.0
2018-09-23,97.47,97.47,97.47,0.0,0.0,97.47,97.47,97.47,0.0,0.0,96.75,96.75,96.75,0.0,0.0,97.02,97.02,97.02,0.0,0.0
2018-09-30,95.95,95.95,95.95,0.0,0.0,96.31,96.31,96.31,0.0,0.0,95.91,95.91,95.91,0.0,0.0,96.31,96.31,96.31,0.0,0.0
2018-10-07,91.97,91.97,91.97,0.0,0.0,92.69,92.69,92.69,0.0,0.0,91.97,91.97,91.97,0.0,0.0,92.36,92.36,92.36,0.0,0.0
2018-10-14,93.48,93.48,93.48,0.0,0.0,93.48,93.48,93.48,0.0,0.0,93.23,93.23,93.23,0.0,0.0,93.23,93.23,93.23,0.0,0.0
2018-10-21,92.2,92.2,92.2,0.0,0.0,92.5,92.5,92.5,0.0,0.0,90.98,90.98,90.98,0.0,0.0,90.98,90.98,90.98,0.0,0.0
2018-10-28,93.58,93.58,93.58,0.0,0.0,94.55,94.55,94.55,0.0,0.0,93.58,93.58,93.58,0.0,0.0,94.18,94.18,94.18,0.0,0.0
2018-11-04,96.25,96.25,96.25,0.0,0.0,96.25,96.25,96.25,0.0,0.0,95.27,95.27,95.27,0.0,0.0,95.27,95.27,95.27,0.0,0.0
2018-11-11,95.92,95.92,95.92,0.0,0.0,96.03,96.03,96.03,0.0,0.0,95.0,95.0,95.0,0.0,0.0,95.17,95.17,95.17,0.0,0.0
2018-11-18,94.38,94.38,94.38,0.0,0.0,94.71,94.71,94.71,0.0,0.0,94.07,94.07,94.07,0.0,0.0,94.65,94.65,94.65,0.0,0.0
2018-11-25,97.78,97.78,97.78,0.0,0.0,97.78,97.78,97.78,0.0,0.0,96.52,96.52,96.52,0.0,0.0,97.34,97.34,97.34,0.0,0.0
2018-12-02,93.4,93.4,93.4,0.0,0.0,93.85,93.85,93.85,0.0,0.0,92.11,92.11,92.11,0.0,0.0,93.75,93.75,93.75,0.0,0.0
2018-12-09,92.36,92.36,92.36,0.0,0.0,92.69,92.69,92.69,0.0,0.0,90.33,90.33,90.33,0.0,0.0,90.54,90.54,90.54,0.0,0.0
2018-12-16,86.6,86.6,86.6,0.0,0.0,86.6,86.6,86.6,0.0,0.0,84.44,84.44,84.44,0.0,0.0,84.44,84.44,84.44,0.0,0.0
2018-12-23,88.7,88.7,88.7,0.0,0.0,89.04,89.04,89.04,0.0,0.0,88.18,88.18,88.18,0.0,0.0,89.04,89.04,89.04,0.0,0.0
2018-12-30,89.01,89.01,89.01,0.0,0.0,90.72,90.72,90.72,0.0,0.0,88.91,88.91,88.91,0.0,0.0,89.22,89.22,89.22,0.0,0.0
2019-01-06,90.33,90.33,90.33,0.0,0.0,90.52,90.52,90.52,0.0,0.0,90.25,90.25,90.25,0.0,0.0,90.4,90.4,90.4,0.0,0.0
2019-01-13,92.48,92.48,92.48,0.0,0.0,92.98,92.98,92.98,0.0,0.0,92.23,92.23,92.23,0.0,0.0,92.95,92.95,92.95,0.0,0.0
2019-01-20,92.73,92.73,92.73,0.0,0.0,92.75,92.75,92.75,0.0,0.0,92.05,92.05,92.05,0.0,0.0,92.7,92.7,92.7,0.0,0.0
2019-01-27,95.6,95.6,95.6,0.0,0.0,95.6,95.6,95.6,0.0,0.0,94.71,94.71,94.71,0.0,0.0,95.59,95.59,95.59,0.0,0.0
2019-02-03,96.46,96.46,96.46,0.0,0.0,96.46,96.46,96.46,0.0,0.0,95.66,95.66,95.66,0.0,0.0,96.02,96.02,96.02,0.0,0.0
2019-02-10,97.42,97.42,97.42,0.0,0.0,97.71,97.71,97.71,0.0,0.0,97.3,97.3,97.3,0.0,0.0,97.67,97.67,97.67,0.0,0.0
2019-02-17,99.09,99.09,99.09,0.0,0.0,99.25,99.25,99.25,0.0,0.0,98.4,98.4,98.4,0.0,0.0,98.6,98.6,98.6,0.0,0.0
2019-02-24,99.8,99.8,99.8,0.0,0.0,99.8,99.8,99.8,0.0,0.0,97.99,97.99,97.99,0.0,0.0,98.8,98.8,98.8,0.0,0.0
2019-03-03,98.12,98.12,98.12,0.0,0.0,98.67,98.67,98.67,0.0,0.0,98.12,98.12,98.12,0.0,0.0,98.67,98.67,98.67,0.0,0.0
2019-03-10,99.5,99.5,99.5,0.0,0.0,99.56,99.56,99.56,0.0,0.0,99.22,99.22,99.22,0.0,0.0,99.47,99.47,99.47,0.0,0.0
2019-03-17,98.53,98.53,98.53,0.0,0.0,99.02,99.02,99.02,0.0,0.0,98.4,98.4,98.4,0.0,0.0,98.75,98.75,98.75,0.0,0.0
2019-03-24,101.06,101.06,101.06,0.0,0.0,101.12,101.12,101.12,0.0,0.0,100.61,100.61,100.61,0.0,0.0,101.08,101.08,101.08,0.0,0.0
2019-03-31,101.42,101.42,101.42,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.05,101.05,101.05,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2019-04-07,102.55,102.55,102.55,0.0,0.0,102.67,102.67,102.67,0.0,0.0,102.31,102.31,102.31,0.0,0.0,102.51,102.51,102.51,0.0,0.0
2019-04-14,102.52,102.52,102.52,0.0,0.0,102.52,102.52,102.52,0.0,0.0,101.77,101.77,101.77,0.0,0.0,102.01,102.01,102.01,0.0,0.0
2019-04-21,103.49,103.49,103.49,0.0,0.0,103.68,103.68,103.68,0.0,0.0,103.46,103.46,103.46,0.0,0.0,103.54,103.54,103.54,0.0,0.0
2019-04-28,103.3,103.3,103.3,0.0,0.0,104.16,104.16,104.16,0.0,0.0,102.72,102.72,102.72,0.0,0.0,104.09,104.09,104.09,0.0,0.0
2019-05-05,102.29,102.29,102.29,0.0,0.0,102.71,102.71,102.71,0.0,0.0,101.84,101.84,101.84,0.0,0.0,102.27,102.27,102.27,0.0,0.0
2019-05-12,103.89,103.89,103.89,0.0,0.0,104.12,104.12,104.12,0.0,0.0,103.36,103.36,103.36,0.0,0.0,103.64,103.64,103.64,0.0,0.0
2019-05-19,104.35,104.35,104.35,0.0,0.0,104.35,104.35,104.35,0.0,0.0,103.8,103.8,103.8,0.0,0.0,104.09,104.09,104.09,0.0,0.0
2019-05-26,102.93,102.93,102.93,0.0,0.0,103.4,103.4,103.4,0.0,0.0,102.59,102.59,102.59,0.0,0.0,103.26,103.26,103.26,0.0,0.0
2019-06-02,107.72,107.72,107.72,0.0,0.0,107.72,107.72,107.72,0.0,0.0,107.14,107.14,107.14,0.0,0.0,107.22,107.22,107.22,0.0,0.0
2019-06-09,107.5,107.5,107.5,0.0,0.0,107.64,107.64,107.64,0.0,0.0,107.0,107.0,107.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0
2019-06-16,108.07,108.07,108.07,0.0,0.0,108.41,108.41,108.41,0.0,0.0,107.99,107.99,107.99,0.0,0.0,108.05,108.05,108.05,0.0,0.0
2019-06-23,108.63,108.63,108.63,0.0,0.0,108.63,108.63,108.63,0.0,0.0,108.04,108.04,108.04,0.0,0.0,108.55,108.55,108.55,0.0,0.0
2019-06-30,110.09,110.09,110.09,0.0,0.0,110.09,110.09,110.09,0.0,0.0,109.67,109.67,109.67,0.0,0.0,109.82,109.82,109.82,0.0,0.0
2019-07-07,110.85,110.85,110.85,0.0,0.0,111.05,111.05,111.05,0.0,0.0,110.6,110.6,110.6,0.0,0.0,110.84,110.84,110.84,0.0,0.0
2019-07-14,109.64,109.64,109.64,0.0,0.0,109.75,109.75,109.75,0.0,0.0,109.3,109.3,109.3,0.0,0.0,109.41,109.41,109.41,0.0,0.0
2019-07-21,111.15,111.15,111.15,0.0,0.0,111.18,111.18,111.18,0.0,0.0,110.8,110.8,110.8,0.0,0.0,110.93,110.93,110.93,0.0,0.0
2019-07-28,107.99,107.99,107.99,0.0,0.0,108.0,108.0,108.0,0.0,0.0,105.46,105.46,105.46,0.0,0.0,106.1,106.1,106.1,0.0,0.0
2019-08-04,109.92,109.92,109.92,0.0,0.0,110.08,110.08,110.08,0.0,0.0,108.71,108.71,108.71,0.0,0.0,108.96,108.96,108.96,0.0,0.0
2019-08-11,110.58,110.58,110.58,0.0,0.0,110.82,110.82,110.82,0.0,0.0,110.31,110.31,110.31,0.0,0.0,110.66,110.66,110.66,0.0,0.0
2019-08-18,109.12,109.12,109.12,0.0,0.0,109.42,109.42,109.42,0.0,0.0,108.48,108.48,108.48,0.0,0.0,109.42,109.42,109.42,0.0,0.0
2019-08-25,111.2,111.2,111.2,0.0,0.0,111.32,111.32,111.32,0.0,0.0,110.37,110.37,110.37,0.0,0.0,110.67,110.67,110.67,0.0,0.0
2019-09-01,112.78,112.78,112.78,0.0,0.0,112.78,112.78,112.78,0.0,0.0,111.19,111.19,111.19,0.0,0.0,111.43,111.43,111.43,0.0,0.0
2019-09-08,110.59,110.59,110.59,0.0,0.0,110.89,110.89,110.89,0.0,0.0,110.5,110.5,110.5,0.0,0.0,110.73,110.73,110.73,0.0,0.0
2019-09-15,110.89,110.89,110.89,0.0,0.0,111.47,111.47,111.47,0.0,0.0,110.66,110.66,110.66,0.0,0.0,111.2,111.2,111.2,0.0,0.0
2019-09-22,111.16,111.16,111.16,0.0,0.0,111.71,111.71,111.71,0.0,0.0,111.16,111.16,111.16,0.0,0.0,111.48,111.48,111.48,0.0,0.0
2019-09-29,110.72,110.72,110.72,0.0,0.0,110.98,110.98,110.98,0.0,0.0,110.3,110.3,110.3,0.0,0.0,110.4,110.4,110.4,0.0,0.0
2019-10-06,110.62,110.62,110.62,0.0,0.0,110.76,110.76,110.76,0.0,0.0,110.29,110.29,110.29,0.0,0.0,110.36,110.36,110.36,0.0,0.0
2019-10-13,111.49,111.49,111.49,0.0,0.0,111.49,111.49,111.49,0.0,0.0,111.0,111.0,111.0,0.0,0.0,111.32,111.32,111.32,0.0,0.0
2019-10-20,110.53,110.53,110.53,0.0,0.0,110.7,110.7,110.7,0.0,0.0,110.18,110.18,110.18,0.0,0.0,110.31,110.31,110.31,0.0,0.0
2019-10-27,111.67,111.67,111.67,0.0,0.0,111.7,111.7,111.7,0.0,0.0,110.48,110.48,110.48,0.0,0.0,110.65,110.65,110.65,0.0,0.0
2019-11-03,110.61,110.61,110.61,0.0,0.0,111.09,111.09,111.09,0.0,0.0,110.61,110.61,110.61,0.0,0.0,110.92,110.92,110.92,0.0,0.0
2019-11-10,112.34,112.34,112.34,0.0,0.0,112.69,112.69,112.69,0.0,0.0,112.27,112.27,112.27,0.0,0.0,112.63,112.63,112.63,0.0,0.0
2019-11-17,112.3,112.3,112.3,0.0,0.0,112.65,112.65,112.65,0.0,0.0,112.09,112.09,112.09,0.0,0.0,112.35,112.35,112.35,0.0,0.0
2019-11-24,113.18,113.18,113.18,0.0,0.0,113.36,113.36,113.36,0.0,0.0,112.25,112.25,112.25,0.0,0.0,112.35,112.35,112.35,0.0,0.0
2019-12-01,113.02,113.02,113.02,0.0,0.0,113.21,113.21,113.21,0.0,0.0,113.0,113.0,113.0,0.0,0.0,113.08,113.08,113.08,0.0,0.0
2019-12-08,114.07,114.07,114.07,0.0,0.0,114.21,114.21,114.21,0.0,0.0,113.87,113.87,113.87,0.0,0.0,114.11,114.11,114.11,0.0,0.0
2019-12-15,114.24,114.24,114.24,0.0,0.0,114.3,114.3,114.3,0.0,0.0,113.68,113.68,113.68,0.0,0.0,113.68,113.68,113.68,0.0,0.0
2019-12-22,114.29,114.29,114.29,0.0,0.0,114.29,114.29,114.29,0.0,0.0,113.66,113.66,113.66,0.0,0.0,113.92,113.92,113.92,0.0,0.0
2019-12-29,113.73,113.73,113.73,0.0,0.0,114.77,114.77,114.77,0.0,0.0,113.73,113.73,113.73,0.0,0.0,114.58,114.58,114.58,0.0,0.0
