Date,ALKSStock_Open_average,ALKSStock_Open_max,ALKSStock_Open_min,ALKSStock_Open_volatility,ALKSStock_Open_change,ALKSStock_High_average,ALKSStock_High_max,ALKSStock_High_min,ALKSStock_High_volatility,ALKSStock_High_change,ALKSStock_Low_average,ALKSStock_Low_max,ALKSStock_Low_min,ALKSStock_Low_volatility,ALKSStock_Low_change,ALKSStock_Close_average,ALKSStock_Close_max,ALKSStock_Close_min,ALKSStock_Close_volatility,ALKSStock_Close_change,ALKSStock_Volume_average,ALKSStock_Volume_max,ALKSStock_Volume_min,ALKSStock_Volume_volatility,ALKSStock_Volume_change
2018-01-14,57.254999999999995,59.0,56.49,2.509999999999998,-2.509999999999998,57.57,59.05,56.73,2.3200000000000003,-1.8699999999999974,56.105,56.43,55.91,0.5200000000000031,-0.28000000000000114,56.6725,57.03,56.12,0.9100000000000037,0.46000000000000085,1024502,1378351,716716,661635,-661635
2018-01-21,58.658,59.87,57.44,2.4299999999999997,2.4299999999999997,59.554,60.14,58.21,1.9299999999999997,1.9299999999999997,57.972,59.02,56.98,2.0400000000000063,2.0400000000000063,58.946,59.85,57.62,2.230000000000004,1.6099999999999994,582650,774393,350779,423614,-176067
2018-01-28,58.006,59.23,56.77,2.4599999999999937,-1.2299999999999969,60.184000000000005,64.04,58.13,5.910000000000004,3.730000000000004,57.308,58.63,55.97,2.6600000000000037,-0.6900000000000048,59.0,63.42,57.17,6.25,4.630000000000003,1285243,2911395,714368,2197027,2017883
2018-02-04,56.898,62.71,54.42,8.29,-8.29,57.826,62.98,54.96,8.019999999999996,-8.019999999999996,54.122,55.7,51.68,4.020000000000003,-4.020000000000003,54.984,56.0,53.67,2.3299999999999983,-1.8100000000000023,1031545,2253789,584623,1669166,-1506761
2018-02-11,57.38,63.75,54.09,9.659999999999997,9.549999999999997,61.562,71.22,55.11,16.11,15.119999999999997,57.038000000000004,63.66,53.53,10.129999999999995,9.459999999999994,60.07,67.26,54.69,12.570000000000007,11.900000000000006,1766905,2687488,841628,1845860,1845860
2018-02-18,62.1525,65.9,56.67,9.230000000000004,-9.230000000000004,63.375,66.79,58.88,7.910000000000004,-7.910000000000004,59.36,63.17,56.0,7.170000000000002,-5.130000000000003,60.7725,64.75,56.55,8.200000000000003,-6.149999999999999,1446215,1875954,937105,938849,-788351
2018-02-25,57.608,58.53,57.04,1.490000000000002,-1.4100000000000037,59.148,61.0,58.23,2.770000000000003,1.759999999999998,56.916,57.83,56.12,1.7100000000000009,-0.7100000000000009,58.018,60.05,57.08,2.969999999999999,1.9299999999999997,891141,1266090,629588,636502,636502
2018-03-04,59.608,61.05,58.49,2.559999999999995,1.6199999999999974,60.99,61.49,60.4,1.0900000000000034,0.6400000000000006,58.257999999999996,59.43,56.4,3.030000000000001,-1.0300000000000011,59.308,60.73,58.49,2.239999999999995,-1.4199999999999946,1268945,1993360,858076,1135284,-106073
2018-03-11,60.662,61.85,58.68,3.1700000000000017,3.1700000000000017,61.534,62.42,60.76,1.6600000000000037,1.1700000000000017,59.666,60.42,58.68,1.740000000000002,1.3999999999999986,61.052,61.63,60.35,1.2800000000000011,0.7199999999999989,726465,1171707,521007,650700,439540
2018-03-18,60.089999999999996,61.26,58.94,2.3200000000000003,-2.3200000000000003,61.068,61.98,60.25,1.7299999999999969,-1.7299999999999969,59.28,60.11,57.7,2.4099999999999966,-2.1199999999999974,59.76,60.5,58.28,2.219999999999999,-2.1799999999999997,480935,564920,404258,160662,-146721
2018-03-25,59.775,61.04,59.02,2.019999999999996,0.8099999999999952,60.5025,61.21,59.83,1.3800000000000026,-0.8400000000000034,58.2125,58.62,57.85,0.769999999999996,-0.240000000000002,59.224999999999994,60.66,57.96,2.6999999999999957,-2.6999999999999957,631511,993100,470852,522248,453508
2018-04-01,44.29,46.75,42.09,4.659999999999997,-4.659999999999997,45.4,48.6,43.32,5.280000000000001,-5.280000000000001,42.302,44.07,41.15,2.9200000000000017,-2.6400000000000006,43.588,45.23,42.18,3.049999999999997,-3.049999999999997,3068794,8053845,939465,7114380,-6743260
2018-04-08,42.89,43.07,42.57,0.5,0.46999999999999886,43.672,44.23,43.3,0.9299999999999997,0.38000000000000256,42.346,42.65,42.19,0.46000000000000085,0.10000000000000142,42.834,43.25,42.43,0.8200000000000003,0.10000000000000142,1104876,1489482,692340,797142,-405843
2018-04-15,46.418,47.77,44.73,3.0400000000000063,-1.4000000000000057,47.068,48.0,46.5,1.5,-1.0499999999999972,45.014,46.06,43.62,2.440000000000005,1.7800000000000011,45.962,46.85,44.43,2.4200000000000017,1.5900000000000034,2510046,6109238,1006589,5102649,-4687545
2018-04-22,45.798,46.91,44.22,2.6899999999999977,-0.240000000000002,46.36,47.61,44.56,3.049999999999997,-0.02999999999999403,44.135999999999996,44.97,43.19,1.7800000000000011,-0.8599999999999994,44.882,46.05,44.07,1.9799999999999969,-0.4399999999999977,974331,1270802,848285,422517,-139008
2018-04-29,44.082,44.75,43.04,1.7100000000000009,-1.7100000000000009,44.778,45.39,44.23,1.1600000000000037,-1.1600000000000037,43.562,44.2,43.0,1.2000000000000028,-1.2000000000000028,43.932,44.67,43.31,1.3599999999999994,-0.8400000000000034,723337,869234,493054,376180,57740
2018-05-06,44.582,46.3,43.61,2.6899999999999977,2.539999999999999,45.846000000000004,47.77,44.56,3.210000000000001,2.479999999999997,44.128,45.41,43.37,2.039999999999999,2.039999999999999,45.038,46.71,43.8,2.9100000000000037,2.9100000000000037,776410,1113751,488672,625079,97019
2018-05-13,46.812,47.56,45.85,1.7100000000000009,-0.5899999999999963,47.478,48.65,46.56,2.0899999999999963,-0.9299999999999997,45.86,46.54,45.44,1.1000000000000014,0.14000000000000057,46.648,47.68,46.01,1.6700000000000017,-0.769999999999996,861517,1435084,627433,807651,163283
2018-05-20,45.652,46.23,45.28,0.9499999999999957,-0.7099999999999937,46.368,46.93,45.99,0.9399999999999977,-0.740000000000002,45.076,45.36,44.75,0.6099999999999994,0.28000000000000114,45.526,45.77,45.22,0.5500000000000043,0.5500000000000043,558747,861503,375544,485959,-303803
2018-05-27,46.86,47.9,45.62,2.280000000000001,1.720000000000006,47.7075,48.27,46.95,1.3200000000000003,0.759999999999998,46.46,47.12,45.27,1.8499999999999943,1.8499999999999943,47.3,47.9,46.51,1.3900000000000006,1.0800000000000054,618707,750315,401682,348633,-268690
2018-06-03,47.278,48.55,45.62,2.9299999999999997,1.6199999999999974,48.182,49.1,46.54,2.5600000000000023,1.3900000000000006,46.638,47.96,45.04,2.9200000000000017,2.9200000000000017,47.442,48.61,45.6,3.009999999999998,3.009999999999998,677074,936991,465057,471934,-305870
2018-06-10,49.366,50.04,48.7,1.3399999999999963,1.009999999999998,50.376,50.84,49.73,1.1100000000000065,0.9100000000000037,48.986,49.6,48.41,1.1900000000000048,1.1900000000000048,49.648,50.3,48.99,1.3099999999999952,1.269999999999996,738727,1214592,446266,768326,717263
2018-06-17,48.872,51.48,44.49,6.989999999999995,-5.239999999999995,49.608,51.7,44.9,6.800000000000004,-6.160000000000004,47.432,50.63,43.53,7.100000000000001,-5.359999999999999,48.176,51.36,43.65,7.710000000000001,-6.640000000000001,1012965,2033803,428937,1604866,565058
2018-06-24,42.084,43.93,40.55,3.3800000000000026,-2.6599999999999966,42.512,44.08,41.03,3.049999999999997,-1.9399999999999977,40.764,41.76,39.54,2.219999999999999,-0.6199999999999974,41.432,42.34,40.56,1.7800000000000011,-1.1400000000000006,776386,914006,630535,283471,-283471
2018-07-01,41.4225,41.86,40.87,0.990000000000002,-0.240000000000002,42.16,43.13,41.56,1.5700000000000003,1.0900000000000034,40.9475,41.36,40.58,0.7800000000000011,0.28000000000000114,41.585,42.53,40.69,1.8400000000000034,0.6200000000000045,608901,821347,493546,327801,-35767
2018-07-08,43.252,43.68,42.61,1.0700000000000003,1.0700000000000003,43.796,44.73,43.24,1.4899999999999949,1.029999999999994,42.812,43.68,42.43,1.25,1.1700000000000017,43.462,44.27,42.89,1.3800000000000026,0.980000000000004,540899,651739,395732,256007,-188180
2018-07-15,44.792,45.53,43.98,1.5500000000000043,1.5500000000000043,45.524,45.76,45.33,0.4299999999999997,0.3100000000000023,44.236,44.83,43.56,1.269999999999996,1.269999999999996,45.006,45.28,44.57,0.7100000000000009,0.46999999999999886,614769,1042446,396870,645576,-401979
2018-07-22,45.322,46.46,44.68,1.7800000000000011,-0.46999999999999886,45.756,46.66,44.78,1.8799999999999955,-0.8900000000000006,43.41,44.75,42.26,2.490000000000002,-1.7900000000000063,44.583999999999996,45.26,43.91,1.3500000000000014,-1.0900000000000034,925047,1257236,620054,637182,302023
2018-07-29,43.904,44.35,43.42,0.9299999999999997,0.509999999999998,44.596000000000004,44.8,44.34,0.45999999999999375,0.36999999999999744,43.382,43.74,43.07,0.6700000000000017,0.14000000000000057,43.932,44.64,43.48,1.1600000000000037,-0.18999999999999773,679817,879427,498339,381088,-1521
2018-08-05,44.696,45.23,43.8,1.4299999999999997,0.7900000000000063,45.446,45.65,45.22,0.4299999999999997,0.10000000000000142,44.18,44.76,43.3,1.4600000000000009,0.6300000000000026,44.758,45.03,44.03,1.0,-1.0,385530,551458,263125,288333,-43383
2018-08-12,43.996,44.11,43.89,0.21999999999999886,0.13000000000000256,44.71,45.03,44.42,0.6099999999999994,0.21999999999999886,43.538,43.83,43.07,0.759999999999998,0.22999999999999687,44.148,44.53,43.76,0.7700000000000031,0.740000000000002,384511,528699,297134,231565,-231565
2018-08-19,45.0,45.5,44.53,0.9699999999999989,0.10999999999999943,45.614,46.0,45.25,0.75,-0.3299999999999983,44.602,45.1,44.17,0.9299999999999997,0.37999999999999545,45.05,45.69,44.38,1.3099999999999952,0.46999999999999886,392042,504317,234616,269701,-150612
2018-08-26,45.848,46.27,45.15,1.1200000000000045,0.9200000000000017,46.385999999999996,46.98,45.96,1.019999999999996,0.5499999999999972,45.224,45.69,44.73,0.9600000000000009,0.010000000000005116,45.69,46.12,44.84,1.279999999999994,-1.1899999999999977,438299,684598,319260,365338,287886
2018-09-02,44.1325,44.58,42.89,1.6899999999999977,-1.6899999999999977,44.39,45.29,42.95,2.3399999999999963,-1.7399999999999949,42.99,44.4,40.61,3.789999999999999,-3.4100000000000037,43.165,44.51,40.69,3.8200000000000003,-3.8200000000000003,584194,795857,409025,386832,386832
2018-09-09,40.062,40.79,39.67,1.1199999999999974,-1.0799999999999983,40.476,41.43,40.03,1.3999999999999986,-1.2899999999999991,39.672,39.93,39.4,0.5300000000000011,-0.5300000000000011,39.838,40.09,39.66,0.4300000000000068,-0.4300000000000068,584810,683623,417314,266309,-170565
2018-09-16,39.658,41.15,38.9,2.25,1.6000000000000014,40.51,42.41,39.14,3.269999999999996,2.789999999999999,39.36,41.15,38.23,2.9200000000000017,2.9200000000000017,39.976,41.56,38.6,2.960000000000001,2.960000000000001,731155,1400743,362600,1038143,815378
2018-09-23,42.452,43.29,41.55,1.740000000000002,1.740000000000002,43.376,43.96,42.27,1.6899999999999977,1.6899999999999977,42.006,42.24,41.45,0.7899999999999991,0.7899999999999991,42.596,43.29,42.17,1.1199999999999974,0.269999999999996,747455,1189444,485636,703808,703808
2018-09-30,43.074,43.51,42.42,1.0899999999999963,0.9799999999999969,43.972,44.86,43.51,1.3500000000000014,1.2199999999999989,42.498,42.95,41.85,1.1000000000000014,1.1000000000000014,43.541999999999994,44.61,42.91,1.7000000000000028,1.7000000000000028,569501,839187,464449,374738,326107
