Date,AITStock_Open_average,AITStock_Open_max,AITStock_Open_min,AITStock_Open_volatility,AITStock_Open_change,AITStock_High_average,AITStock_High_max,AITStock_High_min,AITStock_High_volatility,AITStock_High_change,AITStock_Low_average,AITStock_Low_max,AITStock_Low_min,AITStock_Low_volatility,AITStock_Low_change,AITStock_Close_average,AITStock_Close_max,AITStock_Close_min,AITStock_Close_volatility,AITStock_Close_change,AITStock_Volume_average,AITStock_Volume_max,AITStock_Volume_min,AITStock_Volume_volatility,AITStock_Volume_change
2018-01-14,70.5125,70.8,70.15,0.6499999999999915,-0.20000000000000284,71.1375,71.75,70.55,1.2000000000000028,0.29999999999999716,70.05,70.45,69.75,0.7000000000000028,0.3500000000000085,70.4,71.15,70.0,1.1500000000000057,0.9000000000000057,227516,303840,144776,159064,-72242
2018-01-21,72.31,74.4,70.6,3.8000000000000114,2.8999999999999915,72.854,75.35,71.15,4.199999999999989,4.199999999999989,70.99000000000001,73.7,69.65,4.049999999999997,4.049999999999997,72.14,74.7,70.7,4.0,4.0,306246,518905,191426,327479,102647
2018-01-28,74.41,75.0,73.5,1.5,0.29999999999999716,75.08,75.3,74.75,0.5499999999999972,-0.20000000000000284,73.45,74.3,72.95,1.3499999999999943,-0.75,74.48,75.1,73.75,1.3499999999999943,-0.5999999999999943,322194,412571,212315,200256,67533
2018-02-04,70.1,73.45,68.5,4.950000000000003,-4.3500000000000085,71.26,74.0,70.5,3.5,-3.5,68.56,69.95,67.75,2.200000000000003,-2.200000000000003,69.50999999999999,70.1,68.25,1.8499999999999943,-0.25,399259,525146,261589,263557,-7635
2018-02-11,70.35,71.6,69.3,2.299999999999997,1.2999999999999972,71.28999999999999,72.35,70.25,2.0999999999999943,1.8499999999999943,69.854,71.4,68.95,2.450000000000003,2.3500000000000085,70.87,72.15,69.6,2.5500000000000114,2.5500000000000114,360198,567645,203172,364473,-238212
2018-02-18,72.6125,73.85,71.8,2.049999999999997,2.049999999999997,73.8075,74.25,72.9,1.3499999999999943,1.0999999999999943,72.0425,72.62,71.4,1.2199999999999989,1.1499999999999915,72.725,73.85,71.55,2.299999999999997,2.299999999999997,251631,283519,175432,108087,-105635
2018-02-25,71.76,74.1,68.65,5.449999999999989,-5.449999999999989,72.324,74.1,70.5,3.5999999999999943,-3.1999999999999886,70.37,72.6,68.2,4.3999999999999915,-4.3999999999999915,71.09,73.3,69.0,4.299999999999997,-2.549999999999997,217484,246194,204179,42015,517
2018-03-04,71.83,73.45,70.4,3.049999999999997,3.049999999999997,72.97800000000001,75.2,70.95,4.25,4.25,71.24,72.85,69.5,3.3499999999999943,3.3499999999999943,72.57,74.55,70.5,4.049999999999997,4.049999999999997,182945,223108,147293,75815,75815
2018-03-11,74.17999999999999,75.0,73.05,1.9500000000000028,-1.5499999999999972,74.744,75.4,74.2,1.2000000000000028,-1.2000000000000028,73.37,74.1,72.85,1.25,-1.1499999999999915,73.76,74.5,73.1,1.4000000000000057,-0.75,211023,362144,110041,252103,121711
2018-03-18,73.34,74.1,72.1,2.0,-1.5500000000000114,73.99,74.65,72.85,1.8000000000000114,-1.2000000000000028,72.34,73.55,70.1,3.450000000000003,-2.75,72.69,74.0,70.1,3.9000000000000057,-3.9000000000000057,140049,172358,107603,64755,-10430
2018-03-25,71.8375,72.3,71.25,1.0499999999999972,0.7999999999999972,72.655,73.55,72.2,1.3499999999999943,1.3499999999999943,71.3875,72.05,70.65,1.3999999999999915,1.3999999999999915,72.075,72.9,71.5,1.4000000000000057,0.9000000000000057,189962,325416,104954,220462,89749
2018-04-01,71.48,72.7,69.7,3.0,-0.25,72.37,73.2,71.05,2.1500000000000057,0.29999999999999716,70.114,71.85,69.0,2.8499999999999943,1.4500000000000028,71.29,73.1,69.9,3.1999999999999886,1.1499999999999915,129541,178301,94066,84235,-67689
2018-04-08,71.73,72.35,71.35,1.0,0.5499999999999972,72.22,72.4,71.8,0.6000000000000085,0.14999999999999147,70.92,71.3,70.5,0.7999999999999972,0.3999999999999915,71.42999999999999,72.1,70.75,1.3499999999999943,0.5499999999999972,156625,266748,71730,195018,-36835
2018-04-15,73.13,73.75,71.85,1.9000000000000057,1.3000000000000114,73.83,74.2,73.15,1.0499999999999972,-0.3499999999999943,72.484,73.3,71.75,1.5499999999999972,0.04999999999999716,72.97,73.35,72.05,1.2999999999999972,-1.2000000000000028,154876,212047,112993,99054,-85988
2018-04-22,70.99000000000001,73.5,66.4,7.099999999999994,-5.75,71.46,73.95,66.5,7.450000000000003,-6.049999999999997,67.89,71.6,64.05,7.549999999999997,-7.549999999999997,68.94,71.75,64.7,7.049999999999997,-7.049999999999997,303191,533049,102431,430618,399902
2018-04-29,64.5,65.0,63.75,1.25,-0.7000000000000028,65.32000000000001,66.2,64.9,1.2999999999999972,1.2000000000000028,63.54,64.45,62.45,2.0,1.2999999999999972,64.82,66.1,63.95,2.1499999999999915,2.1499999999999915,358114,682681,155557,527124,-506669
2018-05-06,67.92,68.95,66.15,2.799999999999997,2.0999999999999943,68.99,70.1,67.75,2.3499999999999943,2.3499999999999943,67.59,68.25,66.15,2.0999999999999943,2.0999999999999943,68.58,69.95,67.5,2.450000000000003,2.450000000000003,232820,339608,126181,213427,-4107
2018-05-13,70.32000000000001,71.4,68.6,2.8000000000000114,1.2000000000000028,71.184,72.04,69.9,2.1400000000000006,1.8400000000000034,69.84,71.2,68.4,2.799999999999997,2.25,70.50999999999999,71.35,69.05,2.299999999999997,2.299999999999997,243765,317393,182945,134448,62063
2018-05-20,70.23,71.95,69.1,2.8500000000000085,-2.6000000000000085,70.63,72.55,69.5,3.049999999999997,-3.0,69.3,71.65,68.35,3.3000000000000114,-2.950000000000003,69.78,71.9,69.2,2.700000000000003,-2.700000000000003,192577,278391,136770,141621,25093
2018-05-27,69.7,70.5,68.8,1.7000000000000028,1.7000000000000028,70.3825,70.95,69.7,1.25,1.25,69.225,69.65,68.7,0.9500000000000028,0.9500000000000028,69.8,70.3,69.1,1.2000000000000028,0.9500000000000028,289821,521410,186064,335346,304661
2018-06-03,71.83,72.65,70.4,2.25,2.25,72.406,73.15,71.65,1.5,1.25,71.37,72.25,70.4,1.8499999999999943,1.6499999999999915,72.22,72.75,71.55,1.2000000000000028,1.0499999999999972,203913,250128,141358,108770,8986
2018-06-10,73.9,74.8,72.65,2.1499999999999915,2.1499999999999915,74.53,75.55,74.0,1.5499999999999972,1.5,73.45,74.0,72.65,1.3499999999999943,1.3499999999999943,74.39,75.5,73.8,1.7000000000000028,1.7000000000000028,155917,267773,99312,168461,117681
2018-06-17,75.31,75.7,74.85,0.8500000000000085,-0.6000000000000085,75.836,76.2,75.05,1.1500000000000057,-1.0,74.75,75.35,74.15,1.1999999999999886,-0.8500000000000085,75.19,75.8,74.4,1.3999999999999915,-0.7000000000000028,205255,242774,166741,76033,39240
2018-06-24,72.25,74.4,70.2,4.200000000000003,-4.200000000000003,72.654,74.47,71.05,3.4200000000000017,-3.4200000000000017,71.08,72.25,69.75,2.5,-2.1500000000000057,71.39,72.95,70.05,2.9000000000000057,-2.4499999999999886,202096,250867,179121,71746,24402
2018-07-01,70.775,71.55,69.65,1.8999999999999915,1.8999999999999915,71.5675,72.25,70.9,1.3499999999999943,1.3499999999999943,70.27,71.28,69.1,2.180000000000007,2.180000000000007,71.175,71.65,70.55,1.1000000000000085,0.6999999999999886,127159,291286,62738,228548,-219941
2018-07-08,72.62,72.95,71.95,1.0,0.75,73.24,73.6,72.65,0.9499999999999886,0.9499999999999886,72.19,72.65,71.75,0.9000000000000057,0.5499999999999972,72.74,73.2,72.35,0.8500000000000085,0.8500000000000085,125192,167506,94732,72774,-10060
2018-07-15,73.48,75.25,72.35,2.9000000000000057,2.049999999999997,74.69,76.55,73.3,3.25,2.799999999999997,73.19,75.05,72.35,2.700000000000003,2.700000000000003,74.09,75.6,72.5,3.0999999999999943,3.0999999999999943,99355,141656,70528,71128,58303
2018-07-22,74.63,75.45,73.55,1.9000000000000057,-0.7000000000000028,75.14,75.75,74.45,1.2999999999999972,-0.7000000000000028,73.674,74.65,73.0,1.6500000000000057,-1.1800000000000068,74.16,74.95,73.55,1.4000000000000057,-1.4000000000000057,128017,177600,83320,94280,-3792
2018-07-29,73.09,74.7,71.7,3.0,-1.2999999999999972,73.95,75.35,72.65,2.6999999999999886,-1.4499999999999886,72.12,73.3,71.25,2.049999999999997,-1.3499999999999943,72.76,74.65,71.9,2.75,-1.0499999999999972,208778,300996,142997,157999,18721
2018-08-05,74.15,77.15,71.9,5.25,5.25,74.83,77.15,73.15,4.0,4.0,72.53,74.15,70.1,4.050000000000011,-1.8000000000000114,73.64,74.55,72.2,2.3499999999999943,-0.8999999999999915,202869,374787,137596,237191,211472
2018-08-12,75.24,76.8,72.6,4.200000000000003,3.75,76.63000000000001,77.05,75.65,1.3999999999999915,1.25,74.64,76.35,71.9,4.449999999999989,4.3999999999999915,75.96000000000001,76.9,73.75,3.1500000000000057,2.6500000000000057,316607,412786,183817,228969,-220758
2018-08-19,77.39,78.05,76.6,1.4500000000000028,0.4000000000000057,77.986,78.9,77.2,1.7000000000000028,-0.3299999999999983,76.83,77.55,76.2,1.3499999999999943,0.14999999999999147,77.43,78.3,76.65,1.6499999999999915,-0.10000000000000853,141012,243873,84108,159765,-122302
2018-08-26,77.14,77.4,76.6,0.8000000000000114,-0.8000000000000114,77.616,78.1,77.2,0.8999999999999915,-0.8999999999999915,76.62,76.85,76.4,0.44999999999998863,-0.25,77.04,77.4,76.85,0.5500000000000114,0.09999999999999432,107743,151995,69120,82875,23792
2018-09-02,76.55,76.9,76.1,0.8000000000000114,-0.75,76.95,77.25,76.65,0.5999999999999943,-0.19999999999998863,75.405,75.67,75.15,0.519999999999996,0.0,76.5,76.9,76.15,0.75,0.14999999999999147,193660,250450,137406,113044,-71508
2018-09-09,78.03,79.25,76.95,2.299999999999997,2.299999999999997,79.05,80.35,77.95,2.3999999999999915,2.3999999999999915,77.78,79.25,76.65,2.5999999999999943,2.5999999999999943,78.61,79.65,77.5,2.1500000000000057,2.1500000000000057,188452,255701,127756,127945,-127945
