Date,IVZ_Open_average,IVZ_Open_max,IVZ_Open_min,IVZ_Open_volatility,IVZ_Open_change,IVZ_High_average,IVZ_High_max,IVZ_High_min,IVZ_High_volatility,IVZ_High_change,IVZ_Low_average,IVZ_Low_max,IVZ_Low_min,IVZ_Low_volatility,IVZ_Low_change,IVZ_Close_average,IVZ_Close_max,IVZ_Close_min,IVZ_Close_volatility,IVZ_Close_change,IVZ_Volume_average,IVZ_Volume_max,IVZ_Volume_min,IVZ_Volume_volatility,IVZ_Volume_change
2018-05-20,28.427500000000002,28.71,28.13,0.5800000000000018,-0.5800000000000018,28.625,28.98,28.4,0.5800000000000018,-0.5399999999999991,28.145,28.64,27.64,1.0,-0.5600000000000023,28.4425,28.8,28.25,0.5500000000000007,-0.5500000000000007,2260380,2870783,1603521,1267262,-910868
2018-05-27,27.634,27.83,27.39,0.4399999999999977,-0.029999999999997584,27.766000000000002,27.93,27.54,0.39000000000000057,-0.08999999999999986,27.266,27.59,26.93,0.6600000000000001,0.5300000000000011,27.419999999999998,27.72,27.08,0.6400000000000006,0.4200000000000017,3007566,3750810,2469286,1281524,-492295
2018-06-03,27.786,28.0,27.55,0.4499999999999993,0.4499999999999993,28.012,28.3,27.69,0.6099999999999994,0.6099999999999994,27.558,27.88,27.26,0.6199999999999974,0.6199999999999974,27.782,27.93,27.46,0.46999999999999886,0.46999999999999886,3143068,4508813,2370900,2137913,-2137913
2018-06-10,27.526,28.05,27.08,0.9700000000000024,-0.9000000000000021,27.782,28.53,27.22,1.3100000000000023,-1.3100000000000023,27.1,27.78,26.37,1.4100000000000001,-1.4100000000000001,27.352,27.96,26.82,1.1400000000000006,-1.1400000000000006,5085578,10256054,2521830,7734224,6638974
2018-06-17,27.092,27.3,26.54,0.7600000000000016,0.7300000000000004,27.406,27.74,27.13,0.6099999999999994,0.41000000000000014,26.84,27.14,26.5,0.6400000000000006,0.370000000000001,27.234,27.63,26.98,0.6499999999999986,0.41000000000000014,5329910,6711166,2752789,3958377,-1162453
2018-06-24,26.81,27.31,26.35,0.9599999999999973,-0.9599999999999973,27.046,27.43,26.61,0.8200000000000003,-0.6000000000000014,26.490000000000002,27.0,26.16,0.8399999999999999,-0.7699999999999996,26.72,27.15,26.51,0.639999999999997,-0.35999999999999943,3799745,4359261,2839395,1519866,564878
2018-07-01,26.6475,26.88,26.47,0.41000000000000014,-0.3000000000000007,26.8925,27.15,26.68,0.46999999999999886,0.16000000000000014,26.322499999999998,26.4,26.22,0.17999999999999972,-0.04999999999999716,26.6175,27.04,26.44,0.5999999999999979,0.5899999999999999,2704868,3627893,1767984,1859909,1859909
2018-07-08,26.448,27.07,25.62,1.4499999999999993,-1.4399999999999977,26.542,27.26,25.65,1.610000000000003,-1.610000000000003,26.064,26.86,25.34,1.5199999999999996,-1.5199999999999996,26.206,27.23,25.5,1.7300000000000004,-1.7300000000000004,3706382,4451112,2558552,1892560,908504
2018-07-15,25.634,26.02,25.47,0.5500000000000007,0.030000000000001137,25.94,26.16,25.66,0.5,0.4499999999999993,25.442,25.53,25.35,0.17999999999999972,0.09999999999999787,25.752,26.13,25.46,0.6699999999999982,0.5599999999999987,3463962,4442426,2473509,1968917,1017579
2018-07-22,26.036,26.25,25.76,0.48999999999999844,-0.16000000000000014,26.546,27.48,26.01,1.4699999999999989,0.990000000000002,25.776,26.02,25.19,0.8299999999999983,0.0,26.328,27.36,25.72,1.6400000000000006,1.129999999999999,5184912,8326455,3309110,5017345,4883758
2018-07-29,26.098,27.5,25.04,2.460000000000001,-2.280000000000001,26.24,27.59,25.37,2.219999999999999,-2.219999999999999,25.426000000000002,26.93,24.76,2.169999999999998,-2.0599999999999987,25.646,26.99,24.96,2.0299999999999976,-1.6799999999999997,5047339,7846833,2648070,5198763,-5198763
2018-08-05,25.234,25.55,24.67,0.879999999999999,-0.7099999999999973,25.458000000000002,25.82,24.89,0.9299999999999997,-0.8900000000000006,24.926,25.4,24.31,1.0899999999999999,-0.8000000000000007,25.204,25.6,24.7,0.9000000000000021,-0.6500000000000021,4474620,5760066,3600055,2160011,-337828
2018-08-12,24.536,24.92,24.34,0.5800000000000018,-0.3400000000000034,24.794,25.07,24.53,0.5399999999999991,-0.25,24.406,24.75,24.13,0.620000000000001,-0.3000000000000007,24.572,24.99,24.2,0.7899999999999991,-0.389999999999997,4011418,4744478,3479912,1264566,859286
2018-08-19,24.528,24.81,24.28,0.5299999999999976,-0.28999999999999915,24.782,24.99,24.41,0.5799999999999983,-0.029999999999997584,24.354,24.59,24.12,0.46999999999999886,-0.28999999999999915,24.518,24.79,24.14,0.6499999999999986,-0.05000000000000071,3461389,4852974,2389909,2463065,-1622276
2018-08-26,24.5625,24.8,24.2,0.6000000000000014,-0.6000000000000014,24.66,24.91,24.27,0.6400000000000006,-0.6400000000000006,24.2525,24.59,23.89,0.6999999999999993,-0.6999999999999993,24.442500000000003,24.71,24.1,0.6099999999999994,-0.6099999999999994,3063339,3794673,2608578,1186095,923566
2018-09-02,24.204,24.57,24.0,0.5700000000000003,0.129999999999999,24.454,24.72,24.07,0.6499999999999986,0.4800000000000004,23.948,24.18,23.74,0.4400000000000013,0.4400000000000013,24.240000000000002,24.6,23.98,0.620000000000001,0.370000000000001,3726636,4567580,2787861,1779719,-937075
2018-09-09,23.938,24.22,23.48,0.7399999999999984,-0.22000000000000242,24.146,24.27,23.84,0.4299999999999997,-0.05000000000000071,23.602,23.85,23.25,0.6000000000000014,-0.14999999999999858,23.772,24.05,23.36,0.6900000000000013,-0.2799999999999976,4355834,7026597,2659762,4366835,610632
2018-09-16,24.154,24.47,23.76,0.7099999999999973,0.48999999999999844,24.448,24.88,23.83,1.0500000000000007,0.6500000000000021,23.836,24.2,23.53,0.6699999999999982,-0.019999999999999574,24.076,24.41,23.68,0.7300000000000004,0.010000000000001563,5304309,10848063,3151202,7696861,1907066
2018-09-23,23.15,23.81,22.87,0.9399999999999977,-0.9399999999999977,23.338,23.86,23.04,0.8200000000000003,-0.75,22.8,22.86,22.69,0.16999999999999815,-0.08999999999999986,22.98,23.06,22.88,0.17999999999999972,0.0400000000000027,4356071,6047918,3098200,2949718,-2949718
2018-09-30,23.064,23.18,22.97,0.21000000000000085,-0.08999999999999986,23.34,23.55,23.08,0.4700000000000024,-0.2700000000000031,22.822,23.17,22.32,0.8500000000000014,-0.46000000000000085,22.982,23.24,22.41,0.8299999999999983,-0.5700000000000003,5080625,9499708,2765457,6734251,5589226
2018-10-07,21.078,22.3,19.92,2.379999999999999,-2.379999999999999,21.372,22.46,20.56,1.9000000000000021,-1.8399999999999999,20.438,21.66,19.66,2.0,-1.9400000000000013,20.674,21.8,19.94,1.8599999999999994,-1.379999999999999,7971680,11478093,4905864,6572229,-1876570
2018-10-14,21.362000000000002,22.62,20.44,2.1799999999999997,1.4499999999999993,21.712,22.79,20.61,2.1799999999999997,1.4600000000000009,20.72,21.11,20.19,0.9199999999999982,0.889999999999997,21.166,21.98,20.54,1.4400000000000013,0.5700000000000003,9599629,18456672,5078236,13378436,-1645236
2018-10-21,21.214000000000002,21.42,20.87,0.5500000000000007,0.48999999999999844,21.552,21.74,21.29,0.4499999999999993,0.4499999999999993,20.86,21.02,20.62,0.3999999999999986,0.3999999999999986,21.216,21.54,21.05,0.48999999999999844,0.06999999999999673,6360278,7482007,5125588,2356419,-2067292
2018-10-28,21.846,22.25,21.4,0.8500000000000014,0.2900000000000027,22.162,22.45,21.99,0.46000000000000085,0.08000000000000185,21.51,21.7,21.28,0.41999999999999815,0.09999999999999787,21.79,21.98,21.62,0.35999999999999943,-0.20000000000000284,5924029,7570182,4779776,2790406,-2713476
2018-11-04,21.408,21.79,20.75,1.0399999999999991,-0.9299999999999997,21.604,22.02,20.94,1.0799999999999983,-0.8200000000000003,21.0,21.47,20.39,1.0799999999999983,-1.0500000000000007,21.286,21.78,20.48,1.3000000000000007,-1.2199999999999989,5558228,7792717,4008528,3784189,3784189
2018-11-11,20.008,20.52,19.49,1.0300000000000011,-0.41999999999999815,20.37,20.61,20.09,0.5199999999999996,-0.17999999999999972,19.644000000000002,19.96,19.28,0.6799999999999997,0.16000000000000014,19.96,20.11,19.71,0.3999999999999986,0.259999999999998,8108396,10865997,6082385,4783612,-3876448
2018-11-18,20.1025,20.58,19.89,0.6899999999999977,0.6199999999999974,20.5375,20.99,20.21,0.7799999999999976,0.7799999999999976,19.9725,20.45,19.8,0.6499999999999986,0.629999999999999,20.255,20.75,19.88,0.870000000000001,0.870000000000001,4387456,5875252,2005091,3870161,-1879361
2018-11-25,20.454,20.61,20.16,0.4499999999999993,-0.05000000000000071,20.724,20.88,20.48,0.3999999999999986,0.05999999999999872,20.224,20.43,20.0,0.4299999999999997,0.019999999999999574,20.48,20.68,20.25,0.4299999999999997,0.17999999999999972,4752182,6510835,3761047,2749788,-24309
2018-12-02,19.175,20.32,18.37,1.9499999999999993,-1.9499999999999993,19.3725,20.48,18.54,1.9400000000000013,-1.9400000000000013,18.46,19.34,17.62,1.7199999999999989,-1.7199999999999989,18.7175,19.53,17.95,1.5800000000000018,-1.5800000000000018,8088083,11430636,6151042,5279594,-5279594
2018-12-09,17.478,18.12,16.94,1.1799999999999997,-1.1799999999999997,17.804,18.25,17.46,0.7899999999999991,-0.6999999999999993,17.084,17.34,16.82,0.5199999999999996,-0.4499999999999993,17.246,17.64,16.95,0.6900000000000013,-0.3999999999999986,5542140,7645106,4166207,3478899,-1977108
2018-12-16,16.516,17.08,16.01,1.0699999999999967,-1.0699999999999967,16.855999999999998,17.39,16.2,1.1900000000000013,-1.1900000000000013,16.154,16.79,15.63,1.1599999999999984,-1.1599999999999984,16.278,16.97,15.71,1.259999999999998,-1.259999999999998,6410138,10087344,2785699,7301645,-2019282
2018-12-23,16.317500000000003,16.76,15.8,0.9600000000000009,0.7300000000000004,16.7425,16.96,16.48,0.4800000000000004,0.33999999999999986,16.035,16.43,15.38,1.049999999999999,1.0199999999999978,16.62,16.74,16.48,0.259999999999998,0.259999999999998,4959644,5728197,3800760,1927437,-1927437
2018-12-30,16.7775,17.19,16.42,0.7699999999999996,0.7699999999999996,17.235,17.72,16.84,0.879999999999999,0.6799999999999997,16.5775,17.01,16.32,0.6900000000000013,0.6900000000000013,17.0,17.47,16.43,1.0399999999999991,0.629999999999999,5037263,6000571,3884702,2115869,-1337565
2019-01-06,17.352,17.6,17.27,0.33000000000000185,-0.3100000000000023,17.695999999999998,17.82,17.57,0.25,-0.120000000000001,17.176000000000002,17.29,17.1,0.18999999999999773,-0.060000000000002274,17.416,17.55,17.28,0.2699999999999996,0.2699999999999996,4858646,6079454,3957073,2122381,1213947
2019-01-13,18.07,18.67,17.54,1.1300000000000026,1.1300000000000026,18.47,19.0,17.82,1.1799999999999997,1.1799999999999997,17.95,18.54,17.47,1.0700000000000003,1.0700000000000003,18.3525,18.84,17.8,1.0399999999999991,1.0399999999999991,4352264,4877066,3587486,1289580,1094907
2019-01-20,18.816,19.0,18.57,0.4299999999999997,0.14000000000000057,19.044,19.49,18.81,0.6799999999999997,0.6799999999999997,18.622,18.87,18.38,0.490000000000002,0.370000000000001,18.908,19.42,18.61,0.8100000000000023,0.7100000000000009,4911087,6294059,3707655,2586404,1035561
2019-01-27,18.666,19.38,18.35,1.0299999999999976,-0.9399999999999977,18.832,19.5,18.53,0.9699999999999989,-0.8399999999999999,18.298000000000002,19.02,18.03,0.9899999999999984,-0.7899999999999991,18.561999999999998,19.06,18.22,0.8399999999999999,-0.4800000000000004,6368641,10575276,4005291,6569985,-272572
2019-02-03,18.454,18.7,18.14,0.5599999999999987,-0.48999999999999844,18.602,18.89,18.23,0.6600000000000001,-0.5199999999999996,18.158,18.54,17.7,0.8399999999999999,-0.4800000000000004,18.372,18.72,18.0,0.7199999999999989,-0.5299999999999976,4193172,4520119,3730248,789871,789871
2019-02-10,18.41,18.46,18.33,0.13000000000000256,0.05000000000000071,18.65,18.89,18.37,0.5199999999999996,0.28000000000000114,18.255,18.41,17.93,0.4800000000000004,0.020000000000003126,18.5425,18.86,18.27,0.5899999999999999,0.28999999999999915,4148524,5032282,3418659,1613623,-441138
2019-02-17,18.96,19.18,18.74,0.4400000000000013,0.4400000000000013,19.154,19.42,18.99,0.43000000000000327,0.43000000000000327,18.79,18.95,18.62,0.3299999999999983,0.3299999999999983,18.962,19.05,18.83,0.22000000000000242,0.07000000000000028,3477855,3812571,3261249,551322,-126975
2019-02-24,19.282,19.6,18.9,0.7000000000000028,0.620000000000001,19.584,19.94,19.2,0.740000000000002,0.6999999999999993,19.168,19.43,18.86,0.5700000000000003,0.4299999999999997,19.332,19.51,19.05,0.46000000000000085,0.3999999999999986,4760043,6159743,3605854,2553889,1625272
2019-03-03,19.073999999999998,19.47,18.5,0.9699999999999989,-0.629999999999999,19.208,19.59,18.67,0.9199999999999982,-0.509999999999998,18.823999999999998,19.25,18.34,0.9100000000000001,-0.4800000000000004,18.992,19.47,18.64,0.8299999999999983,-0.5,4383822,5541419,3250965,2290454,1139709
2019-03-10,19.36,19.91,19.06,0.8500000000000014,0.8500000000000014,19.682,20.25,19.22,1.0300000000000011,1.0300000000000011,19.26,19.76,18.93,0.8300000000000018,0.8300000000000018,19.534,20.24,18.97,1.2699999999999996,1.2699999999999996,4992290,10088972,3184232,6904740,51083
2019-03-17,19.742,20.43,19.11,1.3200000000000003,-1.3200000000000003,19.878,20.49,19.23,1.259999999999998,-1.259999999999998,19.27,19.88,18.65,1.2300000000000004,-1.2300000000000004,19.46,19.94,18.78,1.1600000000000001,-1.1600000000000001,3896716,4640101,3326400,1313701,-167437
2019-03-24,19.358,19.57,19.03,0.5399999999999991,0.5399999999999991,19.572,19.98,19.3,0.6799999999999997,0.6799999999999997,19.23,19.5,18.98,0.5199999999999996,0.5199999999999996,19.45,19.97,19.28,0.6899999999999977,0.6899999999999977,3886056,4686148,2710846,1975302,533317
2019-03-31,20.188000000000002,20.48,19.92,0.5599999999999987,0.5599999999999987,20.364,20.66,20.05,0.6099999999999994,0.6099999999999994,20.06,20.38,19.76,0.6199999999999974,0.6199999999999974,20.234,20.52,19.85,0.6699999999999982,0.6699999999999982,4608994,7393537,3422106,3971431,1264872
2019-04-07,20.878,21.28,20.46,0.8200000000000003,0.8200000000000003,21.066,21.43,20.52,0.9100000000000001,0.9100000000000001,20.678,21.02,20.25,0.7699999999999996,0.75,20.866,21.32,20.3,1.0199999999999996,0.7699999999999996,3711533,4368363,2837814,1530549,1530549
2019-04-14,21.435,21.56,21.2,0.35999999999999943,0.2699999999999996,21.61,21.7,21.53,0.16999999999999815,0.019999999999999574,21.305,21.41,21.12,0.28999999999999915,0.23000000000000043,21.525,21.66,21.38,0.28000000000000114,-0.15000000000000213,2975072,3629207,2559442,1069765,-836688
2019-04-21,21.682,21.89,21.42,0.46999999999999886,0.389999999999997,21.944,22.18,21.65,0.5300000000000011,0.25,21.448,21.77,21.34,0.4299999999999997,0.39000000000000057,21.752,21.94,21.54,0.40000000000000213,0.2699999999999996,4580284,5892867,3932155,1960712,-81380
2019-04-28,21.72,22.0,21.34,0.6600000000000001,-0.39000000000000057,21.95,22.13,21.75,0.379999999999999,-0.23999999999999844,21.362,21.75,20.98,0.7699999999999996,-0.46000000000000085,21.7,21.97,21.2,0.7699999999999996,-0.33999999999999986,4214163,5504861,3397676,2107185,321282
2019-05-05,20.954,21.33,20.65,0.6799999999999997,-0.6799999999999997,21.201999999999998,21.61,20.65,0.9600000000000009,-0.9600000000000009,20.664,21.22,19.81,1.4100000000000001,-1.3100000000000023,20.908,21.34,19.82,1.5199999999999996,-1.5,4713206,5637416,3184446,2452970,-638455
2019-05-12,20.274,20.65,19.94,0.7099999999999973,0.3099999999999987,20.742,20.95,20.56,0.39000000000000057,0.14000000000000057,20.222,20.65,19.89,0.759999999999998,0.3299999999999983,20.548,20.68,20.38,0.3000000000000007,0.2699999999999996,3492867,4197652,3012633,1185019,-845539
2019-05-19,20.5825,20.77,20.39,0.379999999999999,-0.33999999999999986,20.7575,21.01,20.45,0.5600000000000023,-0.4299999999999997,20.465,20.71,20.09,0.620000000000001,-0.3500000000000014,20.5675,20.88,20.22,0.6600000000000001,-0.4599999999999973,3700988,4678684,2715533,1963151,-1267143
2019-05-26,20.054000000000002,20.51,19.46,1.0500000000000007,-0.8399999999999999,20.348,20.68,20.04,0.6400000000000006,-0.41000000000000014,19.817999999999998,20.33,19.44,0.889999999999997,-0.639999999999997,20.088,20.42,19.54,0.8800000000000026,-0.120000000000001,6852270,9862696,4698739,5163957,2351972
2019-06-02,20.578,20.75,20.36,0.39000000000000057,0.39000000000000057,20.782,20.85,20.71,0.14000000000000057,0.10999999999999943,20.349999999999998,20.49,20.15,0.33999999999999986,0.21000000000000085,20.628,20.76,20.48,0.28000000000000114,-0.21999999999999886,4797244,5363580,4357951,1005629,1005629
2019-06-09,20.605999999999998,20.7,20.52,0.17999999999999972,-0.0799999999999983,20.732,21.02,20.62,0.3999999999999986,-0.3999999999999986,20.27,20.49,20.08,0.41000000000000014,-0.41000000000000014,20.492,20.64,20.15,0.490000000000002,-0.46000000000000085,3700006,4689684,2953008,1736676,-966457
2019-06-16,20.512,20.69,20.2,0.490000000000002,0.40000000000000213,20.794,20.95,20.64,0.3099999999999987,0.28999999999999915,20.34,20.47,20.09,0.379999999999999,0.33999999999999986,20.496,20.74,20.34,0.3999999999999986,0.10999999999999943,4022018,6079990,2874820,3205170,-1105025
2019-06-23,20.398,20.77,20.13,0.6400000000000006,0.41999999999999815,20.52,20.85,20.23,0.620000000000001,0.4800000000000004,20.124,20.3,19.91,0.39000000000000057,0.3100000000000023,20.294,20.54,20.01,0.5299999999999976,0.5299999999999976,4831177,5906954,3817397,2089557,279290
2019-06-30,20.689999999999998,20.88,20.48,0.3999999999999986,0.28999999999999915,20.91,21.09,20.62,0.46999999999999886,0.3099999999999987,20.6025,20.84,20.43,0.41000000000000014,0.10999999999999943,20.73,20.97,20.54,0.4299999999999997,0.05000000000000071,5173353,11650990,2291586,9359404,-7653065
2019-07-07,20.308,20.71,19.91,0.8000000000000007,-0.3000000000000007,20.53,20.83,20.29,0.5399999999999991,-0.3000000000000007,20.076,20.37,19.67,0.6999999999999993,-0.3000000000000007,20.222,20.63,19.8,0.8299999999999983,-0.509999999999998,4835928,7060882,3880584,3180298,203216
2019-07-14,19.78,20.18,19.42,0.759999999999998,-0.41000000000000014,19.928,20.18,19.7,0.4800000000000004,-0.3200000000000003,19.524,19.88,19.28,0.5999999999999979,-0.5399999999999991,19.662,19.9,19.45,0.4499999999999993,-0.379999999999999,4504403,5129055,3630225,1498830,393249
2019-07-21,19.678,20.19,19.43,0.7600000000000016,-0.08999999999999986,19.89,20.33,19.59,0.7399999999999984,-0.17999999999999972,19.304,19.54,19.09,0.4499999999999993,-0.23000000000000043,19.64,20.06,19.33,0.7300000000000004,-0.3400000000000034,6568516,8730694,5169238,3561456,1128174
2019-07-28,18.576,19.37,17.42,1.9499999999999993,-1.7099999999999973,18.684,19.37,17.52,1.8500000000000014,-1.8500000000000014,18.084,18.96,16.96,2.0,-1.8499999999999979,18.318,19.37,17.17,2.1999999999999993,-2.1999999999999993,8501677,17284636,5208607,12076029,1219882
2019-08-04,16.848,17.37,16.13,1.240000000000002,-1.240000000000002,16.92,17.43,16.16,1.2699999999999996,-1.2699999999999996,16.434,17.01,15.79,1.2200000000000024,-1.2200000000000024,16.716,17.23,16.06,1.1700000000000017,-1.1700000000000017,6352079,9486365,3824691,5661674,572410
2019-08-11,15.634,16.06,15.36,0.6999999999999993,-0.1399999999999988,15.870000000000001,16.52,15.55,0.9699999999999989,-0.5499999999999989,15.45,15.86,15.15,0.7099999999999991,-0.16999999999999993,15.608,16.16,15.2,0.9600000000000009,-0.4499999999999993,5410314,7676850,3764934,3911916,-3192094
2019-08-18,15.708,15.82,15.61,0.21000000000000085,0.19000000000000128,15.85,16.04,15.67,0.3699999999999992,0.1399999999999988,15.538,15.65,15.43,0.22000000000000064,0.15000000000000036,15.644,15.9,15.45,0.45000000000000107,0.23000000000000043,5241672,6812149,3783240,3028909,2053125
2019-08-25,15.5825,15.75,15.2,0.5500000000000007,-0.019999999999999574,15.76,15.89,15.56,0.33000000000000007,-0.02000000000000135,15.375,15.64,15.16,0.4800000000000004,0.4800000000000004,15.515,15.7,15.31,0.3899999999999988,0.3899999999999988,5752344,9799529,3729784,6069745,-6069745
2019-09-01,15.836,16.15,15.53,0.6199999999999992,0.6199999999999992,16.04,16.53,15.62,0.9100000000000019,0.9100000000000019,15.704,16.13,15.3,0.8299999999999983,0.8299999999999983,15.914,16.41,15.53,0.8800000000000008,0.8800000000000008,4710650,6436822,3454827,2981995,-1390907
2019-09-08,17.096,17.54,16.56,0.9800000000000004,0.6300000000000026,17.428,17.59,17.07,0.5199999999999996,0.35999999999999943,16.87,17.16,16.55,0.6099999999999994,0.5999999999999979,17.3,17.57,17.04,0.5300000000000011,0.19000000000000128,6231891,7180298,5009595,2170703,-430853
2019-09-15,16.942,17.11,16.62,0.48999999999999844,-0.46999999999999886,17.192,17.33,17.1,0.22999999999999687,0.04999999999999716,16.786,16.94,16.55,0.39000000000000057,-0.23999999999999844,16.98,17.05,16.87,0.17999999999999972,-0.03999999999999915,4984871,8067681,3853010,4214671,447916
2019-09-22,16.976,17.11,16.72,0.39000000000000057,-0.00999999999999801,17.116,17.24,16.98,0.259999999999998,-0.04999999999999716,16.740000000000002,16.89,16.61,0.28000000000000114,0.25,16.896,17.02,16.71,0.3099999999999987,0.23000000000000043,3986468,5282063,2890947,2391116,-984151
2019-09-29,16.032,16.97,15.63,1.339999999999998,-1.1899999999999995,16.15,17.0,15.77,1.2300000000000004,-1.0299999999999994,15.634,16.09,15.29,0.8000000000000007,-0.5399999999999991,15.872,16.26,15.71,0.5500000000000007,-0.5300000000000011,4683649,6299684,2836541,3463143,-3463143
