Date,YUMA_stock_Open_average,YUMA_stock_Open_max,YUMA_stock_Open_min,YUMA_stock_Open_volatility,YUMA_stock_Open_change,YUMA_stock_High_average,YUMA_stock_High_max,YUMA_stock_High_min,YUMA_stock_High_volatility,YUMA_stock_High_change,YUMA_stock_Low_average,YUMA_stock_Low_max,YUMA_stock_Low_min,YUMA_stock_Low_volatility,YUMA_stock_Low_change,YUMA_stock_Close_average,YUMA_stock_Close_max,YUMA_stock_Close_min,YUMA_stock_Close_volatility,YUMA_stock_Close_change,YUMA_stock_Volume_average,YUMA_stock_Volume_max,YUMA_stock_Volume_min,YUMA_stock_Volume_volatility,YUMA_stock_Volume_change
2018-03-25,16.4625,16.8,16.2,0.6000000000000014,-0.3000000000000007,16.5375,16.8,16.2,0.6000000000000014,0.0,16.0875,16.35,15.9,0.45000000000000107,0.45000000000000107,16.275,16.35,16.2,0.15000000000000213,0.15000000000000213,330,450,147,303,73
2018-04-01,16.41,16.8,15.9,0.9000000000000004,0.14999999999999858,16.8,17.1,16.65,0.45000000000000284,0.45000000000000284,15.96,16.05,15.9,0.15000000000000036,-0.15000000000000036,16.53,16.95,15.9,1.049999999999999,0.4499999999999993,743,1238,393,845,836
2018-04-08,16.89,16.95,16.8,0.14999999999999858,0.14999999999999858,17.13,17.25,16.95,0.3000000000000007,-0.14999999999999858,16.53,16.65,16.35,0.29999999999999716,-0.14999999999999858,16.83,17.1,16.65,0.45000000000000284,0.45000000000000284,661,889,386,503,-397
2018-04-15,17.73,18.6,17.25,1.3500000000000014,1.2000000000000028,19.169999999999998,23.1,17.4,5.700000000000003,1.5,17.433,18.315,16.65,1.6650000000000027,1.6650000000000027,17.823,18.45,17.1,1.3499999999999979,1.2149999999999999,2141,6966,152,6814,-1216
2018-04-22,17.31,18.75,16.05,2.6999999999999993,-1.7999999999999972,17.46,18.75,16.35,2.3999999999999986,-2.099999999999998,16.65,18.15,15.75,2.3999999999999986,-2.3999999999999986,16.77,18.3,15.75,2.5500000000000007,-2.1000000000000014,676,1969,87,1882,529
2018-04-29,15.75,16.2,15.3,0.8999999999999986,-0.6000000000000014,16.08,16.2,15.9,0.29999999999999893,-0.14999999999999858,15.57,15.9,15.3,0.5999999999999996,-0.45000000000000107,15.84,16.2,15.45,0.75,-0.15000000000000036,588,1081,51,1030,775
2018-05-06,16.29,16.65,15.6,1.049999999999999,1.049999999999999,17.22,19.65,16.5,3.1499999999999986,-2.6999999999999993,15.93,16.35,15.6,0.7500000000000018,0.7500000000000018,16.29,16.95,16.05,0.8999999999999986,0.8999999999999986,2143,7879,514,7365,-7247
2018-05-13,7.6402,8.25,7.05,1.2000000000000002,-1.2000000000000002,7.8797999999999995,8.55,7.05,1.5000000000000009,-1.2979999999999992,6.7796,7.485,6.315,1.17,0.4349999999999996,7.188400000000001,7.575,6.9,0.6749999999999998,-0.23999999999999932,5531,12146,1058,11088,-11088
2018-05-20,6.6322,6.9,6.165,0.7350000000000003,-0.7350000000000003,6.6622,7.05,6.165,0.8849999999999998,-0.8849999999999998,6.093,6.6,5.2170000000000005,1.3829999999999991,-1.3829999999999991,6.438400000000001,6.882000000000001,5.985,0.8970000000000002,-0.8970000000000002,1136,1888,158,1730,1152
2018-05-27,5.882,6.152,5.7,0.45199999999999996,-0.26399999999999935,6.59275,7.35,5.97,1.38,0.032999999999999474,5.734999999999999,6.005,5.55,0.45500000000000007,-0.1349999999999998,5.90475,6.143,5.699,0.44399999999999995,-0.07200000000000006,1840,3500,282,3218,1239
2018-06-03,5.5138,5.848,5.2589999999999995,0.5890000000000004,-0.4410000000000007,5.752,5.848,5.544,0.30400000000000027,0.1349999999999998,5.1491999999999996,5.327999999999999,4.953,0.3749999999999991,0.1639999999999997,5.3908000000000005,5.835,5.109,0.726,0.6520000000000001,1503,2505,814,1691,-1422
2018-06-10,6.089,6.45,5.55,0.9000000000000004,0.4500000000000002,6.5968,7.035,6.449,0.5860000000000003,-0.585,5.7444,6.0,5.472,0.5279999999999996,0.22799999999999976,6.36,6.494,6.032,0.46199999999999974,0.34299999999999997,3876,6666,2617,4049,-2607
2018-06-17,5.994,6.45,5.835,0.6150000000000002,-0.6150000000000002,6.1696,6.45,5.835,0.6150000000000002,-0.6150000000000002,5.5708,5.772,5.38,0.39200000000000035,-0.1670000000000007,5.903,6.297999999999999,5.685,0.6129999999999995,-0.4530000000000003,2640,4073,443,3630,-3630
2018-06-24,7.8274,13.95,5.252000000000001,8.697999999999999,2.25,9.3598,14.7,5.699,9.001,3.3000000000000007,6.1506,7.95,5.25,2.7,1.5,7.547,10.8,5.252000000000001,5.548,2.780999999999999,16380,42849,1158,41691,3133
2018-07-01,8.37375,9.3,7.545,1.7550000000000008,-0.40500000000000025,9.89475,11.1,9.135,1.9649999999999999,0.4620000000000015,7.57325,8.283,7.2,1.0829999999999993,-0.057000000000000384,8.48275,9.338,7.553,1.7849999999999993,1.2379999999999995,5724,8963,1946,7017,6071
2018-07-08,8.4494,9.6,7.282,2.3179999999999996,-2.3179999999999996,8.6282,9.6,7.725,1.875,-1.875,7.6144,8.399,6.825,1.573999999999999,-1.544999999999999,7.9514000000000005,8.91,7.2,1.71,-1.71,4062,6638,2123,4515,2046
2018-07-15,6.9946,7.485,6.75,0.7350000000000003,-0.7350000000000003,7.2288,7.485,7.0889999999999995,0.3960000000000008,-0.3000000000000007,6.6096,6.825,6.375,0.4500000000000002,-0.07500000000000018,6.8474,6.9,6.75,0.15000000000000036,0.0,2403,3125,1769,1356,619
2018-07-22,6.8758,7.035,6.75,0.28500000000000014,0.1349999999999998,6.9356,7.035,6.869,0.16600000000000037,-0.10500000000000043,6.4422,6.75,6.002000000000001,0.7479999999999993,-0.7479999999999993,6.582,6.885,6.225,0.6600000000000001,-0.6600000000000001,1842,2850,1172,1678,-1277
2018-07-29,5.7604,6.45,5.348,1.1020000000000003,-1.1020000000000003,5.768,6.487,5.348,1.1390000000000002,-1.1390000000000002,5.1116,5.356,4.98,0.37599999999999945,0.11999999999999922,5.405399999999999,5.7,5.145,0.5550000000000006,-0.5550000000000006,1585,3798,378,3420,-2684
2018-08-05,5.183,5.433,4.65,0.7829999999999995,-0.7829999999999995,5.242,5.473,4.65,0.8229999999999995,-0.7839999999999998,4.8122,5.145,3.51,1.6349999999999998,-1.6349999999999998,4.9315999999999995,5.34,3.688,1.6519999999999997,-1.6519999999999997,1668,5734,323,5411,5411
2018-08-12,3.6692,4.785,3.15,1.6350000000000002,1.0950000000000002,4.2966,6.141,3.15,2.991,1.2030000000000003,3.3554,4.356,2.565,1.791,0.9059999999999997,3.7594,4.495,3.0,1.495,0.7849999999999997,4274,14936,469,14467,2722
2018-08-19,4.3334,4.8,3.825,0.9749999999999996,0.23099999999999987,4.5644,4.86,4.05,0.8100000000000005,0.23099999999999987,3.9322,4.136,3.765,0.371,0.34299999999999997,4.2418000000000005,4.543,4.013,0.5300000000000002,0.27200000000000024,901,1115,574,541,-349
2018-08-26,4.6222,4.95,4.474,0.476,-0.41300000000000026,4.6672,4.95,4.5,0.4500000000000002,-0.41300000000000026,4.1848,4.35,4.047,0.30299999999999994,-0.30299999999999994,4.2624,4.437,4.11,0.32699999999999996,-0.32699999999999996,1200,2251,445,1806,-1190
2018-09-02,4.006,4.335,3.846,0.4889999999999999,0.04300000000000015,4.19375,4.335,4.05,0.28500000000000014,0.1349999999999998,3.8097499999999997,3.908,3.75,0.15799999999999992,0.0019999999999997797,3.93925,4.0169999999999995,3.75,0.26699999999999946,0.25,1059,1903,592,1311,-1311
2018-09-09,4.2808,4.793,3.915,0.8780000000000001,0.7430000000000003,4.4744,4.793,4.2,0.593,0.593,3.9322,4.237,3.81,0.42700000000000005,-0.03100000000000014,4.1194,4.348,3.9,0.44799999999999995,-0.19499999999999984,1472,2308,886,1422,-304
2018-09-16,4.0462,4.2,3.9410000000000003,0.2589999999999999,-0.1499999999999999,4.2348,4.35,3.945,0.4049999999999998,-0.4049999999999998,3.7702,3.9,3.623,0.2769999999999997,-0.21300000000000008,3.9532000000000003,4.11,3.75,0.3600000000000003,-0.15100000000000025,1131,1462,688,774,-159
2018-09-23,5.4136,8.7,3.938,4.761999999999999,0.7570000000000001,6.464,8.835,5.01,3.825000000000001,-0.24900000000000144,4.2436,4.5,3.75,0.75,0.75,5.2463999999999995,6.301,4.35,1.9510000000000005,-0.30100000000000016,13400,24625,2436,22189,-17406
2018-09-30,6.2226,6.972,5.655,1.3170000000000002,0.2610000000000001,6.7514,7.2,6.15,1.0499999999999998,-0.8399999999999999,5.5064,5.857,5.106,0.7510000000000003,0.22199999999999953,6.4462,7.11,5.737,1.3730000000000002,-1.0910000000000002,4730,7961,2106,5855,-5855
2018-10-07,5.3494,5.625,5.252000000000001,0.37299999999999933,-0.34499999999999975,5.7752,6.0,5.465,0.5350000000000001,-0.34299999999999997,5.2554,5.4,5.106,0.2940000000000005,-0.2940000000000005,5.7752,6.0,5.465,0.5350000000000001,-0.34299999999999997,1129,1643,468,1175,-889
2018-10-14,5.001,5.473,4.83,0.6429999999999998,-0.5209999999999999,5.4846,5.582000000000001,5.355,0.2270000000000003,-0.2270000000000003,4.8536,4.95,4.723,0.2270000000000003,0.10500000000000043,5.3312,5.534,5.1,0.43400000000000016,0.2550000000000008,896,1175,655,520,51
2018-10-21,5.2794,5.622000000000001,4.875,0.7470000000000008,-0.7470000000000008,5.3904000000000005,5.622000000000001,5.175,0.44700000000000095,-0.4170000000000007,4.7968,5.055,4.53,0.5249999999999995,-0.5249999999999995,4.8524,5.072,4.53,0.5419999999999998,-0.5419999999999998,1062,1476,714,762,-481
2018-10-28,4.7238,5.235,4.2,1.0350000000000001,0.585,5.0116,5.235,4.715,0.5200000000000005,0.3849999999999998,4.225,4.245,4.181,0.06400000000000006,0.03000000000000025,4.461,5.024,4.181,0.843,0.10099999999999998,2466,3949,1575,2374,777
2018-11-04,4.5374,4.946000000000001,4.234,0.7120000000000006,-0.37900000000000045,4.7332,4.946000000000001,4.567,0.37900000000000045,-0.37900000000000045,4.3648,4.465,4.234,0.23099999999999987,-0.054999999999999716,4.5782,4.8,4.35,0.4500000000000002,-0.19399999999999995,1468,2546,282,2264,-680
2018-11-11,4.2284,4.649,3.75,0.899,-0.5999999999999996,4.319,4.649,3.885,0.7640000000000002,-0.6150000000000002,4.0092,4.423,3.674,0.7490000000000001,-0.5909999999999997,4.2514,4.485,3.885,0.6000000000000005,-0.5490000000000004,1507,3671,691,2980,264
2018-11-18,3.44975,3.638,3.136,0.5019999999999998,-0.040999999999999925,3.69975,3.87,3.6,0.27,-0.27,3.17025,3.2969999999999997,3.053,0.24399999999999977,-0.1419999999999999,3.5497500000000004,3.72,3.3360000000000003,0.3839999999999999,-0.23699999999999966,829,1405,460,945,-644
2018-11-25,3.1006,3.6260000000000003,2.852,0.7740000000000005,-0.7380000000000004,3.1478,3.6260000000000003,2.888,0.7380000000000004,-0.7380000000000004,2.7966,2.85,2.73,0.1200000000000001,-0.07200000000000006,2.9014,3.0,2.784,0.2160000000000002,-0.15400000000000036,1689,3457,585,2872,-704
2018-12-02,2.7859999999999996,2.9589999999999996,2.596,0.36299999999999955,-0.36299999999999955,2.8097499999999997,2.9589999999999996,2.655,0.3039999999999998,-0.3039999999999998,2.55825,2.73,2.474,0.2559999999999998,-0.24299999999999988,2.58425,2.821,2.474,0.347,-0.32799999999999985,1503,2713,844,1869,-389
2018-12-09,2.3444000000000003,2.6180000000000003,2.13,0.48800000000000043,-0.3680000000000003,2.4432,2.625,2.25,0.375,-0.375,2.1414,2.4,2.04,0.3599999999999999,-0.34799999999999986,2.207,2.401,2.0580000000000003,0.3429999999999995,-0.3429999999999995,715,1107,253,854,-763
2018-12-16,2.142,2.385,1.9069999999999998,0.478,-0.478,2.1658,2.385,1.9169999999999998,0.46799999999999997,-0.46799999999999997,1.883,2.025,1.68,0.345,-0.345,1.9112,2.097,1.732,0.365,-0.365,789,1115,118,997,-153
2018-12-23,1.7095,1.818,1.5019999999999998,0.3160000000000003,-0.3160000000000003,1.77075,1.962,1.5830000000000002,0.3789999999999998,-0.23499999999999988,1.5117500000000001,1.685,1.38,0.30500000000000016,-0.30500000000000016,1.5950000000000002,1.7180000000000002,1.44,0.27800000000000025,-0.27800000000000025,1536,4346,99,4247,4247
2018-12-30,1.81525,1.966,1.395,0.571,0.5549999999999999,2.1142499999999997,2.25,1.95,0.30000000000000004,-0.30000000000000004,1.63275,1.73,1.395,0.33499999999999996,0.33099999999999996,2.02475,2.25,1.785,0.4650000000000001,-0.4650000000000001,4399,6192,1661,4531,-4531
2019-01-06,2.1438,2.4,1.95,0.44999999999999996,0.3750000000000002,2.5022,3.15,2.094,1.056,0.2190000000000003,2.0042,2.2569999999999997,1.837,0.4199999999999997,0.29100000000000015,2.326,2.985,1.95,1.035,0.22499999999999987,18972,38721,4681,34040,3597
2019-01-13,1.9656,2.2430000000000003,1.8719999999999999,0.37100000000000044,-0.37100000000000044,1.9908000000000001,2.25,1.8730000000000002,0.3769999999999998,-0.30400000000000005,1.7532,1.827,1.653,0.17399999999999993,-0.05500000000000016,1.8916,2.07,1.7480000000000002,0.3219999999999996,-0.1649999999999998,4896,9443,2836,6607,-4716
2019-01-20,1.85775,1.98,1.746,0.23399999999999999,-0.11999999999999988,1.8895,1.98,1.845,0.135,-0.11999999999999988,1.6905000000000001,1.734,1.65,0.08400000000000007,-0.018000000000000238,1.8162500000000001,1.8730000000000002,1.7619999999999998,0.11100000000000043,0.06800000000000028,4041,6326,1834,4492,2707
2019-01-27,1.74,1.83,1.651,0.17900000000000005,-0.09800000000000009,1.7998,1.89,1.725,0.1649999999999998,-0.030000000000000027,1.676,1.71,1.65,0.06000000000000005,0.04300000000000015,1.7602,1.8,1.722,0.07800000000000007,0.07499999999999996,4746,12600,1855,10745,-911
2019-02-03,1.8212,1.875,1.7719999999999998,0.1030000000000002,-0.08700000000000019,1.8212,1.875,1.7719999999999998,0.1030000000000002,-0.08700000000000019,1.7126,1.75,1.68,0.07000000000000006,-0.014000000000000012,1.732,1.815,1.6880000000000002,0.12699999999999978,-0.10299999999999998,1930,2047,1669,378,4
2019-02-10,1.7068,1.7790000000000001,1.65,0.12900000000000023,-0.1140000000000001,1.8014,2.1,1.6669999999999998,0.4330000000000003,0.30000000000000004,1.5892,1.6269999999999998,1.545,0.08199999999999985,0.08199999999999985,1.7186,1.9480000000000002,1.635,0.31300000000000017,0.26800000000000024,7269,21996,2604,19392,16927
2019-02-17,2.065,2.25,1.9680000000000002,0.2819999999999998,-0.09399999999999964,2.1345,2.325,1.9680000000000002,0.357,-0.357,1.89825,1.984,1.8,0.18399999999999994,-0.1509999999999998,2.0315,2.175,1.889,0.2859999999999998,-0.2859999999999998,14543,28722,6317,22405,-22405
2019-02-24,1.85,1.95,1.74,0.20999999999999996,-0.1399999999999999,1.865,1.95,1.8,0.1499999999999999,-0.1399999999999999,1.7298,1.785,1.643,0.1419999999999999,-0.1419999999999999,1.8015999999999999,1.845,1.755,0.09000000000000008,-0.06000000000000005,5431,10352,2339,8013,-5221
2019-03-03,1.8236,1.86,1.784,0.07600000000000007,0.027999999999999803,1.8424,1.86,1.8119999999999998,0.048000000000000265,-0.048000000000000265,1.7156,1.758,1.653,0.10499999999999998,-0.04799999999999982,1.8188,1.86,1.76,0.10000000000000009,-0.10000000000000009,3205,4921,2386,2535,-2503
2019-03-10,1.7072,1.785,1.621,0.16399999999999992,-0.16399999999999992,1.7516,1.785,1.7080000000000002,0.07699999999999974,-0.07699999999999974,1.6523999999999999,1.695,1.621,0.07400000000000007,-0.03499999999999992,1.7514,1.784,1.7080000000000002,0.07599999999999985,-0.07599999999999985,3786,6003,1943,4060,-3735
2019-03-17,1.7022,1.754,1.65,0.10400000000000009,0.015999999999999792,1.7598,1.8119999999999998,1.725,0.08699999999999974,0.0,1.6472,1.665,1.621,0.04400000000000004,0.028999999999999915,1.7486,1.77,1.725,0.04499999999999993,-0.014000000000000012,3047,3802,2330,1472,-1472
2019-03-24,1.6392,1.656,1.59,0.06599999999999984,-0.05999999999999983,1.7296,1.8,1.694,0.1060000000000001,0.04600000000000004,1.6241999999999999,1.656,1.575,0.08099999999999996,-0.05999999999999983,1.7258,1.785,1.694,0.09099999999999997,0.030999999999999917,3332,7266,968,6298,3476
2019-03-31,1.83,1.995,1.725,0.27,0.04500000000000015,1.9768,2.4,1.8,0.5999999999999999,-0.5999999999999999,1.715,1.74,1.689,0.050999999999999934,0.006000000000000005,1.9140000000000001,2.22,1.8,0.42000000000000015,-0.42000000000000015,14089,43313,1928,41385,-40086
2019-04-07,3.15,4.2,1.8,2.4000000000000004,1.3499999999999999,3.4903999999999997,4.949,2.678,2.271,0.472,2.5682,3.0839999999999996,1.7619999999999998,1.3219999999999998,0.8630000000000002,3.053,3.525,2.55,0.9750000000000001,0.38300000000000045,49568,112515,15096,97419,-13571
2019-04-14,2.5755,2.7,2.265,0.43500000000000005,-0.02200000000000024,2.87425,3.255,2.7,0.5549999999999997,-0.14000000000000012,2.407,2.668,2.22,0.44799999999999995,-0.19300000000000006,2.66975,3.0260000000000002,2.25,0.7760000000000002,-0.1469999999999998,32639,56957,14234,42723,15690
2019-04-21,4.4458,5.625,2.804,2.821,2.821,6.0406,8.55,3.66,4.890000000000001,3.3899999999999997,4.0878,5.2860000000000005,2.6319999999999997,2.654000000000001,2.654000000000001,5.3152,7.946000000000001,3.3,4.646000000000001,2.505,100125,176440,46529,129911,46511
2019-04-28,4.8149999999999995,5.685,4.05,1.6349999999999998,-1.6349999999999998,5.2804,6.372999999999999,4.277,2.095999999999999,-0.7479999999999993,4.2446,5.4,3.8360000000000003,1.564,-1.5160000000000005,4.6533999999999995,5.542999999999999,3.986,1.556999999999999,-0.895999999999999,38393,64722,16017,48705,31517
2019-05-05,4.4544,4.508,4.33,0.17799999999999994,-0.04400000000000048,4.6664,5.0280000000000005,4.33,0.6980000000000004,0.08400000000000052,4.188,4.35,3.84,0.5099999999999998,-0.07499999999999929,4.3718,4.58,4.117,0.4630000000000001,-0.15500000000000025,15303,31004,7112,23892,-11797
2019-05-12,4.3158,4.628,4.2,0.42799999999999994,-0.052999999999999936,4.4824,4.65,4.2,0.4500000000000002,-0.21899999999999942,4.1032,4.221,3.93,0.2909999999999999,-0.1499999999999999,4.2238,4.498,4.053999999999999,0.44400000000000084,-0.02600000000000069,13045,25877,6282,19595,2803
2019-05-19,3.4996,4.2,2.9330000000000003,1.267,-1.0139999999999998,3.816,4.2,3.51,0.6900000000000004,-0.6900000000000004,3.1552,3.767,2.7,1.0669999999999997,-0.617,3.382,3.81,3.049,0.7610000000000001,-0.6150000000000002,28347,49356,8264,41092,23450
2019-05-26,3.15525,3.3089999999999997,3.074,0.23499999999999988,-0.23399999999999954,3.42925,3.885,3.1630000000000003,0.7219999999999995,-0.09899999999999975,2.94575,3.05,2.85,0.19999999999999973,0.19999999999999973,3.1375,3.285,3.075,0.20999999999999996,-0.040000000000000036,8080,12379,4969,7410,-3016
2019-06-02,3.4334,3.6,3.228,0.3719999999999999,0.12099999999999955,3.7872,4.348,3.397,0.9510000000000001,-0.9510000000000001,3.2326,3.375,3.105,0.27,0.04499999999999993,3.3663999999999996,3.6,3.2319999999999998,0.3680000000000003,-0.3260000000000005,15459,33328,3294,30034,-27797
2019-06-09,3.2584,3.315,3.208,0.10699999999999976,0.015000000000000124,3.3378,3.525,3.248,0.2769999999999997,0.015000000000000124,3.0992,3.134,3.0380000000000003,0.09599999999999964,-0.01399999999999979,3.1296,3.22,3.045,0.17500000000000027,0.07000000000000028,8382,20760,3810,16950,-1275
2019-06-16,3.1094,3.2030000000000003,3.022,0.1810000000000005,0.0,3.2804,3.45,3.15,0.30000000000000027,-0.17200000000000015,3.0218,3.114,2.85,0.2639999999999998,-0.1499999999999999,3.0986,3.195,2.895,0.2999999999999998,-0.2999999999999998,8006,16536,1951,14585,10362
2019-06-23,2.7584,2.9930000000000003,2.498,0.4950000000000001,-0.016999999999999904,2.9032,3.102,2.613,0.4889999999999999,0.10899999999999954,2.5834,2.85,2.25,0.6000000000000001,0.07500000000000018,2.7354,3.03,2.4090000000000003,0.6209999999999996,0.19799999999999995,12678,19520,8637,10883,-2624
2019-06-30,3.2525,3.51,3.0,0.5099999999999998,0.10999999999999988,3.43025,3.77,3.18,0.5899999999999999,-0.11999999999999966,2.94,3.195,2.74,0.4549999999999996,-0.02499999999999991,3.1799999999999997,3.3,3.05,0.25,-0.10000000000000009,50966,161328,8877,152451,8219
2019-07-07,3.0020000000000002,3.36,2.75,0.6099999999999999,-0.06000000000000005,3.4,4.08,2.97,1.1099999999999999,0.31999999999999984,2.778,2.85,2.67,0.18000000000000016,0.08999999999999986,3.12,3.9,2.73,1.17,0.20000000000000018,119741,336662,18485,318177,67986
2019-07-14,2.846,2.92,2.66,0.2599999999999998,-0.2599999999999998,2.92,3.04,2.8,0.2400000000000002,-0.2400000000000002,2.738,2.87,2.57,0.30000000000000027,-0.2200000000000002,2.808,2.94,2.65,0.29000000000000004,-0.2599999999999998,21325,28771,10822,17949,6662
2019-07-21,2.064,2.66,1.69,0.9700000000000002,-0.9300000000000002,2.164,2.66,1.73,0.9300000000000002,-0.9300000000000002,1.798,2.36,1.5,0.8599999999999999,-0.8599999999999999,1.8559999999999999,2.36,1.63,0.73,-0.73,70155,231287,20232,211055,-28569
2019-07-28,1.518,1.62,1.44,0.18000000000000016,-0.16000000000000014,1.624,1.81,1.46,0.3500000000000001,0.15000000000000013,1.412,1.48,1.32,0.15999999999999992,-0.050000000000000044,1.49,1.56,1.38,0.18000000000000016,0.07000000000000006,11988,26711,2235,24476,12346
2019-08-04,1.434,1.62,1.32,0.30000000000000004,-0.2400000000000002,1.5,1.62,1.4,0.2200000000000002,-0.06000000000000005,1.314,1.35,1.25,0.10000000000000009,-0.040000000000000036,1.38,1.42,1.33,0.08999999999999986,0.04999999999999982,17108,44360,5880,38480,33319
2019-08-11,1.372,1.43,1.31,0.11999999999999988,-0.06999999999999984,1.41,1.54,1.36,0.17999999999999994,-0.17999999999999994,1.3118,1.37,1.23,0.14000000000000012,-0.14000000000000012,1.3278,1.38,1.24,0.1399999999999999,-0.1399999999999999,4982,9451,1192,8259,797
2019-08-18,2.654,3.4,2.04,1.3599999999999999,-1.3599999999999999,3.448,6.4,2.13,4.2700000000000005,-4.2700000000000005,2.2640000000000002,2.73,1.91,0.8200000000000001,-0.8200000000000001,2.406,3.0,1.95,1.05,-1.05,563477,2511762,22976,2488786,-2488786
2019-08-25,2.07,2.22,1.96,0.26000000000000023,-0.010000000000000009,2.206,2.46,2.0,0.45999999999999996,-0.45999999999999996,1.912,2.05,1.85,0.19999999999999973,0.039999999999999813,2.04,2.2,1.9,0.30000000000000027,-0.30000000000000027,52117,123266,5633,117633,-117633
2019-09-01,1.9625,2.11,1.86,0.24999999999999978,0.10999999999999988,2.0375,2.11,1.93,0.17999999999999994,0.1100000000000001,1.8525,1.91,1.79,0.11999999999999988,0.11999999999999988,1.9249999999999998,1.95,1.9,0.050000000000000044,0.030000000000000027,27659,42166,19372,22794,3276
2019-09-08,2.49,3.12,1.95,1.1700000000000002,1.1500000000000001,3.24,5.08,1.96,3.12,1.43,2.336,2.85,1.81,1.04,1.0,2.618,3.32,1.82,1.4999999999999998,1.4699999999999998,507691,1989620,20189,1969431,57453
2019-09-15,5.314,6.4,4.8,1.6000000000000005,-1.6000000000000005,5.598,6.55,4.84,1.71,-1.71,4.640000000000001,4.9,3.97,0.9300000000000002,-0.7499999999999996,4.918,5.25,4.15,1.0999999999999996,-1.0999999999999996,373731,1323571,75770,1247801,-1225481
2019-09-22,3.884,4.36,3.31,1.0500000000000003,-1.0500000000000003,3.944,4.49,3.41,1.08,-1.08,3.612,4.15,3.3,0.8500000000000005,-0.8500000000000005,3.78,4.43,3.31,1.1199999999999997,-1.1199999999999997,28127,44917,19547,25370,-12772
2019-09-29,3.034,3.21,2.68,0.5299999999999998,-0.18999999999999995,3.282,3.72,3.12,0.6000000000000001,-0.08999999999999986,2.878,3.08,2.63,0.4500000000000002,-0.1499999999999999,3.084,3.44,2.88,0.56,-0.1599999999999997,41586,110930,11298,99632,7953
