Date,DPZ_Open_average,DPZ_Open_max,DPZ_Open_min,DPZ_Open_volatility,DPZ_Open_change,DPZ_High_average,DPZ_High_max,DPZ_High_min,DPZ_High_volatility,DPZ_High_change,DPZ_Low_average,DPZ_Low_max,DPZ_Low_min,DPZ_Low_volatility,DPZ_Low_change,DPZ_Close_average,DPZ_Close_max,DPZ_Close_min,DPZ_Close_volatility,DPZ_Close_change,DPZ_Volume_average,DPZ_Volume_max,DPZ_Volume_min,DPZ_Volume_volatility,DPZ_Volume_change
2018-01-14,210.6775,213.95,208.0,5.949999999999989,-2.4799999999999898,212.4025,214.97,209.7,5.27000000000001,1.0200000000000102,208.70999999999998,211.25,207.29,3.960000000000008,2.460000000000008,210.4075,213.54,207.89,5.650000000000006,4.25,831659,1104914,615679,489235,-489235
2018-01-21,218.008,220.9,213.47,7.430000000000007,5.860000000000014,220.03799999999998,221.91,216.29,5.6200000000000045,3.3499999999999943,215.906,218.9,211.88,7.02000000000001,3.3700000000000045,218.138,219.57,216.29,3.280000000000001,0.4900000000000091,870002,1145383,762278,383105,-74346
2018-01-28,215.87199999999999,217.13,214.02,3.109999999999985,1.4300000000000068,218.316,219.52,216.51,3.0100000000000193,0.21000000000000796,214.606,215.7,213.45,2.25,-0.4399999999999977,216.236,218.67,214.38,4.289999999999992,-0.950000000000017,698760,784330,617719,166611,78957
2018-02-04,206.26,210.65,200.28,10.370000000000005,-10.109999999999985,211.526,215.38,207.55,7.829999999999984,-7.829999999999984,202.286,207.68,198.51,9.170000000000016,-6.72999999999999,206.49,211.31,198.57,12.740000000000009,-1.9300000000000068,1181273,1449964,884521,565443,281608
2018-02-11,211.254,218.0,206.5,11.5,9.590000000000003,215.616,221.9,210.77,11.129999999999995,9.159999999999997,208.298,214.48,203.4,11.079999999999984,8.45999999999998,213.618,220.74,208.0,12.740000000000009,8.870000000000005,1187073,1398979,918306,480673,453935
2018-02-18,223.9075,230.0,215.5,14.5,12.47999999999999,230.65,236.0,227.1,8.900000000000006,2.1500000000000057,219.8,225.02,208.22,16.80000000000001,16.80000000000001,226.9675,230.53,221.49,9.039999999999992,7.359999999999985,2746514,4770099,1014801,3755298,-3755298
2018-02-25,225.718,230.71,220.69,10.02000000000001,-10.02000000000001,228.044,231.04,224.16,6.8799999999999955,-6.8799999999999955,222.94,227.46,219.29,8.170000000000016,-7.900000000000006,224.564,228.02,222.41,5.610000000000014,-4.920000000000016,861109,980820,634169,346651,-107628
2018-03-04,223.398,224.39,222.36,2.0299999999999727,2.0299999999999727,225.396,230.45,222.36,8.089999999999975,8.089999999999975,220.298,222.77,218.0,4.77000000000001,4.77000000000001,223.41,230.26,219.61,10.649999999999977,10.649999999999977,777648,965284,581067,384217,-273079
2018-03-11,227.848,230.5,225.67,4.8300000000000125,-3.009999999999991,230.22,232.49,228.27,4.219999999999999,-0.46999999999999886,226.23,227.55,224.28,3.2700000000000102,-0.10000000000002274,227.472,229.79,226.4,3.3899999999999864,2.0999999999999943,727582,904428,394258,510170,49091
2018-03-18,228.578,231.45,227.21,4.239999999999981,-1.5900000000000034,231.642,232.88,230.28,2.5999999999999943,0.8499999999999943,226.886,227.74,225.94,1.8000000000000114,-0.960000000000008,228.114,231.59,226.4,5.189999999999998,-1.0199999999999818,687657,915936,512821,403115,162912
2018-03-25,231.7875,234.56,228.6,5.960000000000008,5.960000000000008,233.9775,235.87,231.84,4.030000000000001,4.030000000000001,229.8325,232.36,226.22,6.140000000000015,6.140000000000015,232.5725,233.87,231.28,2.5900000000000034,2.280000000000001,782522,963759,632718,331041,331041
2018-04-01,231.572,233.69,225.7,7.990000000000009,0.4000000000000057,235.074,236.93,232.02,4.909999999999997,-1.200000000000017,229.304,232.32,225.25,7.069999999999993,1.6399999999999864,232.518,235.79,230.42,5.3700000000000045,1.0400000000000205,713589,1026203,539037,487166,-75344
2018-04-08,232.392,234.02,230.79,3.230000000000018,-0.30000000000001137,234.114,235.2,232.8,2.3999999999999773,-1.9199999999999875,230.69,231.9,229.67,2.230000000000018,-2.230000000000018,231.386,232.43,230.32,2.1100000000000136,-2.1100000000000136,415956,528565,326701,201864,147991
2018-04-15,236.072,239.55,231.06,8.490000000000009,8.490000000000009,239.092,241.41,234.83,6.579999999999984,6.259999999999991,235.294,238.21,230.53,7.680000000000007,7.680000000000007,237.464,240.69,232.35,8.340000000000003,6.5800000000000125,411307,487685,353574,134111,134111
2018-04-22,242.764,251.98,232.3,19.67999999999998,12.359999999999985,245.452,255.0,235.21,19.789999999999992,8.990000000000009,238.292,247.15,229.18,17.97,8.710000000000008,240.772,250.61,231.82,18.79000000000002,8.939999999999998,1018163,1709128,657168,1051960,330488
2018-04-29,245.48,250.0,242.15,7.849999999999994,-4.5800000000000125,248.276,250.0,246.37,3.6299999999999955,-0.8000000000000114,242.418,244.47,241.06,3.4099999999999966,2.759999999999991,245.552,248.24,241.73,6.510000000000019,6.510000000000019,573747,841352,307674,533678,-533678
2018-05-06,249.844,250.5,249.5,1.0,0.3499999999999943,251.05,252.14,250.36,1.7799999999999727,0.12000000000000455,247.856,249.46,245.26,4.200000000000017,-0.7800000000000011,250.09,250.5,249.72,0.7800000000000011,-0.5900000000000034,527168,627744,325688,302056,-240210
2018-05-13,247.308,249.62,246.08,3.539999999999992,-2.3300000000000125,248.772,249.81,247.66,2.1500000000000057,-1.7199999999999989,244.834,246.49,242.81,3.680000000000007,-2.3700000000000045,246.398,247.34,244.86,2.4799999999999898,-1.2799999999999727,452476,697857,336063,361794,283263
2018-05-20,248.876,251.8,245.4,6.400000000000006,6.400000000000006,251.434,254.22,249.28,4.939999999999998,4.939999999999998,247.81,250.07,244.82,5.25,5.25,249.73000000000002,252.24,248.21,4.030000000000001,1.9699999999999989,436122,536678,283897,252781,-252781
2018-05-27,250.375,253.42,247.5,5.9199999999999875,3.9599999999999795,253.2775,257.43,249.46,7.969999999999999,7.969999999999999,247.9625,252.61,243.18,9.430000000000007,9.430000000000007,250.45749999999998,252.85,245.8,7.049999999999983,7.049999999999983,599524,674236,557397,116839,-116839
2018-06-03,261.288,270.22,252.81,17.410000000000025,11.529999999999973,266.858,273.56,256.0,17.560000000000002,15.660000000000025,260.394,267.7,252.6,15.099999999999994,10.460000000000008,265.946,272.04,255.39,16.650000000000034,14.650000000000034,734382,889364,488315,401049,182872
2018-06-10,272.118,274.41,269.5,4.910000000000025,4.310000000000002,274.446,277.36,270.72,6.639999999999986,6.639999999999986,270.214,272.87,268.03,4.840000000000032,2.82000000000005,273.508,277.34,269.77,7.569999999999993,7.569999999999993,516237,559348,453321,106027,106027
2018-06-17,286.364,293.68,277.18,16.5,16.5,289.55,293.81,283.21,10.600000000000023,10.600000000000023,283.342,289.34,275.38,13.95999999999998,13.95999999999998,288.034,292.39,281.73,10.659999999999968,10.659999999999968,614551,775935,509465,266470,16459
2018-06-24,284.358,292.23,279.9,12.330000000000041,-8.189999999999998,286.512,293.49,283.37,10.120000000000005,-9.120000000000005,278.828,280.18,276.55,3.6299999999999955,3.6299999999999955,281.67,283.11,279.51,3.6000000000000227,2.660000000000025,710570,1210982,318352,892630,-863744
2018-07-01,280.255,282.73,278.64,4.090000000000032,0.3100000000000023,281.8425,283.24,280.89,2.3500000000000227,-0.4900000000000091,277.07,278.73,274.63,4.100000000000023,1.8199999999999932,279.505,281.0,277.74,3.259999999999991,-1.8500000000000227,428781,534532,202520,332012,-14118
2018-07-08,278.348,282.0,271.4,10.600000000000023,-2.7900000000000205,281.504,283.34,280.6,2.7399999999999523,1.1399999999999864,275.526,278.92,271.4,7.520000000000039,1.259999999999991,278.15,281.4,272.39,9.009999999999991,3.1299999999999955,552733,783964,345474,438490,-73075
2018-07-15,278.50600000000003,282.04,275.0,7.0400000000000205,-6.970000000000027,283.74399999999997,284.88,282.48,2.3999999999999773,-1.2099999999999795,276.764,280.17,272.9,7.270000000000039,-3.1200000000000045,279.766,283.68,276.75,6.930000000000007,-2.019999999999982,967150,1970197,354161,1616036,232867
2018-07-22,267.29,276.77,261.91,14.859999999999957,-13.899999999999977,268.134,276.8,263.06,13.740000000000009,-13.689999999999998,262.746,271.2,259.65,11.550000000000011,-11.409999999999968,263.544,271.75,260.0,11.75,-11.050000000000011,688554,913285,504888,408397,7747
2018-07-29,265.158,277.5,255.0,22.5,17.310000000000002,270.588,279.87,261.57,18.30000000000001,18.30000000000001,263.19,273.91,253.64,20.27000000000004,17.940000000000026,269.132,279.5,256.41,23.089999999999975,23.089999999999975,793572,986687,613816,372871,-88512
2018-08-05,282.442,289.77,277.81,11.95999999999998,10.299999999999955,287.68399999999997,295.24,279.51,15.730000000000018,11.230000000000018,280.91200000000003,288.5,275.54,12.95999999999998,10.949999999999989,285.454,291.45,277.45,14.0,11.170000000000016,501455,567727,443627,124100,-28090
2018-08-12,288.53,293.11,285.5,7.610000000000014,-5.340000000000032,290.028,293.11,287.79,5.319999999999993,-4.050000000000011,284.4,286.9,281.16,5.739999999999952,-2.7399999999999523,286.612,288.6,284.19,4.410000000000025,-3.5600000000000023,562081,962324,329905,632419,-4675
2018-08-19,287.814,292.24,285.05,7.189999999999998,4.389999999999986,292.55199999999996,300.34,286.57,13.769999999999982,13.769999999999982,286.27,289.44,281.84,7.600000000000023,7.600000000000023,290.202,297.95,284.75,13.199999999999989,13.199999999999989,415081,680917,275315,405602,285092
2018-08-26,299.944,301.31,298.5,2.8100000000000023,1.910000000000025,301.844,305.34,299.79,5.5499999999999545,2.0,296.97,300.07,293.05,7.019999999999982,1.5600000000000023,299.438,300.67,297.89,2.7800000000000296,0.6700000000000159,370445,453022,216795,236227,-92135
2018-09-02,293.8175,298.9,289.08,9.819999999999993,-9.819999999999993,296.70500000000004,299.66,292.85,6.810000000000002,-2.4700000000000273,290.315,295.95,287.48,8.46999999999997,-6.8700000000000045,292.7525,296.6,289.81,6.7900000000000205,-2.5300000000000296,475584,649554,294355,355199,-123638
2018-09-09,289.184,295.35,285.95,9.400000000000034,-9.400000000000034,289.856,296.09,285.95,10.139999999999986,-10.139999999999986,284.546,293.05,278.64,14.410000000000025,-14.410000000000025,286.106,293.78,280.05,13.729999999999961,-13.729999999999961,455089,738935,277237,461698,395961
2018-09-16,280.188,283.85,274.32,9.53000000000003,4.9500000000000455,283.77,289.49,279.25,10.240000000000009,10.240000000000009,277.67,283.72,273.63,10.090000000000032,10.090000000000032,280.962,286.22,274.6,11.620000000000005,11.620000000000005,659064,871076,465621,405455,161176
2018-09-23,290.168,293.21,285.49,7.71999999999997,7.71999999999997,293.492,297.56,290.0,7.560000000000002,7.560000000000002,288.2,292.88,282.42,10.45999999999998,10.45999999999998,291.442,294.8,288.99,5.810000000000002,5.810000000000002,517370,662288,409042,253246,-178484
2018-09-30,286.808,296.86,282.71,14.150000000000034,-14.150000000000034,288.754,296.86,285.53,11.330000000000041,-11.330000000000041,281.44,284.76,279.12,5.639999999999986,-5.639999999999986,283.69599999999997,286.0,281.77,4.230000000000018,-2.609999999999957,368022,476974,290834,186140,-138723
2018-10-07,279.068,284.18,273.56,10.620000000000005,-4.840000000000032,283.138,288.64,278.06,10.579999999999984,-1.3500000000000227,273.46,277.57,267.42,10.149999999999977,-2.930000000000007,277.512,284.18,270.88,13.300000000000011,-2.900000000000034,517271,679280,343481,335799,239916
2018-10-14,267.242,277.9,261.34,16.560000000000002,-11.96999999999997,271.114,279.86,267.65,12.210000000000036,-8.879999999999995,261.52,272.28,255.08,17.19999999999996,-9.489999999999952,266.878,272.94,259.63,13.310000000000002,-5.189999999999998,1187323,2390782,798312,1592470,-162704
