Date,AKRXStock_Open_average,AKRXStock_Open_max,AKRXStock_Open_min,AKRXStock_Open_volatility,AKRXStock_Open_change,AKRXStock_High_average,AKRXStock_High_max,AKRXStock_High_min,AKRXStock_High_volatility,AKRXStock_High_change,AKRXStock_Low_average,AKRXStock_Low_max,AKRXStock_Low_min,AKRXStock_Low_volatility,AKRXStock_Low_change,AKRXStock_Close_average,AKRXStock_Close_max,AKRXStock_Close_min,AKRXStock_Close_volatility,AKRXStock_Close_change,AKRXStock_Volume_average,AKRXStock_Volume_max,AKRXStock_Volume_min,AKRXStock_Volume_volatility,AKRXStock_Volume_change
2018-01-14,33.29,33.56,33.03,0.5300000000000011,-0.5300000000000011,33.36,33.6,33.15,0.45000000000000284,-0.4200000000000017,32.9225,33.41,32.72,0.6899999999999977,-0.6899999999999977,33.16,33.42,33.01,0.4100000000000037,-0.4100000000000037,1905971,2576149,1441862,1134287,423981
2018-01-21,32.98,33.26,32.61,0.6499999999999986,-0.28999999999999915,33.082,33.27,32.75,0.5200000000000031,-0.4099999999999966,32.708,32.93,32.4,0.5300000000000011,-0.480000000000004,32.848,33.16,32.47,0.6899999999999977,-0.6200000000000045,1074730,1253182,722017,531165,-531165
2018-01-28,32.354,32.59,32.24,0.3500000000000014,0.21000000000000085,32.589999999999996,32.97,32.38,0.5899999999999963,0.09000000000000341,32.13,32.27,32.01,0.2600000000000051,0.07000000000000028,32.33,32.57,32.22,0.3500000000000014,0.03999999999999915,939024,1319500,536225,783275,-783275
2018-02-04,31.802,32.22,31.21,1.009999999999998,-1.009999999999998,32.272,32.6,31.82,0.7800000000000011,0.2700000000000031,31.336,31.73,30.88,0.8500000000000014,-0.7600000000000016,31.808,32.12,31.19,0.9299999999999962,0.11999999999999744,1491011,1763813,1052268,711545,375152
2018-02-11,31.72,32.25,31.19,1.0599999999999987,-0.2699999999999996,32.014,32.26,31.78,0.4799999999999969,-0.2699999999999996,31.304,31.71,31.06,0.6500000000000021,0.17999999999999972,31.666,31.95,31.3,0.6499999999999986,-0.04999999999999716,1271554,2013843,678141,1335702,-240949
2018-02-18,31.275,31.74,30.54,1.1999999999999993,-1.1999999999999993,31.515,31.88,31.04,0.8399999999999999,-0.8399999999999999,30.645,31.46,29.44,2.0199999999999996,-2.0199999999999996,30.955,31.59,30.12,1.4699999999999989,-1.4699999999999989,1598047,3269794,448244,2821550,2789556
2018-02-25,21.026,30.13,17.15,12.98,-12.509999999999998,21.692,30.43,17.95,12.48,-11.25,19.884,29.9,16.79,13.11,-12.349999999999998,20.536,30.28,16.94,13.34,-11.310000000000002,10419115,23895584,3669288,20226296,-1129260
2018-03-04,18.404,18.78,18.0,0.7800000000000011,-0.08000000000000185,18.792,19.18,18.45,0.7300000000000004,-0.129999999999999,18.08,18.52,17.68,0.8399999999999999,0.7100000000000009,18.438,18.98,17.93,1.0500000000000007,1.0500000000000007,1940534,3723709,1243592,2480117,-2304421
2018-03-11,18.908,19.04,18.76,0.2799999999999976,-0.23999999999999844,19.026,19.25,18.82,0.4299999999999997,-0.2900000000000027,18.552,18.74,18.36,0.379999999999999,-0.25,18.85,18.97,18.77,0.1999999999999993,-0.18999999999999773,1159089,1900721,751019,1149702,1149702
2018-03-18,18.696,18.84,18.55,0.28999999999999915,-0.23000000000000043,18.85,18.94,18.67,0.2699999999999996,-0.14999999999999858,18.424,18.59,18.05,0.5399999999999991,-0.35999999999999943,18.604,18.78,18.38,0.40000000000000213,-0.35999999999999943,763171,974732,582829,391903,-209870
2018-03-25,18.7925,19.09,18.6,0.48999999999999844,0.129999999999999,19.197499999999998,19.4,19.0,0.3999999999999986,-0.3999999999999986,18.3425,18.58,18.08,0.5,0.4200000000000017,18.8175,19.1,18.71,0.39000000000000057,-0.00999999999999801,1414263,2362252,740482,1621770,-884538
2018-04-01,18.932,19.49,18.56,0.9299999999999997,0.3100000000000023,19.264,19.61,18.91,0.6999999999999993,-0.030000000000001137,18.598000000000003,18.92,18.19,0.7300000000000004,-0.16000000000000014,18.906,19.46,18.39,1.0700000000000003,-0.25,1828318,4097146,921715,3175431,3175431
2018-04-08,18.346,18.51,18.21,0.3000000000000007,-0.22000000000000242,18.554,18.64,18.49,0.15000000000000213,-0.00999999999999801,17.936,18.11,17.56,0.5500000000000007,0.4400000000000013,18.27,18.43,18.05,0.379999999999999,0.379999999999999,1510769,2205697,700695,1505002,-501764
2018-04-15,18.956,19.23,18.5,0.7300000000000004,0.7300000000000004,19.302,19.81,18.73,1.0799999999999983,1.0799999999999983,18.830000000000002,19.14,18.5,0.6400000000000006,0.6400000000000006,19.214,19.7,18.69,1.009999999999998,1.009999999999998,964733,1239227,784678,454549,274356
2018-04-22,13.26,13.65,12.76,0.8900000000000006,0.8900000000000006,14.218,15.09,13.87,1.2200000000000006,0.8300000000000001,13.104000000000001,13.58,12.4,1.1799999999999997,1.1799999999999997,13.592,14.54,13.05,1.4899999999999984,1.4899999999999984,7650212,15295100,3823186,11471914,-6082949
2018-04-29,13.38,14.6,11.47,3.129999999999999,-3.129999999999999,13.772,14.99,12.1,2.8900000000000006,-2.8000000000000007,12.488,14.35,10.76,3.59,-2.9399999999999995,13.01,14.76,11.57,3.1899999999999995,-2.6899999999999995,6184084,11631314,2016650,9614664,985342
2018-05-06,12.64,13.66,11.7,1.9600000000000009,1.9600000000000009,13.276,14.48,12.2,2.280000000000001,2.280000000000001,12.45,13.36,11.66,1.6999999999999993,1.6999999999999993,13.046,14.03,12.13,1.8999999999999986,1.8999999999999986,3445375,5896363,1827691,4068672,2257815
2018-05-13,14.156,14.3,14.01,0.2900000000000009,0.0600000000000005,14.282,14.36,14.19,0.16999999999999993,-0.16000000000000014,13.852,13.97,13.79,0.1800000000000015,-0.16000000000000014,14.134,14.25,13.98,0.2699999999999996,-0.2699999999999996,1925656,2658533,1347943,1310590,-985002
2018-05-20,13.914,14.05,13.69,0.3600000000000012,-0.08999999999999986,14.152,14.34,14.07,0.2699999999999996,-0.03999999999999915,13.666,13.83,13.42,0.41000000000000014,0.09999999999999964,13.908,14.07,13.7,0.370000000000001,0.030000000000001137,1658183,1980081,1212114,767967,-767967
2018-05-27,14.162500000000001,14.38,13.96,0.41999999999999993,0.0,14.350000000000001,14.46,14.17,0.2900000000000009,-0.22000000000000064,13.815,14.16,13.51,0.6500000000000004,-0.2900000000000009,14.1075,14.34,13.79,0.5500000000000007,-0.5400000000000009,1980891,2468407,1615690,852717,852717
2018-06-03,14.14,14.57,13.82,0.75,0.5299999999999994,14.41,14.74,13.89,0.8499999999999996,0.8499999999999996,13.94,14.35,13.56,0.7899999999999991,0.7899999999999991,14.29,14.6,13.75,0.8499999999999996,0.8499999999999996,1515281,2247895,1178279,1069616,681893
2018-06-10,14.746,14.96,14.52,0.4400000000000013,0.370000000000001,15.1,15.69,14.83,0.8599999999999994,0.8099999999999987,14.674,14.89,14.48,0.41000000000000014,0.41000000000000014,14.93,15.42,14.57,0.8499999999999996,0.6699999999999999,1751587,2469747,1024114,1445633,588611
2018-06-17,15.52,15.84,15.21,0.629999999999999,0.33999999999999986,15.96,16.25,15.4,0.8499999999999996,0.6500000000000004,15.312000000000001,15.47,15.0,0.47000000000000064,0.47000000000000064,15.704,16.03,15.21,0.8200000000000003,0.8200000000000003,4457329,12434168,1455298,10978870,10978870
2018-06-24,15.962,16.46,15.73,0.7300000000000004,0.5700000000000003,16.233999999999998,16.63,16.02,0.6099999999999994,0.6099999999999994,15.682,16.05,15.46,0.5899999999999999,0.41999999999999993,16.06,16.59,15.65,0.9399999999999995,0.9399999999999995,1601995,2503295,1222590,1280705,1045718
2018-07-01,17.005,17.71,16.4,1.3100000000000023,1.3100000000000023,17.585,18.38,16.83,1.5500000000000007,1.5500000000000007,16.8975,17.59,16.3,1.2899999999999991,1.2899999999999991,17.38,18.07,16.81,1.2600000000000016,1.2600000000000016,2939161,4338815,2024505,2314310,1753169
2018-07-08,18.328,19.01,17.94,1.0700000000000003,0.9200000000000017,18.894,19.35,18.33,1.0200000000000031,0.14000000000000057,17.45,17.74,16.81,0.9299999999999997,0.0400000000000027,18.298,19.21,17.82,1.3900000000000006,-0.6699999999999982,5232509,7525387,2688655,4836732,3487187
2018-07-15,17.114,17.83,16.69,1.139999999999997,-0.4799999999999969,17.394000000000002,17.85,17.06,0.7900000000000027,-0.3500000000000014,16.742,17.15,16.55,0.5999999999999979,0.4499999999999993,17.041999999999998,17.47,16.74,0.7300000000000004,0.629999999999999,2322417,3855897,1107461,2748436,-2748436
2018-07-22,17.43,17.6,17.24,0.360000000000003,0.26000000000000156,17.822,18.29,17.46,0.8299999999999983,0.8099999999999987,17.246,17.59,16.75,0.8399999999999999,0.39000000000000057,17.514,18.23,16.98,1.25,0.9600000000000009,1556176,2322611,1054677,1267934,-122402
2018-07-29,18.298,18.9,17.8,1.0999999999999979,-0.010000000000001563,18.734,19.3,18.28,1.0199999999999996,0.120000000000001,17.91,18.29,17.43,0.8599999999999994,-0.019999999999999574,18.322,18.6,17.94,0.6600000000000001,0.2900000000000027,1702955,2565580,918926,1646654,357450
2018-08-05,18.878,19.46,18.25,1.2100000000000009,0.5399999999999991,19.232,19.65,18.84,0.8099999999999987,-0.030000000000001137,18.558,18.89,18.25,0.6400000000000006,0.1999999999999993,18.97,19.51,18.59,0.9200000000000017,-0.4400000000000013,1417829,1669750,1082677,587073,-587073
2018-08-12,19.009999999999998,19.49,18.72,0.7699999999999996,0.3200000000000003,19.244,19.56,18.95,0.6099999999999994,0.33999999999999986,18.776,19.09,18.42,0.6699999999999982,0.46999999999999886,19.032,19.31,18.72,0.5899999999999999,0.2699999999999996,1379185,2256096,951741,1304355,1109284
2018-08-19,17.926,19.4,14.95,4.449999999999999,-4.150000000000002,18.222,19.55,15.3,4.25,-4.25,16.492,18.98,13.74,5.24,-4.68,16.994,19.48,14.53,4.950000000000001,-4.950000000000001,4472566,12820379,1566884,11253495,1106806
2018-08-26,14.432,15.16,13.94,1.2200000000000006,0.7599999999999998,15.194,15.97,14.33,1.6400000000000006,1.0700000000000003,14.248000000000001,15.13,13.68,1.450000000000001,1.450000000000001,14.7,15.69,13.81,1.879999999999999,1.879999999999999,2350101,3073395,1657105,1416290,-637237
2018-09-02,15.4875,16.2,14.71,1.4899999999999984,-0.8999999999999986,15.8875,16.36,15.39,0.9699999999999989,-0.9699999999999989,15.04,15.61,14.52,1.0899999999999999,-0.9799999999999986,15.2775,16.05,14.77,1.2800000000000011,-1.2600000000000016,2157760,3282638,1582558,1700080,-323608
2018-09-09,13.974,14.75,13.55,1.1999999999999993,-1.1999999999999993,14.354,15.08,13.78,1.3000000000000007,-1.3000000000000007,13.45,13.68,13.2,0.4800000000000004,-0.21999999999999886,13.8,14.08,13.59,0.4900000000000002,-0.27999999999999936,2327720,3445946,1157517,2288429,-1486008
2018-09-16,13.402,13.68,13.19,0.4900000000000002,-0.4900000000000002,13.546,13.81,13.32,0.4900000000000002,-0.4900000000000002,13.144,13.26,12.95,0.3100000000000005,-0.25,13.298,13.38,13.22,0.16000000000000014,-0.06999999999999851,1923029,3759722,1188566,2571156,2251361
2018-09-23,13.046,13.15,12.91,0.2400000000000002,-0.09999999999999964,13.27,13.37,13.11,0.2599999999999998,-0.11999999999999922,12.852,12.96,12.66,0.3000000000000007,0.040000000000000924,12.996,13.09,12.84,0.25,-0.02999999999999936,1587184,1861864,1295534,566330,-268976
2018-09-30,5.866,6.35,5.45,0.8999999999999995,-0.39999999999999947,6.12,6.8,5.69,1.1099999999999994,-0.6099999999999994,5.452,5.82,5.25,0.5700000000000003,0.5100000000000007,5.722,5.96,5.36,0.5999999999999996,0.5999999999999996,11292718,28738440,4941611,23796829,-23796829
2018-10-07,6.336,6.78,5.98,0.7999999999999998,0.35999999999999943,6.596,6.82,6.39,0.4300000000000006,-0.1900000000000004,6.122,6.29,5.96,0.33000000000000007,0.0,6.348,6.46,6.2,0.2599999999999998,-0.1200000000000001,3936084,5194439,2604498,2589941,-1840871
2018-10-14,6.7139999999999995,7.13,6.17,0.96,0.7599999999999998,6.952,7.31,6.35,0.96,0.8200000000000003,6.594,6.89,6.11,0.7799999999999994,0.7599999999999998,6.826,7.13,6.26,0.8700000000000001,0.7700000000000005,3548672,5169899,2113756,3056143,1634391
2018-10-21,6.558,7.04,6.28,0.7599999999999998,-0.5899999999999999,6.762,7.08,6.57,0.5099999999999998,-0.5099999999999998,6.36,6.57,6.25,0.3200000000000003,-0.3000000000000007,6.478,6.6,6.32,0.27999999999999936,-0.27999999999999936,3154526,3806396,2540774,1265622,178148
2018-10-28,6.73,7.21,6.3,0.9100000000000001,0.9100000000000001,6.966,7.34,6.66,0.6799999999999997,0.6799999999999997,6.59,7.04,6.23,0.8099999999999996,0.8099999999999996,6.89,7.28,6.63,0.6500000000000004,0.6500000000000004,7039880,21712488,2487757,19224731,-19224731
