Date,Fidelity MSCI Consumer Staples_Open_average,Fidelity MSCI Consumer Staples_Open_max,Fidelity MSCI Consumer Staples_Open_min,Fidelity MSCI Consumer Staples_Open_volatility,Fidelity MSCI Consumer Staples_Open_change,Fidelity MSCI Consumer Staples_High_average,Fidelity MSCI Consumer Staples_High_max,Fidelity MSCI Consumer Staples_High_min,Fidelity MSCI Consumer Staples_High_volatility,Fidelity MSCI Consumer Staples_High_change,Fidelity MSCI Consumer Staples_Low_average,Fidelity MSCI Consumer Staples_Low_max,Fidelity MSCI Consumer Staples_Low_min,Fidelity MSCI Consumer Staples_Low_volatility,Fidelity MSCI Consumer Staples_Low_change,Fidelity MSCI Consumer Staples_Close_average,Fidelity MSCI Consumer Staples_Close_max,Fidelity MSCI Consumer Staples_Close_min,Fidelity MSCI Consumer Staples_Close_volatility,Fidelity MSCI Consumer Staples_Close_change
2018-05-13,30.09,30.09,30.09,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2018-05-20,30.15,30.15,30.15,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.16,30.16,30.16,0.0,0.0
2018-05-27,30.13,30.13,30.13,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2018-06-03,30.79,30.79,30.79,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.79,30.79,30.79,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2018-06-10,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2018-06-17,31.23,31.23,31.23,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2018-06-24,31.1,31.1,31.1,0.0,0.0,31.18,31.18,31.18,0.0,0.0,30.88,30.88,30.88,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2018-07-01,31.65,31.65,31.65,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.52,31.52,31.52,0.0,0.0
2018-07-08,31.9,31.9,31.9,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2018-07-15,31.91,31.91,31.91,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2018-07-22,32.22,32.22,32.22,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2018-07-29,32.83,32.83,32.83,0.0,0.0,32.92,32.92,32.92,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2018-08-05,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2018-08-12,33.18,33.18,33.18,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.18,33.18,33.18,0.0,0.0
2018-08-19,32.72,32.72,32.72,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2018-08-26,32.49,32.49,32.49,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.56,32.56,32.56,0.0,0.0
2018-09-02,32.9,32.9,32.9,0.0,0.0,33.13,33.13,33.13,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.96,32.96,32.96,0.0,0.0
2018-09-09,33.14,33.14,33.14,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2018-09-16,33.18,33.18,33.18,0.0,0.0,33.18,33.18,33.18,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.77,32.77,32.77,0.0,0.0
2018-09-23,32.6,32.6,32.6,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2018-09-30,32.26,32.26,32.26,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2018-10-07,31.57,31.57,31.57,0.0,0.0,32.03,32.03,32.03,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2018-10-14,33.01,33.01,33.01,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2018-10-21,32.71,32.71,32.71,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2018-10-28,33.29,33.29,33.29,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2018-11-04,34.14,34.14,34.14,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.04,34.04,34.04,0.0,0.0
2018-11-11,33.66,33.66,33.66,0.0,0.0,33.84,33.84,33.84,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2018-11-18,33.03,33.03,33.03,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2018-11-25,33.88,33.88,33.88,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.78,33.78,33.78,0.0,0.0
2018-12-02,32.86,32.86,32.86,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.77,32.77,32.77,0.0,0.0
2018-12-09,32.6,32.6,32.6,0.0,0.0,32.6,32.6,32.6,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2018-12-16,30.06,30.06,30.06,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2018-12-23,30.49,30.49,30.49,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2018-12-30,30.81,30.81,30.81,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2019-01-06,30.95,30.95,30.95,0.0,0.0,31.03,31.03,31.03,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2019-01-13,31.4,31.4,31.4,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-01-20,31.1,31.1,31.1,0.0,0.0,31.32,31.32,31.32,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2019-01-27,32.04,32.04,32.04,0.0,0.0,32.24,32.24,32.24,0.0,0.0,31.98,31.98,31.98,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2019-02-03,32.39,32.39,32.39,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2019-02-10,32.72,32.72,32.72,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.74,32.74,32.74,0.0,0.0
2019-02-17,32.99,32.99,32.99,0.0,0.0,33.06,33.06,33.06,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2019-02-24,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2019-03-03,32.58,32.58,32.58,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.97,32.97,32.97,0.0,0.0
2019-03-10,33.08,33.08,33.08,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.06,33.06,33.06,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2019-03-17,33.23,33.23,33.23,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2019-03-24,33.93,33.93,33.93,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.78,33.78,33.78,0.0,0.0
2019-03-31,33.52,33.52,33.52,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2019-04-07,33.85,33.85,33.85,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.85,33.85,33.85,0.0,0.0,34.08,34.08,34.08,0.0,0.0
2019-04-14,34.19,34.19,34.19,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2019-04-21,34.25,34.25,34.25,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.3,34.3,34.3,0.0,0.0
2019-04-28,34.22,34.22,34.22,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.43,34.43,34.43,0.0,0.0
2019-05-05,34.03,34.03,34.03,0.0,0.0,34.12,34.12,34.12,0.0,0.0,33.93,33.93,33.93,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2019-05-12,34.6,34.6,34.6,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.58,34.58,34.58,0.0,0.0
2019-05-19,34.66,34.66,34.66,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2019-05-26,33.31,33.31,33.31,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.71,33.71,33.71,0.0,0.0
2019-06-02,35.08,35.08,35.08,0.0,0.0,35.08,35.08,35.08,0.0,0.0,34.89,34.89,34.89,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2019-06-09,35.27,35.27,35.27,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2019-06-16,35.15,35.15,35.15,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.14,35.14,35.14,0.0,0.0
2019-06-23,34.96,34.96,34.96,0.0,0.0,35.02,35.02,35.02,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.91,34.91,34.91,0.0,0.0
2019-06-30,35.48,35.48,35.48,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.57,35.57,35.57,0.0,0.0
2019-07-07,35.83,35.83,35.83,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.86,35.86,35.86,0.0,0.0
2019-07-14,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2019-07-21,36.17,36.17,36.17,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.18,36.18,36.18,0.0,0.0
2019-07-28,35.24,35.24,35.24,0.0,0.0,35.3,35.3,35.3,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2019-08-04,35.37,35.37,35.37,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2019-08-11,36.36,36.36,36.36,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.34,36.34,36.34,0.0,0.0
2019-08-18,35.84,35.84,35.84,0.0,0.0,36.06,36.06,36.06,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.97,35.97,35.97,0.0,0.0
2019-08-25,36.33,36.33,36.33,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.07,36.07,36.07,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2019-09-01,36.67,36.67,36.67,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2019-09-08,36.35,36.35,36.35,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.08,36.08,36.08,0.0,0.0,36.16,36.16,36.16,0.0,0.0
2019-09-15,35.99,35.99,35.99,0.0,0.0,36.26,36.26,36.26,0.0,0.0,35.99,35.99,35.99,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2019-09-22,36.46,36.46,36.46,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.61,36.61,36.61,0.0,0.0
2019-09-29,36.52,36.52,36.52,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2019-10-06,36.31,36.31,36.31,0.0,0.0,36.36,36.36,36.36,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2019-10-13,36.31,36.31,36.31,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.36,36.36,36.36,0.0,0.0
2019-10-20,36.48,36.48,36.48,0.0,0.0,36.61,36.61,36.61,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.44,36.44,36.44,0.0,0.0
2019-10-27,36.6,36.6,36.6,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.22,36.22,36.22,0.0,0.0
2019-11-03,36.35,36.35,36.35,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.27,36.27,36.27,0.0,0.0
2019-11-10,36.67,36.67,36.67,0.0,0.0,37.03,37.03,37.03,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.87,36.87,36.87,0.0,0.0
2019-11-17,36.71,36.71,36.71,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.71,36.71,36.71,0.0,0.0
2019-11-24,37.0,37.0,37.0,0.0,0.0,37.11,37.11,37.11,0.0,0.0,36.8,36.8,36.8,0.0,0.0,37.07,37.07,37.07,0.0,0.0
2019-12-01,37.4,37.4,37.4,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.45,37.45,37.45,0.0,0.0
2019-12-08,37.55,37.55,37.55,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.58,37.58,37.58,0.0,0.0
2019-12-15,37.88,37.88,37.88,0.0,0.0,37.88,37.88,37.88,0.0,0.0,37.59,37.59,37.59,0.0,0.0,37.61,37.61,37.61,0.0,0.0
2019-12-22,37.84,37.84,37.84,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.65,37.65,37.65,0.0,0.0
2019-12-29,37.27,37.27,37.27,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.19,37.19,37.19,0.0,0.0,37.3,37.3,37.3,0.0,0.0
