Date,ALIM_Open_average,ALIM_Open_max,ALIM_Open_min,ALIM_Open_volatility,ALIM_Open_change,ALIM_High_average,ALIM_High_max,ALIM_High_min,ALIM_High_volatility,ALIM_High_change,ALIM_Low_average,ALIM_Low_max,ALIM_Low_min,ALIM_Low_volatility,ALIM_Low_change,ALIM_Close_average,ALIM_Close_max,ALIM_Close_min,ALIM_Close_volatility,ALIM_Close_change,ALIM_Volume_average,ALIM_Volume_max,ALIM_Volume_min,ALIM_Volume_volatility,ALIM_Volume_change
2018-06-10,12.73,12.92,12.59,0.33000000000000007,0.03999999999999915,13.142,13.35,12.75,0.5999999999999996,-0.07000000000000028,12.278,12.64,12.0,0.6400000000000006,0.19000000000000128,12.709999999999999,12.9,12.45,0.45000000000000107,0.15000000000000036,9079,14501,3252,11249,-2961
2018-06-17,12.99,13.05,12.9,0.15000000000000036,0.0,13.32,13.65,13.05,0.5999999999999996,0.2599999999999998,12.766,12.96,12.44,0.5200000000000014,0.33000000000000007,12.991999999999999,13.2,12.9,0.29999999999999893,0.02999999999999936,6469,9326,2691,6635,-4829
2018-06-24,14.04,14.85,13.05,1.799999999999999,1.799999999999999,14.478,15.6,13.8,1.799999999999999,1.799999999999999,13.552,14.56,12.78,1.7800000000000011,1.7800000000000011,14.128,15.0,13.52,1.4800000000000004,1.4800000000000004,7676,12158,2992,9166,2937
2018-07-01,15.15,15.3,15.0,0.3000000000000007,-0.15000000000000036,15.3,15.3,15.3,0.0,0.0,14.68,14.77,14.55,0.21999999999999886,-0.07000000000000028,15.1125,15.15,15.0,0.15000000000000036,0.0,5742,10980,1896,9084,4686
2018-07-08,14.972,15.0,14.88,0.11999999999999922,-0.019999999999999574,15.270000000000001,15.3,15.15,0.15000000000000036,0.0,14.744,14.85,14.55,0.29999999999999893,0.14000000000000057,15.052,15.15,14.86,0.2900000000000009,0.0,7254,9533,4434,5099,-27
2018-07-15,16.14,17.1,15.3,1.8000000000000007,1.6499999999999986,16.726,17.48,15.6,1.8800000000000008,1.3499999999999996,15.48,15.6,15.15,0.4499999999999993,0.4499999999999993,16.244,17.17,15.6,1.570000000000002,0.9000000000000004,7968,15476,4200,11276,1765
2018-07-22,16.5,16.95,15.9,1.049999999999999,0.0,17.19,17.85,16.95,0.9000000000000021,-0.15000000000000213,16.08,16.95,15.6,1.3499999999999996,-0.14999999999999858,16.59,17.25,16.05,1.1999999999999993,-0.15000000000000213,19481,33792,10309,23483,3294
2018-07-29,15.06,16.95,13.95,3.0,-3.0,15.276,16.95,13.95,3.0,-3.0,13.446,15.75,11.7,4.050000000000001,-4.050000000000001,14.334,15.9,12.62,3.280000000000001,-3.280000000000001,14973,18581,9026,9555,8903
2018-08-05,12.832,14.25,11.55,2.6999999999999993,1.9499999999999993,14.006,15.16,13.35,1.8100000000000005,1.2400000000000002,12.12,12.75,11.25,1.5,0.9000000000000004,13.144,14.25,11.98,2.2699999999999996,1.6999999999999993,15992,30048,8744,21304,3256
2018-08-12,13.774,14.36,12.77,1.5899999999999999,-1.17,14.290000000000001,14.85,13.8,1.049999999999999,-0.6000000000000014,13.142,13.63,12.77,0.8600000000000012,-0.6500000000000004,13.686,14.4,13.05,1.3499999999999996,-0.9000000000000004,7195,14325,2767,11558,2183
2018-08-19,14.358,14.77,13.65,1.1199999999999992,1.1199999999999992,14.744,15.15,14.55,0.5999999999999996,0.45000000000000107,13.844,14.21,13.33,0.8800000000000008,0.8499999999999996,14.422,14.9,13.88,1.0199999999999996,1.0199999999999996,6420,12095,2961,9134,4022
2018-08-26,15.3375,15.6,15.15,0.4499999999999993,-0.15000000000000036,15.7125,15.75,15.6,0.15000000000000036,0.15000000000000036,15.075,15.15,15.0,0.15000000000000036,0.15000000000000036,15.4875,15.75,15.3,0.4499999999999993,0.29999999999999893,6430,9117,5325,3792,-24
2018-09-02,15.81,16.5,15.0,1.5,0.4499999999999993,16.439999999999998,16.95,15.9,1.049999999999999,0.14999999999999858,15.282,15.9,14.7,1.200000000000001,0.9900000000000002,15.96,16.35,15.45,0.9000000000000021,0.9000000000000021,9155,16831,3340,13491,-8861
2018-09-09,16.62,17.4,15.9,1.4999999999999982,1.4999999999999982,17.25,17.7,16.65,1.0500000000000007,0.6000000000000014,16.35,16.65,15.9,0.7499999999999982,0.7499999999999982,16.74,17.25,16.2,1.0500000000000007,0.4499999999999993,8916,20542,4569,15973,3146
2018-09-16,16.26,16.8,15.9,0.9000000000000004,-0.9000000000000004,16.62,17.4,16.05,1.3499999999999979,-1.3499999999999979,15.81,16.5,15.0,1.5,-1.5,15.99,16.65,15.45,1.1999999999999993,-1.1999999999999993,6821,9654,2888,6766,4733
2018-09-23,15.202,15.9,14.55,1.3499999999999996,-0.75,15.69,16.05,15.3,0.75,-0.15000000000000036,14.654,15.0,14.28,0.7200000000000006,0.0,15.03,15.75,14.55,1.1999999999999993,-0.29999999999999893,14061,24379,7286,17093,353
2018-09-30,14.632,15.3,14.33,0.9700000000000006,0.019999999999999574,15.09,15.3,14.85,0.45000000000000107,-0.3000000000000007,14.296,14.55,13.95,0.6000000000000014,-0.6000000000000014,14.404,14.7,13.97,0.7299999999999986,-0.7299999999999986,3954,7211,1422,5789,2671
2018-10-07,14.252,14.55,13.99,0.5600000000000005,0.41000000000000014,14.7,14.85,14.55,0.29999999999999893,-0.15000000000000036,14.086,14.26,13.95,0.3100000000000005,0.2699999999999996,14.308,14.65,13.98,0.6699999999999999,0.5,2822,4056,2270,1786,255
2018-10-14,14.61,15.0,14.4,0.5999999999999996,-0.15000000000000036,15.054,15.3,14.97,0.33000000000000007,-0.33000000000000007,14.366,14.4,14.23,0.16999999999999993,-0.16999999999999993,14.626000000000001,15.3,14.4,0.9000000000000004,-0.9000000000000004,3195,6357,1501,4856,-1153
2018-10-21,14.612,15.3,13.97,1.33,1.33,15.0,15.6,14.55,1.049999999999999,0.75,14.162,14.55,13.8,0.75,-0.14999999999999858,14.45,14.76,13.8,0.9599999999999991,-0.75,8644,25411,1486,23925,7578
2018-10-28,15.192,16.5,13.66,2.84,2.84,15.84,16.8,14.7,2.1000000000000014,2.1000000000000014,14.578,15.68,13.53,2.1500000000000004,1.7700000000000014,15.614,16.35,14.4,1.950000000000001,1.950000000000001,9523,15726,3839,11887,8405
2018-11-04,16.259999999999998,16.95,15.0,1.9499999999999993,1.1999999999999993,16.86,17.25,16.5,0.75,-0.75,15.33,15.9,14.7,1.200000000000001,-0.3000000000000007,16.17,16.8,15.0,1.8000000000000007,-1.3500000000000014,5812,10304,1602,8702,-3476
2018-11-11,15.138,15.3,14.79,0.5100000000000016,0.15000000000000036,15.464,15.75,15.0,0.75,0.08000000000000007,14.89,15.15,14.6,0.5500000000000007,0.3000000000000007,15.24,15.75,15.0,0.75,0.4499999999999993,1938,4509,492,4017,-871
2018-11-18,15.035,15.3,14.84,0.46000000000000085,-0.3000000000000007,15.2275,15.61,15.0,0.6099999999999994,-0.3099999999999987,14.6975,14.7,14.69,0.009999999999999787,0.0,14.9175,15.0,14.7,0.3000000000000007,-0.27000000000000135,1736,2290,756,1534,160
2018-11-25,15.034,15.6,14.7,0.9000000000000004,0.29999999999999893,15.51,15.75,15.0,0.75,0.15000000000000036,14.704,15.0,14.55,0.4499999999999993,0.4299999999999997,15.15,15.45,14.85,0.5999999999999996,0.29999999999999893,5239,9049,1719,7330,-7330
2018-12-02,15.115,15.75,14.49,1.2599999999999998,0.3000000000000007,15.4875,15.75,15.0,0.75,0.15000000000000036,14.7075,15.0,14.49,0.5099999999999998,-0.15000000000000036,14.945,15.15,14.7,0.45000000000000107,-0.15000000000000036,6200,14390,1095,13295,-13295
2018-12-09,14.868,15.15,14.49,0.6600000000000001,-0.0600000000000005,15.18,15.3,15.15,0.15000000000000036,-0.15000000000000036,14.414,14.77,13.95,0.8200000000000003,-0.6000000000000014,14.639999999999999,15.0,14.1,0.9000000000000004,-0.5999999999999996,5232,16063,708,15355,-10831
2018-12-16,13.61,14.7,12.9,1.799999999999999,-1.799999999999999,13.756,14.7,12.9,1.799999999999999,-1.799999999999999,12.959999999999999,13.65,12.45,1.200000000000001,-1.200000000000001,13.056,13.65,12.45,1.200000000000001,-1.200000000000001,4889,7304,2534,4770,1313
2018-12-23,11.817499999999999,12.48,11.25,1.2300000000000004,-1.2300000000000004,12.4975,12.9,12.23,0.6699999999999999,-0.6699999999999999,11.3925,12.0,10.77,1.2300000000000004,-1.2300000000000004,11.43,12.0,10.77,1.2300000000000004,-1.2300000000000004,16366,25801,3711,22090,20672
2018-12-30,12.8775,13.87,11.34,2.5299999999999994,2.16,13.9275,14.59,12.75,1.8399999999999999,1.8399999999999999,12.4425,13.26,10.8,2.459999999999999,2.459999999999999,13.2525,13.5,12.75,0.75,0.5099999999999998,4471,6926,1629,5297,841
2019-01-06,13.472,13.65,13.25,0.40000000000000036,0.1899999999999995,13.704,14.14,13.25,0.8900000000000006,-0.09999999999999964,12.576,13.18,11.74,1.4399999999999995,-1.4399999999999995,12.991999999999999,13.2,12.31,0.8899999999999988,-0.8899999999999988,7573,13532,3858,9674,5824
2019-01-13,12.7325,13.48,12.4,1.08,0.049999999999998934,13.1325,13.48,12.8,0.6799999999999997,0.25,12.255,12.4,12.15,0.25,-0.25,12.58,12.75,12.37,0.3800000000000008,0.0,5786,7853,4610,3243,3243
2019-01-20,12.82,13.11,12.57,0.5399999999999991,0.41999999999999993,13.138,13.21,13.03,0.1800000000000015,0.16999999999999993,12.482,12.91,12.0,0.9100000000000001,0.5999999999999996,12.852,13.03,12.61,0.41999999999999993,0.14000000000000057,4075,4663,3351,1312,169
2019-01-27,13.328,14.25,12.65,1.5999999999999996,1.049999999999999,14.116,15.0,13.13,1.8699999999999992,1.5,13.096,13.95,12.33,1.6199999999999992,1.6199999999999992,13.712,14.69,12.75,1.9399999999999995,1.3499999999999996,6890,11014,4660,6354,-1454
2019-02-03,14.898,15.3,14.7,0.6000000000000014,0.3000000000000007,15.676,16.35,15.3,1.0500000000000007,1.0500000000000007,14.49,15.15,14.25,0.9000000000000004,0.75,14.94,15.6,14.7,0.9000000000000004,0.9000000000000004,5375,8667,2984,5683,-3796
2019-02-10,16.425,16.8,15.9,0.9000000000000004,0.5999999999999996,16.95,17.25,16.65,0.6000000000000014,0.3000000000000007,16.05,16.35,15.75,0.6000000000000014,0.15000000000000036,16.425,16.8,16.2,0.6000000000000014,-0.3000000000000007,9922,12800,8011,4789,-1600
2019-02-17,16.38,16.95,15.9,1.049999999999999,-0.75,16.8,17.25,16.5,0.75,-0.4499999999999993,15.826,16.2,15.45,0.75,0.4499999999999993,16.17,16.5,15.9,0.5999999999999996,0.4499999999999993,9067,12111,4363,7748,-1928
2019-02-24,17.16,17.55,16.8,0.75,0.3000000000000007,17.58,17.7,17.4,0.3000000000000007,0.0,16.71,17.1,16.05,1.0500000000000007,0.3000000000000007,17.25,17.55,16.8,0.75,0.75,10035,11313,8981,2332,-1567
2019-03-03,17.4,18.0,17.1,0.8999999999999986,-0.29999999999999716,17.786,18.15,17.4,0.75,-0.6000000000000014,17.040000000000003,17.1,16.8,0.3000000000000007,-0.3000000000000007,17.294,17.85,16.95,0.9000000000000021,-0.9000000000000021,7289,10954,4099,6855,-3895
2019-03-10,17.009999999999998,17.4,16.8,0.5999999999999979,0.5999999999999979,17.4,17.7,17.25,0.4499999999999993,0.4499999999999993,16.89,17.1,16.8,0.3000000000000007,0.3000000000000007,17.25,17.55,17.1,0.4499999999999993,0.29999999999999716,5683,7690,3682,4008,-3930
2019-03-17,16.38,17.25,15.6,1.6500000000000004,-1.3499999999999996,16.830000000000002,17.25,16.05,1.1999999999999993,-0.6000000000000014,15.780000000000001,16.35,15.15,1.200000000000001,-0.9000000000000021,16.32,16.95,15.6,1.3499999999999996,-0.4499999999999993,9237,14478,3612,10866,6002
2019-03-24,16.32,16.95,15.75,1.1999999999999993,-0.8999999999999986,16.53,17.1,16.05,1.0500000000000007,-0.8999999999999986,15.93,16.5,15.45,1.0500000000000007,-1.0500000000000007,16.17,16.8,15.75,1.0500000000000007,-1.0500000000000007,8304,12725,6494,6231,1183
2019-03-31,15.008,15.6,14.72,0.879999999999999,-0.879999999999999,15.48,16.05,15.15,0.9000000000000004,-0.6000000000000014,14.674,14.72,14.55,0.16999999999999993,0.16999999999999993,14.878,15.3,14.7,0.6000000000000014,0.6000000000000014,6533,17990,2689,15301,-15301
2019-04-07,15.54,15.75,15.3,0.4499999999999993,0.29999999999999893,15.676,15.9,15.38,0.5199999999999996,0.3699999999999992,15.33,15.52,15.08,0.4399999999999995,0.22000000000000064,15.42,15.75,15.3,0.4499999999999993,0.0,2075,4092,1242,2850,179
2019-04-14,14.5725,15.3,13.76,1.540000000000001,-1.3900000000000006,14.685,15.6,13.76,1.8399999999999999,-1.8399999999999999,13.7375,15.15,12.75,2.4000000000000004,-2.4000000000000004,14.31,15.3,13.76,1.540000000000001,-1.540000000000001,9742,25924,1332,24592,24592
2019-04-21,13.612,15.0,12.96,2.039999999999999,1.1999999999999993,14.326,15.3,13.2,2.1000000000000014,0.6699999999999999,13.08,13.65,12.9,0.75,0.75,13.86,14.77,13.01,1.7599999999999998,1.2699999999999996,19220,34295,7047,27248,-27248
2019-04-28,14.066,14.6,13.65,0.9499999999999993,-0.4499999999999993,14.698,15.15,14.4,0.75,-0.29999999999999893,13.824,14.22,13.65,0.5700000000000003,-0.5700000000000003,14.208,14.55,13.95,0.6000000000000014,-0.6000000000000014,3162,3875,2434,1441,721
2019-05-05,14.046,14.25,13.8,0.4499999999999993,-0.17999999999999972,14.22,14.4,14.1,0.3000000000000007,-0.3000000000000007,13.714,13.91,13.5,0.41000000000000014,-0.1899999999999995,14.065999999999999,14.1,13.95,0.15000000000000036,-0.13000000000000078,1287,3025,295,2730,-1720
2019-05-12,13.694,14.05,13.38,0.6699999999999999,-0.02999999999999936,14.178,14.55,14.05,0.5,0.45000000000000107,13.334,13.52,13.08,0.4399999999999995,-0.4399999999999995,13.792,14.18,13.31,0.8699999999999992,0.4499999999999993,2353,6894,562,6332,6300
2019-05-19,13.625,14.22,13.16,1.0600000000000005,-1.0600000000000005,13.795,14.4,13.24,1.1600000000000001,-1.0099999999999998,12.78,13.77,12.45,1.3200000000000003,-1.3200000000000003,13.254999999999999,14.1,12.85,1.25,-1.049999999999999,7503,14175,501,13674,12212
2019-05-26,13.08,13.64,12.02,1.620000000000001,-0.4900000000000002,13.966,14.55,13.51,1.040000000000001,-0.7600000000000016,12.874,13.64,12.02,1.620000000000001,-1.33,13.462,13.79,13.05,0.7399999999999984,0.019999999999999574,3765,8338,914,7424,-5282
2019-06-02,13.856,14.1,13.65,0.4499999999999993,0.19000000000000128,14.144,14.4,13.94,0.46000000000000085,0.08000000000000007,13.576,13.73,13.5,0.23000000000000043,0.0,13.846,13.96,13.8,0.16000000000000014,-0.06999999999999851,4181,7010,2904,4106,2158
2019-06-09,13.708,13.87,13.5,0.3699999999999992,0.02999999999999936,14.096,14.18,13.99,0.1899999999999995,-0.10999999999999943,13.65,13.8,13.5,0.3000000000000007,0.02000000000000135,13.814,13.87,13.8,0.06999999999999851,0.0,2089,3966,517,3449,912
2019-06-16,14.014000000000001,14.85,13.8,1.049999999999999,-0.019999999999999574,14.43,15.45,14.02,1.4299999999999997,0.23000000000000043,13.56,13.8,13.2,0.6000000000000014,0.3000000000000007,13.808,13.89,13.75,0.14000000000000057,-0.05000000000000071,7590,11538,2816,8722,2717
2019-06-23,13.744,13.97,13.5,0.47000000000000064,-0.4499999999999993,14.464,14.82,14.21,0.6099999999999994,0.0,13.2,13.65,12.0,1.6500000000000004,-0.15000000000000036,13.71,14.1,13.35,0.75,-0.3000000000000007,6604,17531,1862,15669,-2431
2019-06-30,13.35,13.59,13.05,0.5399999999999991,-0.019999999999999574,13.5625,13.95,13.26,0.6899999999999995,-0.17999999999999972,13.03,13.2,12.86,0.33999999999999986,0.33999999999999986,13.2525,13.29,13.19,0.09999999999999964,0.09999999999999964,4018,7765,1641,6124,3695
2019-07-07,13.36,13.69,13.05,0.6399999999999988,-0.6399999999999988,13.482,13.71,13.35,0.3600000000000012,-0.3600000000000012,13.106,13.29,13.01,0.27999999999999936,-0.27999999999999936,13.156,13.35,13.05,0.29999999999999893,-0.29999999999999893,8145,21702,949,20753,2145
2019-07-14,13.030000000000001,13.31,12.9,0.41000000000000014,0.07000000000000028,13.222,13.31,13.2,0.11000000000000121,0.0,12.874,12.94,12.8,0.1399999999999988,-0.1399999999999988,12.998,13.09,12.86,0.23000000000000043,-0.08000000000000007,4046,6104,2383,3721,1756
2019-07-21,13.606,13.8,13.35,0.45000000000000107,0.0,13.8,14.24,13.65,0.5899999999999999,0.4399999999999995,12.938,12.98,12.9,0.08000000000000007,0.0,13.212,13.65,12.98,0.6699999999999999,0.4399999999999995,6476,10579,1899,8680,8000
2019-07-28,9.6,11.25,7.5,3.75,-2.25,10.148,11.85,9.0,2.8499999999999996,-2.8499999999999996,8.088000000000001,9.15,6.97,2.1800000000000006,-0.5800000000000001,8.664,9.65,7.35,2.3000000000000007,-1.0600000000000005,67724,135843,9002,126841,-126841
2019-08-04,8.315999999999999,8.7,7.95,0.7499999999999991,-0.4399999999999995,8.662,9.15,8.4,0.75,0.3600000000000012,7.98,8.25,7.5,0.75,0.0,8.224,8.55,7.95,0.6000000000000005,0.28000000000000114,4947,9233,1935,7298,1925
2019-08-11,8.056000000000001,8.34,7.61,0.7299999999999995,-0.6399999999999997,8.342,8.89,7.61,1.2800000000000002,-1.2800000000000002,7.408,8.1,6.9,1.1999999999999993,-0.5999999999999996,7.812,8.55,7.2,1.3500000000000005,-1.3500000000000005,9440,21491,3465,18026,7625
2019-08-18,7.1739999999999995,7.39,7.05,0.33999999999999986,-0.08999999999999986,7.392,7.61,7.24,0.3700000000000001,-0.3700000000000001,6.916,7.05,6.76,0.29000000000000004,-0.1900000000000004,7.085999999999999,7.35,6.97,0.3799999999999999,-0.3799999999999999,3878,6259,1948,4311,783
2019-08-25,6.6525,6.99,6.45,0.54,-0.54,6.7475,7.16,6.6,0.5600000000000005,-0.5300000000000002,6.1,6.45,5.93,0.5200000000000005,-0.5200000000000005,6.4475,6.69,6.24,0.4500000000000002,-0.4500000000000002,5598,7952,3724,4228,1493
2019-09-01,5.884,6.53,5.57,0.96,-0.96,6.092,6.6,5.63,0.9699999999999998,-0.9699999999999998,5.222,5.78,4.82,0.96,-0.5800000000000001,5.528,5.85,5.01,0.8399999999999999,-0.6900000000000004,13833,29109,6923,22186,7153
2019-09-08,5.588,6.45,4.97,1.4800000000000004,1.1500000000000004,6.0760000000000005,6.91,5.17,1.7400000000000002,1.7400000000000002,5.41,6.12,4.85,1.2700000000000005,1.2700000000000005,5.716,6.3,4.95,1.3499999999999996,1.3499999999999996,53541,116522,17973,98549,88832
2019-09-15,6.682,7.53,6.21,1.3200000000000003,1.21,7.486,9.45,6.68,2.7699999999999996,2.7699999999999996,6.498,7.5,6.0,1.5,1.5,7.21,9.02,6.17,2.8499999999999996,2.8499999999999996,19305,46767,5635,41132,41132
2019-09-22,8.394,9.33,7.98,1.3499999999999996,-1.3499999999999996,9.184000000000001,10.35,8.55,1.799999999999999,-1.629999999999999,7.742,8.02,7.2,0.8199999999999994,-0.5099999999999998,8.202,8.49,7.93,0.5600000000000005,0.54,34172,64324,5612,58712,15717
2019-09-29,7.138,8.62,6.38,2.2399999999999993,-2.0199999999999996,7.242,8.62,6.6,2.0199999999999996,-1.879999999999999,6.14,6.79,5.57,1.2199999999999998,-0.6399999999999997,6.624,7.35,6.2,1.1499999999999995,-0.9399999999999995,29486,51058,15308,35750,-18551
2019-10-06,6.126,6.34,6.01,0.33000000000000007,-0.33000000000000007,6.4079999999999995,6.73,6.27,0.46000000000000085,-0.46000000000000085,5.842,5.94,5.63,0.3100000000000005,-0.21999999999999975,5.994,6.13,5.84,0.29000000000000004,-0.16000000000000014,11439,17256,5889,11367,-9767
2019-10-13,5.622,6.0,5.23,0.7699999999999996,-0.6099999999999994,5.842,6.13,5.55,0.5800000000000001,-0.4800000000000004,5.164,5.4,4.97,0.4300000000000006,-0.3000000000000007,5.47,6.0,5.1,0.9000000000000004,-0.5899999999999999,18204,26286,9138,17148,11352
2019-10-20,5.558,5.72,5.26,0.45999999999999996,0.20999999999999996,5.98,7.2,5.64,1.5600000000000005,-0.040000000000000036,5.246,5.36,4.95,0.41000000000000014,-0.0600000000000005,5.48,5.55,5.4,0.14999999999999947,0.0,120013,269923,12258,257665,22149
2019-10-27,5.098,5.7,4.5,1.2000000000000002,-0.9000000000000004,5.196,5.7,4.57,1.13,-0.9499999999999993,3.61,5.11,0.0,5.11,-0.9800000000000004,4.688,5.39,4.16,1.2299999999999995,-0.9799999999999995,60773,75155,34686,40469,-18304
2019-11-03,4.118,4.5,3.6,0.8999999999999999,-0.6000000000000001,4.234,4.52,3.6,0.9199999999999995,-0.8999999999999999,3.7840000000000003,4.23,3.0,1.2300000000000004,-1.2000000000000002,3.9499999999999997,4.38,3.3,1.08,-1.08,47976,122501,13138,109363,103137
2019-11-10,4.124,4.58,3.15,1.4300000000000002,1.4300000000000002,4.71,5.61,3.6,2.0100000000000002,2.0100000000000002,3.902,4.58,2.96,1.62,1.62,4.356,5.11,3.45,1.6600000000000001,1.6600000000000001,152280,289342,96968,192374,36933
