Date,ESEA_Open_average,ESEA_Open_max,ESEA_Open_min,ESEA_Open_volatility,ESEA_Open_change,ESEA_High_average,ESEA_High_max,ESEA_High_min,ESEA_High_volatility,ESEA_High_change,ESEA_Low_average,ESEA_Low_max,ESEA_Low_min,ESEA_Low_volatility,ESEA_Low_change,ESEA_Close_average,ESEA_Close_max,ESEA_Close_min,ESEA_Close_volatility,ESEA_Close_change,ESEA_Volume_average,ESEA_Volume_max,ESEA_Volume_min,ESEA_Volume_volatility,ESEA_Volume_change
2018-01-14,5.732,5.97,5.55,0.41999999999999993,0.10999999999999943,5.992,6.45,5.76,0.6900000000000004,0.5300000000000002,5.632,5.97,5.25,0.7199999999999998,0.23999999999999932,5.838,6.38,5.49,0.8899999999999997,0.6499999999999995,5141,9880,1843,8037,8037
2018-01-21,6.234,6.58,6.07,0.5099999999999998,0.09999999999999964,6.522,6.69,6.31,0.3800000000000008,-0.3700000000000001,6.106,6.21,5.97,0.2400000000000002,0.0699999999999994,6.294,6.48,6.17,0.3100000000000005,-0.17999999999999972,3648,7548,1193,6355,-6355
2018-01-28,6.226,6.27,6.17,0.09999999999999964,0.0600000000000005,6.294,6.34,6.23,0.10999999999999943,-0.10999999999999943,6.076,6.17,5.9,0.2699999999999996,-0.20000000000000018,6.19,6.28,6.07,0.20999999999999996,-0.09999999999999964,992,2050,243,1807,661
2018-02-04,5.986,6.17,5.83,0.33999999999999986,-0.09999999999999964,6.048,6.17,5.9,0.2699999999999996,-0.23999999999999932,5.846,6.07,5.66,0.41000000000000014,-0.1899999999999995,5.974,6.07,5.9,0.16999999999999993,-0.16999999999999993,2993,4582,1258,3324,-3324
2018-02-11,6.19,6.48,5.86,0.6200000000000001,0.6200000000000001,6.37,6.48,6.07,0.41000000000000014,0.41000000000000014,5.970000000000001,6.07,5.86,0.20999999999999996,0.20999999999999996,6.3325000000000005,6.48,6.07,0.41000000000000014,0.2599999999999998,2554,4708,1476,3232,567
2018-02-18,6.404,6.48,6.27,0.21000000000000085,0.0,6.462000000000001,6.58,6.32,0.2599999999999998,-0.09999999999999964,6.196,6.38,5.97,0.41000000000000014,0.28000000000000025,6.366,6.48,6.21,0.27000000000000046,0.17000000000000082,2650,6165,1186,4979,-4170
2018-02-25,6.5680000000000005,7.03,6.34,0.6900000000000004,0.5499999999999998,6.758,7.17,6.58,0.5899999999999999,0.5700000000000003,6.378,6.55,6.24,0.3099999999999996,0.0699999999999994,6.568,6.75,6.45,0.2999999999999998,0.2400000000000002,5964,16967,1855,15112,15031
2018-03-04,6.836,6.96,6.69,0.2699999999999996,-0.05999999999999961,7.178,7.34,7.03,0.3099999999999996,0.3099999999999996,6.742,6.89,6.62,0.2699999999999996,0.040000000000000036,6.97,7.17,6.62,0.5499999999999998,0.13999999999999968,7320,16412,961,15451,-8753
2018-03-11,7.146,7.37,6.93,0.4400000000000004,0.07000000000000028,7.382,7.51,7.27,0.2400000000000002,0.1899999999999995,6.862,7.05,6.79,0.2599999999999998,0.22999999999999954,7.17,7.37,6.89,0.4800000000000004,0.13999999999999968,3262,7923,1237,6686,-865
2018-03-18,7.542,7.78,7.37,0.41000000000000014,0.3799999999999999,7.666,7.85,7.44,0.40999999999999925,0.3099999999999996,7.2459999999999996,7.39,7.03,0.35999999999999943,0.35999999999999943,7.534,7.71,7.2,0.5099999999999998,0.5099999999999998,7116,21857,2798,19059,562
