Date,ABIO_Open_average,ABIO_Open_max,ABIO_Open_min,ABIO_Open_volatility,ABIO_Open_change,ABIO_High_average,ABIO_High_max,ABIO_High_min,ABIO_High_volatility,ABIO_High_change,ABIO_Low_average,ABIO_Low_max,ABIO_Low_min,ABIO_Low_volatility,ABIO_Low_change,ABIO_Close_average,ABIO_Close_max,ABIO_Close_min,ABIO_Close_volatility,ABIO_Close_change,ABIO_Volume_average,ABIO_Volume_max,ABIO_Volume_min,ABIO_Volume_volatility,ABIO_Volume_change
2018-01-14,29.16,29.7,27.9,1.8000000000000007,0.0,30.240000000000002,30.6,29.7,0.9000000000000021,0.0,28.259999999999998,28.8,27.9,0.9000000000000021,0.0,28.98,29.7,27.9,1.8000000000000007,0.0,26767,54145,15413,38732,-11635
2018-01-21,32.22,34.2,29.7,4.5000000000000036,4.5000000000000036,33.480000000000004,35.1,31.5,3.6000000000000014,3.6000000000000014,31.194,32.49,28.98,3.5100000000000016,3.5100000000000016,32.58,34.2,30.15,4.050000000000004,4.050000000000004,24999,32116,16421,15695,-15588
2018-01-28,31.5,34.2,29.7,4.5000000000000036,-4.5000000000000036,32.472,34.38,30.51,3.870000000000001,-3.870000000000001,29.16,30.6,26.1,4.5,-4.5,30.509999999999998,32.4,28.8,3.599999999999998,-3.599999999999998,18318,38454,7101,31353,-17052
2018-02-04,28.8,29.7,27.9,1.8000000000000007,0.9000000000000021,30.222,31.5,28.8,2.6999999999999993,-0.8999999999999986,27.9,28.8,27.0,1.8000000000000007,0.8999999999999986,28.89,29.7,27.9,1.8000000000000007,-1.3500000000000014,10703,19521,6471,13050,-3805
2018-02-11,29.025,29.7,28.8,0.8999999999999986,0.8999999999999986,29.25,29.7,28.8,0.8999999999999986,0.8999999999999986,28.1475,28.8,27.9,0.9000000000000021,0.9000000000000021,29.2275,29.7,28.8,0.8999999999999986,0.8999999999999986,6080,8841,5010,3831,45
2018-02-18,26.1,30.6,13.5,17.1,-16.2,26.64,31.5,13.5,18.0,-18.0,24.299999999999997,29.7,8.1,21.6,-21.6,24.48,29.7,8.1,21.6,-21.6,121280,580115,3657,576458,572996
2018-02-25,12.6,16.2,9.54,6.66,3.0600000000000005,14.379999999999999,17.43,11.7,5.73,1.7200000000000006,11.219999999999999,12.0,9.0,3.0,2.6999999999999993,12.708,14.58,11.43,3.1500000000000004,0.8100000000000005,334587,776421,86343,690078,-373122
2018-03-04,12.006,12.42,11.52,0.9000000000000004,-0.7200000000000006,12.184,12.6,11.7,0.9000000000000004,-0.9000000000000004,11.166,11.7,10.44,1.2599999999999998,-0.7199999999999989,11.709999999999999,12.17,11.18,0.9900000000000002,-0.8200000000000003,52066,64230,32846,31384,-31384
2018-03-11,11.752,12.9,11.0,1.9000000000000004,0.6000000000000014,12.36,13.32,11.5,1.8200000000000003,0.5600000000000005,10.974,11.43,10.62,0.8100000000000005,0.2400000000000002,11.82,12.76,11.03,1.7300000000000004,0.6699999999999999,50177,102511,18221,84290,39876
2018-03-18,11.042,11.81,9.9,1.9100000000000001,-1.9100000000000001,11.23,11.88,9.9,1.9800000000000004,-1.9800000000000004,10.052,10.82,8.65,2.17,-1.9699999999999989,10.468,11.16,9.18,1.9800000000000004,-1.9399999999999995,52640,63796,20610,43186,-7556
2018-03-25,9.1725,9.54,8.98,0.5599999999999987,-0.5499999999999989,9.3775,9.54,9.09,0.4499999999999993,0.0,8.6325,8.95,8.21,0.7399999999999984,-0.21999999999999886,9.1325,9.36,8.84,0.5199999999999996,0.019999999999999574,35357,58109,14767,43342,-18998
2018-04-01,9.23,9.52,8.91,0.6099999999999994,-0.1899999999999995,9.398,9.54,8.99,0.5499999999999989,0.019999999999999574,8.716,8.89,8.28,0.6100000000000012,0.08999999999999986,9.072,9.21,8.87,0.34000000000000163,0.33000000000000007,12992,15884,7161,8723,-8723
2018-04-08,9.54,10.26,9.0,1.2599999999999998,0.5400000000000009,9.926,10.57,9.36,1.2100000000000009,0.7200000000000006,9.132,9.54,8.82,0.7199999999999989,0.5999999999999996,9.608,10.26,9.0,1.2599999999999998,0.6300000000000008,17107,42657,5640,37017,3451
2018-04-15,10.26,10.98,9.9,1.08,0.5399999999999991,10.98,11.65,10.26,1.3900000000000006,0.5400000000000009,9.692,9.94,9.45,0.4900000000000002,0.45000000000000107,10.258,10.98,9.76,1.2200000000000006,0.5,38911,98254,12205,86049,26642
2018-04-22,9.654,10.17,9.22,0.9499999999999993,-0.9499999999999993,9.99,10.26,9.5,0.7599999999999998,-0.7599999999999998,9.288,9.36,9.0,0.35999999999999943,-0.35999999999999943,9.432,9.58,9.36,0.22000000000000064,0.06999999999999851,8749,12221,5612,6609,-3852
