Date,CTIBStock_Open_average,CTIBStock_Open_max,CTIBStock_Open_min,CTIBStock_Open_volatility,CTIBStock_Open_change,CTIBStock_High_average,CTIBStock_High_max,CTIBStock_High_min,CTIBStock_High_volatility,CTIBStock_High_change,CTIBStock_Low_average,CTIBStock_Low_max,CTIBStock_Low_min,CTIBStock_Low_volatility,CTIBStock_Low_change,CTIBStock_Close_average,CTIBStock_Close_max,CTIBStock_Close_min,CTIBStock_Close_volatility,CTIBStock_Close_change,CTIBStock_Volume_average,CTIBStock_Volume_max,CTIBStock_Volume_min,CTIBStock_Volume_volatility,CTIBStock_Volume_change
2018-01-14,4.7375,4.95,4.55,0.40000000000000036,-0.20999999999999996,4.825,4.95,4.69,0.2599999999999998,0.14000000000000057,4.4625,4.55,4.33,0.21999999999999975,0.21999999999999975,4.55,4.9,4.33,0.5700000000000003,0.5700000000000003,1445,2465,377,2088,1453
2018-01-21,4.775,4.9,4.65,0.25,-0.25,4.775,4.9,4.65,0.25,-0.25,4.775,4.9,4.65,0.25,-0.25,4.775,4.9,4.65,0.25,-0.25,150,301,0,301,-301
2018-01-28,4.76,4.9,4.64,0.2600000000000007,-0.15000000000000036,4.76,4.9,4.64,0.2600000000000007,-0.15000000000000036,4.76,4.9,4.64,0.2600000000000007,-0.15000000000000036,4.76,4.9,4.64,0.2600000000000007,-0.15000000000000036,130,349,0,349,349
2018-02-04,4.79525,4.941,4.7,0.24099999999999966,0.0,4.80525,4.941,4.7,0.24099999999999966,-0.040000000000000036,4.74525,4.941,4.5,0.44099999999999984,0.20000000000000018,4.750249999999999,4.941,4.52,0.42100000000000026,0.1800000000000006,554,1023,118,905,64
2018-02-11,4.709,4.709,4.709,0.0,0.0,4.709,4.709,4.709,0.0,0.0,4.709,4.709,4.709,0.0,0.0,4.709,4.709,4.709,0.0,0.0,1032,1032,1032,0,0
2018-02-18,4.95,4.95,4.95,0.0,0.0,4.95,4.95,4.95,0.0,0.0,4.95,4.95,4.95,0.0,0.0,4.95,4.95,4.95,0.0,0.0,345,345,345,0,0
2018-02-25,4.720000000000001,4.9,4.54,0.3600000000000003,0.3600000000000003,4.95,5.0,4.9,0.09999999999999964,-0.09999999999999964,4.705,4.9,4.51,0.39000000000000057,0.39000000000000057,4.95,5.0,4.9,0.09999999999999964,-0.09999999999999964,3385,6770,0,6770,-6770
2018-03-04,4.6057500000000005,5.0,4.433,0.5670000000000002,-0.5670000000000002,4.62075,5.0,4.433,0.5670000000000002,-0.5670000000000002,4.398,5.0,4.022,0.9779999999999998,-0.9400000000000004,4.4079999999999995,5.0,4.022,0.9779999999999998,-0.9400000000000004,2222,4839,357,4482,-652
2018-03-11,4.3096000000000005,4.45,4.07,0.3799999999999999,-0.16199999999999992,4.368,4.49,4.15,0.33999999999999986,-0.15000000000000036,4.2774,4.45,4.011,0.43900000000000006,-0.26400000000000023,4.3352,4.45,4.15,0.2999999999999998,-0.26400000000000023,2091,4508,314,4194,381
2018-03-18,4.3068,4.45,4.2,0.25,0.09999999999999964,4.328,4.49,4.2,0.29000000000000004,0.09999999999999964,4.2614,4.34,4.13,0.20999999999999996,0.16999999999999993,4.282,4.4,4.13,0.27000000000000046,0.16999999999999993,4241,12066,100,11966,-1415
