Date,BEAT_stock_Open_average,BEAT_stock_Open_max,BEAT_stock_Open_min,BEAT_stock_Open_volatility,BEAT_stock_Open_change,BEAT_stock_High_average,BEAT_stock_High_max,BEAT_stock_High_min,BEAT_stock_High_volatility,BEAT_stock_High_change,BEAT_stock_Low_average,BEAT_stock_Low_max,BEAT_stock_Low_min,BEAT_stock_Low_volatility,BEAT_stock_Low_change,BEAT_stock_Close_average,BEAT_stock_Close_max,BEAT_stock_Close_min,BEAT_stock_Close_volatility,BEAT_stock_Close_change,BEAT_stock_Volume_average,BEAT_stock_Volume_max,BEAT_stock_Volume_min,BEAT_stock_Volume_volatility,BEAT_stock_Volume_change
2018-01-14,33.1375,33.4,32.95,0.44999999999999574,-0.19999999999999574,33.5075,33.6,33.38,0.21999999999999886,0.1699999999999946,32.6875,32.9,32.55,0.3500000000000014,-0.15000000000000568,33.2125,33.55,32.9,0.6499999999999986,0.6499999999999986,448136,629932,310359,319573,-232282
2018-01-21,34.6,35.55,33.65,1.8999999999999986,1.8999999999999986,35.08,35.8,34.15,1.6499999999999986,1.6000000000000014,34.14,34.8,33.3,1.5,1.5,34.75,35.35,34.15,1.2000000000000028,0.8999999999999986,378264,444444,295520,148924,-17709
2018-01-28,34.43,35.35,32.9,2.450000000000003,-2.200000000000003,34.724,35.65,33.3,2.3500000000000014,-2.3500000000000014,33.386,35.0,31.1,3.8999999999999986,-3.8999999999999986,33.76,35.5,31.2,4.300000000000001,-4.300000000000001,444573,697206,253545,443661,251352
2018-02-04,31.39,32.65,30.05,2.599999999999998,0.6499999999999986,32.49,33.1,31.95,1.1500000000000021,-0.1999999999999993,30.644000000000002,31.67,30.0,1.6700000000000017,0.29999999999999716,31.61,32.65,30.75,1.8999999999999986,0.8999999999999986,392328,562169,244922,317247,-211472
2018-02-11,32.839999999999996,33.65,31.8,1.8499999999999979,1.8499999999999979,33.51,34.5,32.7,1.7999999999999972,1.7999999999999972,32.29,33.45,31.0,2.450000000000003,2.450000000000003,33.354,34.25,32.55,1.7000000000000028,1.7000000000000028,281644,320687,249436,71251,13973
2018-02-18,34.15,35.0,33.1,1.8999999999999986,0.8999999999999986,34.5875,35.0,34.25,0.75,0.75,32.9375,33.25,32.55,0.7000000000000028,0.3500000000000014,33.775,34.7,33.05,1.6500000000000057,1.6500000000000057,626404,848161,488825,359336,359336
2018-02-25,33.089999999999996,34.55,31.15,3.3999999999999986,-3.3999999999999986,33.6,34.6,32.3,2.3000000000000043,-1.8999999999999986,32.1,33.5,30.65,2.8500000000000014,-2.5,32.769999999999996,34.2,31.5,2.700000000000003,-1.6500000000000057,455565,535273,365113,170160,-56340
2018-03-04,33.6,34.5,32.5,2.0,2.0,34.254,34.8,33.17,1.6299999999999955,1.3299999999999983,33.014,33.65,32.17,1.4799999999999969,1.3299999999999983,33.986000000000004,34.3,33.13,1.1699999999999946,0.9699999999999989,443764,525670,356936,168734,-12307
2018-03-11,34.42,36.15,33.7,2.4499999999999957,-0.44999999999999574,35.036,36.15,33.9,2.25,-2.200000000000003,33.644,34.1,33.35,0.75,-0.75,34.18,35.9,33.45,2.4499999999999957,-2.4499999999999957,503161,656255,321805,334450,115277
2018-03-18,32.71,33.55,32.1,1.4499999999999957,-1.4499999999999957,33.246,33.65,32.7,0.9499999999999957,-0.519999999999996,32.07,32.65,31.75,0.8999999999999986,0.25,32.52,33.35,32.1,1.25,-0.09999999999999432,320769,465161,214313,250848,-94766
2018-03-25,31.575,32.55,30.45,2.099999999999998,-2.099999999999998,32.0075,32.8,31.45,1.3499999999999979,-1.3499999999999979,30.5625,31.0,29.85,1.1499999999999986,-0.5,31.175,31.95,30.4,1.5500000000000007,-0.8999999999999986,328968,392250,265812,126438,69791
2018-04-01,31.24,32.0,30.9,1.1000000000000014,0.3000000000000007,31.78,32.25,31.3,0.9499999999999993,0.3999999999999986,30.740000000000002,31.45,30.3,1.1499999999999986,-0.1999999999999993,31.21,31.8,30.6,1.1999999999999993,-0.14999999999999858,251545,294912,224963,69949,27015
2018-04-08,32.37,33.7,30.9,2.8000000000000043,2.8000000000000043,33.07,33.95,31.9,2.0500000000000043,2.0500000000000043,32.028,33.19,30.45,2.7399999999999984,2.7399999999999984,32.9,33.8,31.75,2.049999999999997,2.049999999999997,302172,432719,164937,267782,-202184
2018-04-15,34.42,34.95,33.75,1.2000000000000028,-0.20000000000000284,34.96,35.55,34.65,0.8999999999999986,-0.05000000000000426,33.980000000000004,34.7,33.6,1.1000000000000014,-0.04999999999999716,34.51,34.95,33.9,1.0500000000000043,0.10000000000000142,217627,275965,191960,84005,-79996
2018-04-22,35.13,38.15,33.2,4.949999999999996,3.549999999999997,36.156,39.2,34.05,5.150000000000006,4.149999999999999,34.49,37.7,32.65,5.050000000000004,4.100000000000001,35.46,38.5,33.3,5.200000000000003,4.899999999999999,612187,1613157,222095,1391062,324361
2018-04-29,38.85,39.75,38.0,1.75,1.3500000000000014,39.830000000000005,41.45,38.7,2.75,2.75,38.3,39.3,37.8,1.5,1.5,39.43,40.75,38.2,2.549999999999997,2.549999999999997,547589,768595,339310,429285,-22861
2018-05-06,41.32,42.0,40.6,1.3999999999999986,1.2999999999999972,41.782,42.36,41.35,1.009999999999998,0.6999999999999957,40.69,41.8,39.65,2.1499999999999986,-0.8999999999999986,41.230000000000004,41.95,40.15,1.8000000000000043,-1.0,339040,509201,231522,277679,166902
2018-05-13,40.57,41.3,40.05,1.25,1.0,41.056,41.41,40.5,0.9099999999999966,0.4899999999999949,40.23,40.75,39.5,1.25,0.7000000000000028,40.67,41.2,40.15,1.0500000000000043,0.6499999999999986,241126,271838,206157,65681,-65681
2018-05-20,41.36,42.5,40.7,1.7999999999999972,1.6000000000000014,42.06,43.1,41.3,1.8000000000000043,1.7000000000000028,40.95,41.5,40.25,1.25,1.1499999999999986,41.59,42.45,40.95,1.5,0.7999999999999972,236417,366112,150044,216068,145579
2018-05-27,42.2,42.8,41.5,1.2999999999999972,1.2999999999999972,42.9875,44.1,42.1,2.0,2.0,41.787499999999994,42.55,41.15,1.3999999999999986,1.3999999999999986,42.5375,43.7,41.55,2.1500000000000057,2.1500000000000057,246178,303435,198268,105167,-25929
2018-06-03,43.9,44.8,43.3,1.5,0.3499999999999943,44.692,47.1,43.76,3.3400000000000034,0.7899999999999991,43.176,43.78,42.7,1.0799999999999983,-0.14999999999999858,43.89,44.3,43.35,0.9499999999999957,0.9499999999999957,393320,667778,214502,453276,444187
2018-06-10,44.089999999999996,44.55,43.2,1.3499999999999943,0.14999999999999858,44.79,45.35,44.4,0.9500000000000028,0.9500000000000028,43.566,44.33,43.0,1.3299999999999983,1.3299999999999983,44.37,45.2,43.5,1.7000000000000028,1.7000000000000028,372278,424033,306689,117344,-19775
2018-06-17,46.1,46.6,44.85,1.75,1.6999999999999957,46.83,47.35,46.5,0.8500000000000014,-0.4000000000000057,45.394,46.0,44.67,1.3299999999999983,0.9299999999999997,46.19,46.55,45.65,0.8999999999999986,-0.3500000000000014,348145,475496,202736,272760,-99546
2018-06-24,45.16,45.85,44.05,1.8000000000000043,-0.3500000000000014,45.638,46.1,45.35,0.75,-0.3999999999999986,44.379999999999995,44.9,43.3,1.6000000000000014,0.04999999999999716,44.92,45.25,44.2,1.0499999999999972,-0.10000000000000142,269034,327214,242508,84706,-20209
2018-07-01,46.337500000000006,47.45,44.7,2.75,2.75,47.3625,48.25,46.45,1.7999999999999972,1.7999999999999972,46.0375,47.45,44.2,3.25,3.25,47.075,48.15,46.35,1.7999999999999972,1.7999999999999972,204024,258252,109631,148621,-44645
