Date,Global X MSCI Argentina_Open_average,Global X MSCI Argentina_Open_max,Global X MSCI Argentina_Open_min,Global X MSCI Argentina_Open_volatility,Global X MSCI Argentina_Open_change,Global X MSCI Argentina_High_average,Global X MSCI Argentina_High_max,Global X MSCI Argentina_High_min,Global X MSCI Argentina_High_volatility,Global X MSCI Argentina_High_change,Global X MSCI Argentina_Low_average,Global X MSCI Argentina_Low_max,Global X MSCI Argentina_Low_min,Global X MSCI Argentina_Low_volatility,Global X MSCI Argentina_Low_change,Global X MSCI Argentina_Close_average,Global X MSCI Argentina_Close_max,Global X MSCI Argentina_Close_min,Global X MSCI Argentina_Close_volatility,Global X MSCI Argentina_Close_change
2018-09-02,25.69,25.69,25.69,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2018-09-09,25.21,25.21,25.21,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2018-09-16,27.63,27.63,27.63,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.26,27.26,27.26,0.0,0.0
2018-09-23,26.76,26.76,26.76,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2018-09-30,25.87,25.87,25.87,0.0,0.0,26.51,26.51,26.51,0.0,0.0,25.87,25.87,25.87,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2018-10-07,25.0,25.0,25.0,0.0,0.0,25.43,25.43,25.43,0.0,0.0,24.89,24.89,24.89,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2018-10-14,24.87,24.87,24.87,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2018-10-21,24.67,24.67,24.67,0.0,0.0,24.87,24.87,24.87,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2018-10-28,27.05,27.05,27.05,0.0,0.0,27.17,27.17,27.17,0.0,0.0,26.89,26.89,26.89,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2018-11-04,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2018-11-11,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2018-11-18,25.14,25.14,25.14,0.0,0.0,25.24,25.24,25.24,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2018-11-25,26.22,26.22,26.22,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.53,26.53,26.53,0.0,0.0
2018-12-02,25.19,25.19,25.19,0.0,0.0,25.47,25.47,25.47,0.0,0.0,24.84,24.84,24.84,0.0,0.0,25.03,25.03,25.03,0.0,0.0
2018-12-09,24.52,24.52,24.52,0.0,0.0,24.52,24.52,24.52,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2018-12-16,22.47,22.47,22.47,0.0,0.0,22.52,22.52,22.52,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.88,21.88,21.88,0.0,0.0
2018-12-23,23.26,23.26,23.26,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.47,23.47,23.47,0.0,0.0
2018-12-30,24.79,24.79,24.79,0.0,0.0,25.33,25.33,25.33,0.0,0.0,24.79,24.79,24.79,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2019-01-06,26.0,26.0,26.0,0.0,0.0,26.34,26.34,26.34,0.0,0.0,25.8,25.8,25.8,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2019-01-13,26.38,26.38,26.38,0.0,0.0,26.81,26.81,26.81,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-01-20,26.67,26.67,26.67,0.0,0.0,27.17,27.17,27.17,0.0,0.0,26.55,26.55,26.55,0.0,0.0,27.09,27.09,27.09,0.0,0.0
2019-01-27,27.94,27.94,27.94,0.0,0.0,28.31,28.31,28.31,0.0,0.0,27.68,27.68,27.68,0.0,0.0,28.31,28.31,28.31,0.0,0.0
2019-02-03,27.29,27.29,27.29,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.46,27.46,27.46,0.0,0.0
2019-02-10,27.91,27.91,27.91,0.0,0.0,28.06,28.06,28.06,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.74,27.74,27.74,0.0,0.0
2019-02-17,27.82,27.82,27.82,0.0,0.0,28.01,28.01,28.01,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2019-02-24,27.73,27.73,27.73,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.66,27.66,27.66,0.0,0.0
2019-03-03,27.18,27.18,27.18,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.96,27.96,27.96,0.0,0.0
2019-03-10,28.62,28.62,28.62,0.0,0.0,28.96,28.96,28.96,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.92,28.92,28.92,0.0,0.0
2019-03-17,27.84,27.84,27.84,0.0,0.0,28.28,28.28,28.28,0.0,0.0,27.82,27.82,27.82,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2019-03-24,28.0,28.0,28.0,0.0,0.0,28.28,28.28,28.28,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2019-03-31,27.43,27.43,27.43,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.81,27.81,27.81,0.0,0.0
2019-04-07,27.59,27.59,27.59,0.0,0.0,28.11,28.11,28.11,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2019-04-14,27.11,27.11,27.11,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.22,27.22,27.22,0.0,0.0
2019-04-21,25.95,25.95,25.95,0.0,0.0,26.1,26.1,26.1,0.0,0.0,25.78,25.78,25.78,0.0,0.0,26.07,26.07,26.07,0.0,0.0
2019-04-28,27.57,27.57,27.57,0.0,0.0,28.26,28.26,28.26,0.0,0.0,27.47,27.47,27.47,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2019-05-05,27.23,27.23,27.23,0.0,0.0,27.25,27.25,27.25,0.0,0.0,26.97,26.97,26.97,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2019-05-12,27.9,27.9,27.9,0.0,0.0,28.02,28.02,28.02,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2019-05-19,28.43,28.43,28.43,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.72,28.72,28.72,0.0,0.0
2019-05-26,28.28,28.28,28.28,0.0,0.0,28.44,28.44,28.44,0.0,0.0,27.99,27.99,27.99,0.0,0.0,28.15,28.15,28.15,0.0,0.0
2019-06-02,29.52,29.52,29.52,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-06-09,31.43,31.43,31.43,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2019-06-16,32.21,32.21,32.21,0.0,0.0,32.4,32.4,32.4,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2019-06-23,32.71,32.71,32.71,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2019-06-30,32.82,32.82,32.82,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2019-07-07,33.89,33.89,33.89,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.01,33.01,33.01,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2019-07-14,32.43,32.43,32.43,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.04,32.04,32.04,0.0,0.0
2019-07-21,33.07,33.07,33.07,0.0,0.0,33.31,33.31,33.31,0.0,0.0,32.79,32.79,32.79,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2019-07-28,30.99,30.99,30.99,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2019-08-04,26.61,26.61,26.61,0.0,0.0,26.8,26.8,26.8,0.0,0.0,23.71,23.71,23.71,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2019-08-11,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2019-08-18,24.02,24.02,24.02,0.0,0.0,24.1,24.1,24.1,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2019-08-25,23.02,23.02,23.02,0.0,0.0,23.02,23.02,23.02,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-09-01,23.38,23.38,23.38,0.0,0.0,23.48,23.48,23.48,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-09-08,22.6,22.6,22.6,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2019-09-15,22.71,22.71,22.71,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-09-22,22.88,22.88,22.88,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.81,22.81,22.81,0.0,0.0
2019-09-29,23.04,23.04,23.04,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.02,23.02,23.02,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2019-10-06,23.0,23.0,23.0,0.0,0.0,23.05,23.05,23.05,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2019-10-13,22.65,22.65,22.65,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2019-10-20,22.59,22.59,22.59,0.0,0.0,22.75,22.75,22.75,0.0,0.0,21.96,21.96,21.96,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-10-27,21.99,21.99,21.99,0.0,0.0,22.2,22.2,22.2,0.0,0.0,21.99,21.99,21.99,0.0,0.0,22.14,22.14,22.14,0.0,0.0
2019-11-03,21.72,21.72,21.72,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-11-10,22.22,22.22,22.22,0.0,0.0,22.22,22.22,22.22,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2019-11-17,22.99,22.99,22.99,0.0,0.0,23.33,23.33,23.33,0.0,0.0,22.82,22.82,22.82,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2019-11-24,23.65,23.65,23.65,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2019-12-01,24.08,24.08,24.08,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2019-12-08,25.11,25.11,25.11,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2019-12-15,26.07,26.07,26.07,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2019-12-22,27.22,27.22,27.22,0.0,0.0,27.39,27.39,27.39,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2019-12-29,26.28,26.28,26.28,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.37,26.37,26.37,0.0,0.0
