Date,CGEN_Open_average,CGEN_Open_max,CGEN_Open_min,CGEN_Open_volatility,CGEN_Open_change,CGEN_High_average,CGEN_High_max,CGEN_High_min,CGEN_High_volatility,CGEN_High_change,CGEN_Low_average,CGEN_Low_max,CGEN_Low_min,CGEN_Low_volatility,CGEN_Low_change,CGEN_Close_average,CGEN_Close_max,CGEN_Close_min,CGEN_Close_volatility,CGEN_Close_change,CGEN_Volume_average,CGEN_Volume_max,CGEN_Volume_min,CGEN_Volume_volatility,CGEN_Volume_change
2018-01-14,2.9,3.4,2.6,0.7999999999999998,0.25,3.17,3.65,2.75,0.8999999999999999,0.5499999999999998,2.726,3.0,2.5,0.5,0.5,2.924,3.25,2.5,0.75,0.6200000000000001,341308,716097,150190,565907,-3450
2018-01-21,3.18,3.25,3.1,0.1499999999999999,-0.04999999999999982,3.31,3.45,3.25,0.20000000000000018,0.20000000000000018,3.11,3.15,3.1,0.04999999999999982,0.0,3.224,3.3,3.17,0.1299999999999999,0.09999999999999964,224807,302901,156556,146345,-17325
2018-01-28,2.92,3.25,2.65,0.6000000000000001,-0.6000000000000001,2.96,3.35,2.7,0.6499999999999999,-0.6499999999999999,2.74,3.1,2.45,0.6499999999999999,-0.6499999999999999,2.82,3.15,2.55,0.6000000000000001,-0.6000000000000001,293241,523739,193110,330629,48553
2018-02-04,2.61,2.7,2.45,0.25,0.25,2.74,2.85,2.7,0.1499999999999999,0.1499999999999999,2.484,2.55,2.42,0.1299999999999999,0.1299999999999999,2.654,2.7,2.55,0.15000000000000036,0.050000000000000266,233094,301244,179671,121573,-121573
2018-02-11,2.9125,3.1,2.65,0.4500000000000002,0.3500000000000001,3.0925000000000002,3.2,2.95,0.25,0.16999999999999993,2.8625,3.0,2.65,0.3500000000000001,0.3500000000000001,3.025,3.1,2.9,0.20000000000000018,0.20000000000000018,244136,357852,140065,217787,-217787
2018-02-18,3.23,3.4,3.05,0.3500000000000001,0.3500000000000001,3.56,4.11,3.19,0.9200000000000004,0.9200000000000004,3.23,3.4,3.05,0.3500000000000001,0.3500000000000001,3.4,3.95,3.05,0.9000000000000004,0.9000000000000004,353706,758218,147863,610355,472783
2018-02-25,3.88,4.05,3.75,0.2999999999999998,-0.20000000000000018,4.09,4.15,4.0,0.15000000000000036,0.10000000000000053,3.73,3.8,3.65,0.1499999999999999,-0.04999999999999982,3.886,4.0,3.8,0.20000000000000018,0.16999999999999993,351230,595717,236323,359394,290044
2018-03-04,4.05,4.15,3.9,0.25000000000000044,0.0,4.16,4.4,3.95,0.4500000000000002,0.20000000000000018,3.9,4.05,3.8,0.25,0.19999999999999973,4.01,4.1,3.9,0.19999999999999973,0.14999999999999947,417867,634109,269610,364499,167541
2018-03-11,4.35,4.5,4.15,0.34999999999999964,0.14999999999999947,4.454,4.72,4.35,0.3700000000000001,0.0,4.19,4.3,4.05,0.25,0.10000000000000053,4.31,4.4,4.2,0.20000000000000018,-0.09999999999999964,357765,623615,188534,435081,-282614
2018-03-18,4.140000000000001,4.2,4.05,0.15000000000000036,-0.15000000000000036,4.2459999999999996,4.3,4.08,0.21999999999999975,-0.21999999999999975,3.9739999999999998,4.12,3.6,0.52,-0.44999999999999973,4.13,4.25,4.0,0.25,-0.15000000000000036,205875,328594,77410,251184,16481
2018-03-25,4.2625,5.0,3.9,1.1,0.9500000000000002,4.4825,5.0,4.1,0.9000000000000004,0.9000000000000004,3.975,4.15,3.75,0.40000000000000036,0.25000000000000044,4.1625,4.45,3.95,0.5,0.2999999999999998,746326,1748487,137333,1611154,1611154
2018-04-01,4.41,4.75,4.2,0.5499999999999998,0.09999999999999964,4.734,5.0,4.48,0.5199999999999996,0.21999999999999975,4.264,4.43,4.15,0.27999999999999936,0.0699999999999994,4.45,4.7,4.25,0.4500000000000002,0.15000000000000036,353067,463720,271573,192147,-34915
2018-04-08,4.47,4.5,4.4,0.09999999999999964,-0.04999999999999982,4.556,4.6,4.5,0.09999999999999964,-0.09999999999999964,4.376,4.45,4.25,0.20000000000000018,-0.15000000000000036,4.46,4.5,4.3,0.20000000000000018,-0.20000000000000018,175430,228686,123233,105453,-73651
2018-04-15,4.26,4.45,4.05,0.40000000000000036,-0.40000000000000036,4.36,4.5,4.15,0.34999999999999964,-0.34999999999999964,4.0600000000000005,4.2,3.9,0.30000000000000027,-0.25000000000000044,4.18,4.35,4.0,0.34999999999999964,-0.15000000000000036,189043,257791,134546,123245,39386
2018-04-22,3.9,4.1,3.6,0.49999999999999956,-0.49999999999999956,3.964,4.2,3.7,0.5,-0.5,3.74,4.1,3.45,0.6499999999999995,-0.6499999999999995,3.7800000000000002,4.15,3.5,0.6500000000000004,-0.6500000000000004,219643,403423,99566,303857,-68768
2018-04-29,3.47,3.6,3.3,0.30000000000000027,0.0,3.59,3.65,3.5,0.1499999999999999,0.10000000000000009,3.36,3.45,3.3,0.15000000000000036,0.10000000000000009,3.47,3.6,3.35,0.25,0.10000000000000009,191084,299358,132441,166917,-83984
2018-05-06,3.42,3.5,3.35,0.1499999999999999,-0.10000000000000009,3.5300000000000002,3.75,3.45,0.2999999999999998,0.0,3.292,3.35,3.25,0.10000000000000009,-0.04999999999999982,3.356,3.45,3.3,0.15000000000000036,-0.03000000000000025,185159,318182,125132,193050,66071
2018-05-13,3.35,3.4,3.3,0.10000000000000009,0.0,3.43,3.55,3.35,0.19999999999999973,-0.10000000000000009,3.25,3.35,3.1,0.25,-0.25,3.28,3.4,3.15,0.25,-0.25,238464,286975,126001,160974,132777
2018-05-20,3.175,3.25,3.1,0.1499999999999999,0.04999999999999982,3.3,3.35,3.25,0.10000000000000009,0.10000000000000009,3.15,3.25,3.1,0.1499999999999999,0.1499999999999999,3.2375,3.35,3.15,0.20000000000000018,0.20000000000000018,200049,492648,77248,415400,-415400
2018-05-27,3.65,3.85,3.3,0.5500000000000003,0.5500000000000003,3.796,3.98,3.55,0.43000000000000016,0.30000000000000027,3.53,3.7,3.3,0.40000000000000036,0.20000000000000018,3.66,3.75,3.5,0.25,0.20000000000000018,272353,322184,233110,89074,261
2018-06-03,3.77,3.9,3.65,0.25,0.04999999999999982,3.834,3.92,3.75,0.16999999999999993,-0.04999999999999982,3.65,3.75,3.6,0.1499999999999999,0.04999999999999982,3.728,3.85,3.62,0.22999999999999998,0.04999999999999982,170941,308168,46986,261182,-144219
2018-06-10,3.89,4.05,3.7,0.34999999999999964,0.09999999999999964,3.9979999999999998,4.05,3.9,0.1499999999999999,-0.050000000000000266,3.77,3.9,3.7,0.19999999999999973,0.0,3.886,4.0,3.75,0.25,-0.1299999999999999,246207,422284,130154,292130,232707
2018-06-17,3.79,3.95,3.65,0.30000000000000027,-0.10000000000000009,3.86,4.05,3.66,0.3899999999999997,-0.13999999999999968,3.62,3.7,3.5,0.20000000000000018,-0.1499999999999999,3.724,3.95,3.52,0.43000000000000016,-0.18000000000000016,342071,482205,250006,232199,181528
2018-06-24,3.48,3.7,3.25,0.4500000000000002,0.15000000000000036,3.53,3.75,3.35,0.3999999999999999,0.10000000000000009,3.28,3.4,3.2,0.19999999999999973,0.1499999999999999,3.384,3.6,3.27,0.33000000000000007,-0.1499999999999999,310744,745062,111847,633215,411302
2018-07-01,3.325,3.45,3.25,0.20000000000000018,-0.15000000000000036,3.3825000000000003,3.5,3.33,0.16999999999999993,-0.1499999999999999,3.125,3.25,3.05,0.20000000000000018,-0.1499999999999999,3.2125,3.3,3.1,0.19999999999999973,-0.1499999999999999,294893,327869,227884,99985,82561
2018-07-08,3.2,3.3,3.15,0.1499999999999999,0.09999999999999964,3.29,3.4,3.2,0.19999999999999973,0.19999999999999973,3.12,3.15,3.1,0.04999999999999982,0.04999999999999982,3.21,3.3,3.15,0.1499999999999999,0.0,146192,233132,92682,140450,89629
2018-07-15,3.33,3.5,3.2,0.2999999999999998,0.1499999999999999,3.426,3.52,3.25,0.27,0.20000000000000018,3.24,3.35,3.1,0.25,0.20000000000000018,3.366,3.5,3.25,0.25,0.10000000000000009,155358,280438,53669,226769,-81017
2018-07-22,3.336,3.45,3.2,0.25,-0.25,3.366,3.45,3.25,0.20000000000000018,-0.20000000000000018,3.2399999999999998,3.35,3.15,0.20000000000000018,-0.20000000000000018,3.276,3.38,3.15,0.22999999999999998,-0.20000000000000018,108257,136023,81941,54082,48119
2018-07-29,3.18,3.2,3.15,0.050000000000000266,0.0,3.2359999999999998,3.3,3.15,0.1499999999999999,-0.1499999999999999,3.12,3.15,3.1,0.04999999999999982,-0.04999999999999982,3.15,3.2,3.1,0.10000000000000009,0.0,145959,179280,113741,65539,-49172
2018-08-05,3.1,3.15,3.05,0.10000000000000009,-0.050000000000000266,3.144,3.2,3.1,0.10000000000000009,-0.10000000000000009,3.04,3.1,3.0,0.10000000000000009,-0.10000000000000009,3.08,3.15,3.0,0.1499999999999999,-0.10000000000000009,80906,182043,41481,140562,-28080
2018-08-12,3.23,3.5,3.05,0.4500000000000002,0.4500000000000002,3.43,3.65,3.15,0.5,0.4500000000000002,3.21,3.5,3.05,0.4500000000000002,0.4500000000000002,3.34,3.6,3.05,0.5500000000000003,0.5500000000000003,164611,218750,74609,144141,58090
2018-08-19,3.5500000000000003,3.7,3.45,0.25,0.050000000000000266,3.62,3.75,3.5,0.25,0.10000000000000009,3.44,3.6,3.35,0.25,0.1499999999999999,3.5500000000000003,3.75,3.45,0.2999999999999998,0.25,138194,211309,82081,129228,30164
2018-08-26,3.85,4.0,3.75,0.25,0.25,3.9875,4.1,3.8,0.2999999999999998,0.2999999999999998,3.75,3.9,3.65,0.25,0.25,3.9,4.05,3.75,0.2999999999999998,0.1499999999999999,184671,213233,157630,55603,20402
2018-09-02,3.9,3.95,3.8,0.15000000000000036,0.050000000000000266,3.97,4.0,3.95,0.04999999999999982,0.0,3.76,3.85,3.65,0.20000000000000018,0.10000000000000009,3.926,4.0,3.88,0.1200000000000001,0.04999999999999982,157724,204878,125931,78947,32251
2018-09-09,3.9,3.95,3.85,0.10000000000000009,-0.050000000000000266,3.9499999999999997,4.1,3.9,0.19999999999999973,-0.19999999999999973,3.774,3.85,3.75,0.10000000000000009,-0.10000000000000009,3.86,3.9,3.8,0.10000000000000009,-0.10000000000000009,151092,302219,73054,229165,-140855
2018-09-16,3.91,4.0,3.8,0.20000000000000018,0.15000000000000036,3.96,4.0,3.9,0.10000000000000009,0.050000000000000266,3.81,3.85,3.75,0.10000000000000009,0.10000000000000009,3.89,3.95,3.8,0.15000000000000036,0.04999999999999982,107039,137431,53490,83941,-79363
2018-09-23,3.816,3.85,3.75,0.10000000000000009,0.0,3.868,3.9,3.8,0.10000000000000009,-0.009999999999999787,3.704,3.8,3.47,0.3299999999999996,-0.3299999999999996,3.77,3.85,3.6,0.25,-0.25,85601,181702,34706,146996,98626
2018-09-30,3.472,3.6,3.31,0.29000000000000004,-0.16999999999999993,3.534,3.63,3.36,0.27,-0.2400000000000002,3.354,3.48,3.16,0.31999999999999984,-0.31999999999999984,3.446,3.63,3.29,0.33999999999999986,-0.1599999999999997,126474,157228,78598,78630,10695
2018-10-07,3.528,3.96,3.33,0.6299999999999999,0.06999999999999984,3.62,4.0,3.46,0.54,0.10000000000000009,3.292,3.35,3.24,0.10999999999999988,0.03000000000000025,3.42,3.55,3.25,0.2999999999999998,0.09999999999999964,977268,3873714,86166,3787548,251028
2018-10-14,3.642,3.79,3.55,0.2400000000000002,0.08000000000000007,3.75,3.83,3.7,0.1299999999999999,0.0,3.492,3.61,3.4,0.20999999999999996,-0.050000000000000266,3.63,3.8,3.45,0.34999999999999964,-0.1499999999999999,249625,440001,119683,320318,-318036
2018-10-21,3.144,3.4,2.87,0.5299999999999998,-0.3500000000000001,3.2560000000000002,3.43,3.12,0.31000000000000005,-0.31000000000000005,2.968,3.3,2.8,0.5,-0.5,3.058,3.34,2.9,0.43999999999999995,-0.43999999999999995,193976,273547,120963,152584,30606
2018-10-28,3.016,3.1,2.9,0.20000000000000018,0.20000000000000018,3.08,3.14,2.95,0.18999999999999995,0.16999999999999993,2.906,3.01,2.76,0.25,0.1900000000000004,3.046,3.09,2.93,0.1599999999999997,0.1499999999999999,168012,304346,93139,211207,-73580
2018-11-04,3.298,3.55,3.08,0.46999999999999975,0.22999999999999998,3.396,3.59,3.08,0.5099999999999998,0.22999999999999998,3.142,3.37,2.9,0.4700000000000002,0.1499999999999999,3.2920000000000003,3.52,3.08,0.43999999999999995,0.06000000000000005,201091,452220,100876,351344,-72174
2018-11-11,3.232,3.35,3.07,0.28000000000000025,0.2200000000000002,3.36,3.53,3.27,0.2599999999999998,0.029999999999999805,3.142,3.26,3.03,0.22999999999999998,-0.010000000000000231,3.254,3.41,3.1,0.31000000000000005,-0.08999999999999986,120003,179853,51964,127889,25647
2018-11-18,3.1175,3.2,3.05,0.15000000000000036,0.15000000000000036,3.2325,3.27,3.21,0.06000000000000005,0.029999999999999805,3.09,3.15,3.05,0.10000000000000009,0.10000000000000009,3.1625,3.25,3.09,0.16000000000000014,0.10999999999999988,77794,160013,19959,140054,-65621
2018-11-25,3.3360000000000003,3.43,3.18,0.25,0.25,3.4699999999999998,3.57,3.36,0.20999999999999996,0.13999999999999968,3.258,3.35,3.16,0.18999999999999995,0.1599999999999997,3.418,3.52,3.33,0.18999999999999995,0.18000000000000016,115990,140694,70460,70234,4211
