Date,JBT_Open_average,JBT_Open_max,JBT_Open_min,JBT_Open_volatility,JBT_Open_change,JBT_High_average,JBT_High_max,JBT_High_min,JBT_High_volatility,JBT_High_change,JBT_Low_average,JBT_Low_max,JBT_Low_min,JBT_Low_volatility,JBT_Low_change,JBT_Close_average,JBT_Close_max,JBT_Close_min,JBT_Close_volatility,JBT_Close_change,JBT_Volume_average,JBT_Volume_max,JBT_Volume_min,JBT_Volume_volatility,JBT_Volume_change
2018-01-14,113.35000000000001,115.7,111.95,3.75,2.799999999999997,114.57,116.05,112.75,3.299999999999997,1.8499999999999943,112.43,113.7,111.05,2.6500000000000057,2.25,113.67,115.75,111.6,4.150000000000006,3.0,109988,134444,91709,42735,-19514
2018-01-21,115.54,116.2,114.75,1.4500000000000028,1.4500000000000028,116.52,117.4,115.8,1.6000000000000085,1.6000000000000085,114.42999999999999,115.72,113.05,2.6700000000000017,1.4399999999999977,115.47999999999999,116.35,114.6,1.75,1.75,93166,141580,59948,81632,-52399
2018-01-28,114.75,116.1,113.65,2.4499999999999886,-1.0,115.876,116.83,114.4,2.4299999999999926,-1.5499999999999972,112.7,114.5,108.9,5.599999999999994,-5.599999999999994,113.76,116.5,109.0,7.5,-6.599999999999994,118142,155204,77600,77604,66497
2018-02-04,109.24,110.4,106.75,3.6500000000000057,3.6500000000000057,111.03,112.2,109.55,2.6500000000000057,2.6500000000000057,107.79599999999999,109.08,105.1,3.980000000000004,3.980000000000004,109.95,111.3,109.1,2.200000000000003,2.200000000000003,139329,200876,85797,115079,-65163
2018-02-11,113.575,116.35,110.5,5.849999999999994,5.849999999999994,116.1625,119.45,112.7,6.75,6.75,112.9875,116.35,109.7,6.6499999999999915,6.6499999999999915,115.7375,118.85,112.65,6.199999999999989,6.199999999999989,91582,105747,76470,29277,21518
2018-02-18,119.64,121.5,117.8,3.700000000000003,3.299999999999997,121.34,122.65,119.05,3.6000000000000085,3.6000000000000085,118.696,120.8,117.38,3.4200000000000017,3.4200000000000017,120.37,122.3,117.95,4.349999999999994,4.349999999999994,171570,219234,118749,100485,21468
2018-02-25,112.89,119.95,109.6,10.350000000000009,-8.5,114.404,119.95,111.9,8.049999999999997,-7.549999999999997,109.8,110.75,108.45,2.299999999999997,-0.25,111.14,111.7,110.3,1.4000000000000057,-0.20000000000000284,261539,458142,182908,275234,-266384
2018-03-04,114.35000000000001,117.65,112.25,5.400000000000006,5.400000000000006,115.81400000000001,119.4,113.62,5.780000000000001,5.6000000000000085,113.78,117.55,111.4,6.1499999999999915,6.1499999999999915,115.53999999999999,119.25,113.3,5.950000000000003,5.75,152912,301770,91520,210250,-80103
2018-03-11,120.56,121.3,120.0,1.2999999999999972,1.2999999999999972,121.39,122.05,120.85,1.2000000000000028,0.45000000000000284,118.996,119.45,118.6,0.8500000000000085,-0.8500000000000085,120.31,121.8,119.4,2.3999999999999915,-0.6999999999999886,159004,333432,88867,244565,71072
2018-03-18,117.83,120.15,115.0,5.150000000000006,-4.400000000000006,118.494,120.8,115.35,5.450000000000003,-5.450000000000003,115.96000000000001,119.4,112.5,6.900000000000006,-6.900000000000006,116.71,120.05,113.05,7.0,-4.849999999999994,122600,156670,67451,89219,1006
2018-03-25,113.3375,115.55,111.05,4.5,-2.5999999999999943,114.2375,115.7,112.95,2.75,-2.75,110.4375,113.1,107.5,5.599999999999994,-5.599999999999994,111.3875,113.7,108.1,5.6000000000000085,-5.6000000000000085,197146,239976,139989,99987,99987
2018-04-01,110.44,112.25,108.1,4.150000000000006,3.5,111.91,113.5,109.95,3.549999999999997,2.200000000000003,109.086,110.4,107.65,2.75,1.7700000000000102,110.76,113.4,109.75,3.6500000000000057,0.09999999999999432,183486,354306,78048,276258,-161988
