Date,LH_Open_average,LH_Open_max,LH_Open_min,LH_Open_volatility,LH_Open_change,LH_High_average,LH_High_max,LH_High_min,LH_High_volatility,LH_High_change,LH_Low_average,LH_Low_max,LH_Low_min,LH_Low_volatility,LH_Low_change,LH_Close_average,LH_Close_max,LH_Close_min,LH_Close_volatility,LH_Close_change,LH_Volume_average,LH_Volume_max,LH_Volume_min,LH_Volume_volatility,LH_Volume_change
2018-01-14,172.92600000000002,174.68,171.58,3.0999999999999943,2.8499999999999943,174.106,176.27,172.43,3.8400000000000034,3.8400000000000034,172.32999999999998,174.17,170.85,3.319999999999993,3.319999999999993,173.482,176.26,171.0,5.259999999999991,5.259999999999991,456654,637507,302478,335029,-194524
2018-01-21,176.394,179.51,174.75,4.759999999999991,3.859999999999985,177.71200000000002,181.72,175.75,5.969999999999999,5.22999999999999,175.342,177.81,174.08,3.7299999999999898,2.4399999999999977,175.97,178.11,174.71,3.4000000000000057,2.3300000000000125,632787,1042400,426926,615474,143052
2018-01-28,174.082,177.68,169.72,7.960000000000008,-7.449999999999989,174.886,178.15,170.97,7.180000000000007,-7.180000000000007,170.572,174.78,163.22,11.560000000000002,-11.560000000000002,171.578,177.47,163.22,14.25,-14.25,682970,903247,550894,352353,352353
2018-02-04,167.106,169.29,161.38,7.909999999999997,7.5,171.148,174.84,169.48,5.360000000000014,0.4899999999999807,165.054,168.57,160.28,8.289999999999992,6.180000000000007,168.072,169.66,165.46,4.199999999999989,-0.1799999999999784,1031326,1337867,732490,605377,-605377
2018-02-11,171.25,173.68,167.75,5.930000000000007,5.930000000000007,174.48000000000002,179.0,172.05,6.949999999999989,6.949999999999989,170.39249999999998,172.89,167.18,5.7099999999999795,5.7099999999999795,173.8625,177.79,171.01,6.780000000000001,6.780000000000001,621718,800478,478400,322078,163696
2018-02-18,174.35399999999998,177.16,172.28,4.8799999999999955,-3.5200000000000102,175.53,178.19,172.48,5.710000000000008,-2.6899999999999977,172.136,174.15,169.78,4.3700000000000045,-1.6200000000000045,173.318,174.84,171.21,3.6299999999999955,0.4300000000000068,690238,973235,429383,543852,-232595
2018-02-25,173.0,176.74,169.58,7.159999999999997,-3.6299999999999955,174.876,177.97,172.61,5.359999999999985,-1.8799999999999955,170.808,173.64,167.82,5.819999999999993,-3.339999999999975,172.92,175.34,170.34,5.0,-1.3499999999999943,602791,789511,324665,464846,-176048
2018-03-04,173.484,175.5,171.44,4.060000000000002,1.0200000000000102,174.62,176.54,173.1,3.4399999999999977,2.0600000000000023,172.108,174.94,170.02,4.9199999999999875,2.8700000000000045,173.666,175.75,171.45,4.300000000000011,2.890000000000015,739851,977655,473753,503902,-127153
2018-03-11,174.724,176.62,173.62,3.0,-3.0,175.324,176.63,173.62,3.009999999999991,-3.009999999999991,172.948,174.37,169.83,4.539999999999992,-4.539999999999992,173.448,174.65,170.58,4.069999999999993,-4.069999999999993,624572,710666,402745,307921,2026
2018-03-18,168.204,170.92,164.43,6.489999999999981,-6.489999999999981,168.852,171.55,164.94,6.610000000000014,-6.340000000000003,165.774,169.91,161.68,8.22999999999999,-8.22999999999999,166.6,170.5,162.49,8.009999999999991,-5.759999999999991,579744,880663,342296,538367,36462
2018-03-25,163.3175,165.54,162.25,3.289999999999992,-3.269999999999982,164.2825,166.42,163.19,3.2299999999999898,-3.2299999999999898,160.13,161.69,158.25,3.4399999999999977,-3.4399999999999977,161.585,162.73,160.33,2.3999999999999773,-2.3999999999999773,965098,1287558,662887,624671,624671
2018-04-01,162.766,164.43,161.44,2.990000000000009,0.7599999999999909,164.946,166.21,164.21,2.0,0.5699999999999932,161.316,163.81,159.86,3.9499999999999886,1.3100000000000023,163.332,165.06,161.65,3.4099999999999966,-0.8300000000000125,657046,897451,534689,362762,-299958
2018-04-08,165.01,166.02,163.48,2.5400000000000205,1.3600000000000136,166.276,167.51,165.43,2.079999999999984,1.5900000000000034,163.994,165.62,162.91,2.710000000000008,2.710000000000008,165.106,166.5,164.17,2.3300000000000125,1.3600000000000136,671992,938948,479318,459630,54878
2018-04-15,167.05599999999998,167.98,165.5,2.4799999999999898,-2.4099999999999966,168.144,168.92,166.77,2.1499999999999773,-1.2299999999999898,165.664,166.75,164.55,2.1999999999999886,-1.049999999999983,166.886,168.26,165.17,3.0900000000000034,-0.1599999999999966,740296,969096,618045,351051,-94649
2018-04-22,169.73,175.37,161.12,14.25,8.620000000000005,173.408,175.49,168.47,7.02000000000001,7.02000000000001,168.162,172.14,161.12,11.019999999999982,5.1699999999999875,171.308,174.52,166.08,8.439999999999998,4.6699999999999875,1019924,1573937,736073,837864,-65849
2018-04-29,170.838,172.57,168.92,3.6500000000000057,-1.0900000000000034,172.162,173.95,170.49,3.4599999999999795,-1.1599999999999966,168.9,170.48,166.78,3.6999999999999886,0.6999999999999886,170.774,171.3,169.64,1.660000000000025,0.2300000000000182,668905,929962,470386,459576,-459576
2018-05-06,172.792,175.77,170.37,5.400000000000006,4.719999999999999,174.442,177.63,171.53,6.099999999999994,6.099999999999994,172.084,175.49,169.26,6.230000000000018,5.850000000000023,173.788,177.14,170.0,7.139999999999986,7.139999999999986,599864,909952,434737,475215,-404396
2018-05-13,176.546,176.85,176.19,0.6599999999999966,0.6599999999999966,177.53,178.59,176.89,1.700000000000017,1.3799999999999955,175.692,176.36,175.17,1.1900000000000261,1.0,176.578,177.68,175.83,1.8499999999999943,1.8499999999999943,690448,1220332,515692,704640,55769
2018-05-20,176.73,178.39,175.53,2.859999999999985,-1.299999999999983,178.82999999999998,184.33,176.04,8.29000000000002,5.940000000000026,175.4975,176.96,174.2,2.7600000000000193,0.5,177.445,182.14,175.4,6.739999999999981,5.469999999999999,745166,1513434,356303,1157131,1077393
2018-05-27,181.86599999999999,183.64,180.68,2.9599999999999795,2.3799999999999955,183.038,183.94,182.23,1.710000000000008,1.710000000000008,179.904,181.69,177.84,3.8499999999999943,3.8499999999999943,181.85,183.08,180.11,2.969999999999999,2.9399999999999977,805481,1490211,538460,951751,-951751
2018-06-03,184.454,186.79,182.37,4.4199999999999875,4.4199999999999875,186.528,190.35,183.23,7.1200000000000045,7.1200000000000045,182.806,185.56,180.53,5.030000000000001,5.030000000000001,185.366,188.95,182.35,6.599999999999994,6.599999999999994,684163,1126634,507040,619594,145193
2018-06-10,188.492,189.83,187.84,1.990000000000009,-0.7400000000000091,189.468,190.07,188.72,1.3499999999999943,-1.1699999999999875,186.698,187.47,184.56,2.9099999999999966,-2.8899999999999864,187.986,189.41,185.91,3.5,-3.069999999999993,762311,1032494,514660,517834,256674
2018-06-17,187.258,189.09,184.96,4.1299999999999955,4.1299999999999955,188.4,190.0,187.33,2.6699999999999875,2.5999999999999943,186.088,187.44,184.39,3.0500000000000114,1.920000000000016,187.74,189.13,187.17,1.960000000000008,0.19999999999998863,704408,863604,550416,313188,205042
2018-06-24,180.896,187.38,178.35,9.030000000000001,-8.400000000000006,182.2,187.7,179.8,7.899999999999977,-6.689999999999998,178.46,182.99,176.18,6.810000000000002,-5.3700000000000045,180.486,183.23,179.39,3.8400000000000034,-2.4499999999999886,807144,1129789,475773,654016,-541937
2018-07-01,181.3025,182.65,180.25,2.4000000000000057,1.5300000000000011,182.1525,182.95,181.17,1.7800000000000011,0.6399999999999864,180.3225,181.56,179.31,2.25,2.0,181.0425,182.13,179.91,2.219999999999999,2.219999999999999,540667,709249,354862,354387,354387
2018-07-08,184.922,187.22,182.71,4.509999999999991,4.509999999999991,186.404,187.57,184.79,2.780000000000001,2.6599999999999966,184.248,185.8,182.2,3.6000000000000227,3.6000000000000227,185.722,187.21,184.46,2.75,1.9399999999999977,438632,521125,390327,130798,-78979
2018-07-15,185.618,186.73,184.73,2.0,1.259999999999991,187.464,188.65,186.24,2.4099999999999966,2.4099999999999966,184.648,185.76,183.15,2.609999999999985,2.5600000000000023,186.592,188.27,184.85,3.420000000000016,3.420000000000016,631793,737596,475897,261699,31236
2018-07-22,179.48,185.71,174.0,11.710000000000008,-11.710000000000008,180.706,185.75,175.18,10.569999999999993,-10.569999999999993,175.446,182.71,172.32,10.390000000000015,-10.390000000000015,177.04999999999998,184.48,172.59,11.889999999999986,-11.889999999999986,1542715,2160159,879054,1281105,396710
2018-07-29,175.596,178.22,172.81,5.409999999999997,5.409999999999997,177.65,179.79,175.52,4.269999999999982,4.269999999999982,174.896,177.52,171.63,5.890000000000015,5.890000000000015,176.99,179.35,174.86,4.489999999999981,4.009999999999991,667072,853214,564467,288747,-256746
2018-08-05,179.814,180.61,179.23,1.3800000000000239,0.30000000000001137,180.99,181.5,180.37,1.1299999999999955,-1.1299999999999955,179.112,179.5,178.89,0.6100000000000136,-0.160000000000025,179.85,180.12,179.59,0.5300000000000011,-0.3499999999999943,522806,932245,292444,639801,-639801
2018-08-12,180.012,181.93,178.86,3.069999999999993,2.1599999999999966,181.414,182.75,179.69,3.0600000000000023,1.0600000000000023,178.712,179.73,177.88,1.8499999999999943,-1.2800000000000011,179.978,182.19,178.88,3.3100000000000023,-1.5699999999999932,554756,793275,242407,550868,349614
2018-08-19,176.822,178.7,175.0,3.6999999999999886,-3.6999999999999886,177.348,179.53,175.0,4.530000000000001,-4.530000000000001,175.28,176.81,173.2,3.6100000000000136,-3.6100000000000136,175.792,177.58,174.18,3.4000000000000057,-3.4000000000000057,717002,906237,448063,458174,158723
2018-08-26,173.615,174.52,172.36,2.1599999999999966,-1.8999999999999773,174.3525,175.59,173.42,2.170000000000016,-1.1800000000000068,172.79500000000002,173.8,172.01,1.7900000000000205,-0.8000000000000114,173.47750000000002,174.24,172.86,1.3799999999999955,-1.3700000000000045,604852,773530,471571,301959,150042
2018-09-02,169.766,172.55,168.01,4.5400000000000205,-4.5400000000000205,170.526,172.85,169.56,3.289999999999992,-3.039999999999992,168.094,169.02,167.1,1.920000000000016,-1.6000000000000227,168.864,169.71,167.67,2.0400000000000205,-0.2600000000000193,660232,742224,499057,243167,2636
2018-09-09,171.384,173.22,168.42,4.800000000000011,4.800000000000011,172.764,173.49,171.63,1.8600000000000136,1.8600000000000136,170.358,172.25,167.83,4.4199999999999875,3.2399999999999807,171.918,172.98,170.79,2.1899999999999977,0.5200000000000102,777015,1195897,520507,675390,-675390
2018-09-16,171.504,172.57,170.75,1.8199999999999932,0.30000000000001137,172.53199999999998,173.94,171.73,2.210000000000008,-0.30000000000001137,170.498,171.79,168.27,3.519999999999982,-2.1799999999999784,171.218,172.17,169.51,2.6599999999999966,-1.8100000000000023,780373,937698,644870,292828,111081
2018-09-23,171.35399999999998,174.23,170.0,4.22999999999999,4.22999999999999,173.09199999999998,174.84,171.83,3.009999999999991,2.640000000000015,170.86,172.83,170.0,2.8300000000000125,2.8300000000000125,171.85,173.68,170.54,3.140000000000015,2.8799999999999955,616901,779970,430661,349309,150422
