Date,PH_Open_average,PH_Open_max,PH_Open_min,PH_Open_volatility,PH_Open_change,PH_High_average,PH_High_max,PH_High_min,PH_High_volatility,PH_High_change,PH_Low_average,PH_Low_max,PH_Low_min,PH_Low_volatility,PH_Low_change,PH_Close_average,PH_Close_max,PH_Close_min,PH_Close_volatility,PH_Close_change,PH_Volume_average,PH_Volume_max,PH_Volume_min,PH_Volume_volatility,PH_Volume_change
2018-01-14,210.956,211.51,209.97,1.539999999999992,-1.1800000000000068,211.888,212.8,210.56,2.240000000000009,-2.240000000000009,209.198,210.11,207.44,2.670000000000016,-1.0900000000000034,210.484,210.94,209.91,1.0300000000000011,0.3199999999999932,931456,1237797,821238,416559,-401680
2018-01-21,209.542,210.44,207.79,2.6500000000000057,-1.3400000000000034,210.452,211.45,209.71,1.7399999999999807,-0.37999999999999545,207.0,208.53,205.81,2.719999999999999,-2.289999999999992,208.36,209.66,206.47,3.1899999999999977,-2.8600000000000136,896960,1162742,578548,584194,-361914
2018-01-28,197.526,205.53,188.16,17.370000000000005,-16.870000000000005,199.052,207.22,190.87,16.349999999999994,-14.659999999999997,192.744,202.7,180.74,21.95999999999998,-21.95999999999998,194.436,204.65,182.0,22.650000000000006,-22.650000000000006,1873966,3058470,992557,2065913,779064
2018-02-04,180.962,186.26,177.06,9.199999999999989,-1.6400000000000148,184.046,188.33,178.58,9.75,-5.310000000000002,176.344,183.17,168.44,14.72999999999999,0.06999999999999318,180.522,186.92,174.51,12.409999999999997,-5.939999999999998,1926884,2991506,1506599,1484907,-1462442
2018-02-11,182.1375,185.26,179.11,6.149999999999977,4.519999999999982,184.535,186.82,180.83,5.989999999999981,5.469999999999999,180.9,183.15,178.61,4.539999999999992,4.390000000000015,182.89249999999998,184.63,179.83,4.799999999999983,3.3899999999999864,1004743,1152342,869213,283129,-208118
2018-02-18,183.132,184.85,181.72,3.1299999999999955,2.6200000000000045,185.048,186.2,183.71,2.4899999999999807,2.4899999999999807,181.644,183.43,180.43,3.0,3.0,183.19,185.55,181.3,4.25,3.9399999999999977,802560,893113,687956,205157,-32739
2018-02-25,179.506,185.44,174.49,10.949999999999989,-10.949999999999989,181.28400000000002,186.11,176.83,9.280000000000001,-8.030000000000001,176.38400000000001,181.86,172.8,9.060000000000002,-9.060000000000002,178.066,181.89,175.55,6.339999999999975,-4.769999999999982,1183125,1830534,721100,1109434,305394
2018-03-04,180.548,187.24,175.86,11.379999999999995,9.240000000000009,182.894,187.86,177.5,10.360000000000014,6.640000000000015,178.74,182.08,175.03,7.050000000000011,3.9199999999999875,180.866,186.58,176.39,10.190000000000026,4.52000000000001,1234072,1417885,1039661,378224,-134310
2018-03-11,181.66,183.01,179.84,3.1699999999999875,-0.28000000000000114,183.196,184.47,181.57,2.9000000000000057,-1.6500000000000057,179.79,181.31,178.91,2.4000000000000057,-1.4799999999999898,181.202,182.71,179.46,3.25,0.03999999999999204,864959,1181320,677555,503765,-42369
2018-03-18,178.516,182.67,172.96,9.70999999999998,-9.70999999999998,180.156,184.77,174.63,10.140000000000015,-10.140000000000015,175.016,180.25,169.0,11.25,-10.300000000000011,176.374,181.75,169.24,12.509999999999991,-5.769999999999982,1187040,1433365,972927,460438,-241207
