Date,Direxion Daily Small Cap Bull 2X Shares_Open_average,Direxion Daily Small Cap Bull 2X Shares_Open_max,Direxion Daily Small Cap Bull 2X Shares_Open_min,Direxion Daily Small Cap Bull 2X Shares_Open_volatility,Direxion Daily Small Cap Bull 2X Shares_Open_change,Direxion Daily Small Cap Bull 2X Shares_High_average,Direxion Daily Small Cap Bull 2X Shares_High_max,Direxion Daily Small Cap Bull 2X Shares_High_min,Direxion Daily Small Cap Bull 2X Shares_High_volatility,Direxion Daily Small Cap Bull 2X Shares_High_change,Direxion Daily Small Cap Bull 2X Shares_Low_average,Direxion Daily Small Cap Bull 2X Shares_Low_max,Direxion Daily Small Cap Bull 2X Shares_Low_min,Direxion Daily Small Cap Bull 2X Shares_Low_volatility,Direxion Daily Small Cap Bull 2X Shares_Low_change,Direxion Daily Small Cap Bull 2X Shares_Close_average,Direxion Daily Small Cap Bull 2X Shares_Close_max,Direxion Daily Small Cap Bull 2X Shares_Close_min,Direxion Daily Small Cap Bull 2X Shares_Close_volatility,Direxion Daily Small Cap Bull 2X Shares_Close_change
2018-04-22,51.27,51.27,51.27,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2018-04-29,50.14,50.14,50.14,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2018-05-06,54.28,54.28,54.28,0.0,0.0,54.3,54.3,54.3,0.0,0.0,54.28,54.28,54.28,0.0,0.0,54.3,54.3,54.3,0.0,0.0
2018-05-13,55.94,55.94,55.94,0.0,0.0,55.94,55.94,55.94,0.0,0.0,55.94,55.94,55.94,0.0,0.0,55.94,55.94,55.94,0.0,0.0
2018-05-20,55.91,55.91,55.91,0.0,0.0,55.91,55.91,55.91,0.0,0.0,55.52,55.52,55.52,0.0,0.0,55.52,55.52,55.52,0.0,0.0
2018-05-27,57.14,57.14,57.14,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.14,57.14,57.14,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2018-06-03,58.81,58.81,58.81,0.0,0.0,59.02,59.02,59.02,0.0,0.0,58.81,58.81,58.81,0.0,0.0,58.87,58.87,58.87,0.0,0.0
2018-06-10,59.65,59.65,59.65,0.0,0.0,59.65,59.65,59.65,0.0,0.0,59.2,59.2,59.2,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2018-06-17,60.16,60.16,60.16,0.0,0.0,60.37,60.37,60.37,0.0,0.0,60.16,60.16,60.16,0.0,0.0,60.37,60.37,60.37,0.0,0.0
2018-06-24,57.41,57.41,57.41,0.0,0.0,57.41,57.41,57.41,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.06,57.06,57.06,0.0,0.0
2018-07-01,58.15,58.15,58.15,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2018-07-08,60.88,60.88,60.88,0.0,0.0,60.88,60.88,60.88,0.0,0.0,60.27,60.27,60.27,0.0,0.0,60.34,60.34,60.34,0.0,0.0
2018-07-15,61.08,61.08,61.08,0.0,0.0,61.08,61.08,61.08,0.0,0.0,61.08,61.08,61.08,0.0,0.0,61.08,61.08,61.08,0.0,0.0
2018-07-22,61.06,61.06,61.06,0.0,0.0,61.06,61.06,61.06,0.0,0.0,60.48,60.48,60.48,0.0,0.0,60.48,60.48,60.48,0.0,0.0
2018-07-29,58.03,58.03,58.03,0.0,0.0,58.04,58.04,58.04,0.0,0.0,58.03,58.03,58.03,0.0,0.0,58.04,58.04,58.04,0.0,0.0
2018-08-05,59.53,59.53,59.53,0.0,0.0,60.25,60.25,60.25,0.0,0.0,59.53,59.53,59.53,0.0,0.0,60.25,60.25,60.25,0.0,0.0
2018-08-12,59.88,59.88,59.88,0.0,0.0,60.31,60.31,60.31,0.0,0.0,59.88,59.88,59.88,0.0,0.0,60.31,60.31,60.31,0.0,0.0
2018-08-19,62.68,62.68,62.68,0.0,0.0,62.68,62.68,62.68,0.0,0.0,62.68,62.68,62.68,0.0,0.0,62.68,62.68,62.68,0.0,0.0
2018-08-26,63.13,63.13,63.13,0.0,0.0,63.35,63.35,63.35,0.0,0.0,63.13,63.13,63.13,0.0,0.0,63.35,63.35,63.35,0.0,0.0
2018-09-02,61.8,61.8,61.8,0.0,0.0,61.8,61.8,61.8,0.0,0.0,61.8,61.8,61.8,0.0,0.0,61.8,61.8,61.8,0.0,0.0
2018-09-09,61.97,61.97,61.97,0.0,0.0,61.98,61.98,61.98,0.0,0.0,61.97,61.97,61.97,0.0,0.0,61.98,61.98,61.98,0.0,0.0
2018-09-16,62.72,62.72,62.72,0.0,0.0,62.72,62.72,62.72,0.0,0.0,62.24,62.24,62.24,0.0,0.0,62.24,62.24,62.24,0.0,0.0
2018-09-23,58.05,58.05,58.05,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.05,58.05,58.05,0.0,0.0,58.35,58.35,58.35,0.0,0.0
2018-09-30,54.86,54.86,54.86,0.0,0.0,54.86,54.86,54.86,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.15,53.15,53.15,0.0,0.0
2018-10-07,47.7,47.7,47.7,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2018-10-14,49.27,49.27,49.27,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2018-10-21,46.41,46.41,46.41,0.0,0.0,46.41,46.41,46.41,0.0,0.0,45.92,45.92,45.92,0.0,0.0,45.92,45.92,45.92,0.0,0.0
2018-10-28,48.34,48.34,48.34,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.17,48.17,48.17,0.0,0.0
2018-11-04,48.8,48.8,48.8,0.0,0.0,48.8,48.8,48.8,0.0,0.0,47.98,47.98,47.98,0.0,0.0,48.35,48.35,48.35,0.0,0.0
2018-11-11,45.55,45.55,45.55,0.0,0.0,45.55,45.55,45.55,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2018-11-18,44.44,44.44,44.44,0.0,0.0,44.44,44.44,44.44,0.0,0.0,44.44,44.44,44.44,0.0,0.0,44.44,44.44,44.44,0.0,0.0
2018-11-25,47.05,47.05,47.05,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.05,47.05,47.05,0.0,0.0
2018-12-02,42.53,42.53,42.53,0.0,0.0,42.53,42.53,42.53,0.0,0.0,42.49,42.49,42.49,0.0,0.0,42.51,42.51,42.51,0.0,0.0
2018-12-09,40.33,40.33,40.33,0.0,0.0,40.4,40.4,40.4,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2018-12-16,34.7,34.7,34.7,0.0,0.0,34.7,34.7,34.7,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2018-12-23,35.11,35.11,35.11,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2018-12-30,37.51,37.51,37.51,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.51,37.51,37.51,0.0,0.0
2019-01-06,41.17,41.17,41.17,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.17,41.17,41.17,0.0,0.0
2019-01-13,43.34,43.34,43.34,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.11,43.11,43.11,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2019-01-20,43.27,43.27,43.27,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.16,43.16,43.16,0.0,0.0,43.16,43.16,43.16,0.0,0.0
2019-01-27,44.54,44.54,44.54,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.31,44.31,44.31,0.0,0.0
2019-02-03,44.33,44.33,44.33,0.0,0.0,44.48,44.48,44.48,0.0,0.0,44.33,44.33,44.33,0.0,0.0,44.48,44.48,44.48,0.0,0.0
2019-02-10,47.63,47.63,47.63,0.0,0.0,48.24,48.24,48.24,0.0,0.0,47.63,47.63,47.63,0.0,0.0,48.24,48.24,48.24,0.0,0.0
2019-02-17,49.0,49.0,49.0,0.0,0.0,49.54,49.54,49.54,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.54,49.54,49.54,0.0,0.0
2019-02-24,49.53,49.53,49.53,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.58,49.58,49.58,0.0,0.0
2019-03-03,45.45,45.45,45.45,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.45,45.45,45.45,0.0,0.0
2019-03-10,47.6,47.6,47.6,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.2,47.2,47.2,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2019-03-17,46.34,46.34,46.34,0.0,0.0,46.34,46.34,46.34,0.0,0.0,44.44,44.44,44.44,0.0,0.0,44.44,44.44,44.44,0.0,0.0
2019-03-24,46.89,46.89,46.89,0.0,0.0,46.89,46.89,46.89,0.0,0.0,46.14,46.14,46.14,0.0,0.0,46.4,46.4,46.4,0.0,0.0
2019-03-31,48.5,48.5,48.5,0.0,0.0,48.97,48.97,48.97,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2019-04-07,49.08,49.08,49.08,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.08,49.08,49.08,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2019-04-14,48.07,48.07,48.07,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.35,47.35,47.35,0.0,0.0,47.85,47.85,47.85,0.0,0.0
2019-04-21,49.43,49.43,49.43,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.43,49.43,49.43,0.0,0.0
2019-04-28,49.31,49.31,49.31,0.0,0.0,50.79,50.79,50.79,0.0,0.0,49.31,49.31,49.31,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2019-05-05,48.11,48.11,48.11,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2019-05-12,46.65,46.65,46.65,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.04,46.04,46.04,0.0,0.0
2019-05-19,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.57,44.57,44.57,0.0,0.0,44.57,44.57,44.57,0.0,0.0
2019-05-26,41.56,41.56,41.56,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.54,41.54,41.54,0.0,0.0,41.76,41.76,41.76,0.0,0.0
2019-06-02,44.9,44.9,44.9,0.0,0.0,44.9,44.9,44.9,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2019-06-09,45.45,45.45,45.45,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2019-06-16,46.79,46.79,46.79,0.0,0.0,46.79,46.79,46.79,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.67,46.67,46.67,0.0,0.0
2019-06-23,47.08,47.08,47.08,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.08,47.08,47.08,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2019-06-30,47.21,47.21,47.21,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.21,47.21,47.21,0.0,0.0,47.94,47.94,47.94,0.0,0.0
2019-07-07,47.69,47.69,47.69,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2019-07-14,46.36,46.36,46.36,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.36,46.36,46.36,0.0,0.0
2019-07-21,47.86,47.86,47.86,0.0,0.0,48.15,48.15,48.15,0.0,0.0,47.86,47.86,47.86,0.0,0.0,48.15,48.15,48.15,0.0,0.0
2019-07-28,45.34,45.34,45.34,0.0,0.0,45.34,45.34,45.34,0.0,0.0,45.34,45.34,45.34,0.0,0.0,45.34,45.34,45.34,0.0,0.0
2019-08-04,44.05,44.05,44.05,0.0,0.0,44.08,44.08,44.08,0.0,0.0,44.05,44.05,44.05,0.0,0.0,44.08,44.08,44.08,0.0,0.0
2019-08-11,41.74,41.74,41.74,0.0,0.0,42.92,42.92,42.92,0.0,0.0,41.74,41.74,41.74,0.0,0.0,42.84,42.84,42.84,0.0,0.0
2019-08-18,40.91,40.91,40.91,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.71,40.71,40.71,0.0,0.0
2019-08-25,42.96,42.96,42.96,0.0,0.0,42.96,42.96,42.96,0.0,0.0,42.83,42.83,42.83,0.0,0.0,42.83,42.83,42.83,0.0,0.0
2019-09-01,43.35,43.35,43.35,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2019-09-08,48.22,48.22,48.22,0.0,0.0,48.28,48.28,48.28,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2019-09-15,47.04,47.04,47.04,0.0,0.0,47.04,47.04,47.04,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.66,46.66,46.66,0.0,0.0
2019-09-22,45.04,45.04,45.04,0.0,0.0,45.04,45.04,45.04,0.0,0.0,44.25,44.25,44.25,0.0,0.0,44.25,44.25,44.25,0.0,0.0
2019-09-29,42.08,42.08,42.08,0.0,0.0,43.11,43.11,43.11,0.0,0.0,42.08,42.08,42.08,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2019-10-06,44.24,44.24,44.24,0.0,0.0,44.24,44.24,44.24,0.0,0.0,43.75,43.75,43.75,0.0,0.0,43.75,43.75,43.75,0.0,0.0
2019-10-13,45.14,45.14,45.14,0.0,0.0,45.14,45.14,45.14,0.0,0.0,45.14,45.14,45.14,0.0,0.0,45.14,45.14,45.14,0.0,0.0
2019-10-20,46.09,46.09,46.09,0.0,0.0,46.42,46.42,46.42,0.0,0.0,46.09,46.09,46.09,0.0,0.0,46.42,46.42,46.42,0.0,0.0
2019-10-27,47.13,47.13,47.13,0.0,0.0,48.26,48.26,48.26,0.0,0.0,47.12,47.12,47.12,0.0,0.0,48.21,48.21,48.21,0.0,0.0
2019-11-03,48.77,48.77,48.77,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.77,48.77,48.77,0.0,0.0
2019-11-10,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0
2019-11-17,47.92,47.92,47.92,0.0,0.0,48.27,48.27,48.27,0.0,0.0,47.92,47.92,47.92,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2019-11-24,50.54,50.54,50.54,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2019-12-01,51.13,51.13,51.13,0.0,0.0,51.21,51.21,51.21,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2019-12-08,51.17,51.17,51.17,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.17,51.17,51.17,0.0,0.0
2019-12-15,53.43,53.43,53.43,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.35,53.35,53.35,0.0,0.0
2019-12-22,53.1,53.1,53.1,0.0,0.0,53.33,53.33,53.33,0.0,0.0,52.98,52.98,52.98,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2019-12-29,52.24,52.24,52.24,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.54,52.54,52.54,0.0,0.0
