Date,FCN_stock_Open_average,FCN_stock_Open_max,FCN_stock_Open_min,FCN_stock_Open_volatility,FCN_stock_Open_change,FCN_stock_High_average,FCN_stock_High_max,FCN_stock_High_min,FCN_stock_High_volatility,FCN_stock_High_change,FCN_stock_Low_average,FCN_stock_Low_max,FCN_stock_Low_min,FCN_stock_Low_volatility,FCN_stock_Low_change,FCN_stock_Close_average,FCN_stock_Close_max,FCN_stock_Close_min,FCN_stock_Close_volatility,FCN_stock_Close_change,FCN_stock_Volume_average,FCN_stock_Volume_max,FCN_stock_Volume_min,FCN_stock_Volume_volatility,FCN_stock_Volume_change
2018-01-14,43.3375,43.75,43.01,0.740000000000002,-0.6499999999999986,43.6275,43.83,43.5,0.3299999999999983,-0.28000000000000114,42.91,43.01,42.79,0.21999999999999886,0.07000000000000028,43.192499999999995,43.42,42.91,0.5100000000000051,0.45000000000000284,177048,235147,111956,123191,73347
2018-01-21,43.09,43.5,42.61,0.8900000000000006,0.25,43.414,44.24,42.81,1.4299999999999997,0.9100000000000037,42.54,43.2,41.36,1.8400000000000034,0.29000000000000625,43.206,44.11,42.32,1.7899999999999991,0.8299999999999983,255590,403331,126421,276910,-66507
2018-01-28,43.452,44.02,43.09,0.9299999999999997,-0.8000000000000043,43.698,44.13,43.33,0.8000000000000043,-0.7000000000000028,43.042,43.36,42.64,0.7199999999999989,-0.6400000000000006,43.25,43.55,42.73,0.8200000000000003,-0.5500000000000043,214585,362131,143358,218773,56235
2018-02-04,41.294,42.51,40.19,2.3200000000000003,-1.759999999999998,42.016,43.13,41.12,2.010000000000005,-2.010000000000005,40.39,41.27,39.57,1.7000000000000028,-1.25,41.018,41.52,40.39,1.1300000000000026,0.010000000000005116,271152,330742,226120,104622,104622
2018-02-11,41.768,42.89,40.9,1.990000000000002,1.5700000000000003,42.512,43.41,41.63,1.779999999999994,1.779999999999994,41.614,42.56,40.8,1.7600000000000051,1.7600000000000051,42.306,42.96,41.22,1.740000000000002,1.740000000000002,182425,265778,134075,131703,-3883
2018-02-18,44.9625,47.8,42.68,5.119999999999997,5.119999999999997,46.195,49.41,43.51,5.899999999999999,5.899999999999999,44.4975,47.8,42.68,5.119999999999997,5.119999999999997,45.417500000000004,48.26,43.18,5.079999999999998,5.019999999999996,467588,894028,227256,666772,210115
2018-02-25,48.218,49.42,47.1,2.3200000000000003,-1.259999999999998,49.194,50.81,47.91,2.9000000000000057,-1.990000000000002,47.668,48.46,46.72,1.740000000000002,-1.5700000000000003,48.12,49.25,47.46,1.7899999999999991,-1.5499999999999972,331844,490100,250989,239111,-239111
2018-03-04,48.33,49.25,47.51,1.740000000000002,1.740000000000002,48.848,49.58,47.92,1.6599999999999966,1.6400000000000006,47.944,48.77,47.06,1.7100000000000009,1.4899999999999949,48.62,49.46,47.75,1.7100000000000009,1.7100000000000009,210898,234513,180252,54261,35004
2018-03-11,48.896,49.5,48.25,1.25,-1.1300000000000026,49.142,49.74,48.47,1.2700000000000031,-1.2700000000000031,48.274,48.85,47.98,0.8700000000000045,-0.8599999999999994,48.558,48.93,48.25,0.6799999999999997,-0.6799999999999997,483648,874975,253722,621253,-101560
2018-03-18,48.012,48.37,47.45,0.9199999999999946,-0.8699999999999974,48.525999999999996,49.06,47.66,1.4000000000000057,-0.75,47.478,47.85,46.66,1.1900000000000048,-1.0700000000000003,47.8,48.28,46.78,1.5,-1.5,161660,245357,112600,132757,113915
2018-03-25,47.96,48.28,47.6,0.6799999999999997,0.6799999999999997,48.355,48.65,48.05,0.6000000000000014,0.6000000000000014,47.457499999999996,47.96,46.86,1.1000000000000014,1.1000000000000014,48.0375,48.41,47.75,0.6599999999999966,0.4799999999999969,364693,585329,174533,410796,-312006
2018-04-01,48.88,49.7,48.27,1.4299999999999997,1.1399999999999935,49.306,49.73,48.58,1.1499999999999986,0.990000000000002,48.39,49.17,47.66,1.5100000000000051,1.0900000000000034,49.12,49.69,48.34,1.3499999999999943,0.9499999999999957,198483,310347,103464,206883,-47155
2018-04-08,50.148,50.54,49.69,0.8500000000000014,0.6600000000000037,50.495999999999995,50.8,49.69,1.1099999999999994,0.8900000000000006,49.608,50.0,48.87,1.1300000000000026,1.1300000000000026,50.146,50.7,49.21,1.490000000000002,0.990000000000002,319825,455183,202787,252396,42967
2018-04-15,50.94,51.21,50.51,0.7000000000000028,0.3100000000000023,51.262,51.56,50.77,0.7899999999999991,0.45999999999999375,50.498000000000005,50.95,49.38,1.5700000000000003,1.3200000000000003,50.932,51.12,50.64,0.4799999999999969,0.21000000000000085,416618,565506,272712,292794,-67983
2018-04-22,52.868,56.97,50.58,6.390000000000001,6.109999999999999,53.596,57.17,51.1,6.07,6.07,51.808,54.4,50.1,4.299999999999997,3.969999999999999,52.914,56.66,50.58,6.079999999999998,4.93,486495,1112233,155435,956798,287544
2018-04-29,57.454,58.57,55.9,2.6700000000000017,1.3700000000000045,58.446,58.96,57.74,1.2199999999999989,-0.9500000000000028,56.884,57.81,55.9,1.9100000000000037,0.9699999999999989,57.942,58.82,57.38,1.4399999999999977,-0.8900000000000006,591358,969201,275313,693888,-614882
2018-05-06,59.08,60.0,57.71,2.289999999999999,2.289999999999999,59.711999999999996,60.4,58.94,1.4600000000000009,1.2600000000000051,58.818,59.62,57.65,1.9699999999999989,1.9699999999999989,59.46,60.21,58.39,1.8200000000000003,1.6099999999999994,279553,338905,225351,113554,-113554
2018-05-13,59.992,60.8,59.14,1.6599999999999966,0.75,60.635999999999996,61.39,60.05,1.3400000000000034,1.3400000000000034,59.752,60.65,59.14,1.509999999999998,1.4099999999999966,60.158,60.75,59.45,1.2999999999999972,1.2999999999999972,318105,466209,213658,252551,50038
2018-05-20,61.174,62.04,60.45,1.5899999999999963,1.3800000000000026,61.968,62.77,61.39,1.3800000000000026,1.0900000000000034,60.708,61.73,59.64,2.0899999999999963,1.25,61.598,62.25,60.93,1.3200000000000003,0.759999999999998,233803,271425,206502,64923,-53839
2018-05-27,62.57,63.19,61.77,1.4199999999999946,0.5700000000000003,63.26,63.57,62.75,0.8200000000000003,0.5700000000000003,62.1925,62.91,61.56,1.3499999999999943,0.7800000000000011,62.542500000000004,63.07,61.99,1.0799999999999983,-0.10999999999999943,281689,395100,240269,154831,-7707
2018-06-03,63.876000000000005,64.72,62.8,1.9200000000000017,1.490000000000009,64.406,65.14,63.09,2.049999999999997,1.5900000000000034,63.51,64.36,62.68,1.6799999999999997,0.8999999999999986,63.968,64.65,63.03,1.6200000000000045,0.6700000000000017,227801,275278,184508,90770,-13344
2018-06-10,63.102000000000004,63.7,62.45,1.25,-0.5,63.562,64.41,62.97,1.4399999999999977,-1.0799999999999983,62.336,63.16,62.01,1.1499999999999986,-0.9599999999999937,62.906,63.49,62.49,1.0,-0.8100000000000023,259218,387872,186816,201056,201056
2018-06-17,62.544000000000004,63.1,62.28,0.8200000000000003,0.10999999999999943,62.898,63.21,62.56,0.6499999999999986,-0.46999999999999886,61.972,62.31,61.56,0.75,-0.5799999999999983,62.458,63.02,61.71,1.3100000000000023,-1.1700000000000017,215779,293547,156027,137520,137520
2018-06-24,61.286,61.82,60.42,1.3999999999999986,-0.5100000000000051,61.788000000000004,62.44,61.27,1.1699999999999946,0.14999999999999858,60.566,61.2,60.13,1.0700000000000003,-0.22999999999999687,61.068,61.81,60.48,1.3300000000000054,-0.9100000000000037,227079,263140,172068,91072,11085
2018-07-01,62.22,63.8,60.18,3.6199999999999974,3.6199999999999974,63.225,64.09,62.16,1.9300000000000068,1.8599999999999994,61.64,62.3,60.18,2.1199999999999974,2.1199999999999974,62.785,63.8,62.12,1.6799999999999997,0.720000000000006,201369,291410,115640,175770,69902
2018-07-08,66.094,67.91,62.96,4.949999999999996,4.949999999999996,67.262,68.99,63.72,5.269999999999996,5.269999999999996,65.694,67.52,62.8,4.719999999999999,4.719999999999999,66.93,68.87,63.71,5.160000000000004,5.160000000000004,323244,529781,151958,377823,115287
