Date,NLS_Open_average,NLS_Open_max,NLS_Open_min,NLS_Open_volatility,NLS_Open_change,NLS_High_average,NLS_High_max,NLS_High_min,NLS_High_volatility,NLS_High_change,NLS_Low_average,NLS_Low_max,NLS_Low_min,NLS_Low_volatility,NLS_Low_change,NLS_Close_average,NLS_Close_max,NLS_Close_min,NLS_Close_volatility,NLS_Close_change,NLS_Volume_average,NLS_Volume_max,NLS_Volume_min,NLS_Volume_volatility,NLS_Volume_change
2018-01-14,13.4,13.55,13.3,0.25,0.25,13.636,13.85,13.48,0.3699999999999992,-0.1999999999999993,13.290000000000001,13.35,13.2,0.15000000000000036,0.049999999999998934,13.45,13.6,13.3,0.29999999999999893,-0.05000000000000071,275333,426168,188186,237982,-237982
2018-01-21,13.26,13.6,13.0,0.5999999999999996,-0.40000000000000036,13.38,13.65,13.05,0.5999999999999996,-0.5999999999999996,13.02,13.35,12.8,0.5499999999999989,-0.5499999999999989,13.17,13.6,12.95,0.6500000000000004,-0.6500000000000004,233356,281827,171771,110056,109837
2018-01-28,12.74,12.95,12.25,0.6999999999999993,-0.6999999999999993,12.86,13.05,12.35,0.7000000000000011,-0.7000000000000011,12.39,12.8,11.7,1.1000000000000014,-1.1000000000000014,12.51,12.85,11.75,1.0999999999999996,-1.0999999999999996,328766,561137,139231,421906,410534
2018-02-04,11.89,12.25,11.35,0.9000000000000004,0.9000000000000004,12.2,12.4,12.0,0.40000000000000036,0.40000000000000036,11.67,11.8,11.35,0.45000000000000107,0.40000000000000036,12.01,12.25,11.9,0.34999999999999964,0.09999999999999964,321893,370791,205808,164983,-13279
2018-02-11,11.975,12.05,11.85,0.20000000000000107,-0.15000000000000036,12.17,12.25,12.0,0.25,-0.25,11.8375,12.0,11.6,0.40000000000000036,-0.3000000000000007,12.0,12.15,11.9,0.25,-0.25,213319,247438,145532,101906,-13418
2018-02-18,11.82,11.95,11.65,0.29999999999999893,0.1999999999999993,12.04,12.4,11.9,0.5,0.5,11.71,11.95,11.55,0.3999999999999986,0.3999999999999986,11.92,12.25,11.65,0.5999999999999996,0.5999999999999996,228552,284298,200987,83311,-79847
2018-02-25,12.11,12.55,11.85,0.7000000000000011,0.25,12.56,12.8,12.35,0.45000000000000107,0.45000000000000107,11.87,12.2,11.7,0.5,0.5,12.16,12.6,11.85,0.75,0.75,459815,807875,279762,528113,528113
2018-03-04,12.31,12.95,11.5,1.4499999999999993,1.0500000000000007,12.98,13.2,12.7,0.5,0.4499999999999993,12.1,12.55,11.3,1.25,1.25,12.7,13.15,12.3,0.8499999999999996,0.8499999999999996,693387,1612603,351996,1260607,-1035614
2018-03-11,13.23,13.55,13.0,0.5500000000000007,0.3500000000000014,13.464,13.7,13.27,0.4299999999999997,0.1999999999999993,13.01,13.15,12.85,0.3000000000000007,0.15000000000000036,13.21,13.65,13.0,0.6500000000000004,0.05000000000000071,485467,612300,391615,220685,4199
2018-03-18,12.72,13.15,12.45,0.7000000000000011,-0.7000000000000011,12.81,13.15,12.55,0.5999999999999996,-0.5999999999999996,12.406,12.68,12.1,0.5800000000000001,-0.5800000000000001,12.52,12.8,12.3,0.5,-0.45000000000000107,397806,493781,324080,169701,161549
2018-03-25,12.962499999999999,13.45,12.35,1.0999999999999996,1.0999999999999996,13.4375,13.65,13.2,0.45000000000000107,0.29999999999999893,12.837499999999999,13.2,12.2,1.0,0.9000000000000004,13.2,13.45,12.9,0.5499999999999989,0.40000000000000036,315460,388697,216932,171765,-110576
2018-04-01,13.63,13.9,13.3,0.5999999999999996,0.4499999999999993,13.879999999999999,14.1,13.6,0.5,0.25,13.464,13.65,13.25,0.40000000000000036,0.25,13.73,13.9,13.5,0.40000000000000036,0.1999999999999993,248878,324563,152683,171880,-87553
2018-04-08,13.7,13.8,13.65,0.15000000000000036,-0.10000000000000142,13.815999999999999,13.95,13.7,0.25,0.0,13.518,13.65,13.46,0.1899999999999995,0.15000000000000036,13.69,13.85,13.6,0.25,0.15000000000000036,206116,325658,147597,178061,143817
2018-04-15,13.83,14.15,13.4,0.75,0.20000000000000107,14.2,15.35,13.5,1.8499999999999996,1.1999999999999993,13.6,13.9,13.25,0.6500000000000004,-0.15000000000000036,13.91,15.0,13.45,1.5500000000000007,1.0,331178,905481,144033,761448,704817
