Date,RDSb_Open_average,RDSb_Open_max,RDSb_Open_min,RDSb_Open_volatility,RDSb_Open_change,RDSb_High_average,RDSb_High_max,RDSb_High_min,RDSb_High_volatility,RDSb_High_change,RDSb_Low_average,RDSb_Low_max,RDSb_Low_min,RDSb_Low_volatility,RDSb_Low_change,RDSb_Close_average,RDSb_Close_max,RDSb_Close_min,RDSb_Close_volatility,RDSb_Close_change,RDSb_Volume_average,RDSb_Volume_max,RDSb_Volume_min,RDSb_Volume_volatility,RDSb_Volume_change
2018-01-14,72.35,72.66,72.02,0.6400000000000006,0.12999999999999545,72.67,73.19,72.33,0.8599999999999994,0.5499999999999972,71.94,72.48,71.48,1.0,0.5300000000000011,72.342,73.17,71.99,1.1800000000000068,1.1800000000000068,1239355,1618173,937962,680211,-397267
2018-01-21,73.706,74.6,73.17,1.4299999999999926,0.12999999999999545,73.858,74.6,73.43,1.1699999999999875,0.029999999999986926,73.098,73.46,72.79,0.6699999999999875,-0.1599999999999966,73.278,73.51,72.86,0.6500000000000057,-0.37000000000000455,1217969,1743159,956625,786534,-282973
2018-01-28,70.89,73.1,68.21,4.890000000000001,-4.890000000000001,71.076,73.1,68.56,4.539999999999992,-4.539999999999992,69.53,72.06,65.29,6.769999999999996,-6.769999999999996,69.93,72.06,65.92,6.140000000000001,-6.140000000000001,2836126,4522758,1766967,2755791,1858102
2018-02-04,65.282,66.25,63.87,2.3800000000000026,-1.1099999999999994,66.06,67.28,64.33,2.950000000000003,-1.9399999999999977,64.306,65.63,61.92,3.7099999999999937,-0.7199999999999989,65.16799999999999,66.97,63.83,3.1400000000000006,-1.8400000000000034,3320407,4498678,2369120,2129558,-1695806
2018-02-11,65.1075,65.74,64.68,1.059999999999988,-0.4899999999999949,65.9225,66.77,65.54,1.2299999999999898,-0.0899999999999892,64.715,65.1,64.48,0.6199999999999903,-0.4199999999999875,65.66499999999999,66.71,64.9,1.809999999999988,-0.539999999999992,2327749,3210367,1413813,1796554,-215453
2018-02-18,64.756,65.49,63.99,1.499999999999993,0.5999999999999943,65.206,65.85,64.94,0.9099999999999966,0.8099999999999881,64.212,65.13,63.51,1.6199999999999974,0.9899999999999949,64.672,65.68,63.66,2.0200000000000102,1.3400000000000034,1433235,1690507,1242037,448470,-448470
2018-02-25,64.53,65.83,63.54,2.289999999999999,-2.0500000000000043,65.114,65.95,64.42,1.5300000000000011,-1.0300000000000011,63.868,64.88,63.26,1.6199999999999974,-1.4199999999999946,64.458,64.9,64.16,0.7400000000000091,-0.21999999999999886,1976401,3022318,1249418,1772900,1772900
2018-03-04,64.438,65.17,64.04,1.1299999999999955,-1.1200000000000045,64.78,65.67,64.39,1.2800000000000011,-1.269999999999996,64.116,64.93,63.88,1.0500000000000043,-1.0300000000000082,64.376,65.15,64.11,1.0400000000000063,-1.0400000000000063,1449934,1955757,1138840,816917,-123543
2018-03-11,63.452,64.61,62.86,1.75,-1.3900000000000006,63.8,64.97,63.25,1.7199999999999989,-1.7199999999999989,62.89,63.46,62.45,1.009999999999998,-1.009999999999998,63.208,63.59,62.94,0.6500000000000057,-0.6500000000000057,2212325,3335282,1128635,2206647,-2180603
2018-03-18,64.274,65.74,63.05,2.6899999999999977,2.6899999999999977,64.852,65.9,63.72,2.180000000000007,2.180000000000007,63.832,64.91,63.05,1.8599999999999994,1.8599999999999994,64.41,65.8,63.47,2.3299999999999983,2.3299999999999983,1676951,2289732,1034958,1254774,781932
