Date,Direxion Daily Natural Gas Related Bear 3XEtf_Open_average,Direxion Daily Natural Gas Related Bear 3XEtf_Open_max,Direxion Daily Natural Gas Related Bear 3XEtf_Open_min,Direxion Daily Natural Gas Related Bear 3XEtf_Open_volatility,Direxion Daily Natural Gas Related Bear 3XEtf_Open_change,Direxion Daily Natural Gas Related Bear 3XEtf_High_average,Direxion Daily Natural Gas Related Bear 3XEtf_High_max,Direxion Daily Natural Gas Related Bear 3XEtf_High_min,Direxion Daily Natural Gas Related Bear 3XEtf_High_volatility,Direxion Daily Natural Gas Related Bear 3XEtf_High_change,Direxion Daily Natural Gas Related Bear 3XEtf_Low_average,Direxion Daily Natural Gas Related Bear 3XEtf_Low_max,Direxion Daily Natural Gas Related Bear 3XEtf_Low_min,Direxion Daily Natural Gas Related Bear 3XEtf_Low_volatility,Direxion Daily Natural Gas Related Bear 3XEtf_Low_change,Direxion Daily Natural Gas Related Bear 3XEtf_Close_average,Direxion Daily Natural Gas Related Bear 3XEtf_Close_max,Direxion Daily Natural Gas Related Bear 3XEtf_Close_min,Direxion Daily Natural Gas Related Bear 3XEtf_Close_volatility,Direxion Daily Natural Gas Related Bear 3XEtf_Close_change
2018-07-01,17.25,17.25,17.25,0.0,0.0,17.25,17.25,17.25,0.0,0.0,16.57,16.57,16.57,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2018-07-08,16.55,16.55,16.55,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.54,16.54,16.54,0.0,0.0
2018-07-15,16.59,16.59,16.59,0.0,0.0,17.14,17.14,17.14,0.0,0.0,16.57,16.57,16.57,0.0,0.0,16.93,16.93,16.93,0.0,0.0
2018-07-22,16.54,16.54,16.54,0.0,0.0,18.15,18.15,18.15,0.0,0.0,16.54,16.54,16.54,0.0,0.0,18.06,18.06,18.06,0.0,0.0
2018-07-29,17.87,17.87,17.87,0.0,0.0,18.19,18.19,18.19,0.0,0.0,17.61,17.61,17.61,0.0,0.0,18.02,18.02,18.02,0.0,0.0
2018-08-05,18.75,18.75,18.75,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.22,18.22,18.22,0.0,0.0
2018-08-12,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2018-08-19,17.91,17.91,17.91,0.0,0.0,18.2,18.2,18.2,0.0,0.0,17.67,17.67,17.67,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2018-08-26,18.6,18.6,18.6,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.63,18.63,18.63,0.0,0.0
2018-09-02,21.02,21.02,21.02,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.02,21.02,21.02,0.0,0.0,21.41,21.41,21.41,0.0,0.0
2018-09-09,19.55,19.55,19.55,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2018-09-16,18.72,18.72,18.72,0.0,0.0,18.72,18.72,18.72,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.4,18.4,18.4,0.0,0.0
2018-09-23,18.89,18.89,18.89,0.0,0.0,18.89,18.89,18.89,0.0,0.0,17.88,17.88,17.88,0.0,0.0,18.42,18.42,18.42,0.0,0.0
2018-09-30,17.45,17.45,17.45,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.47,17.47,17.47,0.0,0.0
2018-10-07,18.24,18.24,18.24,0.0,0.0,20.15,20.15,20.15,0.0,0.0,18.24,18.24,18.24,0.0,0.0,19.23,19.23,19.23,0.0,0.0
2018-10-14,19.84,19.84,19.84,0.0,0.0,20.06,20.06,20.06,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.93,19.93,19.93,0.0,0.0
2018-10-21,26.92,26.92,26.92,0.0,0.0,28.53,28.53,28.53,0.0,0.0,26.07,26.07,26.07,0.0,0.0,27.17,27.17,27.17,0.0,0.0
2018-10-28,25.13,25.13,25.13,0.0,0.0,27.36,27.36,27.36,0.0,0.0,25.13,25.13,25.13,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-11-04,25.0,25.0,25.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2018-11-11,27.52,27.52,27.52,0.0,0.0,28.64,28.64,28.64,0.0,0.0,27.52,27.52,27.52,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2018-11-18,32.67,32.67,32.67,0.0,0.0,33.0,33.0,33.0,0.0,0.0,31.7,31.7,31.7,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2018-11-25,33.12,33.12,33.12,0.0,0.0,33.51,33.51,33.51,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2018-12-02,33.59,33.59,33.59,0.0,0.0,34.61,34.61,34.61,0.0,0.0,31.1,31.1,31.1,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2018-12-09,37.97,37.97,37.97,0.0,0.0,42.17,42.17,42.17,0.0,0.0,37.9,37.9,37.9,0.0,0.0,41.87,41.87,41.87,0.0,0.0
2018-12-16,56.67,56.67,56.67,0.0,0.0,60.53,60.53,60.53,0.0,0.0,54.4,54.4,54.4,0.0,0.0,60.06,60.06,60.06,0.0,0.0
2018-12-23,48.86,48.86,48.86,0.0,0.0,54.11,54.11,54.11,0.0,0.0,48.86,48.86,48.86,0.0,0.0,53.46,53.46,53.46,0.0,0.0
2018-12-30,45.84,45.84,45.84,0.0,0.0,45.84,45.84,45.84,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.47,40.47,40.47,0.0,0.0
2019-01-06,33.24,33.24,33.24,0.0,0.0,34.34,34.34,34.34,0.0,0.0,32.78,32.78,32.78,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2019-01-13,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-01-20,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-01-27,31.8,31.8,31.8,0.0,0.0,32.21,32.21,32.21,0.0,0.0,30.69,30.69,30.69,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2019-02-03,39.21,39.21,39.21,0.0,0.0,41.91,41.91,41.91,0.0,0.0,38.64,38.64,38.64,0.0,0.0,40.17,40.17,40.17,0.0,0.0
2019-02-10,32.75,32.75,32.75,0.0,0.0,32.75,32.75,32.75,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-02-17,30.99,30.99,30.99,0.0,0.0,31.48,31.48,31.48,0.0,0.0,30.03,30.03,30.03,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2019-02-24,32.05,32.05,32.05,0.0,0.0,32.24,32.24,32.24,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2019-03-03,35.74,35.74,35.74,0.0,0.0,37.5,37.5,37.5,0.0,0.0,35.74,35.74,35.74,0.0,0.0,36.86,36.86,36.86,0.0,0.0
2019-03-10,31.84,31.84,31.84,0.0,0.0,32.57,32.57,32.57,0.0,0.0,31.78,31.78,31.78,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2019-03-17,27.9,27.9,27.9,0.0,0.0,30.89,30.89,30.89,0.0,0.0,27.9,27.9,27.9,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-03-24,27.77,27.77,27.77,0.0,0.0,28.29,28.29,28.29,0.0,0.0,26.98,26.98,26.98,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2019-03-31,28.93,28.93,28.93,0.0,0.0,28.93,28.93,28.93,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2019-04-07,25.77,25.77,25.77,0.0,0.0,26.05,26.05,26.05,0.0,0.0,24.73,24.73,24.73,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2019-04-14,26.31,26.31,26.31,0.0,0.0,27.77,27.77,27.77,0.0,0.0,26.31,26.31,26.31,0.0,0.0,27.64,27.64,27.64,0.0,0.0
2019-04-21,28.02,28.02,28.02,0.0,0.0,29.28,29.28,29.28,0.0,0.0,27.59,27.59,27.59,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-04-28,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,32.93,32.93,32.93,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2019-05-05,32.69,32.69,32.69,0.0,0.0,33.86,33.86,33.86,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-05-12,31.05,31.05,31.05,0.0,0.0,32.9,32.9,32.9,0.0,0.0,31.05,31.05,31.05,0.0,0.0,32.9,32.9,32.9,0.0,0.0
2019-05-19,39.96,39.96,39.96,0.0,0.0,41.41,41.41,41.41,0.0,0.0,38.22,38.22,38.22,0.0,0.0,40.26,40.26,40.26,0.0,0.0
2019-05-26,47.69,47.69,47.69,0.0,0.0,47.87,47.87,47.87,0.0,0.0,45.03,45.03,45.03,0.0,0.0,46.77,46.77,46.77,0.0,0.0
2019-06-02,46.08,46.08,46.08,0.0,0.0,47.26,47.26,47.26,0.0,0.0,45.46,45.46,45.46,0.0,0.0,46.63,46.63,46.63,0.0,0.0
2019-06-09,48.71,48.71,48.71,0.0,0.0,52.89,52.89,52.89,0.0,0.0,48.71,48.71,48.71,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2019-06-16,44.47,44.47,44.47,0.0,0.0,45.86,45.86,45.86,0.0,0.0,44.16,44.16,44.16,0.0,0.0,45.36,45.36,45.36,0.0,0.0
2019-06-23,42.43,42.43,42.43,0.0,0.0,43.68,43.68,43.68,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-06-30,45.63,45.63,45.63,0.0,0.0,45.63,45.63,45.63,0.0,0.0,43.24,43.24,43.24,0.0,0.0,43.61,43.61,43.61,0.0,0.0
2019-07-07,45.03,45.03,45.03,0.0,0.0,45.15,45.15,45.15,0.0,0.0,44.19,44.19,44.19,0.0,0.0,44.59,44.59,44.59,0.0,0.0
2019-07-14,58.15,58.15,58.15,0.0,0.0,58.49,58.49,58.49,0.0,0.0,55.65,55.65,55.65,0.0,0.0,55.92,55.92,55.92,0.0,0.0
2019-07-21,61.5,61.5,61.5,0.0,0.0,65.47,65.47,65.47,0.0,0.0,61.5,61.5,61.5,0.0,0.0,65.08,65.08,65.08,0.0,0.0
2019-07-28,63.74,63.74,63.74,0.0,0.0,68.14,68.14,68.14,0.0,0.0,60.03,60.03,60.03,0.0,0.0,65.41,65.41,65.41,0.0,0.0
2019-08-04,71.76,71.76,71.76,0.0,0.0,77.55,77.55,77.55,0.0,0.0,71.09,71.09,71.09,0.0,0.0,76.06,76.06,76.06,0.0,0.0
2019-08-11,89.1,89.1,89.1,0.0,0.0,90.52,90.52,90.52,0.0,0.0,79.87,79.87,79.87,0.0,0.0,80.6,80.6,80.6,0.0,0.0
2019-08-18,83.0,83.0,83.0,0.0,0.0,90.2,90.2,90.2,0.0,0.0,82.51,82.51,82.51,0.0,0.0,89.66,89.66,89.66,0.0,0.0
2019-08-25,70.95,70.95,70.95,0.0,0.0,78.75,78.75,78.75,0.0,0.0,70.95,70.95,70.95,0.0,0.0,76.73,76.73,76.73,0.0,0.0
2019-09-01,69.36,69.36,69.36,0.0,0.0,74.5,74.5,74.5,0.0,0.0,69.36,69.36,69.36,0.0,0.0,70.53,70.53,70.53,0.0,0.0
2019-09-08,57.05,57.05,57.05,0.0,0.0,59.97,59.97,59.97,0.0,0.0,55.0,55.0,55.0,0.0,0.0,56.82,56.82,56.82,0.0,0.0
2019-09-15,47.34,47.34,47.34,0.0,0.0,49.07,49.07,49.07,0.0,0.0,46.37,46.37,46.37,0.0,0.0,47.86,47.86,47.86,0.0,0.0
2019-09-22,60.71,60.71,60.71,0.0,0.0,61.54,61.54,61.54,0.0,0.0,57.45,57.45,57.45,0.0,0.0,58.75,58.75,58.75,0.0,0.0
2019-09-29,67.81,67.81,67.81,0.0,0.0,73.25,73.25,73.25,0.0,0.0,67.36,67.36,67.36,0.0,0.0,69.46,69.46,69.46,0.0,0.0
2019-10-06,77.89,77.89,77.89,0.0,0.0,77.89,77.89,77.89,0.0,0.0,72.69,72.69,72.69,0.0,0.0,74.55,74.55,74.55,0.0,0.0
2019-10-13,78.96,78.96,78.96,0.0,0.0,86.5,86.5,86.5,0.0,0.0,77.3,77.3,77.3,0.0,0.0,86.5,86.5,86.5,0.0,0.0
2019-10-20,77.28,77.28,77.28,0.0,0.0,78.11,78.11,78.11,0.0,0.0,70.12,70.12,70.12,0.0,0.0,70.5,70.5,70.5,0.0,0.0
2019-10-27,74.71,74.71,74.71,0.0,0.0,74.71,74.71,74.71,0.0,0.0,67.33,67.33,67.33,0.0,0.0,68.5,68.5,68.5,0.0,0.0
2019-11-03,59.0,59.0,59.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.58,54.58,54.58,0.0,0.0
2019-11-10,65.87,65.87,65.87,0.0,0.0,65.88,65.88,65.88,0.0,0.0,61.46,61.46,61.46,0.0,0.0,62.58,62.58,62.58,0.0,0.0
2019-11-17,71.48,71.48,71.48,0.0,0.0,73.9,73.9,73.9,0.0,0.0,67.77,67.77,67.77,0.0,0.0,69.64,69.64,69.64,0.0,0.0
2019-11-24,73.57,73.57,73.57,0.0,0.0,76.19,76.19,76.19,0.0,0.0,72.76,72.76,72.76,0.0,0.0,75.97,75.97,75.97,0.0,0.0
2019-12-01,73.51,73.51,73.51,0.0,0.0,74.28,74.28,74.28,0.0,0.0,65.46,65.46,65.46,0.0,0.0,66.51,66.51,66.51,0.0,0.0
2019-12-08,53.2,53.2,53.2,0.0,0.0,57.85,57.85,57.85,0.0,0.0,52.11,52.11,52.11,0.0,0.0,57.42,57.42,57.42,0.0,0.0
2019-12-15,43.25,43.25,43.25,0.0,0.0,46.5,46.5,46.5,0.0,0.0,43.25,43.25,43.25,0.0,0.0,45.62,45.62,45.62,0.0,0.0
2019-12-22,40.41,40.41,40.41,0.0,0.0,43.62,43.62,43.62,0.0,0.0,40.41,40.41,40.41,0.0,0.0,43.32,43.32,43.32,0.0,0.0
2019-12-29,40.0,40.0,40.0,0.0,0.0,41.5,41.5,41.5,0.0,0.0,38.49,38.49,38.49,0.0,0.0,40.14,40.14,40.14,0.0,0.0
